rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 67.3689 	 397.116 	 115.122 	 127.094 	 6558 	 105.063 	 80.4665 	 0.642976 	 0.975602 	 316.149 	 1516.53 	 641.412 	 0.422946 	 557.118 	 1384.32 	 9160 	 0.941999 	 425.238 	 485.781 	 547.116 	 468.334 	 0.0708861 	 825.75 	 538.839 	 170.2 	 0.311086 	 144 	 447 	 301.681 	 131.488 	 2 	 1580.16 	 0.240952 	 36.0234 	 36.0234 	 36.0234 	 0 	 77 	 67 	 72 	 7.07107 	 156.149 	 -83.9716 	 33.2116 	 0.166145 	 199.895 	 448 	 1145 	 236.944 	 115.281 	 4 	 1897.95 	 0.28941 	 41.1236 	 18.2435 	 27.105 	 9.78322 	 148 	 32 	 112 	 53.963 	  Tumour 
2 	 94.7635 	 1698.02 	 213.581 	 778.081 	 6906 	 138.819 	 65.1486 	 0.883035 	 0.954395 	 365.806 	 804.918 	 358.239 	 0.445063 	 -143.17 	 672.703 	 9433 	 0.966298 	 422.711 	 285.691 	 248.642 	 169.859 	 0 	 0 	 0 	 78.8525 	 0.317133 	 140 	 364 	 223.65 	 53.4573 	 2 	 1243.65 	 0.180083 	 31.8877 	 31.8877 	 31.8877 	 0 	 71 	 69 	 70 	 1.41421 	 60.4861 	 -167.461 	 27.3666 	 0.262556 	 104.231 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
3 	 90.9089 	 209.56 	 188.534 	 310.103 	 3588 	 86.6076 	 54.0575 	 0.781291 	 0.92284 	 261.037 	 1517.74 	 475.167 	 0.313076 	 492.757 	 1385.52 	 4775 	 0.845133 	 354.51 	 847.733 	 1011.72 	 932.937 	 0.47561 	 985.442 	 1004.87 	 351.123 	 0.347055 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 379.749 	 125.273 	 74.2173 	 0.17525 	 423.494 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
4 	 99.0576 	 520.016 	 66.0681 	 127.094 	 3282 	 86.4286 	 51.8564 	 0.800007 	 0.876135 	 265.765 	 1617.84 	 693.706 	 0.428786 	 594.855 	 1485.62 	 5554 	 0.921214 	 343.539 	 361.44 	 345.587 	 266.804 	 0.28882 	 305.269 	 354.869 	 117.037 	 0.338662 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 68.3147 	 -194.64 	 19.7871 	 0.176576 	 112.06 	 142 	 526 	 168.831 	 47.1681 	 2 	 1346.66 	 0.410318 	 43.9364 	 43.9364 	 43.9364 	 0 	 88 	 54 	 71 	 24.0416 	  Fib 
5 	 135.842 	 2239.37 	 1843.29 	 293.615 	 7770 	 104.302 	 96.6679 	 0.375539 	 0.975028 	 346.09 	 1229.19 	 323.885 	 0.263493 	 318.836 	 1096.98 	 17753 	 0.912328 	 607.546 	 600.785 	 783.732 	 704.95 	 0.500917 	 812.425 	 765.425 	 293.609 	 0.374629 	 57 	 57 	 230.93 	 60.7371 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 463.386 	 234.797 	 104.43 	 0.205923 	 507.131 	 196 	 890 	 231.974 	 110.312 	 3 	 2223.51 	 0.286166 	 52.2674 	 11.4149 	 38.1091 	 20.69 	 90 	 28 	 65.3333 	 32.8836 	  Tumour 
6 	 147.289 	 257.63 	 160.378 	 259.625 	 7167 	 138.21 	 69.5102 	 0.864327 	 0.903327 	 387.161 	 1653.12 	 628.6 	 0.380251 	 725.855 	 1520.9 	 10537 	 0.835342 	 575.463 	 586.303 	 721.696 	 642.914 	 0.499051 	 831.981 	 679.802 	 190.716 	 0.264261 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 272.234 	 -1.02568 	 39.8572 	 0.126139 	 315.979 	 100 	 102 	 267.41 	 145.747 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 100 	 100 	 100 	 0 	  Tumour 
7 	 157.798 	 172.907 	 241.779 	 344.071 	 6589 	 114.097 	 77.1915 	 0.736403 	 0.957147 	 345.948 	 1426.57 	 488.474 	 0.342412 	 411.518 	 1294.35 	 10536 	 0.890918 	 498.794 	 671.596 	 873.289 	 794.506 	 0.409483 	 992.442 	 845.058 	 378.702 	 0.433651 	 78 	 80 	 333.436 	 163.243 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	 295.179 	 -27.7821 	 67.3204 	 0.19863 	 338.925 	 180 	 303 	 237.511 	 115.848 	 2 	 674.429 	 0.102357 	 17.7299 	 17.7299 	 17.7299 	 0 	 91 	 89 	 90 	 1.41421 	  Tumour 
8 	 117.381 	 2531.7 	 84.0238 	 64.0078 	 1786 	 59.3571 	 38.5059 	 0.761031 	 0.970652 	 168.995 	 1312.2 	 601.274 	 0.458218 	 289.244 	 1179.99 	 2806 	 0.926684 	 224.669 	 347.991 	 340.848 	 262.066 	 0.180095 	 323.395 	 340.718 	 66.3059 	 0.194532 	 87 	 89 	 264.805 	 94.6119 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	 88.3219 	 -178.587 	 14.6621 	 0.11102 	 132.067 	 87 	 88 	 173.563 	 51.9004 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	  Other 
9 	 115.373 	 2615.79 	 2096.06 	 49.3964 	 1038 	 46.157 	 29.0865 	 0.77646 	 0.94708 	 128.326 	 1076.71 	 368.394 	 0.342147 	 -32.4498 	 944.497 	 1926 	 0.967839 	 171.539 	 317.146 	 302.793 	 224.011 	 0.1 	 302.067 	 301.596 	 27.7961 	 0.0917988 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 62.2566 	 -216.6 	 18.4379 	 0.173939 	 106.002 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
10 	 158.182 	 2839.88 	 2444.69 	 228.09 	 4760 	 88.5247 	 69.2993 	 0.622243 	 0.963563 	 274.735 	 1345.42 	 514.101 	 0.382112 	 486.183 	 1213.2 	 7418 	 0.913772 	 404.066 	 526.311 	 499.735 	 420.952 	 0 	 0 	 0 	 114.556 	 0.229234 	 141 	 508 	 294.199 	 124.006 	 2 	 1057.24 	 0.222108 	 42.163 	 42.163 	 42.163 	 0 	 74 	 67 	 70.5 	 4.94975 	 113.639 	 -138.211 	 23.8433 	 0.151497 	 157.384 	 167 	 307 	 190.461 	 68.7982 	 2 	 893.067 	 0.187619 	 19.6701 	 19.6701 	 19.6701 	 0 	 90 	 77 	 83.5 	 9.19239 	  Tumour 
