rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 105.301 	 449.845 	 92.7847 	 614.246 	 1112 	 61.8525 	 23.0479 	 0.927981 	 0.978873 	 145.74 	 834.25 	 259.865 	 0.311495 	 87.2874 	 781.185 	 2545 	 0.81232 	 250.995 	 295.925 	 307.739 	 241.311 	 0.189189 	 365.643 	 301.327 	 77.0781 	 0.250466 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 49.6029 	 -39.8352 	 10.1064 	 0.101056 	 100.008 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
2 	 148.19 	 170.964 	 45.8803 	 685.869 	 3054 	 76.4026 	 51.5163 	 0.738482 	 0.967068 	 223.238 	 960.393 	 397.404 	 0.413794 	 298.115 	 907.327 	 5547 	 0.769135 	 382.777 	 395.232 	 422.363 	 355.935 	 0.259819 	 387.965 	 424.253 	 140.712 	 0.333154 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 103.502 	 24.2961 	 21.0117 	 0.136522 	 153.907 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
3 	 161.297 	 214.843 	 241.58 	 650.471 	 1694 	 61.9746 	 35.8338 	 0.815895 	 0.955982 	 174.953 	 827.136 	 314.019 	 0.379647 	 188.507 	 774.071 	 2596 	 0.891484 	 220.995 	 388.731 	 347.729 	 281.302 	 0.453125 	 397.069 	 335.428 	 118.336 	 0.34031 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 92.3675 	 16.2633 	 26.3815 	 0.18478 	 142.773 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
4 	 184.558 	 496.518 	 92.7847 	 527.664 	 2134 	 96.1968 	 29.8741 	 0.950556 	 0.944248 	 227.581 	 733.626 	 207.793 	 0.283241 	 103.955 	 680.561 	 5011 	 0.822149 	 355.563 	 317.431 	 350.281 	 283.853 	 0.13871 	 341.209 	 348.962 	 74.0152 	 0.211303 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 80.2227 	 -8.30118 	 18.0081 	 0.137858 	 130.628 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
5 	 195.934 	 706.868 	 272.635 	 410.079 	 3247 	 85.402 	 48.5706 	 0.822525 	 0.981263 	 225.48 	 926.038 	 385.282 	 0.416054 	 252.408 	 872.973 	 4549 	 0.931218 	 293.321 	 287.902 	 259.506 	 193.078 	 0.136546 	 384 	 251.476 	 75.5894 	 0.291282 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 56.7355 	 -17.2337 	 10.6758 	 0.0996432 	 107.141 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
6 	 191.881 	 933.991 	 491.757 	 222.194 	 2602 	 74.0204 	 45.8777 	 0.784762 	 0.974532 	 203.037 	 800.014 	 292.929 	 0.366155 	 232.747 	 746.949 	 3481 	 0.981946 	 224.652 	 181.063 	 146.763 	 80.3353 	 0 	 0 	 0 	 21.3337 	 0.145361 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 34.674 	 -30.4279 	 6.87885 	 0.0808524 	 85.0792 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
7 	 200.117 	 383.925 	 115.676 	 539.956 	 2365 	 62.1544 	 49.5864 	 0.602931 	 0.959432 	 194.752 	 763.827 	 251.723 	 0.329554 	 185.19 	 710.762 	 3678 	 0.943561 	 244.309 	 474.286 	 484.915 	 418.487 	 0 	 0 	 0 	 147.853 	 0.304905 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 101.393 	 -2.87507 	 16.89 	 0.111267 	 151.798 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
8 	 253.711 	 780.83 	 362.99 	 320.339 	 3948 	 79.0039 	 65.5987 	 0.557283 	 0.97602 	 245.522 	 1000.9 	 398.126 	 0.397768 	 589.92 	 947.836 	 6824 	 0.924035 	 354.576 	 245.706 	 227.9 	 161.472 	 0.117057 	 367.257 	 217.633 	 85.3096 	 0.37433 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 46.3861 	 -22.0142 	 6.9255 	 0.0715508 	 96.7913 	 45 	 45 	 124.133 	 4.28718 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
9 	 261.403 	 647.538 	 252.071 	 446.996 	 3330 	 100.363 	 42.725 	 0.904861 	 0.951973 	 249.421 	 600.78 	 117.025 	 0.194789 	 419.64 	 547.714 	 7076 	 0.839383 	 412.475 	 333.767 	 353.733 	 287.305 	 0 	 0 	 352.236 	 163.6 	 0.462495 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 41.9176 	 -6.24466 	 13.8803 	 0.150346 	 92.3228 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
10 	 267.133 	 449.767 	 162 	 456.257 	 1264 	 73.8365 	 22.6194 	 0.951921 	 0.941878 	 175.882 	 627.484 	 189.198 	 0.301519 	 385.711 	 574.419 	 1932 	 0.930188 	 207.338 	 399.392 	 359.756 	 293.328 	 0 	 0 	 0 	 88.6858 	 0.246517 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 81.7799 	 4.10168 	 13.7556 	 0.104063 	 132.185 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
