rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 48.6964 	 714 	 78.2304 	 235.315 	 5702 	 116.043 	 64.8586 	 0.829221 	 0.95848 	 326.534 	 1139.81 	 489.069 	 0.429079 	 664.593 	 1069.96 	 6981 	 0.898109 	 385.262 	 282.244 	 243.952 	 180.953 	 0.129909 	 302 	 234.371 	 56.56 	 0.231849 	 69 	 69 	 234.391 	 98.7995 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 90.077 	 25.8848 	 20.7679 	 0.158581 	 130.961 	 190 	 262 	 263.447 	 39.305 	 2 	 532.353 	 0.0933626 	 14.2199 	 14.2199 	 14.2199 	 0 	 95 	 95 	 95 	 0 	  DCIS 
2 	 55.0605 	 792.43 	 77.7946 	 253.008 	 2547 	 74.5972 	 44.0359 	 0.807172 	 0.964407 	 207.48 	 839.406 	 338.383 	 0.403122 	 443.133 	 769.549 	 4266 	 0.857832 	 309.421 	 291.441 	 287.754 	 224.755 	 0.231343 	 334.177 	 282.617 	 81.8193 	 0.284338 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 86.5574 	 21.4076 	 14.311 	 0.112295 	 127.442 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
3 	 87.9939 	 1540.86 	 350.076 	 282.335 	 5753 	 132.077 	 58.0567 	 0.89821 	 0.919303 	 352.375 	 944.101 	 488.389 	 0.517306 	 436.196 	 874.244 	 8704 	 0.920669 	 441.019 	 240.315 	 159.381 	 96.3824 	 0 	 0 	 0 	 40.7227 	 0.255504 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 118.17 	 36.9365 	 43.1677 	 0.271402 	 159.054 	 381 	 902 	 322.921 	 98.7789 	 2 	 1743.87 	 0.303124 	 48.0361 	 48.0361 	 48.0361 	 0 	 299 	 82 	 190.5 	 153.442 	  Tumour 
4 	 93.9532 	 479.922 	 238.288 	 231.573 	 3458 	 77.5839 	 57.238 	 0.675067 	 0.972168 	 234.551 	 1179.77 	 564.632 	 0.478596 	 542.056 	 1109.91 	 4763 	 0.930273 	 278.593 	 250.048 	 200.987 	 137.988 	 0 	 0 	 0 	 56.9359 	 0.283281 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 54.2262 	 -34.6022 	 13.8554 	 0.145677 	 95.1105 	 119 	 125 	 290.739 	 66.5971 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 119 	 119 	 119 	 0 	  DCIS 
5 	 79.0135 	 337.281 	 378.192 	 336.482 	 594 	 44.9171 	 17.8566 	 0.917583 	 0.909648 	 109.74 	 647.025 	 207.376 	 0.320507 	 214.822 	 577.169 	 1109 	 0.915017 	 138.711 	 216.045 	 192.822 	 129.823 	 0 	 0 	 0 	 32.2699 	 0.167356 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 43.513 	 -40.8232 	 7.97934 	 0.094545 	 84.3973 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
6 	 129.075 	 815.548 	 129.63 	 180.347 	 4838 	 88.2897 	 70.8412 	 0.596824 	 0.962403 	 277.907 	 1075.99 	 428.673 	 0.3984 	 658.684 	 1006.13 	 5888 	 0.952289 	 304.291 	 335.483 	 324.608 	 261.609 	 0.262745 	 310.537 	 326.33 	 91.9485 	 0.28326 	 138 	 442 	 255.08 	 119.488 	 2 	 721.79 	 0.149192 	 40.3113 	 40.3113 	 40.3113 	 0 	 69 	 69 	 69 	 0 	 85.9369 	 -13.6607 	 17.9277 	 0.141362 	 126.821 	 221 	 302 	 317.357 	 93.2151 	 2 	 1546.81 	 0.31972 	 13.8342 	 13.8342 	 13.8342 	 0 	 134 	 87 	 110.5 	 33.234 	  DCIS 
7 	 129.304 	 1928.25 	 1216.63 	 190.539 	 2763 	 105.165 	 38.2422 	 0.931539 	 0.907687 	 275.463 	 554.498 	 208.877 	 0.376696 	 378.349 	 484.641 	 4555 	 0.914108 	 318.693 	 156.626 	 103.32 	 40.3212 	 0 	 0 	 0 	 27.27 	 0.263937 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 74.3539 	 40.3424 	 45.7829 	 0.397289 	 115.238 	 306 	 402 	 224.036 	 -0.106457 	 2 	 1243.63 	 0.4501 	 17.4681 	 17.4681 	 17.4681 	 0 	 161 	 145 	 153 	 11.3137 	  Other 
8 	 129.803 	 727.624 	 82.201 	 164.596 	 2179 	 62.9145 	 44.5636 	 0.705892 	 0.960335 	 188.309 	 806.567 	 256.411 	 0.317904 	 273.123 	 736.711 	 4720 	 0.875046 	 306.049 	 200.403 	 209.395 	 146.396 	 0.383721 	 247.556 	 200.192 	 49.2923 	 0.235403 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45.2048 	 -37.0197 	 8.92281 	 0.103646 	 86.089 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
9 	 160.008 	 1813.77 	 1105.59 	 172.285 	 1382 	 55.1629 	 33.362 	 0.796385 	 0.944634 	 156.267 	 612.138 	 271.807 	 0.444029 	 343.186 	 542.282 	 3122 	 0.968362 	 219.238 	 217.474 	 156.27 	 93.2708 	 0 	 0 	 0 	 35.433 	 0.226742 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 93.3907 	 8.28626 	 22.4285 	 0.167034 	 134.275 	 69 	 69 	 381.13 	 156.988 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Other 
10 	 170.736 	 703.456 	 122.495 	 116.73 	 1793 	 73.8086 	 32.525 	 0.897671 	 0.926136 	 196.208 	 719.889 	 303.453 	 0.421528 	 456.296 	 650.032 	 2964 	 0.945455 	 233.563 	 213.234 	 195.293 	 132.293 	 0.255319 	 212.708 	 193.22 	 36.6764 	 0.187802 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 38.785 	 7.81978 	 15.4615 	 0.194071 	 79.6693 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
