rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 23.0912 	 640.257 	 43.909 	 127.059 	 1403 	 57.9617 	 31.4403 	 0.8401 	 0.956374 	 159.196 	 1468.4 	 369.569 	 0.251682 	 210.809 	 1234.78 	 2087 	 0.958659 	 198.468 	 379.85 	 352.084 	 -40.1876 	 0.223464 	 412.175 	 329.785 	 103.525 	 0.294034 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -20.217 	 -356.833 	 10.5304 	 0.115233 	 91.3835 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
2 	 40.1844 	 351.427 	 129.074 	 157.178 	 4583 	 128.055 	 48.538 	 0.92538 	 0.941841 	 324.191 	 1701.58 	 694.559 	 0.408185 	 522.871 	 1467.96 	 7183 	 0.953411 	 390.853 	 542.181 	 569.527 	 177.256 	 0 	 0 	 0 	 232.779 	 0.408722 	 125 	 416 	 316.624 	 80.8789 	 2 	 915.092 	 0.199671 	 38.7961 	 38.7961 	 38.7961 	 0 	 66 	 59 	 62.5 	 4.94975 	 -8.08947 	 -353.044 	 11.3674 	 0.109818 	 103.511 	 112 	 159 	 1264.8 	 650.278 	 2 	 541.876 	 0.118236 	 11.2498 	 11.2498 	 11.2498 	 0 	 65 	 47 	 56 	 12.7279 	  Fib 
3 	 71.3098 	 135.196 	 86.3713 	 95.3415 	 9712 	 148.089 	 85.9022 	 0.814566 	 0.952998 	 418.233 	 2015.32 	 432.762 	 0.214737 	 824.658 	 1781.7 	 13641 	 0.885492 	 567.238 	 976.766 	 1511.04 	 1118.77 	 0.335196 	 1594.44 	 1495.34 	 576.677 	 0.381643 	 86 	 87 	 421.988 	 186.243 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 86 	 86 	 86 	 0 	 397.594 	 17.8123 	 51.3577 	 0.100861 	 509.195 	 2004 	 5246 	 2476.19 	 1861.67 	 9 	 3313.39 	 0.341165 	 98.1325 	 15.6178 	 47.6595 	 24.3726 	 642 	 13 	 222.667 	 229.895 	  Tumour 
4 	 60.5834 	 662.314 	 43.909 	 110.454 	 2607 	 61.9109 	 54.1119 	 0.485876 	 0.980813 	 193.966 	 1799.74 	 562.385 	 0.31248 	 596.069 	 1566.13 	 3715 	 0.983845 	 242.024 	 354.317 	 298.307 	 -93.9641 	 0.174312 	 416.605 	 287.128 	 74.6092 	 0.250108 	 82 	 84 	 300.585 	 64.8403 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 82 	 82 	 82 	 0 	 -25.5963 	 -381.434 	 9.98585 	 0.116109 	 86.0042 	 67 	 68 	 1277.88 	 663.355 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	  DCIS 
5 	 79.4054 	 49.0426 	 86.3713 	 147.872 	 6144 	 101.872 	 78.9236 	 0.63229 	 0.946104 	 319.907 	 1865.02 	 446.444 	 0.239377 	 718.73 	 1631.41 	 9709 	 0.885696 	 487.823 	 1179.62 	 1506.67 	 1114.39 	 0.30786 	 1198.29 	 1547.18 	 519.048 	 0.344501 	 78 	 79 	 353.756 	 118.011 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	 366.763 	 -119.892 	 61.122 	 0.127773 	 478.364 	 1312 	 3433 	 1994.29 	 1379.76 	 8 	 526.087 	 0.0856262 	 61.9887 	 15.326 	 35.9652 	 12.7505 	 335 	 89 	 164 	 81.3967 	  Tumour 
6 	 62.9072 	 793.924 	 159.11 	 225.788 	 2199 	 66.5014 	 44.2298 	 0.746759 	 0.92395 	 195.196 	 1805.47 	 620.817 	 0.343854 	 681.015 	 1571.85 	 3263 	 0.891774 	 249.397 	 343.671 	 325.397 	 -66.8748 	 0.258621 	 476.217 	 303.527 	 106.844 	 0.328351 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -32.0157 	 -432.29 	 9.53729 	 0.119838 	 79.5848 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
7 	 110.68 	 783.814 	 168.76 	 205.407 	 2429 	 80.8388 	 40.2556 	 0.867192 	 0.94661 	 214.995 	 1800.41 	 619.64 	 0.344166 	 641.453 	 1566.79 	 3193 	 0.950015 	 245.296 	 525.498 	 516.533 	 124.262 	 0.351111 	 582.43 	 500.817 	 105.146 	 0.20356 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -16.9364 	 -438.059 	 10.3936 	 0.109795 	 94.6641 	 148 	 297 	 1389.28 	 774.758 	 2 	 196.418 	 0.0808639 	 24.5929 	 24.5929 	 24.5929 	 0 	 84 	 64 	 74 	 14.1421 	  DCIS 
8 	 127.331 	 732.54 	 139.517 	 153.209 	 2863 	 83.0624 	 44.1401 	 0.847115 	 0.954652 	 220.551 	 1660.61 	 608.688 	 0.366544 	 696.155 	 1427 	 3993 	 0.923237 	 280.953 	 592.188 	 520.193 	 127.922 	 0.366795 	 603.568 	 506.146 	 120.207 	 0.231082 	 161 	 452 	 483.155 	 247.41 	 2 	 179.667 	 0.0627549 	 39.9259 	 39.9259 	 39.9259 	 0 	 82 	 79 	 80.5 	 2.12132 	 -9.84604 	 -419.134 	 9.38553 	 0.092237 	 101.754 	 113 	 261 	 1248.34 	 633.811 	 2 	 257.129 	 0.089811 	 23.5496 	 23.5496 	 23.5496 	 0 	 62 	 51 	 56.5 	 7.77817 	  DCIS 
9 	 123.536 	 253.226 	 399.962 	 92.7631 	 1391 	 76.3019 	 23.7143 	 0.950477 	 0.943051 	 175.38 	 1018.99 	 269.339 	 0.26432 	 78.788 	 785.372 	 3697 	 0.861972 	 320.267 	 1008.05 	 1292.99 	 900.718 	 0.291525 	 1789.79 	 1204.5 	 776.151 	 0.600276 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 35.2672 	 -346.364 	 19.6845 	 0.134029 	 146.868 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
10 	 135.179 	 579.651 	 449.579 	 110.454 	 2941 	 74.5147 	 50.8593 	 0.730847 	 0.953014 	 218.752 	 2055.26 	 498.796 	 0.242693 	 1095.34 	 1821.64 	 4340 	 0.958904 	 274.225 	 810.916 	 950.406 	 558.135 	 0 	 0 	 0 	 693.508 	 0.729697 	 6 	 7 	 462.667 	 226.922 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 6 	 6 	 6 	 0 	 106.473 	 -65.0576 	 28.8888 	 0.132472 	 218.074 	 999 	 1894 	 2096.9 	 1482.37 	 5 	 569.71 	 0.193713 	 50.7724 	 17.5285 	 30.4973 	 12.3346 	 641 	 39 	 199.8 	 249.521 	  Tumour 
