rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
21 	 512.011 	 1837.4 	 507.206 	 74.6726 	 8546 	 146.963 	 82.5009 	 0.827564 	 0.861753 	 451.002 	 1088.23 	 277.698 	 0.255183 	 654.237 	 1031.38 	 8730 	 0.94358 	 394.09 	 922.751 	 1222.01 	 970.107 	 0.300885 	 1074.83 	 1244.03 	 225.619 	 0.184629 	 34 	 34 	 355.5 	 119.788 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 278.158 	 -39.5258 	 55.8714 	 0.140937 	 396.427 	 883 	 3736 	 589.414 	 397.155 	 7 	 2338.23 	 0.273605 	 97.669 	 8.13537 	 48.2469 	 30.2515 	 351 	 25 	 126.143 	 134.203 	  Tumour 
22 	 496.858 	 1243.63 	 550.364 	 324.347 	 5608 	 90.4444 	 80.2483 	 0.461257 	 0.97041 	 293.681 	 1060.81 	 217.46 	 0.204995 	 342.625 	 1003.95 	 8249 	 0.94642 	 392.693 	 1172.6 	 1631.87 	 1379.97 	 0.532394 	 1659.51 	 1611.37 	 599.604 	 0.367433 	 129 	 173 	 319.659 	 83.9472 	 2 	 1037.51 	 0.185005 	 11.7154 	 11.7154 	 11.7154 	 0 	 72 	 57 	 64.5 	 10.6066 	 365.257 	 -118.863 	 87.2497 	 0.180444 	 483.527 	 418 	 830 	 586.536 	 394.276 	 5 	 1772.12 	 0.315999 	 37.3736 	 7.23034 	 20.8469 	 9.25786 	 225 	 25 	 83.6 	 82.839 	  Tumour 
23 	 494.321 	 1342.82 	 491.563 	 331.809 	 3384 	 70.4665 	 65.3408 	 0.374417 	 0.952971 	 237.681 	 1286.49 	 227.401 	 0.176762 	 598.957 	 1229.63 	 6515 	 0.94161 	 335.622 	 1343.87 	 1669.8 	 1417.9 	 0.48 	 1674.26 	 1678 	 357.263 	 0.213956 	 153 	 311 	 324.778 	 89.066 	 3 	 586.694 	 0.173373 	 18.1946 	 12.0776 	 14.298 	 3.02808 	 57 	 41 	 51 	 8.7178 	 353.811 	 -122.653 	 98.4367 	 0.208517 	 472.081 	 326 	 539 	 547.89 	 355.63 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 216 	 110 	 163 	 74.9533 	  Tumour 
24 	 495.29 	 1077.9 	 666.048 	 369.385 	 1803 	 55.5026 	 41.6595 	 0.660771 	 0.963141 	 169.338 	 553.114 	 82.6933 	 0.149505 	 167.9 	 496.258 	 3315 	 0.977588 	 227.983 	 1526.83 	 1708.89 	 1456.99 	 0.180095 	 1913.87 	 1694.89 	 333.959 	 0.195424 	 62 	 64 	 337.806 	 102.095 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 428.961 	 -20.5951 	 68.7079 	 0.125556 	 547.231 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
25 	 544.427 	 1904.12 	 569.404 	 142.706 	 9542 	 137.867 	 90.5739 	 0.753921 	 0.962477 	 407.789 	 1057.66 	 359.21 	 0.339626 	 647.624 	 1000.81 	 13760 	 0.982366 	 459.387 	 938.202 	 982.266 	 730.361 	 0.0234375 	 1138.78 	 978.565 	 317.203 	 0.32293 	 280 	 2587 	 346.061 	 110.349 	 6 	 2624.83 	 0.275082 	 64.2754 	 9.98904 	 41.5507 	 15.155 	 69 	 33 	 46.6667 	 12.7227 	 282.168 	 10.1989 	 56.5206 	 0.141147 	 400.438 	 786 	 2628 	 600.427 	 408.168 	 6 	 2742.74 	 0.287438 	 65.9626 	 13.7246 	 37.6251 	 14.8912 	 258 	 22 	 131 	 92.844 	  Tumour 
26 	 521.538 	 1763.27 	 613.039 	 74.6726 	 3130 	 99.8499 	 40.3991 	 0.914494 	 0.94791 	 259.664 	 699.789 	 293.899 	 0.419982 	 410.34 	 642.933 	 2998 	 0.976229 	 222.409 	 982.029 	 992.306 	 740.401 	 0.11399 	 1291.23 	 971.626 	 235.273 	 0.237097 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 256.072 	 78.9124 	 49.5358 	 0.132328 	 374.342 	 115 	 155 	 398.313 	 206.054 	 2 	 278.528 	 0.0889867 	 9.67724 	 9.67724 	 9.67724 	 0 	 73 	 42 	 57.5 	 21.9203 	  Other 
27 	 537.531 	 26.8661 	 1631.85 	 241.661 	 3899 	 98.5868 	 55.4288 	 0.826978 	 0.838675 	 292.409 	 1225.96 	 358.887 	 0.292739 	 624.078 	 1169.11 	 3890 	 0.979355 	 249.983 	 1473.37 	 2032.87 	 1780.97 	 0.0858369 	 1813.95 	 2027.93 	 415.356 	 0.20432 	 217 	 394 	 407.931 	 172.219 	 3 	 958.972 	 0.245953 	 19.105 	 10.7703 	 15.6251 	 3.87653 	 103 	 57 	 72.3333 	 26.5581 	 398.596 	 -120.936 	 98.1436 	 0.189882 	 516.866 	 465 	 1108 	 638.991 	 446.732 	 6 	 1177.88 	 0.302097 	 38.6641 	 9.68459 	 20.276 	 8.02387 	 314 	 19 	 77.5 	 116.251 	  Tumour 
28 	 521.095 	 492.362 	 842.255 	 93.2952 	 3965 	 122.399 	 41.4811 	 0.940822 	 0.96308 	 300.149 	 705.693 	 309.049 	 0.437938 	 457.642 	 648.837 	 5693 	 0.890227 	 382.35 	 613.945 	 797.204 	 545.299 	 0.0670554 	 1747.17 	 762.279 	 464.667 	 0.58287 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 96.8767 	 22.8576 	 33.2928 	 0.154745 	 215.147 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
29 	 533.743 	 70.5446 	 1588.58 	 232.138 	 2367 	 84.9147 	 36.3944 	 0.903494 	 0.911436 	 221.966 	 1036.4 	 263.406 	 0.254154 	 385.041 	 979.546 	 2008 	 0.96958 	 182.953 	 1596.91 	 1775.11 	 1523.2 	 0.0931677 	 1734.07 	 1777.69 	 289.878 	 0.163302 	 57 	 61 	 415.614 	 179.902 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 433.094 	 17.9222 	 53.5308 	 0.0970879 	 551.364 	 270 	 382 	 477.996 	 285.737 	 2 	 307.697 	 0.129994 	 22.0497 	 22.0497 	 22.0497 	 0 	 218 	 52 	 135 	 117.38 	  Tumour 
30 	 537.879 	 115.417 	 1547.77 	 238.73 	 2375 	 79.6907 	 41.2142 	 0.855879 	 0.839519 	 262.693 	 1036.58 	 374.541 	 0.361323 	 471.002 	 979.726 	 1888 	 0.969199 	 169.397 	 1704.77 	 1678.75 	 1426.85 	 0 	 0 	 0 	 344.112 	 0.204981 	 35 	 38 	 399.743 	 164.031 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	 418.007 	 54.7961 	 56.9029 	 0.106107 	 536.277 	 153 	 211 	 559.183 	 366.924 	 2 	 1127.64 	 0.474797 	 12.464 	 12.464 	 12.464 	 0 	 125 	 28 	 76.5 	 68.5894 	  Tumour 
