rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 47.1262 	 756.352 	 86.9253 	 236.681 	 6712 	 101.244 	 85.185 	 0.540439 	 0.962708 	 341.563 	 576.174 	 93.3058 	 0.161941 	 82.6325 	 496.796 	 12139 	 0.805721 	 671.563 	 367.605 	 498.506 	 380.014 	 0.172524 	 514.13 	 509.358 	 211.671 	 0.42461 	 90 	 318 	 255.311 	 -8.27624 	 2 	 1334.44 	 0.198815 	 35.6931 	 35.6931 	 35.6931 	 0 	 45 	 45 	 45 	 0 	 71.2972 	 -77.7338 	 28.5249 	 0.215385 	 132.437 	 579 	 1949 	 134.351 	 50.6257 	 4 	 1599.52 	 0.238308 	 58.7563 	 12.1011 	 32.8647 	 14.9967 	 318 	 31 	 144.75 	 134.814 	  Tumour 
2 	 80.9843 	 836.055 	 86.9253 	 152.899 	 5158 	 103.829 	 64.0643 	 0.786949 	 0.980049 	 290.208 	 584.226 	 128.393 	 0.219766 	 127.939 	 504.849 	 7671 	 0.903534 	 402.995 	 295.261 	 445.842 	 327.35 	 0.28877 	 521 	 430.639 	 161.212 	 0.36159 	 135 	 914 	 283.704 	 20.1163 	 3 	 1193.85 	 0.231456 	 43.0116 	 24.5153 	 35.0567 	 8.51096 	 45 	 45 	 45 	 0 	 71.435 	 -57.4932 	 32.579 	 0.245741 	 132.574 	 406 	 1805 	 111.919 	 28.1938 	 5 	 1981.71 	 0.384202 	 68.6518 	 15.4288 	 39.8014 	 17.0283 	 218 	 45 	 81.2 	 76.5519 	  Tumour 
3 	 88.6449 	 363.031 	 395.238 	 148.408 	 7946 	 104.739 	 96.8337 	 0.381116 	 0.983051 	 342.777 	 672.974 	 150.563 	 0.223728 	 156.831 	 593.597 	 13660 	 0.90165 	 549.421 	 504.613 	 702.951 	 584.458 	 0.0629921 	 1026 	 685.824 	 344.485 	 0.490055 	 90 	 367 	 310.844 	 47.2571 	 2 	 2513.55 	 0.316328 	 42.5793 	 42.5793 	 42.5793 	 0 	 45 	 45 	 45 	 0 	 90.3477 	 -52.1587 	 30.3556 	 0.200384 	 151.487 	 1066 	 2195 	 106.985 	 23.2601 	 5 	 2348.51 	 0.295559 	 61.258 	 15.6709 	 34.6737 	 15.5012 	 378 	 45 	 177.667 	 155.482 	  Tumour 
4 	 70.8105 	 1387.69 	 94.4299 	 552.091 	 3251 	 81.742 	 52.1215 	 0.770339 	 0.954772 	 241.179 	 615.197 	 171.119 	 0.278152 	 258.436 	 535.82 	 4913 	 0.971717 	 288.083 	 123.518 	 115.011 	 -3.48151 	 0 	 0 	 0 	 21.1741 	 0.184105 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1.70979 	 -89.3632 	 13.6131 	 0.216599 	 62.8493 	 37 	 37 	 84.4054 	 0.680521 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	  Lymph 
5 	 78.0506 	 510.665 	 349.967 	 148.408 	 2115 	 63.4192 	 44.1821 	 0.717393 	 0.872885 	 218.593 	 440.055 	 56.2349 	 0.127791 	 -5.05395 	 360.678 	 13333 	 0.89172 	 537.279 	 493.248 	 779.412 	 660.92 	 0.234 	 734.658 	 777.187 	 245.513 	 0.314998 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 85.3995 	 -62.9022 	 20.2621 	 0.138271 	 146.539 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
6 	 78.1063 	 1142.49 	 246.1 	 306.015 	 3056 	 82.7635 	 47.5697 	 0.818318 	 0.968314 	 224.108 	 698.106 	 230.862 	 0.330698 	 352.889 	 618.729 	 4798 	 0.979984 	 284.569 	 126.485 	 115.369 	 -3.12305 	 0 	 0 	 0 	 17.703 	 0.153446 	 37 	 37 	 230.757 	 -32.8306 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 -2.37607 	 -58.9202 	 4.93871 	 0.0840439 	 58.7634 	 26 	 27 	 74.9615 	 -8.76335 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 26 	 26 	 26 	 0 	  Lymph 
7 	 103.942 	 161.693 	 1226.44 	 201.559 	 1633 	 51.0666 	 41.6974 	 0.577303 	 0.962854 	 161.338 	 620.268 	 213.394 	 0.344035 	 36.3656 	 540.89 	 2772 	 0.976056 	 211.598 	 255.067 	 233.355 	 114.863 	 0 	 0 	 0 	 109.267 	 0.468243 	 15 	 17 	 211.733 	 -51.854 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 15 	 15 	 15 	 0 	 9.82377 	 -163.869 	 8.79435 	 0.123928 	 70.9633 	 36 	 41 	 94.7778 	 11.0529 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	  Lymph 
8 	 132.483 	 1954.41 	 569.278 	 1119.16 	 2368 	 65.9607 	 46.5673 	 0.708226 	 0.959093 	 200.066 	 525.353 	 124.483 	 0.236951 	 -54.0475 	 445.976 	 3798 	 0.974346 	 245.941 	 102.914 	 99.7246 	 -18.7679 	 0 	 0 	 0 	 8.49508 	 0.0851854 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -8.10697 	 -128.868 	 4.59167 	 0.0865822 	 53.0325 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
9 	 125.614 	 1725.3 	 341.459 	 890.138 	 1431 	 56.3592 	 33.5332 	 0.803732 	 0.932855 	 163.338 	 568.456 	 174.928 	 0.307725 	 104.272 	 489.079 	 2622 	 0.978358 	 205.941 	 127.117 	 128.964 	 10.4718 	 0 	 0 	 129.408 	 45.6644 	 0.354085 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2.39231 	 -107.973 	 11.829 	 0.18619 	 63.5318 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
10 	 156.923 	 1427.46 	 94.4299 	 595.867 	 936 	 63.7625 	 19.3024 	 0.953079 	 0.895694 	 154.61 	 476.281 	 139.041 	 0.291931 	 59.0741 	 396.904 	 2108 	 0.938557 	 203.598 	 170.361 	 194.693 	 76.2003 	 0 	 0 	 0 	 91.8506 	 0.471772 	 45 	 45 	 243.667 	 -19.9207 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12.696 	 -117.238 	 16.6082 	 0.224935 	 73.8355 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
