rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 44.4682 	 1467.29 	 64.3817 	 529.06 	 5032 	 88.074 	 73.3811 	 0.553009 	 0.978988 	 277.321 	 528.293 	 120.292 	 0.2277 	 -30.6556 	 434.504 	 6741 	 0.886274 	 374.392 	 1246.3 	 2026.99 	 1766.05 	 0.179878 	 2778.98 	 1978.86 	 772.435 	 0.381075 	 89 	 225 	 269.236 	 -56.168 	 2 	 695.015 	 0.138119 	 24.4094 	 24.4094 	 24.4094 	 0 	 63 	 26 	 44.5 	 26.163 	 158.625 	 -110.198 	 34.8068 	 0.137955 	 252.306 	 265 	 539 	 382.143 	 146.717 	 3 	 1501.8 	 0.298451 	 21.1612 	 13.8318 	 18.2478 	 3.47829 	 153 	 26 	 88.3333 	 63.5321 	  Tumour 
2 	 80.9934 	 488.362 	 101 	 804.33 	 8167 	 113.244 	 95.6485 	 0.535359 	 0.892763 	 399.078 	 631.297 	 145.09 	 0.229829 	 58.8052 	 537.508 	 11065 	 0.895371 	 526.316 	 1403.52 	 1628.67 	 1367.73 	 0.273731 	 1698.84 	 1600.15 	 354.235 	 0.217499 	 147 	 605 	 343.66 	 18.2559 	 3 	 3392.8 	 0.415428 	 41.9521 	 14.8443 	 29.3793 	 12.2179 	 52 	 44 	 49 	 4.3589 	 283.831 	 29.9883 	 29.7344 	 0.0787642 	 377.512 	 520 	 3907 	 430.417 	 194.991 	 10 	 2190.03 	 0.268156 	 83.4147 	 9.21825 	 43.5462 	 18.9546 	 163 	 28 	 52 	 40.263 	  Tumour 
3 	 80.5577 	 589.207 	 878.779 	 757.177 	 5155 	 133.123 	 51.113 	 0.923352 	 0.95023 	 325.907 	 647.258 	 184.035 	 0.28433 	 145.804 	 553.469 	 6243 	 0.900736 	 370.333 	 1492.32 	 1696.83 	 1435.88 	 0.0509554 	 2567.5 	 1652.5 	 643.878 	 0.37946 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 248.663 	 -35.6157 	 44.0116 	 0.12856 	 342.344 	 84 	 429 	 280.56 	 45.1333 	 3 	 2146.45 	 0.416382 	 56.3863 	 9.52431 	 37.5913 	 22.1538 	 30 	 25 	 28 	 2.64575 	  Tumour 
4 	 70.2424 	 1226.14 	 242.398 	 625.743 	 3296 	 68.5966 	 62.4136 	 0.414904 	 0.940639 	 234.451 	 661.481 	 187.934 	 0.284111 	 100.483 	 567.692 	 4125 	 0.871909 	 289.321 	 1510.76 	 2386.3 	 2125.35 	 0.510204 	 2046.49 	 2466.26 	 721.377 	 0.302299 	 166 	 432 	 324.084 	 -1.31962 	 3 	 864.333 	 0.262237 	 34.0815 	 15.567 	 22.7364 	 8.88932 	 77 	 31 	 55.3333 	 23.1157 	 257.766 	 -81.7041 	 71.3476 	 0.20301 	 351.448 	 427 	 1090 	 467.567 	 232.141 	 7 	 539.05 	 0.163547 	 46.5232 	 8.86128 	 23.1148 	 10.4941 	 138 	 25 	 61 	 40.6653 	  Tumour 
5 	 88.8961 	 1971.97 	 507.001 	 249.596 	 4696 	 85.9709 	 70.6515 	 0.569766 	 0.934713 	 280.208 	 913.287 	 260.869 	 0.285638 	 319.152 	 819.497 	 7554 	 0.855105 	 402.233 	 1549.93 	 2400.86 	 2139.91 	 0 	 0 	 0 	 628.749 	 0.261885 	 156 	 569 	 340.09 	 14.6858 	 4 	 290.865 	 0.0619388 	 51.7166 	 9.43762 	 27.5999 	 15.138 	 51 	 27 	 39 	 12.7541 	 274.146 	 -28.9944 	 58.9502 	 0.160266 	 367.828 	 285 	 805 	 526.751 	 291.325 	 3 	 1274.28 	 0.271354 	 38.8425 	 20.6425 	 28.6705 	 8.30698 	 200 	 35 	 95 	 91.2414 	  Tumour 
6 	 92.2547 	 989.072 	 480.404 	 683.433 	 5839 	 107.493 	 69.434 	 0.763389 	 0.976095 	 302.492 	 581.935 	 140.544 	 0.241511 	 211.779 	 488.146 	 14379 	 0.847868 	 577.671 	 1469.69 	 2549.75 	 2288.81 	 0.253036 	 2279.14 	 2551.11 	 579.409 	 0.227241 	 150 	 390 	 298.067 	 -27.3373 	 3 	 1365.14 	 0.233797 	 20.3241 	 13.1519 	 16.6466 	 3.21062 	 68 	 33 	 50 	 17.5214 	 145.676 	 -111.717 	 32.3396 	 0.13511 	 239.358 	 481 	 996 	 567.239 	 331.813 	 4 	 1558.84 	 0.266971 	 37.82 	 15.0695 	 24.6113 	 9.1682 	 333 	 27 	 120.25 	 143.507 	  Tumour 
7 	 99.2104 	 304.475 	 1164.3 	 834.537 	 4287 	 119.923 	 49.7667 	 0.909827 	 0.897801 	 307.865 	 519.276 	 120.92 	 0.232863 	 102.183 	 425.487 	 7512 	 0.739807 	 515.831 	 1733.88 	 1884.2 	 1623.26 	 0.369128 	 2026.68 	 1846.99 	 368.727 	 0.195694 	 57 	 57 	 301.333 	 -24.0706 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 345.609 	 16.8298 	 54.165 	 0.123301 	 439.29 	 335 	 399 	 293.901 	 58.4753 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 335 	 335 	 335 	 0 	  Tumour 
8 	 118.742 	 392.421 	 1077.61 	 799.782 	 11386 	 139.068 	 106.311 	 0.644679 	 0.952405 	 435.747 	 794.253 	 188.424 	 0.237235 	 266.469 	 700.463 	 17286 	 0.86908 	 667.813 	 1280.56 	 1728.98 	 1468.04 	 0.363793 	 1717.96 	 1726.5 	 425.466 	 0.246078 	 459 	 2599 	 388.725 	 63.3215 	 10 	 2005.95 	 0.176177 	 82.0061 	 13.3389 	 35.3045 	 16.877 	 61 	 32 	 45.9 	 9.62 	 272.942 	 -44.5653 	 40.0092 	 0.109129 	 366.623 	 1362 	 2654 	 491.938 	 256.511 	 3 	 2231.81 	 0.196013 	 57.5189 	 22.1998 	 34.0627 	 12.9199 	 427 	 248 	 340.5 	 98.348 	  Tumour 
9 	 97.4777 	 1666.49 	 205.937 	 342.383 	 3427 	 80.5959 	 56.317 	 0.715358 	 0.926968 	 276.25 	 476.662 	 104.048 	 0.218285 	 81.3954 	 382.873 	 6109 	 0.843785 	 386.96 	 1416.63 	 2213.61 	 1952.66 	 0.398148 	 2157.58 	 2175.44 	 614.354 	 0.277535 	 42 	 42 	 316.929 	 -8.47538 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	 265.667 	 -18.7194 	 72.7702 	 0.202506 	 359.349 	 33 	 34 	 280.364 	 44.9374 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	  Tumour 
10 	 116.026 	 55.9639 	 1412.84 	 906.55 	 4288 	 128.049 	 43.8681 	 0.939485 	 0.953737 	 314.108 	 389.327 	 57.6612 	 0.148105 	 -5.78684 	 295.537 	 7817 	 0.915554 	 431.647 	 1658.77 	 2741.75 	 2480.8 	 0.290323 	 3153.73 	 2620.56 	 562.764 	 0.205257 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 300.058 	 -25.085 	 38.9404 	 0.0988989 	 393.74 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
