rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
147 	 931.958 	 1078.37 	 923.148 	 65 	 5919 	 102.787 	 75.8264 	 0.675125 	 0.974481 	 305.421 	 2232.06 	 493.232 	 0.220977 	 1029.18 	 1916.48 	 159.614 	 -53.4731 	 38.7185 	 0.133081 	 290.938 	 406 	 873 	 132.877 	 38.5541 	 3 	 2272.58 	 0.383947 	 36.9287 	 19.2927 	 27.0228 	 8.06513 	 279 	 48 	 135.333 	 125.381 	 679 	 1725 	 509.317 	 391.296 	 3 	 2099.41 	 0.354689 	 40.1677 	 25.4465 	 32.1481 	 6.66221 	 635 	 20 	 226.333 	 353.921 	 7042 	 0.951493 	 350.007 	 612.333 	 931.673 	 829.285 	 0.407767 	 828.635 	 944.176 	 329.877 	 0.354069 	  Tumour 
148 	 939.748 	 224.251 	 1149.41 	 231.251 	 6252 	 113.957 	 71.2918 	 0.780143 	 0.961402 	 315.321 	 2102.44 	 394.354 	 0.18757 	 1135.86 	 1786.87 	 182.99 	 -25.719 	 29.7031 	 0.0945012 	 314.314 	 314 	 1565 	 124.65 	 30.3269 	 6 	 1764.58 	 0.282243 	 55.1981 	 13.511 	 29.1032 	 12.4914 	 89 	 33 	 52.3333 	 21.6395 	 506 	 1526 	 355.621 	 237.6 	 5 	 4095.72 	 0.655106 	 69.3605 	 11.6495 	 34.7069 	 16.7331 	 344 	 19 	 101.2 	 137.685 	 10337 	 0.689593 	 626.5 	 970.03 	 1369.13 	 1266.74 	 0.365052 	 1722.59 	 1282.22 	 615.49 	 0.449548 	  Tumour 
149 	 936.193 	 926.604 	 913.055 	 179.847 	 2710 	 61.8861 	 57.7371 	 0.359988 	 0.943922 	 214.593 	 1530.44 	 258.949 	 0.169199 	 719.958 	 1214.87 	 211.383 	 -21.7917 	 26.1685 	 0.0763581 	 342.707 	 68 	 68 	 131.618 	 37.2949 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4682 	 0.82575 	 341.605 	 1129.51 	 1173.37 	 1070.99 	 0.681661 	 1207.84 	 1139.59 	 600.076 	 0.511411 	  Tumour 
150 	 956.98 	 2530.22 	 1863.9 	 281.301 	 6739 	 112.17 	 76.6398 	 0.730185 	 0.979791 	 328.919 	 1811.52 	 476.564 	 0.263074 	 1153.08 	 1495.95 	 185.895 	 -22.227 	 34.9758 	 0.110258 	 317.219 	 258 	 1093 	 130.508 	 36.185 	 4 	 818.605 	 0.121473 	 51.9436 	 12.4196 	 30.605 	 13.5379 	 82 	 47 	 64.5 	 18.0462 	 750 	 1510 	 391.604 	 273.584 	 4 	 2102.31 	 0.311962 	 44.2167 	 17.8935 	 28.2069 	 11.3493 	 499 	 30 	 187.5 	 211.279 	 10669 	 0.872791 	 521.831 	 1189.61 	 2100.21 	 1997.82 	 0.390244 	 2087.96 	 2077.46 	 731.042 	 0.348081 	  Tumour 
151 	 962.427 	 295.213 	 1126.32 	 236.677 	 4611 	 99.2728 	 59.908 	 0.797387 	 0.964443 	 285.421 	 1625.6 	 378.582 	 0.232888 	 869.738 	 1310.03 	 168.804 	 -26.2332 	 32.0631 	 0.106832 	 300.128 	 145 	 194 	 130.855 	 36.5324 	 2 	 832.492 	 0.180545 	 10.161 	 10.161 	 10.161 	 0 	 73 	 72 	 72.5 	 0.707107 	 578 	 1068 	 293.524 	 175.504 	 3 	 2277.92 	 0.494019 	 39.0483 	 17.5331 	 25.6657 	 8.41585 	 432 	 35 	 144.5 	 192.102 	 8606 	 0.90771 	 414.635 	 818.74 	 1200.49 	 1098.1 	 0.21372 	 1642.14 	 1127.63 	 720.363 	 0.60006 	  Tumour 
152 	 957.688 	 2243.77 	 1623.32 	 196.652 	 2782 	 82.9516 	 43.8277 	 0.849025 	 0.937016 	 233.622 	 1118.56 	 168.46 	 0.150604 	 508.501 	 802.986 	 149.03 	 -22.4253 	 30.5561 	 0.108991 	 280.354 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 79 	 152 	 150.734 	 32.7137 	 2 	 365.963 	 0.131547 	 15.1421 	 15.1421 	 15.1421 	 0 	 43 	 36 	 39.5 	 4.94975 	 5169 	 0.831296 	 350.877 	 1136.04 	 1342.8 	 1240.41 	 0.228477 	 1828.41 	 1260.89 	 644.872 	 0.480244 	  Tumour 
153 	 956.018 	 164.041 	 1198.96 	 210.288 	 4123 	 86.5761 	 61.7559 	 0.700844 	 0.966479 	 256.108 	 1937.9 	 370.995 	 0.191442 	 1159.36 	 1622.33 	 170.6 	 1.48664 	 40.7074 	 0.134826 	 301.924 	 234 	 303 	 119.235 	 24.9123 	 2 	 1011.34 	 0.245293 	 14.107 	 14.107 	 14.107 	 0 	 165 	 69 	 117 	 67.8823 	 473 	 766 	 368.679 	 250.658 	 2 	 684.005 	 0.1659 	 20.9215 	 20.9215 	 20.9215 	 0 	 438 	 35 	 236.5 	 284.964 	 5229 	 0.92271 	 311.078 	 802.157 	 1275.94 	 1173.56 	 0.925373 	 1244.81 	 1292.48 	 460.695 	 0.361062 	  Tumour 
154 	 948.257 	 1141.24 	 1535.65 	 55.0727 	 1215 	 47.2395 	 34.8272 	 0.675624 	 0.886214 	 151.196 	 1327.06 	 230.927 	 0.174013 	 556.885 	 1011.49 	 219.346 	 -31.4379 	 16.5517 	 0.0472001 	 350.67 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2189 	 0.917435 	 195.581 	 761.331 	 1013.35 	 910.959 	 0.54491 	 791.462 	 1080.28 	 374.952 	 0.370013 	  Other 
155 	 980.427 	 82.221 	 1270.07 	 207.954 	 10767 	 136.785 	 101.587 	 0.669653 	 0.975537 	 406.676 	 1785.02 	 317.981 	 0.178139 	 1072.09 	 1469.44 	 108.192 	 30.6423 	 39.723 	 0.165847 	 239.516 	 650 	 2908 	 112.251 	 17.928 	 7 	 2722.75 	 0.252879 	 70.5262 	 11.7793 	 35.2703 	 15.8453 	 158 	 32 	 81.25 	 46.2068 	 1069 	 3837 	 331.66 	 213.64 	 12 	 2834.36 	 0.263245 	 105.839 	 9.60767 	 40.2774 	 20.536 	 252 	 21 	 89.0833 	 86.8452 	 22754 	 0.831652 	 856.281 	 550.3 	 1126.91 	 1024.52 	 0.315087 	 1260.62 	 1091.61 	 671.503 	 0.595879 	  Tumour 
156 	 995.035 	 2677.67 	 2011.44 	 289.762 	 4999 	 95.5091 	 67.7037 	 0.705337 	 0.977895 	 275.966 	 1058.3 	 260.257 	 0.245919 	 553.875 	 742.732 	 160.203 	 -46.3096 	 38.4917 	 0.132035 	 291.528 	 146 	 313 	 114.986 	 20.6635 	 3 	 1272.1 	 0.254472 	 16.7939 	 11.9576 	 14.4688 	 2.16762 	 63 	 41 	 48.6667 	 12.4231 	 482 	 836 	 384.34 	 266.32 	 3 	 215.544 	 0.0431174 	 28.6376 	 12.4748 	 19.6814 	 7.35418 	 368 	 43 	 160.667 	 180.101 	 7936 	 0.891085 	 419.647 	 870.542 	 1254.04 	 1151.65 	 0 	 0 	 1244.92 	 424.525 	 0.338526 	  Tumour 
157 	 994.305 	 2014.21 	 1015.58 	 232.8 	 3001 	 67.8236 	 57.582 	 0.528398 	 0.937227 	 220.35 	 1982.17 	 557.124 	 0.281067 	 1101.59 	 1666.6 	 148.314 	 30.965 	 31.7208 	 0.113435 	 279.638 	 50 	 50 	 109.12 	 14.7972 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 53 	 55 	 150.585 	 32.5645 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 3392 	 0.957651 	 227.137 	 193.903 	 189.505 	 87.1168 	 0.252577 	 179.49 	 192.122 	 68.0266 	 0.35897 	  DCIS 
158 	 1027.84 	 857.451 	 1006.79 	 192.023 	 7596 	 141.738 	 74.346 	 0.851392 	 0.879472 	 414.032 	 1865.54 	 444.733 	 0.238394 	 1102.41 	 1549.97 	 176.925 	 -38.5371 	 30.5059 	 0.0989652 	 308.249 	 333 	 1699 	 114.195 	 19.8724 	 6 	 1949.17 	 0.256604 	 79.1137 	 10.9725 	 36.2144 	 20.2666 	 101 	 35 	 55.5 	 23.9312 	 689 	 2453 	 291.309 	 173.289 	 8 	 2338.5 	 0.307859 	 69.5558 	 11.9227 	 35.3127 	 16.7903 	 214 	 14 	 76.5556 	 64.6145 	 10674 	 0.746225 	 603.813 	 879.122 	 1423.71 	 1321.32 	 0.296512 	 1397.18 	 1421.25 	 686.708 	 0.482336 	  Tumour 
159 	 1015.26 	 2428.74 	 1808.37 	 304.253 	 5520 	 100.444 	 70.3869 	 0.713403 	 0.971831 	 300.492 	 1197.41 	 182.37 	 0.152304 	 643.145 	 881.839 	 94.2406 	 -28.4021 	 24.0894 	 0.106796 	 225.565 	 225 	 779 	 107.044 	 12.7217 	 4 	 1622.56 	 0.293941 	 43.1162 	 14.4711 	 25.0573 	 10.6448 	 91 	 32 	 56.25 	 25.3163 	 436 	 796 	 345.367 	 227.347 	 2 	 2759.54 	 0.499916 	 35.9146 	 17.0629 	 24.0135 	 9.26182 	 374 	 31 	 145.333 	 198.031 	 11072 	 0.925598 	 498.86 	 974.521 	 1880.74 	 1778.35 	 0.496536 	 2376.26 	 1692.17 	 769.748 	 0.409279 	  Tumour 
160 	 1026.27 	 2941.41 	 2258.89 	 427.85 	 6790 	 97.4793 	 89.1146 	 0.405286 	 0.977119 	 318.735 	 1440.73 	 287.363 	 0.199457 	 846.379 	 1125.16 	 218.083 	 -51.7845 	 35.0114 	 0.100202 	 349.407 	 216 	 577 	 122.167 	 27.8439 	 4 	 1921.64 	 0.28301 	 33.8719 	 12.4875 	 21.1136 	 8.31688 	 64 	 45 	 54 	 10.4243 	 587 	 755 	 489.746 	 371.726 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 587 	 587 	 587 	 0 	 12521 	 0.923378 	 487.487 	 1116.55 	 1568.58 	 1466.19 	 0.46747 	 1552.28 	 1557.73 	 423.544 	 0.270017 	  Tumour 
161 	 1032.46 	 2767.51 	 2108.15 	 344.379 	 4327 	 91.9418 	 60.1659 	 0.756156 	 0.977853 	 264.35 	 1565.4 	 390.378 	 0.249379 	 950.062 	 1249.83 	 200.697 	 -55.7367 	 45.5758 	 0.137268 	 332.021 	 252 	 820 	 122.063 	 27.7407 	 3 	 1070.38 	 0.247372 	 41.0435 	 15.861 	 26.0628 	 9.91463 	 106 	 30 	 63 	 33.2966 	 451 	 1116 	 336.055 	 218.035 	 3 	 1834.8 	 0.424036 	 38.881 	 12.6036 	 25.3333 	 8.92787 	 271 	 47 	 112.75 	 106.972 	 6687 	 0.939978 	 338.635 	 932.137 	 1506.9 	 1404.51 	 0.226804 	 1580.5 	 1500.45 	 340.172 	 0.225743 	  Tumour 
162 	 1034.26 	 2347.27 	 1751.29 	 285.575 	 4714 	 94.5597 	 65.1453 	 0.724825 	 0.934946 	 284.25 	 1140.43 	 243.75 	 0.213736 	 487.412 	 824.857 	 124.922 	 3.60571 	 24.6807 	 0.0963163 	 256.246 	 343 	 1268 	 109.128 	 14.8055 	 6 	 689.906 	 0.146352 	 68.2921 	 8.99238 	 31.2986 	 16.4267 	 117 	 29 	 57.1667 	 34.7242 	 625 	 995 	 362.939 	 244.919 	 3 	 1549.41 	 0.328682 	 45.0215 	 13.7336 	 26.2634 	 10.0782 	 483 	 38 	 156.25 	 217.935 	 8288 	 0.932283 	 398.919 	 1123.82 	 1732.64 	 1630.25 	 0.309038 	 1601.72 	 1741.02 	 535.841 	 0.309264 	  Tumour 
163 	 1026.87 	 3071.36 	 2376.5 	 417.749 	 4029 	 77.17 	 66.6793 	 0.503393 	 0.972718 	 245.581 	 1403.66 	 198.029 	 0.14108 	 400.448 	 1088.09 	 106.583 	 -95.5306 	 31.2298 	 0.131269 	 237.907 	 132 	 283 	 91.9242 	 -2.39853 	 3 	 1131.86 	 0.280927 	 29.5235 	 9.21954 	 19.6945 	 9.09399 	 45 	 42 	 44 	 1.73205 	 386 	 852 	 206.723 	 88.7024 	 5 	 663.044 	 0.164568 	 37.634 	 14.3809 	 21.4501 	 7.95597 	 114 	 44 	 77.2 	 32.2754 	 8759 	 0.915256 	 439.605 	 912.722 	 1728.5 	 1626.12 	 0.263566 	 1934.11 	 1682.48 	 476.322 	 0.275569 	  Tumour 
164 	 1021.49 	 1934.13 	 1071.96 	 295.787 	 2140 	 70.6465 	 39.4092 	 0.829951 	 0.964398 	 192.894 	 2034.65 	 473.697 	 0.232815 	 1181.61 	 1719.08 	 62.4965 	 9.76562 	 14.99 	 0.0773397 	 193.821 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 56 	 58 	 155.964 	 37.9438 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 2575 	 0.940467 	 210.066 	 107.681 	 111.399 	 9.01052 	 0.275281 	 120.429 	 110.997 	 20.6757 	 0.185601 	  DCIS 
165 	 1018.01 	 1977.63 	 1051.39 	 267.479 	 1265 	 47.3165 	 35.09 	 0.67084 	 0.942623 	 145.296 	 1894.89 	 377.281 	 0.199104 	 814.407 	 1579.32 	 104.002 	 3.41709 	 15.3813 	 0.0653615 	 235.326 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1744 	 0.910705 	 178.024 	 130.39 	 148.039 	 45.6506 	 0.512987 	 152.342 	 146.747 	 40.4743 	 0.273403 	  DCIS 
166 	 1043.62 	 1884.93 	 1114.01 	 310.601 	 1191 	 44.7409 	 34.6513 	 0.632589 	 0.916859 	 145.054 	 1055.84 	 264.73 	 0.250728 	 491.568 	 740.273 	 118.259 	 20.2397 	 48.9082 	 0.19596 	 249.583 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1575 	 0.939177 	 156.225 	 177.592 	 170.399 	 68.0102 	 0 	 0 	 169.543 	 70.7413 	 0.415152 	  DCIS 
167 	 1065.99 	 922.993 	 1043.02 	 247.887 	 4435 	 78.1844 	 73.7247 	 0.332911 	 0.962039 	 263.522 	 1910.95 	 294.265 	 0.153988 	 831.027 	 1595.38 	 174.734 	 -42.6863 	 35.3738 	 0.115579 	 306.058 	 208 	 681 	 125.168 	 30.8455 	 3 	 632.288 	 0.142568 	 35.0484 	 18.6317 	 25.2038 	 7.76707 	 115 	 33 	 69.3333 	 41.7892 	 330 	 433 	 453.003 	 334.983 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 330 	 330 	 330 	 0 	 7689 	 0.846433 	 426.333 	 1099.08 	 1892.08 	 1789.69 	 0.264865 	 1535.94 	 1918.15 	 611.606 	 0.323245 	  Tumour 
168 	 1097.56 	 2266.79 	 1725.72 	 273.542 	 7357 	 127.339 	 75.2111 	 0.806939 	 0.958942 	 364.919 	 1697.55 	 418.163 	 0.246334 	 995.176 	 1381.98 	 156.436 	 -49.1658 	 35.2332 	 0.122439 	 287.761 	 192 	 454 	 136.359 	 42.0366 	 3 	 1536.34 	 0.208827 	 26.8966 	 11.667 	 19.704 	 6.84223 	 86 	 46 	 64 	 20.2978 	 427 	 738 	 317.845 	 199.825 	 3 	 2791.08 	 0.379378 	 23.4854 	 11.7945 	 19.2047 	 5.76292 	 293 	 66 	 142.333 	 130.485 	 12200 	 0.82238 	 602.902 	 925.954 	 1740.37 	 1637.98 	 0.224528 	 1348.37 	 1771.14 	 837.522 	 0.481232 	  Tumour 
169 	 1075.9 	 2830.21 	 2183.66 	 408.447 	 4162 	 75.6906 	 70.4772 	 0.364708 	 0.96209 	 262.25 	 1454.19 	 281.441 	 0.193538 	 776.419 	 1138.62 	 175.942 	 -99.3073 	 52.7596 	 0.171707 	 307.266 	 250 	 534 	 103.984 	 9.66122 	 4 	 1366.37 	 0.328296 	 27.8591 	 9.77309 	 17.5742 	 6.47804 	 97 	 34 	 62.5 	 28.5248 	 408 	 814 	 219.064 	 101.043 	 4 	 1960.64 	 0.471081 	 31.9148 	 13.1158 	 21.4243 	 6.67717 	 213 	 47 	 102 	 78.0299 	 7470 	 0.916789 	 391.747 	 902.68 	 1485.96 	 1383.57 	 0.292537 	 1310.63 	 1504.58 	 519.636 	 0.349698 	  Tumour 
170 	 1073.97 	 552.231 	 1112.58 	 283.106 	 3752 	 74.697 	 64.403 	 0.506587 	 0.961312 	 248.309 	 1114.44 	 225.074 	 0.201961 	 621.851 	 798.871 	 104.748 	 -5.37683 	 15.7265 	 0.0666177 	 236.072 	 180 	 419 	 97.9 	 3.57722 	 4 	 851.172 	 0.226858 	 20.1246 	 8.06226 	 15.3473 	 4.23739 	 45 	 45 	 45 	 0 	 395 	 1085 	 268.195 	 150.175 	 7 	 611.754 	 0.163047 	 48.0977 	 6.82998 	 24.0432 	 10.8399 	 182 	 17 	 56.4286 	 61.6329 	 6988 	 0.972311 	 332.492 	 736.077 	 1017.05 	 914.664 	 0.221453 	 1810.98 	 904.971 	 613.533 	 0.603247 	  Tumour 
171 	 1083.94 	 1969.87 	 1115.47 	 227.607 	 2687 	 69.9363 	 50.0701 	 0.698164 	 0.972494 	 201.439 	 1169.95 	 477.049 	 0.407752 	 693.249 	 854.377 	 97.4601 	 26.1094 	 35.1815 	 0.153776 	 228.784 	 68 	 70 	 100.838 	 6.51546 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	 50 	 51 	 146 	 27.9796 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 3281 	 0.975617 	 220.853 	 150.326 	 146.429 	 44.0402 	 0.102041 	 122.2 	 147.056 	 36.7829 	 0.251201 	  DCIS 
172 	 1086.54 	 56.1125 	 1368.73 	 142.836 	 4615 	 93.7948 	 63.3076 	 0.737856 	 0.973423 	 272.836 	 2486.66 	 678.516 	 0.272863 	 1648.14 	 2171.09 	 155.737 	 30.8427 	 35.9706 	 0.125307 	 287.061 	 178 	 274 	 131.242 	 36.9188 	 2 	 1849.36 	 0.400729 	 14.7007 	 14.7007 	 14.7007 	 0 	 92 	 86 	 89 	 4.24264 	 367 	 514 	 538.15 	 420.129 	 2 	 643.772 	 0.139496 	 16.5101 	 16.5101 	 16.5101 	 0 	 353 	 14 	 183.5 	 239.709 	 5687 	 0.95612 	 315.179 	 880.858 	 1206.53 	 1104.14 	 0.105455 	 1495 	 1175.62 	 692.03 	 0.57357 	  Tumour 
173 	 1109.53 	 2436.01 	 1867.87 	 389.974 	 6289 	 102.554 	 78.6126 	 0.642183 	 0.975492 	 309.463 	 1114.48 	 191.202 	 0.171562 	 537.541 	 798.91 	 127.381 	 -85.3332 	 33.2824 	 0.12865 	 258.705 	 196 	 804 	 99.7908 	 5.46804 	 4 	 1258.48 	 0.200108 	 41.2904 	 8.544 	 26.1277 	 11.8374 	 58 	 45 	 49 	 6.16441 	 417 	 771 	 294.966 	 176.946 	 3 	 2669.23 	 0.424428 	 25.6534 	 16.0693 	 20.888 	 4.28631 	 316 	 38 	 139 	 153.795 	 9496 	 0.905243 	 435.99 	 985.712 	 1713.27 	 1610.88 	 0.333333 	 1839.82 	 1669.71 	 543.092 	 0.316992 	  Tumour 
174 	 1117.55 	 731.721 	 1110.52 	 259.977 	 6512 	 129.261 	 65.3979 	 0.86257 	 0.957365 	 340.818 	 1554.14 	 372.768 	 0.239855 	 942.163 	 1238.57 	 116.583 	 -19.9287 	 27.831 	 0.112264 	 247.907 	 217 	 586 	 96.2581 	 1.93529 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 0 	 127 	 90 	 108.5 	 26.163 	 649 	 3403 	 222.227 	 104.206 	 11 	 1666.55 	 0.25592 	 78.7924 	 10.4924 	 38.1798 	 18.4344 	 135 	 25 	 59 	 31.1256 	 9135 	 0.861549 	 484.416 	 790.22 	 1234.83 	 1132.44 	 0.256039 	 1462.51 	 1182.81 	 622.666 	 0.504253 	  Tumour 
175 	 1095.66 	 2952.55 	 2301.44 	 489.608 	 2754 	 61.9386 	 59.1682 	 0.295728 	 0.947368 	 215.238 	 1314.21 	 248.011 	 0.188714 	 692.848 	 998.643 	 224.198 	 -21.1182 	 59.493 	 0.16734 	 355.522 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 33 	 34 	 146.636 	 28.6159 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	 4313 	 0.807829 	 344.149 	 1294.5 	 1597.25 	 1494.87 	 0.511706 	 1493.49 	 1618.15 	 378.173 	 0.236765 	  Tumour 
176 	 1111.49 	 3076.81 	 2418.54 	 501.958 	 4710 	 97.1629 	 62.6349 	 0.764488 	 0.967344 	 278.936 	 1521.5 	 306.873 	 0.201691 	 694.337 	 1205.93 	 183.331 	 -53.6394 	 38.5603 	 0.122548 	 314.655 	 246 	 522 	 120.15 	 25.8276 	 4 	 1711.5 	 0.363375 	 26.1401 	 7.75751 	 16.4112 	 6.13128 	 90 	 30 	 61.5 	 30.9139 	 352 	 387 	 537.395 	 419.374 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 352 	 352 	 352 	 0 	 7434 	 0.885527 	 392.434 	 915.628 	 1441.37 	 1338.98 	 0.126844 	 1947.44 	 1413.32 	 600.315 	 0.416489 	  Tumour 
177 	 1119.44 	 2891.92 	 2258.73 	 475.178 	 5331 	 93.5021 	 73.0855 	 0.623723 	 0.971746 	 287.321 	 1706.53 	 396.235 	 0.232187 	 1051.6 	 1390.96 	 216.48 	 -78.2912 	 56.8534 	 0.163464 	 347.804 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6735 	 0.909398 	 374.049 	 970.472 	 1358.19 	 1255.8 	 0.800613 	 1321.05 	 1374.85 	 414.148 	 0.304926 	  Tumour 
178 	 1138.42 	 594.132 	 1160.84 	 308.131 	 5483 	 91.8249 	 76.4694 	 0.553613 	 0.966678 	 296.451 	 1233.58 	 303.009 	 0.245634 	 655.403 	 918.003 	 109.161 	 -18.7116 	 23.2364 	 0.0966232 	 240.485 	 166 	 325 	 95.1205 	 0.797707 	 2 	 782.903 	 0.142787 	 19.1066 	 19.1066 	 19.1066 	 0 	 121 	 45 	 83 	 53.7401 	 300 	 518 	 352.877 	 234.856 	 2 	 407.084 	 0.0742448 	 27.3004 	 27.3004 	 27.3004 	 0 	 231 	 69 	 150 	 114.551 	 9825 	 0.861918 	 497.345 	 1104.67 	 1478.53 	 1376.15 	 0.300699 	 1909.13 	 1382.28 	 514.281 	 0.347832 	  Tumour 
179 	 1158.93 	 696.411 	 1157.3 	 306.635 	 2983 	 95.9848 	 40.4634 	 0.9068 	 0.954255 	 240.794 	 1146.72 	 207.886 	 0.181287 	 509.59 	 831.15 	 155.007 	 -47.5721 	 30.3063 	 0.105844 	 286.331 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 60 	 67 	 235.383 	 117.363 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 60 	 60 	 60 	 0 	 5577 	 0.870998 	 364.09 	 1093.72 	 1541.73 	 1439.35 	 0.847896 	 1492.41 	 1566.78 	 425.585 	 0.276043 	  Tumour 
180 	 1166.43 	 175.158 	 2477.14 	 142.836 	 3745 	 90.8781 	 52.6701 	 0.814923 	 0.970207 	 247.522 	 1563.3 	 350.988 	 0.224517 	 793.627 	 1247.73 	 207.164 	 5.44165 	 38.6862 	 0.114291 	 338.488 	 45 	 45 	 119.444 	 25.1217 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 98 	 270 	 185.214 	 67.1938 	 2 	 651.734 	 0.174028 	 27.0378 	 27.0378 	 27.0378 	 0 	 54 	 44 	 49 	 7.07107 	 4472 	 0.973868 	 265.137 	 206.855 	 214.172 	 111.784 	 0 	 0 	 0 	 56.581 	 0.264184 	  DCIS 
181 	 1154.39 	 1942.85 	 1190.49 	 215.205 	 1313 	 50.7184 	 33.3094 	 0.754107 	 0.971154 	 141.154 	 1022.31 	 232.312 	 0.227242 	 574.256 	 706.739 	 131.591 	 14.0115 	 33.0267 	 0.125617 	 262.915 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1667 	 0.979436 	 155.154 	 205.41 	 228.942 	 126.554 	 0 	 0 	 0 	 143.321 	 0.626013 	  DCIS 
