rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	CellLabels 	
31 	 659.143 	 728.495 	 847.455 	 210.238 	 4273 	 113.147 	 51.1976 	 0.891771 	 0.876873 	 298.309 	 1572.14 	 379.798 	 0.241581 	 861.474 	 1447.27 	 577.415 	 71.3103 	 107.021 	 0.157431 	 679.798 	 7688 	 0.80284 	 462.551 	 1105.3 	 1132.31 	 916.206 	 0.652681 	 1363.77 	 1014.04 	 390.755 	 0.345097 	 69 	 75 	 233.406 	 26.3106 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
32 	 670.928 	 390.451 	 673.736 	 124.423 	 2695 	 95.907 	 40.834 	 0.904833 	 0.79616 	 250.51 	 2297.94 	 346.249 	 0.150678 	 907.049 	 2173.08 	 673.862 	 -10.222 	 48.5771 	 0.0625796 	 776.245 	 3519 	 0.679213 	 348.125 	 1245.76 	 1451.19 	 1235.09 	 0.899083 	 1390.24 	 1463.57 	 362.299 	 0.249657 	 204 	 858 	 242.132 	 35.0371 	 4 	 490.725 	 0.182087 	 57.8137 	 9.48683 	 32.8586 	 19.6468 	 65 	 45 	 51 	 9.5219 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
33 	 672.902 	 446.387 	 697.782 	 177.294 	 4310 	 89.389 	 66.8337 	 0.664068 	 0.890312 	 278.853 	 2712.69 	 381.345 	 0.140578 	 1097.93 	 2587.83 	 659.482 	 -36.5491 	 47.4162 	 0.062237 	 761.865 	 6022 	 0.906928 	 355.196 	 1266.32 	 1563.08 	 1346.98 	 0.611446 	 1485.81 	 1614.57 	 336.671 	 0.21539 	 262 	 1159 	 256.156 	 49.0613 	 4 	 1099.7 	 0.255152 	 40.7726 	 17.0445 	 30.5329 	 8.87567 	 110 	 44 	 65.5 	 30.0832 	 34 	 36 	 337.382 	 35.5157 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	  Tumour 
34 	 702.77 	 350.018 	 690.808 	 77.1038 	 4759 	 89.7239 	 69.1872 	 0.6367 	 0.977007 	 273.48 	 2168.48 	 666.046 	 0.307148 	 1407.18 	 2043.62 	 761.373 	 -69.2121 	 73.9742 	 0.0856425 	 863.756 	 6003 	 0.915091 	 352.125 	 1201.52 	 1393.4 	 1177.31 	 0.821752 	 1435.83 	 1364.85 	 354.495 	 0.254409 	 182 	 478 	 240.896 	 33.8004 	 4 	 754.458 	 0.158533 	 32.3857 	 11.4577 	 18.9724 	 7.40912 	 46 	 45 	 45.5 	 0.57735 	 45 	 45 	 281.733 	 -20.1333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
35 	 689.853 	 679.53 	 838.907 	 188.162 	 2499 	 89.0219 	 37.3891 	 0.907525 	 0.902818 	 220.125 	 1704.3 	 343.06 	 0.201291 	 782.517 	 1579.43 	 632.034 	 -54.2357 	 75.3188 	 0.102556 	 734.417 	 3879 	 0.80678 	 348.409 	 1259.41 	 1346.69 	 1130.59 	 0.981191 	 1319 	 1358.75 	 197.3 	 0.146508 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
36 	 715.573 	 274.048 	 615.43 	 77.1038 	 2129 	 65.6508 	 41.9671 	 0.769001 	 0.967288 	 184.267 	 925.118 	 265.076 	 0.286532 	 510.934 	 800.256 	 634.056 	 28.0898 	 64.8731 	 0.0880904 	 736.438 	 5768 	 0.912803 	 349.296 	 947.016 	 1059.19 	 843.089 	 0.480243 	 1361.11 	 962.606 	 527.388 	 0.497917 	 52 	 53 	 200.058 	 -7.03755 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 56 	 56 	 223.929 	 -77.9381 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	  Lymph 
37 	 737.925 	 686.523 	 880.742 	 140.577 	 4177 	 110.054 	 53.4712 	 0.874036 	 0.862482 	 298.836 	 1651.35 	 300.469 	 0.181953 	 837.671 	 1526.49 	 681.75 	 46.6246 	 37.2512 	 0.0475063 	 784.132 	 5754 	 0.856888 	 367.823 	 1246.53 	 1312.29 	 1096.19 	 0.887574 	 1349.78 	 1299.36 	 238.344 	 0.181624 	 109 	 223 	 221.312 	 14.2167 	 2 	 1460.39 	 0.349627 	 19.656 	 19.656 	 19.656 	 0 	 57 	 52 	 54.5 	 3.53553 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
38 	 766.465 	 462.085 	 789.041 	 194.535 	 3032 	 72.1479 	 56.6721 	 0.618863 	 0.904265 	 233.095 	 1959.84 	 321.31 	 0.163947 	 699.648 	 1834.98 	 615.69 	 -37.5529 	 51.4004 	 0.071581 	 718.073 	 3797 	 0.881179 	 299.782 	 1192.97 	 1503.32 	 1287.23 	 0.703971 	 1470.67 	 1500.96 	 343.197 	 0.228292 	 139 	 344 	 233.799 	 26.7033 	 3 	 351.178 	 0.115824 	 35.1225 	 16.0694 	 23.4348 	 9.15499 	 51 	 39 	 46.3333 	 6.4291 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
39 	 798.371 	 659.875 	 913.357 	 105.475 	 6769 	 110.007 	 84.1878 	 0.643683 	 0.926245 	 347.706 	 1343.44 	 465.866 	 0.346771 	 796.654 	 1218.58 	 415.183 	 86.8591 	 173.607 	 0.33543 	 517.566 	 10579 	 0.822181 	 513.907 	 761.587 	 793.779 	 577.679 	 0.612766 	 1026.2 	 688.17 	 425.161 	 0.535617 	 306 	 1916 	 211.598 	 4.5028 	 6 	 1520.48 	 0.224624 	 65.8297 	 9.91483 	 35.9463 	 17.1851 	 66 	 35 	 51 	 13.5794 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
40 	 783.748 	 386.259 	 778.897 	 131.027 	 5228 	 105.021 	 68.037 	 0.761774 	 0.879987 	 321.823 	 2026.17 	 499.419 	 0.246484 	 1107.64 	 1901.31 	 676.318 	 -91.2876 	 79.8505 	 0.102543 	 778.7 	 7301 	 0.871137 	 423.338 	 1262.35 	 1608 	 1391.9 	 0.664141 	 1636.66 	 1591.92 	 279.145 	 0.173598 	 229 	 936 	 252 	 44.9048 	 4 	 1319.72 	 0.252434 	 44.001 	 19.4333 	 27.6296 	 9.5732 	 70 	 45 	 57.25 	 11.3248 	 39 	 39 	 324.744 	 22.8769 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	  Tumour 
41 	 795.163 	 112.425 	 752.768 	 149.459 	 5117 	 92.9441 	 71.0931 	 0.644147 	 0.96529 	 285.137 	 1784.53 	 373.242 	 0.209154 	 969.73 	 1659.67 	 856.098 	 97.6478 	 74.0413 	 0.0772487 	 958.48 	 7002 	 0.895625 	 396.066 	 1303.06 	 1458.21 	 1242.11 	 0.589041 	 1447 	 1445.71 	 325.28 	 0.223068 	 211 	 552 	 237.621 	 30.5256 	 5 	 690.636 	 0.134969 	 39.3878 	 8.56432 	 21.0731 	 10.1004 	 45 	 34 	 42.2 	 4.76445 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
42 	 799.606 	 492.571 	 832.741 	 234.557 	 1744 	 67.3532 	 35.7549 	 0.847462 	 0.902225 	 190.368 	 1243.35 	 347.89 	 0.279801 	 608.969 	 1118.48 	 587.733 	 -38.3398 	 50.599 	 0.0733197 	 690.115 	 3599 	 0.692915 	 340.652 	 1256.44 	 1361.26 	 1145.16 	 0.670968 	 1315.14 	 1370.86 	 248.197 	 0.182329 	 60 	 165 	 192.883 	 -14.2119 	 2 	 183.202 	 0.105047 	 19.3972 	 19.3972 	 19.3972 	 0 	 38 	 22 	 30 	 11.3137 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
43 	 807.956 	 251.995 	 772.309 	 94.5939 	 3459 	 84.0077 	 53.592 	 0.770085 	 0.962437 	 238.995 	 1290.88 	 247.096 	 0.191417 	 732.02 	 1166.02 	 652.933 	 13.1131 	 70.1274 	 0.0928451 	 755.316 	 8213 	 0.924887 	 399.196 	 941.829 	 1096.09 	 879.988 	 0.444149 	 1178.19 	 1060.53 	 436.608 	 0.398333 	 232 	 890 	 235.254 	 28.1591 	 4 	 534.242 	 0.15445 	 44.9885 	 11.6963 	 29.0231 	 13.0267 	 70 	 45 	 58 	 13.3417 	 92 	 517 	 265.772 	 -36.0949 	 2 	 250.156 	 0.0723204 	 58.0897 	 58.0897 	 58.0897 	 0 	 57 	 35 	 46 	 15.5563 	  Tumour 
44 	 830.577 	 589.92 	 904.478 	 152.801 	 5141 	 98.3675 	 68.6206 	 0.716493 	 0.929656 	 298.492 	 1279.84 	 383.406 	 0.299574 	 811.949 	 1154.97 	 420.448 	 51.4942 	 65.1823 	 0.124672 	 522.83 	 7187 	 0.813101 	 406.434 	 844.149 	 878.742 	 662.643 	 0.691218 	 950.008 	 836.683 	 283.248 	 0.322334 	 102 	 918 	 181.824 	 -25.2717 	 3 	 980.576 	 0.190736 	 68.2917 	 18.3337 	 47.2423 	 23.1564 	 48 	 21 	 34 	 13.5277 	 39 	 40 	 220.154 	 -81.7128 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	  Tumour 
45 	 864.637 	 131.996 	 822.119 	 86.8217 	 8289 	 122.066 	 89.7985 	 0.677359 	 0.927285 	 374.777 	 1974.4 	 448.314 	 0.227063 	 1170.65 	 1849.54 	 916.802 	 -123.948 	 160.902 	 0.157873 	 1019.19 	 10712 	 0.844595 	 523.664 	 1333.97 	 1590.01 	 1373.92 	 0.850312 	 1655.15 	 1534.48 	 450.883 	 0.283572 	 167 	 603 	 247.946 	 40.8509 	 3 	 916.369 	 0.110552 	 39.2485 	 7.73183 	 28.143 	 15.8309 	 89 	 38 	 55.6667 	 28.8848 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
46 	 859.382 	 533.657 	 903.549 	 204.245 	 3570 	 94.2895 	 53.1087 	 0.826285 	 0.890496 	 268.652 	 1613.23 	 415.853 	 0.257776 	 1141.83 	 1488.37 	 535.627 	 59.7528 	 54.7892 	 0.0858753 	 638.009 	 4546 	 0.883748 	 308.267 	 1075.33 	 1317.06 	 1100.96 	 0.816254 	 1321.43 	 1266.64 	 362.959 	 0.275583 	 106 	 230 	 206.179 	 -0.915993 	 3 	 790.291 	 0.22137 	 19.8524 	 6.48211 	 14.1593 	 6.1737 	 57 	 4 	 35.3333 	 27.7909 	 45 	 45 	 250.978 	 -50.8889 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
47 	 856.029 	 389.215 	 848.539 	 181.177 	 5438 	 91.2686 	 77.448 	 0.529078 	 0.934204 	 308.25 	 1651.23 	 326.97 	 0.198016 	 854.503 	 1526.37 	 580.168 	 -71.8601 	 69.7827 	 0.102238 	 682.55 	 7537 	 0.856672 	 421.924 	 1168.01 	 1545.2 	 1329.1 	 0.95443 	 1551.46 	 1517.59 	 385.445 	 0.249447 	 275 	 668 	 263.807 	 56.712 	 4 	 1725.05 	 0.317221 	 31.0517 	 11.2733 	 19.2827 	 6.63999 	 102 	 43 	 68.75 	 29.4208 	 116 	 329 	 320.698 	 18.8316 	 2 	 1415.19 	 0.26024 	 32.0038 	 32.0038 	 32.0038 	 0 	 70 	 46 	 58 	 16.9706 	  Tumour 
48 	 870.208 	 495.022 	 897.625 	 203.089 	 1826 	 92.8018 	 26.7922 	 0.957419 	 0.87536 	 219.095 	 1089.08 	 345.396 	 0.317146 	 592.518 	 964.213 	 510.075 	 -50.5837 	 61.4401 	 0.100317 	 612.457 	 2565 	 0.869197 	 259.539 	 1257.7 	 1493.94 	 1277.84 	 0.726891 	 1495.18 	 1470.81 	 428.356 	 0.286729 	 41 	 43 	 187.829 	 -19.266 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 41 	 41 	 41 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
49 	 868.878 	 738.101 	 885.61 	 105.475 	 2697 	 93.4253 	 38.3677 	 0.91178 	 0.938087 	 226.35 	 1257.97 	 390.929 	 0.310762 	 829.554 	 1133.11 	 294.222 	 46.2629 	 61.2624 	 0.154467 	 396.605 	 4619 	 0.945741 	 297.054 	 319.584 	 267.428 	 51.3288 	 0 	 0 	 266.286 	 94.5822 	 0.353674 	 104 	 140 	 188.538 	 -18.5568 	 2 	 450.177 	 0.166918 	 10.6949 	 10.6949 	 10.6949 	 0 	 71 	 33 	 52 	 26.8701 	 88 	 132 	 197.534 	 -104.333 	 2 	 523.068 	 0.193944 	 11.1717 	 11.1717 	 11.1717 	 0 	 50 	 38 	 44 	 8.48528 	  Lymph 
50 	 868.228 	 229.33 	 829.165 	 50.1199 	 2959 	 66.3403 	 60.5361 	 0.409059 	 0.914118 	 227.522 	 1134.67 	 287.276 	 0.253181 	 599.942 	 1009.8 	 729.861 	 44.8178 	 72.9092 	 0.0876056 	 832.244 	 4348 	 0.890619 	 297.48 	 729.253 	 744.605 	 528.506 	 0.533835 	 764.838 	 740.854 	 186.87 	 0.250965 	 72 	 73 	 264.708 	 57.6131 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
51 	 873.398 	 453.01 	 884.957 	 205.679 	 3152 	 84.0647 	 50.4051 	 0.800301 	 0.893931 	 244.309 	 1175.25 	 314.84 	 0.267891 	 710.501 	 1050.39 	 458.945 	 -91.7143 	 128.454 	 0.22884 	 561.327 	 4688 	 0.848507 	 339.581 	 1111.34 	 1351.13 	 1135.03 	 0.839228 	 1319.96 	 1389.25 	 319.539 	 0.236497 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
52 	 896.443 	 53.5159 	 857.947 	 131.187 	 4088 	 86.3173 	 62.0435 	 0.695233 	 0.960075 	 255.279 	 1592.79 	 538.905 	 0.33834 	 1106.03 	 1467.93 	 1042.02 	 -9.31389 	 145.628 	 0.127253 	 1144.4 	 8882 	 0.873439 	 488.936 	 1163.95 	 1240.44 	 1024.35 	 0.437778 	 1790.77 	 1084.3 	 602.676 	 0.485855 	 45 	 45 	 217.067 	 9.97143 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
53 	 917.815 	 343.621 	 897.123 	 139.129 	 4781 	 100.157 	 63.9816 	 0.769362 	 0.939108 	 282.208 	 1813.98 	 371.475 	 0.204784 	 919.349 	 1689.12 	 593.49 	 -34.1604 	 66.0455 	 0.0949103 	 695.873 	 7999 	 0.838645 	 460.693 	 1220.31 	 1643.84 	 1427.74 	 0.55792 	 1732.72 	 1595.62 	 492.919 	 0.299859 	 288 	 1186 	 243.889 	 36.7937 	 5 	 863.892 	 0.180693 	 45.8752 	 11.8068 	 28.4558 	 11.2278 	 69 	 45 	 57.6 	 9.81326 	 126 	 539 	 290.675 	 -11.1921 	 2 	 1125.99 	 0.235514 	 49.2641 	 49.2641 	 49.2641 	 0 	 68 	 58 	 63 	 7.07107 	  Tumour 
54 	 906.646 	 832.942 	 967.952 	 174.874 	 1839 	 60.8772 	 38.6421 	 0.772713 	 0.971987 	 170.267 	 698.544 	 217.45 	 0.311291 	 429.728 	 573.682 	 689.764 	 -70.9818 	 181.206 	 0.228753 	 792.147 	 3086 	 0.973502 	 221.941 	 626.863 	 575.071 	 358.971 	 0 	 0 	 0 	 236.442 	 0.411154 	 166 	 206 	 301.518 	 94.4228 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 166 	 166 	 166 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
55 	 912.103 	 205.384 	 816.202 	 50.1199 	 933 	 49.8168 	 24.8577 	 0.866612 	 0.905825 	 137.196 	 663.225 	 138.864 	 0.209378 	 263.586 	 538.363 	 625.737 	 42.2576 	 77.1522 	 0.105961 	 728.12 	 3007 	 0.796134 	 276.51 	 944.019 	 1147.85 	 931.753 	 0.792 	 1327.15 	 1006.63 	 636.314 	 0.554352 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
56 	 921.063 	 553.623 	 968.167 	 160.975 	 4879 	 104.835 	 60.1598 	 0.818959 	 0.954421 	 285.279 	 2270.12 	 376.635 	 0.16591 	 1220.99 	 2145.25 	 583.771 	 40.4213 	 37.2846 	 0.0543386 	 686.153 	 6154 	 0.895518 	 378.61 	 976.292 	 1207.23 	 991.132 	 0.740845 	 1242.71 	 1190.79 	 348.025 	 0.288284 	 249 	 1270 	 219.522 	 12.4269 	 5 	 995.816 	 0.204102 	 64.322 	 9.80651 	 32.8404 	 15.3396 	 83 	 35 	 49.8 	 19.8922 	 127 	 1006 	 255.307 	 -46.5596 	 3 	 761.755 	 0.156129 	 52.9437 	 32.6683 	 39.4792 	 10.4298 	 45 	 39 	 42.3333 	 3.05505 	  Tumour 
57 	 917.062 	 419.573 	 915.943 	 175.775 	 1314 	 48.0191 	 37.203 	 0.632262 	 0.896928 	 149.983 	 1146.82 	 308.263 	 0.268797 	 414.46 	 1021.96 	 562.244 	 -12.842 	 77.1444 	 0.116072 	 664.626 	 2049 	 0.834283 	 223.397 	 1712.8 	 1793.14 	 1577.04 	 0.830097 	 1660.85 	 1898.29 	 393.691 	 0.219554 	 15 	 15 	 203.733 	 -3.3619 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 15 	 15 	 15 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
58 	 962.002 	 667.192 	 1056.41 	 117.004 	 4356 	 102.502 	 54.4375 	 0.847316 	 0.966926 	 272.35 	 822.853 	 276.296 	 0.335778 	 566.055 	 697.991 	 251.592 	 140.262 	 105.898 	 0.299169 	 353.975 	 6230 	 0.953037 	 334.225 	 261.927 	 205.551 	 -10.5487 	 0.14557 	 177.304 	 204.164 	 104.173 	 0.506801 	 50 	 51 	 165.68 	 -41.4152 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 104 	 413 	 180.192 	 -121.674 	 2 	 164.246 	 0.0377057 	 40.8152 	 40.8152 	 40.8152 	 0 	 59 	 45 	 52 	 9.89949 	  Tumour 
59 	 969.225 	 162.983 	 878.282 	 108.522 	 2275 	 71.6746 	 42.5272 	 0.804953 	 0.962759 	 199.338 	 1360.97 	 289.317 	 0.212582 	 827.332 	 1236.1 	 1148.74 	 -206.244 	 301.602 	 0.241065 	 1251.12 	 5783 	 0.919981 	 340.368 	 1326.87 	 1266.27 	 1050.17 	 0.484277 	 1790.55 	 1099.73 	 654.603 	 0.516955 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 110 	 118 	 781.727 	 479.861 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 110 	 110 	 110 	 0 	  Lymph 
60 	 979.248 	 380.524 	 965.05 	 142.274 	 4727 	 95.9633 	 64.4041 	 0.741337 	 0.92759 	 285.765 	 1910.74 	 429.158 	 0.224602 	 858.205 	 1785.88 	 656.354 	 4.7094 	 76.2211 	 0.100458 	 758.737 	 6057 	 0.893363 	 381.723 	 1577.69 	 1853.41 	 1637.31 	 0.773639 	 1830.51 	 1858.86 	 323.139 	 0.174348 	 297 	 952 	 245.785 	 38.6893 	 5 	 683.582 	 0.144612 	 38.8502 	 10.6782 	 23.3782 	 8.49886 	 100 	 40 	 59.4 	 24.986 	 57 	 58 	 319.719 	 17.8526 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	  Tumour 
61 	 984.423 	 583.665 	 1037.94 	 121.696 	 4932 	 93.4019 	 68.964 	 0.674409 	 0.949923 	 291.321 	 1512.04 	 490.416 	 0.324342 	 968.78 	 1387.17 	 473.124 	 155.823 	 106.648 	 0.185312 	 575.506 	 6396 	 0.916201 	 354.853 	 616.821 	 715.848 	 499.749 	 0.651515 	 856.949 	 638.391 	 392.515 	 0.548321 	 249 	 1030 	 202.474 	 -4.62134 	 5 	 694.017 	 0.140717 	 55.0668 	 10.7722 	 30.4655 	 15.3863 	 60 	 33 	 49.8 	 10.1833 	 90 	 432 	 223.778 	 -78.0889 	 2 	 711.851 	 0.144333 	 49.4474 	 49.4474 	 49.4474 	 0 	 61 	 29 	 45 	 22.6274 	  Tumour 
62 	 987.62 	 499.221 	 1008.78 	 85.0235 	 3608 	 82.4814 	 57.1991 	 0.720477 	 0.913187 	 258.593 	 2147.96 	 331.529 	 0.154346 	 918.014 	 2023.1 	 617.761 	 55.367 	 59.8453 	 0.0831019 	 720.144 	 5102 	 0.916801 	 310.024 	 936.953 	 1214.56 	 998.457 	 0.884615 	 1244.31 	 1176.06 	 199.31 	 0.164101 	 179 	 457 	 223.838 	 16.7428 	 4 	 899.649 	 0.249348 	 26.2797 	 9.32031 	 17.1687 	 6.38637 	 52 	 36 	 44.75 	 6.60177 	 35 	 35 	 273.571 	 -28.2952 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	  Tumour 
63 	 1024.58 	 450.011 	 1027.98 	 68.0074 	 3668 	 87.4759 	 56.7001 	 0.761487 	 0.820215 	 294.149 	 1704.72 	 680 	 0.398892 	 1083.51 	 1579.86 	 653.468 	 15.5624 	 105.504 	 0.139583 	 755.85 	 7493 	 0.801219 	 458.25 	 1108.57 	 1353.2 	 1137.1 	 0.665865 	 1320 	 1386.03 	 437.674 	 0.323436 	 102 	 134 	 221.706 	 14.6106 	 2 	 772.431 	 0.210586 	 9.41883 	 9.41883 	 9.41883 	 0 	 53 	 49 	 51 	 2.82843 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
64 	 1029.55 	 323.304 	 1002.75 	 158.773 	 3390 	 84.4621 	 52.0297 	 0.787736 	 0.95493 	 237.037 	 2026.44 	 488.454 	 0.24104 	 883.844 	 1901.58 	 793.672 	 -49.363 	 66.1611 	 0.0738361 	 896.054 	 4837 	 0.889481 	 336.853 	 1665.67 	 1918.07 	 1701.97 	 0.596154 	 1991.45 	 1868.5 	 294.993 	 0.153797 	 137 	 275 	 260.131 	 53.0361 	 2 	 1274.37 	 0.375921 	 18.1741 	 18.1741 	 18.1741 	 0 	 79 	 58 	 68.5 	 14.8492 	 78 	 297 	 307.41 	 5.54359 	 2 	 491.061 	 0.144856 	 32.3222 	 32.3222 	 32.3222 	 0 	 48 	 30 	 39 	 12.7279 	  Tumour 
65 	 1030.06 	 523.578 	 1056.91 	 48.7647 	 2965 	 93.701 	 41.6774 	 0.895634 	 0.877998 	 251.765 	 2041.25 	 538.712 	 0.263913 	 1401.37 	 1916.39 	 554.548 	 114.061 	 61.31 	 0.093328 	 656.931 	 4137 	 0.855813 	 306.995 	 743.197 	 818.108 	 602.009 	 0.744604 	 920.329 	 753.567 	 274.346 	 0.335342 	 237 	 1324 	 216.16 	 9.0651 	 5 	 364.647 	 0.122984 	 66.2872 	 8.81157 	 37.0593 	 17.5795 	 56 	 40 	 47.4 	 6.46529 	 52 	 53 	 254.327 	 -47.5397 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	  Tumour 
