rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 78.817 	 225.567 	 79.1581 	 178.53 	 8368 	 112.516 	 96.2938 	 0.517271 	 0.932472 	 374.375 	 1808.41 	 612.621 	 0.338763 	 997.87 	 1656.6 	 11501 	 0.81782 	 614.056 	 697.127 	 1163 	 1048.5 	 0.23619 	 1497.43 	 1110.44 	 501.69 	 0.431376 	 57 	 58 	 208.035 	 48.823 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 147.512 	 -55.9182 	 50.5979 	 0.240118 	 210.721 	 560 	 938 	 262.57 	 159.087 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 560 	 0 	  Tumour 
2 	 73.6739 	 86.4085 	 92.6984 	 97.8673 	 5050 	 95.0727 	 69.7346 	 0.679703 	 0.891911 	 322.09 	 1328.2 	 379.421 	 0.285666 	 839.409 	 1176.4 	 10095 	 0.900455 	 488.316 	 1035.4 	 1560.34 	 1445.83 	 0.120482 	 1925.2 	 1523.71 	 400.35 	 0.256579 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 190.184 	 -12.5029 	 24.1801 	 0.095425 	 253.394 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
3 	 142.121 	 148.736 	 99.4887 	 81.3449 	 2450 	 68.9822 	 45.7037 	 0.749023 	 0.966851 	 197.137 	 1033.9 	 220.426 	 0.213198 	 424.376 	 882.1 	 3314 	 0.932733 	 251.279 	 1181.28 	 1338.24 	 1223.74 	 0.46729 	 1379.98 	 1305.63 	 374.101 	 0.279547 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 167.876 	 -39.1005 	 29.9373 	 0.129551 	 231.086 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
4 	 162.114 	 352.737 	 151.717 	 280.145 	 5984 	 94.5718 	 80.8556 	 0.518684 	 0.980662 	 296.735 	 1664.95 	 513.009 	 0.308123 	 982.874 	 1513.14 	 11248 	 0.929587 	 494.416 	 942.712 	 1731.2 	 1616.7 	 0.130024 	 1891.38 	 1696.11 	 460.035 	 0.265732 	 90 	 340 	 179.178 	 19.9657 	 2 	 1792.5 	 0.299549 	 38.0789 	 38.0789 	 38.0789 	 0 	 45 	 45 	 45 	 0 	 140.859 	 -46.9955 	 42.4451 	 0.207994 	 204.069 	 480 	 1425 	 206.348 	 102.865 	 5 	 917.943 	 0.1534 	 47.1929 	 11.4762 	 26.6098 	 11.845 	 199 	 31 	 96 	 73.1779 	  Tumour 
5 	 153.565 	 854.472 	 632.463 	 580.311 	 3661 	 73.5595 	 63.5972 	 0.502515 	 0.981501 	 228.652 	 1843.11 	 633.051 	 0.343469 	 1453.9 	 1691.31 	 6409 	 0.745059 	 494.215 	 1038.97 	 1412.19 	 1297.69 	 0.0454545 	 2271.26 	 1378.96 	 646.04 	 0.457473 	 90 	 212 	 186.611 	 27.399 	 2 	 486.112 	 0.132781 	 21.587 	 21.587 	 21.587 	 0 	 45 	 45 	 45 	 0 	 49.0624 	 -12.5607 	 15.9958 	 0.142474 	 112.272 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
6 	 149.579 	 261.437 	 79.1581 	 189.169 	 2278 	 65.9003 	 44.1738 	 0.742079 	 0.980628 	 182.995 	 1177.08 	 342.259 	 0.290771 	 658.697 	 1025.27 	 5223 	 0.886757 	 333.463 	 958.481 	 1376.01 	 1261.51 	 0.385965 	 1483.05 	 1342.98 	 540.223 	 0.392601 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 170.157 	 -12.3997 	 31.147 	 0.133468 	 233.367 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
7 	 171.196 	 72.8077 	 772.984 	 43.566 	 1342 	 76.6981 	 29.6918 	 0.922027 	 0.698231 	 218.451 	 1086.43 	 259.857 	 0.239183 	 624.575 	 934.629 	 2841 	 0.63857 	 343.505 	 1315.07 	 1392.1 	 1277.59 	 0.572917 	 1261.56 	 1441.2 	 510.23 	 0.366519 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 242.427 	 -0.5074 	 20.3187 	 0.0664799 	 305.637 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
8 	 207.62 	 95.8738 	 183.142 	 43.566 	 4191 	 87.4528 	 62.259 	 0.702265 	 0.968346 	 270.007 	 1581.89 	 560.846 	 0.354541 	 1013.4 	 1430.09 	 5357 	 0.919183 	 338.392 	 768.419 	 1121.2 	 1006.7 	 0.506849 	 1025.21 	 1153.4 	 413.605 	 0.368894 	 45 	 45 	 211.289 	 52.0768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 178.138 	 -12.7627 	 32.507 	 0.134689 	 241.348 	 292 	 478 	 249.216 	 145.733 	 4 	 1951.87 	 0.465729 	 21.9605 	 8.26507 	 14.8438 	 4.84796 	 162 	 32 	 73 	 59.9611 	  Tumour 
9 	 208.136 	 462.143 	 268.955 	 390.756 	 3791 	 72.8777 	 66.7676 	 0.400813 	 0.975051 	 239.522 	 1030.77 	 211.804 	 0.205481 	 690.002 	 878.97 	 7969 	 0.860955 	 460.86 	 929.989 	 1241.87 	 1127.37 	 0 	 0 	 1232.28 	 439.359 	 0.353787 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 114.353 	 -6.86037 	 26.4835 	 0.14915 	 177.563 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 223.701 	 172.47 	 154.729 	 112.294 	 4418 	 84.6058 	 66.6703 	 0.615662 	 0.97895 	 257.179 	 1379.88 	 446.951 	 0.323905 	 856.978 	 1228.08 	 7980 	 0.942705 	 372.735 	 613.521 	 1015.49 	 900.988 	 0.175758 	 987.828 	 1013.01 	 374.75 	 0.369034 	 45 	 45 	 195.289 	 36.0768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 124.257 	 -39.6164 	 23.7981 	 0.126946 	 187.467 	 127 	 134 	 219.236 	 115.753 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 127 	 127 	 127 	 0 	  Tumour 
