rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 44.5525 	 274.329 	 55.5698 	 218.662 	 2163 	 64.3547 	 43.3458 	 0.739146 	 0.963045 	 181.782 	 1396.11 	 253.547 	 0.18161 	 635.735 	 1274.54 	 4225 	 0.976201 	 251.078 	 838.112 	 634.75 	 358.954 	 0.173077 	 969.5 	 601.171 	 247.796 	 0.390383 	 9 	 9 	 383.778 	 -26.2417 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 9 	 9 	 9 	 0 	 39.0428 	 -52.5795 	 18.2241 	 0.103106 	 176.751 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
2 	 73.3952 	 321.992 	 55.5698 	 230.489 	 2424 	 64.9893 	 48.6519 	 0.663005 	 0.920623 	 203.966 	 995.983 	 297.847 	 0.299048 	 224.537 	 874.409 	 3641 	 0.945223 	 239.421 	 845.051 	 829.162 	 553.365 	 0.29798 	 990.949 	 795.68 	 220.291 	 0.265679 	 91 	 198 	 552.418 	 142.398 	 2 	 117.842 	 0.0486148 	 17.6098 	 17.6098 	 17.6098 	 0 	 55 	 36 	 45.5 	 13.435 	 8.29767 	 -204.73 	 22.0448 	 0.150985 	 146.006 	 111 	 127 	 340.468 	 7.84277 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 111 	 111 	 111 	 0 	  DCIS 
3 	 68.2787 	 941.235 	 667.396 	 470.941 	 1902 	 61.6074 	 46.9301 	 0.647859 	 0.797819 	 208.953 	 1352.94 	 474.511 	 0.350725 	 424.88 	 1231.37 	 2272 	 0.879257 	 204.024 	 579.461 	 539.533 	 263.737 	 0.211111 	 632.211 	 527.121 	 128.109 	 0.237444 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -22.534 	 -139.932 	 14.761 	 0.128162 	 115.175 	 71 	 71 	 341.338 	 8.71233 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	  DCIS 
4 	 66.4274 	 980.479 	 706.312 	 504.906 	 1329 	 53.2138 	 32.5923 	 0.790487 	 0.954741 	 148.368 	 785.243 	 320.859 	 0.408612 	 -12.3085 	 663.669 	 1630 	 0.969084 	 159.539 	 570.22 	 550.833 	 275.037 	 0.144928 	 613.55 	 544.539 	 70.8543 	 0.128631 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -23.0373 	 -196.266 	 18.575 	 0.161985 	 114.671 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
5 	 103.291 	 610.35 	 340.969 	 234.088 	 4343 	 88.6764 	 63.9184 	 0.693137 	 0.97072 	 257.38 	 1096.27 	 539.102 	 0.491761 	 446.322 	 974.695 	 4977 	 0.975309 	 273.622 	 472.749 	 335.429 	 59.6322 	 0 	 0 	 0 	 123.633 	 0.368582 	 82 	 371 	 305.073 	 -104.946 	 2 	 1003.2 	 0.230992 	 43.8014 	 43.8014 	 43.8014 	 0 	 50 	 32 	 41 	 12.7279 	 -14.9685 	 -167.152 	 27.8598 	 0.226982 	 122.74 	 140 	 518 	 303.607 	 -29.0186 	 2 	 453.064 	 0.10432 	 44.1984 	 44.1984 	 44.1984 	 0 	 74 	 66 	 70 	 5.65685 	  DCIS 
6 	 137.033 	 301.19 	 95.8801 	 176.386 	 1201 	 52.9894 	 29.6182 	 0.829204 	 0.941223 	 145.64 	 973.552 	 205.242 	 0.210818 	 223.741 	 851.978 	 2240 	 0.92562 	 196.167 	 785.085 	 782.101 	 506.305 	 0.184524 	 972.032 	 762.889 	 159.827 	 0.204356 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -7.73849 	 -156.285 	 17.201 	 0.132346 	 129.97 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
7 	 201.773 	 497.117 	 272.723 	 101.607 	 5619 	 139.23 	 54.9116 	 0.918941 	 0.845853 	 368.333 	 1002.36 	 416.098 	 0.415118 	 628.54 	 880.786 	 6575 	 0.813838 	 428.032 	 613.777 	 530.096 	 254.3 	 0.22314 	 645.741 	 514.425 	 131.116 	 0.247344 	 52 	 55 	 413 	 2.98052 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 8.66024 	 35.4233 	 24.7964 	 0.169411 	 146.369 	 119 	 125 	 346.487 	 13.8617 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 119 	 119 	 119 	 0 	  DCIS 
8 	 187.08 	 544.764 	 305.949 	 132.593 	 1660 	 65.3402 	 34.2093 	 0.851991 	 0.957324 	 176.267 	 930.422 	 358.03 	 0.384804 	 570.16 	 808.848 	 1961 	 0.947801 	 187.095 	 546.128 	 561.298 	 285.502 	 0.267081 	 659.953 	 545.659 	 119.973 	 0.213742 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -6.21092 	 -103.835 	 23.9874 	 0.182417 	 131.498 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
9 	 211.098 	 79.8561 	 68.0661 	 233.06 	 4461 	 88.9182 	 66.5363 	 0.663376 	 0.904135 	 286.693 	 1120.51 	 492.712 	 0.43972 	 695.868 	 998.94 	 5610 	 0.833953 	 361.463 	 641.179 	 623.553 	 347.756 	 0.14377 	 908.956 	 602.592 	 204.671 	 0.328233 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 -17.1441 	 14.1344 	 21.4869 	 0.178219 	 120.564 	 122 	 416 	 285.959 	 -46.6667 	 2 	 1142.09 	 0.256017 	 37.1829 	 37.1829 	 37.1829 	 0 	 66 	 56 	 61 	 7.07107 	  Tumour 
10 	 216.375 	 350.222 	 187.128 	 155.039 	 2922 	 70.1181 	 53.3959 	 0.648148 	 0.981195 	 205.238 	 1488.82 	 423.922 	 0.284737 	 844.877 	 1367.25 	 3400 	 0.980392 	 223.823 	 838.564 	 858.186 	 582.389 	 0 	 0 	 0 	 366.611 	 0.427193 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 38.9253 	 2.17548 	 27.2405 	 0.15422 	 176.634 	 51 	 54 	 321.49 	 -11.1355 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	  DCIS 
