rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 45.355 	 168.93 	 80.2122 	 113.031 	 8658 	 117.999 	 95.7769 	 0.584109 	 0.939555 	 388.291 	 2201.57 	 648.697 	 0.294652 	 915.312 	 2106.49 	 10488 	 0.920969 	 490.309 	 688.66 	 1263.89 	 1181.02 	 0.49345 	 1269.43 	 1297.87 	 482.993 	 0.382147 	 219 	 1179 	 149.995 	 52.5695 	 3 	 1314.07 	 0.151775 	 44.0157 	 30.2779 	 35.9588 	 6.41348 	 90 	 60 	 73 	 15.3948 	 121.267 	 -50.8874 	 59.2643 	 0.351131 	 168.781 	 222 	 646 	 173.788 	 73.9665 	 3 	 1664.82 	 0.192286 	 24.7713 	 18.7674 	 21.8734 	 2.68984 	 115 	 52 	 74 	 35.5387 	  Tumour 
2 	 45.1331 	 1757.89 	 145.413 	 345.984 	 7776 	 123.899 	 80.4934 	 0.760215 	 0.97713 	 353.262 	 1243.5 	 443.456 	 0.356619 	 218.072 	 1148.42 	 9931 	 0.957851 	 419.539 	 468.227 	 479.113 	 396.245 	 0 	 0 	 496.028 	 194.692 	 0.40636 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 140.724 	 -15.9422 	 35.3259 	 0.187666 	 188.238 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
3 	 70.6866 	 59.001 	 228.002 	 90.7855 	 1959 	 63.8856 	 39.8373 	 0.781765 	 0.930199 	 182.066 	 1074.08 	 235.093 	 0.218878 	 -15.8509 	 979.003 	 4559 	 0.834982 	 319.279 	 1365.15 	 1530.94 	 1448.08 	 0.329787 	 1068.86 	 1594.74 	 711.363 	 0.464657 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 215.286 	 52.2159 	 70.8571 	 0.269624 	 262.8 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
4 	 93.6099 	 1175.91 	 1008.19 	 623.234 	 4629 	 96.0382 	 62.3818 	 0.760317 	 0.958385 	 282.007 	 1415.38 	 463.101 	 0.327191 	 127.235 	 1320.31 	 7520 	 0.977131 	 340.309 	 330.551 	 427.084 	 344.216 	 0 	 0 	 0 	 387.15 	 0.906496 	 170 	 1883 	 124.418 	 26.9917 	 3 	 709.221 	 0.153213 	 62.1713 	 46.0385 	 52.5505 	 7.60602 	 91 	 32 	 56.6667 	 30.6649 	 72.6591 	 -79.6119 	 27.4785 	 0.228658 	 120.173 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
5 	 129.51 	 128.329 	 94.3716 	 90.7855 	 11285 	 142.774 	 101.471 	 0.703482 	 0.963624 	 422.215 	 1462.18 	 376.274 	 0.257338 	 191.371 	 1367.1 	 13547 	 0.919126 	 531.019 	 502.615 	 954.607 	 871.739 	 0.518828 	 1087.21 	 902.076 	 364.195 	 0.381513 	 139 	 627 	 138.367 	 40.941 	 3 	 1581.5 	 0.140142 	 37.8214 	 13.4088 	 29.2292 	 12.2697 	 54 	 40 	 46.3333 	 7.0946 	 96.2991 	 -57.4644 	 44.5376 	 0.309691 	 143.813 	 512 	 2084 	 189.342 	 89.52 	 7 	 2969.69 	 0.263154 	 57.7503 	 12.4926 	 30.7582 	 11.4218 	 105 	 33 	 73.1429 	 28.6032 	  Tumour 
6 	 102.331 	 1435.69 	 1268.28 	 443.227 	 3230 	 77.4147 	 53.3936 	 0.724087 	 0.970553 	 229.179 	 979.155 	 326.501 	 0.333452 	 -150.359 	 884.076 	 7148 	 0.849536 	 419.924 	 698.653 	 780.013 	 697.145 	 0.180662 	 859.817 	 769.886 	 329.238 	 0.422093 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 189.938 	 30.167 	 48.5904 	 0.204633 	 237.452 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
7 	 110.268 	 216.461 	 80.2122 	 161.771 	 2799 	 79.8051 	 47.5559 	 0.803058 	 0.916803 	 227.137 	 1301.83 	 444.921 	 0.341767 	 183.065 	 1206.75 	 4573 	 0.911683 	 330.024 	 717.477 	 847.624 	 764.756 	 0.522876 	 1080.11 	 750.485 	 528.328 	 0.623305 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 160.313 	 10.4092 	 48.8929 	 0.235257 	 207.827 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
8 	 106.428 	 1626.35 	 1458.28 	 324.299 	 5985 	 105.313 	 73.8242 	 0.71316 	 0.970173 	 306.35 	 1107.21 	 326.398 	 0.294792 	 37.5891 	 1012.14 	 8654 	 0.936175 	 427.924 	 406.317 	 623.758 	 540.89 	 0.241895 	 597.804 	 629.641 	 393.485 	 0.630829 	 196 	 997 	 122.602 	 25.1761 	 4 	 1756.65 	 0.293508 	 57.0112 	 14.3322 	 32.4011 	 18.3188 	 52 	 42 	 49 	 4.76095 	 90.5763 	 -58.9785 	 23.9039 	 0.173103 	 138.09 	 507 	 1533 	 243.268 	 143.446 	 6 	 2012.85 	 0.336316 	 62.2001 	 15.3444 	 31.8664 	 13.8792 	 228 	 17 	 84.5 	 85.1604 	  Tumour 
9 	 105.064 	 1010.31 	 843.138 	 694.58 	 2940 	 69.0281 	 54.7267 	 0.609459 	 0.97642 	 212.652 	 1045.03 	 276.199 	 0.264299 	 -14.6067 	 949.947 	 5827 	 0.934413 	 337.054 	 855.829 	 1095.42 	 1012.55 	 0 	 0 	 0 	 583.55 	 0.532719 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 116.371 	 -34.3517 	 26.1941 	 0.159833 	 163.885 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 153.948 	 1347.92 	 1184.03 	 483.647 	 5788 	 96.4877 	 78.7426 	 0.577926 	 0.953071 	 310.534 	 2180.59 	 1018.43 	 0.467045 	 1081.25 	 2085.51 	 10024 	 0.871955 	 468.167 	 396.48 	 428.211 	 345.343 	 0.161364 	 849.887 	 389.815 	 316.365 	 0.738806 	 54 	 56 	 134.889 	 37.463 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	 64.9225 	 -90.894 	 21.4757 	 0.191003 	 112.436 	 28 	 29 	 132.464 	 32.6425 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 28 	 28 	 28 	 0 	  Tumour 
