rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 40.9108 	 1518.67 	 64.0703 	 250.567 	 3464 	 84.8507 	 52.3642 	 0.786858 	 0.974402 	 237.137 	 848.456 	 166.584 	 0.196337 	 71.9637 	 651.34 	 4588 	 0.927243 	 299.054 	 381.196 	 385.657 	 141.155 	 0.192857 	 390.796 	 377.201 	 69.7732 	 0.18092 	 116 	 190 	 710.776 	 221.945 	 2 	 303.805 	 0.0877036 	 14.9329 	 14.9329 	 14.9329 	 0 	 59 	 57 	 58 	 1.41421 	 103.941 	 -44.907 	 29.5353 	 0.171644 	 172.073 	 137 	 277 	 563.993 	 205.938 	 2 	 464.816 	 0.134185 	 20.1724 	 20.1724 	 20.1724 	 0 	 73 	 64 	 68.5 	 6.36396 	  DCIS 
2 	 67.0251 	 1435.2 	 87.9318 	 162.641 	 2548 	 120.716 	 28.4876 	 0.971756 	 0.916547 	 284.191 	 723.597 	 144.14 	 0.199199 	 34.166 	 526.48 	 4795 	 0.936523 	 343.681 	 335.808 	 322.119 	 77.6178 	 0 	 0 	 0 	 57.6487 	 0.178967 	 95 	 282 	 734.989 	 246.159 	 2 	 1097 	 0.430534 	 29.0986 	 29.0986 	 29.0986 	 0 	 63 	 32 	 47.5 	 21.9203 	 43.7636 	 -85.6543 	 11.5223 	 0.102974 	 111.895 	 128 	 168 	 452.953 	 94.8981 	 2 	 162.012 	 0.0635841 	 11.1143 	 11.1143 	 11.1143 	 0 	 64 	 64 	 64 	 0 	  DCIS 
3 	 67.6078 	 636.978 	 882.413 	 159.665 	 2713 	 80.5448 	 44.4143 	 0.834225 	 0.945955 	 233.179 	 724.241 	 131.83 	 0.182026 	 89.8852 	 527.124 	 4257 	 0.963122 	 272.083 	 325.097 	 314.543 	 70.0409 	 0 	 0 	 0 	 57.7851 	 0.183712 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 66.2742 	 -64.8918 	 15.699 	 0.116803 	 134.406 	 69 	 69 	 460.87 	 102.815 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  DCIS 
4 	 93.8231 	 1555.22 	 64.0703 	 276.653 	 2589 	 85.1511 	 42.048 	 0.869573 	 0.92829 	 230.693 	 653.083 	 85.7299 	 0.131269 	 -58.9475 	 455.967 	 4061 	 0.929716 	 283.397 	 337.164 	 320.034 	 75.5321 	 0.210526 	 385.321 	 312.466 	 62.8235 	 0.196303 	 65 	 65 	 737.923 	 249.092 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 68.345 	 -80.4924 	 20.6789 	 0.15152 	 136.477 	 105 	 109 	 451.857 	 93.8021 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 105 	 105 	 105 	 0 	  DCIS 
5 	 102.867 	 226.457 	 1294.49 	 475.455 	 3608 	 82.7863 	 56.7724 	 0.727818 	 0.90813 	 275.706 	 768.472 	 172.743 	 0.224788 	 22.7573 	 571.356 	 5426 	 0.967546 	 303.882 	 407.286 	 376.877 	 132.375 	 0 	 0 	 0 	 62.4556 	 0.165719 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 101.975 	 -48.078 	 30.6901 	 0.180417 	 170.107 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
6 	 101.387 	 962.048 	 149.04 	 326.671 	 5032 	 96.2719 	 66.9085 	 0.719014 	 0.978227 	 277.179 	 572.485 	 101.839 	 0.177889 	 -130.034 	 375.369 	 16623 	 0.888076 	 626.517 	 643.783 	 828.567 	 584.065 	 0 	 0 	 828.859 	 239.561 	 0.289127 	 79 	 223 	 735.962 	 247.131 	 2 	 827.697 	 0.164487 	 24.7677 	 24.7677 	 24.7677 	 0 	 42 	 37 	 39.5 	 3.53553 	 111.255 	 -42.403 	 19.9815 	 0.111388 	 179.387 	 331 	 477 	 747.118 	 389.063 	 2 	 624.515 	 0.124109 	 19.6238 	 19.6238 	 19.6238 	 0 	 189 	 142 	 165.5 	 33.234 	  Tumour 
7 	 112.683 	 1279.36 	 145.609 	 162.641 	 4467 	 90.5745 	 64.0968 	 0.706544 	 0.97682 	 266.978 	 719.618 	 120.642 	 0.167647 	 107.966 	 522.502 	 7765 	 0.918935 	 401.48 	 708.863 	 992.243 	 747.741 	 0.0297297 	 901.182 	 981.199 	 286.825 	 0.289067 	 110 	 226 	 755.973 	 267.142 	 2 	 1153.17 	 0.258153 	 19.056 	 19.056 	 19.056 	 0 	 62 	 48 	 55 	 9.89949 	 122.822 	 -29.1644 	 23.0069 	 0.120484 	 190.953 	 460 	 507 	 1083.36 	 725.301 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 460 	 460 	 460 	 0 	  Tumour 
8 	 136.419 	 1776.99 	 274.935 	 420.834 	 4983 	 87.5932 	 76.1367 	 0.494447 	 0.942322 	 299.806 	 806.448 	 178.71 	 0.221602 	 262.779 	 609.331 	 6855 	 0.944215 	 356.368 	 316.449 	 266.246 	 21.7438 	 0 	 0 	 0 	 67.6828 	 0.254212 	 208 	 1148 	 634.442 	 145.612 	 4 	 1381.73 	 0.27729 	 46.2558 	 23.4237 	 30.373 	 7.83821 	 65 	 42 	 52 	 9.62635 	 70.3572 	 -66.1591 	 19.4802 	 0.140663 	 138.489 	 210 	 550 	 581.595 	 223.54 	 3 	 1786 	 0.358419 	 35.6836 	 13.1479 	 24.7831 	 10.0944 	 72 	 66 	 70 	 3.4641 	  DCIS 
9 	 143.464 	 819.456 	 149.04 	 196.848 	 2675 	 62.2704 	 56.0499 	 0.435674 	 0.965704 	 203.037 	 697.113 	 97.0941 	 0.13928 	 364.061 	 499.996 	 6245 	 0.860074 	 405.723 	 747.804 	 950.745 	 706.244 	 0.364611 	 1053.94 	 918.234 	 357.839 	 0.376378 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 162.016 	 -20.7014 	 25.2939 	 0.109903 	 230.148 	 173 	 185 	 670.769 	 312.714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 173 	 173 	 173 	 0 	  Tumour 
10 	 191.771 	 56.6413 	 1469.78 	 542.189 	 6198 	 134.806 	 59.4178 	 0.897622 	 0.959443 	 340.007 	 741.439 	 188.126 	 0.253731 	 197.476 	 544.323 	 8116 	 0.956173 	 402.711 	 369.831 	 358.542 	 114.04 	 0.13089 	 467.96 	 350.955 	 105.019 	 0.292906 	 104 	 335 	 672.933 	 184.102 	 2 	 499.559 	 0.0806 	 30.8333 	 30.8333 	 30.8333 	 0 	 59 	 45 	 52 	 9.89949 	 127.074 	 -26.7921 	 33.0057 	 0.169082 	 195.205 	 112 	 272 	 413.268 	 55.2128 	 2 	 876.08 	 0.141349 	 23.5282 	 23.5282 	 23.5282 	 0 	 67 	 45 	 56 	 15.5563 	  DCIS 
