rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 33.2961 	 980.676 	 111.328 	 318.284 	 2442 	 78.4025 	 41.5854 	 0.847742 	 0.927459 	 208.752 	 1216.45 	 350.994 	 0.288538 	 187.264 	 1142.98 	 3669 	 0.947083 	 259.941 	 321.905 	 295.628 	 188.278 	 0 	 0 	 0 	 80.837 	 0.273442 	 49 	 60 	 148.98 	 42.4803 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 12.2304 	 -67.061 	 8.15093 	 0.12768 	 63.8387 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
2 	 67.1138 	 513.354 	 156.387 	 563.264 	 1423 	 53.2001 	 35.5912 	 0.743257 	 0.953115 	 150.711 	 1253.67 	 341.893 	 0.272713 	 460.396 	 1180.2 	 2454 	 0.967666 	 197.941 	 296.763 	 295.92 	 188.57 	 0 	 0 	 0 	 107.908 	 0.364654 	 132 	 170 	 175.644 	 69.1447 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 132 	 132 	 132 	 0 	 16.1015 	 -70.9569 	 7.41568 	 0.109522 	 67.7098 	 45 	 45 	 488.267 	 283.259 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
3 	 87.9742 	 1583.63 	 605.503 	 109.932 	 2676 	 66.2508 	 51.6297 	 0.626643 	 0.977356 	 198.066 	 1387.65 	 384.438 	 0.277043 	 345.722 	 1314.17 	 5602 	 0.875449 	 358.51 	 398.017 	 443.021 	 335.671 	 0 	 0 	 441.163 	 379.488 	 0.85659 	 79 	 83 	 202.62 	 96.121 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	 15.8361 	 -43.4693 	 9.44649 	 0.140064 	 67.4443 	 132 	 239 	 324.295 	 119.288 	 2 	 269.793 	 0.10082 	 18.6387 	 18.6387 	 18.6387 	 0 	 75 	 57 	 66 	 12.7279 	  DCIS 
4 	 87.9388 	 59.9511 	 922.641 	 549.482 	 654 	 35.6746 	 23.9491 	 0.741167 	 0.936963 	 102.184 	 1428.79 	 714.36 	 0.499975 	 403.591 	 1355.32 	 1186 	 0.980976 	 133.598 	 548.884 	 525.418 	 418.068 	 0.295082 	 526.611 	 533.394 	 285.979 	 0.544289 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31.1119 	 -84.7232 	 13.2408 	 0.160068 	 82.7202 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
5 	 101.214 	 40.5798 	 942.456 	 537.643 	 990 	 51.9134 	 27.2545 	 0.851103 	 0.822943 	 142.225 	 1400.67 	 599.857 	 0.428265 	 680.283 	 1327.19 	 1707 	 0.798036 	 206.811 	 759.221 	 782.381 	 675.031 	 0.248677 	 561.191 	 807.181 	 416.395 	 0.532216 	 45 	 45 	 179.844 	 73.3452 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 61.013 	 -46.2519 	 31.4912 	 0.27962 	 112.621 	 97 	 99 	 285.629 	 80.6215 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 97 	 97 	 97 	 0 	  Other 
6 	 138.379 	 1017.62 	 111.328 	 207.077 	 1790 	 60.2163 	 39.1282 	 0.760111 	 0.959271 	 174.652 	 1399.5 	 565.168 	 0.403834 	 350.494 	 1326.03 	 3107 	 0.971545 	 226.426 	 332.099 	 298.612 	 191.262 	 0 	 0 	 0 	 79.3923 	 0.265871 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 19.232 	 -32.2837 	 8.17145 	 0.11535 	 70.8402 	 91 	 92 	 309.626 	 104.619 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 91 	 91 	 91 	 0 	  Other 
7 	 128.514 	 1187.09 	 227.271 	 218.909 	 479 	 30.4266 	 20.6421 	 0.734672 	 0.931907 	 89.0122 	 853.1 	 211.279 	 0.24766 	 577.455 	 779.625 	 1019 	 0.979808 	 123.799 	 252.39 	 232.271 	 124.921 	 0 	 0 	 0 	 37.1522 	 0.159952 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9.94917 	 5.68146 	 6.69356 	 0.108737 	 61.5574 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
8 	 144.832 	 1809.65 	 173.358 	 233.077 	 6715 	 157.193 	 54.7902 	 0.937289 	 0.934716 	 393.463 	 1306.96 	 351.484 	 0.268932 	 944.042 	 1233.49 	 9686 	 0.91654 	 481.823 	 794.98 	 1162.96 	 1055.61 	 0 	 0 	 0 	 759.787 	 0.653322 	 228 	 2058 	 210.241 	 103.742 	 3 	 931.966 	 0.138789 	 102.5 	 33.5045 	 70.6494 	 31.127 	 84 	 68 	 76 	 8 	 100.863 	 -62.4694 	 63.0762 	 0.413692 	 152.471 	 1096 	 2956 	 841.786 	 636.778 	 7 	 1415.44 	 0.210788 	 87.2288 	 16.7252 	 45.2492 	 22.2296 	 339 	 63 	 156.571 	 96.3775 	  Tumour 
9 	 190.079 	 1624.98 	 93.2363 	 109.932 	 4443 	 112.358 	 53.7841 	 0.877988 	 0.90729 	 303.706 	 1418.49 	 514.522 	 0.362724 	 938.948 	 1345.02 	 6762 	 0.782096 	 442.409 	 1091.83 	 1539.69 	 1432.34 	 0.319613 	 1442.62 	 1556.5 	 489.051 	 0.317631 	 79 	 82 	 180 	 73.5007 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 79 	 79 	 79 	 0 	 174.729 	 -51.6277 	 80.5066 	 0.355693 	 226.337 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 223.09 	 502.372 	 515.307 	 487.115 	 775 	 35.3704 	 29.8114 	 0.538175 	 0.927033 	 111.397 	 1163.05 	 326.442 	 0.280677 	 874.72 	 1089.58 	 1631 	 0.974313 	 159.113 	 295.986 	 289.887 	 182.537 	 0 	 0 	 0 	 103.508 	 0.357064 	 93 	 95 	 168.473 	 61.9739 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 93 	 93 	 93 	 0 	 16.935 	 4.61337 	 6.32275 	 0.0922447 	 68.5432 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
