rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 72.5676 	 937.409 	 117.546 	 676.184 	 9291 	 127.605 	 93.9431 	 0.676759 	 0.947481 	 401.99 	 877.993 	 278.458 	 0.317153 	 -383.419 	 749.789 	 17618 	 0.922602 	 618.652 	 753.208 	 1129.1 	 1044.84 	 0.227891 	 1243.15 	 1091.11 	 277.398 	 0.24568 	 722 	 2954 	 268.251 	 -80.8778 	 8 	 3350.34 	 0.3606 	 65.1001 	 10.8449 	 36.1339 	 14.466 	 255 	 48 	 90.25 	 67.1347 	 171.673 	 -57.4585 	 29.2982 	 0.130011 	 225.351 	 838 	 2650 	 447.73 	 99.4311 	 5 	 4812.49 	 0.517973 	 57.0907 	 25.6563 	 37.1214 	 11.0183 	 265 	 42 	 167.6 	 87.7969 	  Tumour 
2 	 83.8461 	 537.195 	 110.114 	 397.417 	 7311 	 121.817 	 77.0329 	 0.774671 	 0.969372 	 352.09 	 1395.34 	 458.728 	 0.328757 	 101.034 	 1267.13 	 14379 	 0.878482 	 573.238 	 885.274 	 1093.95 	 1009.69 	 0.233886 	 1165.43 	 1097.24 	 214.756 	 0.196313 	 370 	 1180 	 358.949 	 9.82012 	 4 	 3033.34 	 0.414901 	 40.4661 	 14.636 	 28.6661 	 9.62216 	 153 	 47 	 92.5 	 48.6244 	 217.454 	 -8.10451 	 36.2173 	 0.133578 	 271.132 	 1375 	 2424 	 538.265 	 189.966 	 3 	 986.09 	 0.134878 	 39.8288 	 16.2908 	 27.0842 	 10.6345 	 1255 	 51 	 458.333 	 689.992 	  Tumour 
3 	 77.1062 	 1749.77 	 33.3766 	 232.142 	 2316 	 86.3014 	 34.5042 	 0.916598 	 0.943381 	 217.823 	 1289.05 	 422.387 	 0.327672 	 60.0324 	 1160.85 	 2781 	 0.936364 	 234.409 	 411.629 	 494.644 	 410.385 	 0.278049 	 405.912 	 504.403 	 204.539 	 0.413508 	 48 	 51 	 266.5 	 -82.6285 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 175.673 	 -96.1452 	 14.7505 	 0.0643142 	 229.351 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
4 	 72.5589 	 702.404 	 235 	 497.363 	 5296 	 98.1622 	 70.8525 	 0.692112 	 0.955267 	 291.664 	 1115.16 	 245.385 	 0.220044 	 -133.997 	 986.959 	 11048 	 0.900114 	 494.409 	 821.671 	 1103.01 	 1018.75 	 0.247312 	 998.33 	 1134.75 	 369.561 	 0.335049 	 771 	 2575 	 277.329 	 -71.7991 	 10 	 1010.65 	 0.190832 	 64.7584 	 10.1582 	 30.9832 	 13.829 	 118 	 45 	 77.1 	 25.1106 	 197.577 	 -67.8402 	 24.3776 	 0.0970233 	 251.255 	 1046 	 1780 	 448.437 	 100.138 	 4 	 929.167 	 0.175447 	 39.6737 	 18.2606 	 24.7567 	 7.48412 	 597 	 69 	 261.5 	 240.113 	  Tumour 
5 	 71.7561 	 1783.36 	 33.3766 	 260.5 	 1546 	 63.833 	 31.7449 	 0.867572 	 0.906213 	 181.196 	 899.945 	 120.3 	 0.133675 	 -136.587 	 771.741 	 2081 	 0.940778 	 194.853 	 365 	 375.247 	 290.989 	 0.341176 	 402.517 	 368.908 	 51.8744 	 0.138241 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 177.58 	 -130.148 	 20.712 	 0.0895625 	 231.258 	 60 	 60 	 325.983 	 -22.3159 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 60 	 60 	 60 	 0 	  DCIS 
6 	 118.865 	 1136 	 204.247 	 615.435 	 12957 	 146.197 	 113.353 	 0.63154 	 0.969763 	 449.203 	 1800.21 	 611.559 	 0.339715 	 548.823 	 1672.01 	 16673 	 0.887901 	 620.257 	 914.686 	 1598.76 	 1514.5 	 0.134078 	 1607.79 	 1586.56 	 440.059 	 0.275251 	 1018 	 4310 	 407.189 	 58.0601 	 9 	 2991 	 0.23084 	 82.4625 	 10.4229 	 42.784 	 19.4817 	 201 	 53 	 113.111 	 50.7283 	 281.214 	 4.0711 	 46.8097 	 0.139776 	 334.892 	 1643 	 5533 	 717.433 	 369.134 	 7 	 2322.75 	 0.179266 	 80.0098 	 11.744 	 45.7436 	 18.2227 	 434 	 113 	 205.375 	 112.926 	  Tumour 
7 	 153.62 	 452.303 	 491.717 	 302.498 	 9491 	 123.03 	 99.5951 	 0.587092 	 0.95005 	 399.487 	 1356.18 	 365.371 	 0.269412 	 56.5969 	 1227.97 	 14742 	 0.901266 	 576.108 	 1015.44 	 1298.76 	 1214.5 	 0.379182 	 1233.25 	 1308.2 	 485.857 	 0.374094 	 792 	 3156 	 408.066 	 58.9371 	 8 	 1079.48 	 0.113737 	 78.763 	 14.179 	 39.6514 	 18.2278 	 163 	 62 	 99 	 37.1407 	 249.545 	 -45.7419 	 24.0684 	 0.0793753 	 303.223 	 1512 	 3594 	 545.899 	 197.6 	 7 	 1605.04 	 0.169112 	 99.8767 	 10.552 	 41.8876 	 21.5465 	 528 	 59 	 189 	 160.078 	  Tumour 
8 	 144.356 	 729.535 	 218.838 	 467.603 	 7601 	 106.524 	 91.8191 	 0.506989 	 0.970134 	 342.333 	 1446.25 	 436.593 	 0.301879 	 332.432 	 1318.05 	 12110 	 0.820794 	 585.179 	 897.545 	 1094.39 	 1010.13 	 0.480734 	 1140.65 	 1069.54 	 223.136 	 0.20389 	 478 	 1902 	 314.374 	 -34.7541 	 4 	 2599.67 	 0.342017 	 61.5086 	 13.2941 	 38.5487 	 15.952 	 229 	 47 	 95.6 	 75.1186 	 220.732 	 -65.665 	 23.9949 	 0.0874419 	 274.41 	 749 	 1864 	 569.563 	 221.264 	 3 	 924.354 	 0.12161 	 47.1266 	 26.4823 	 34.9001 	 9.69227 	 288 	 212 	 249.667 	 38.0044 	  Tumour 
9 	 181.779 	 980.693 	 117.546 	 662.842 	 8547 	 123.282 	 89.4024 	 0.688551 	 0.942857 	 410.174 	 1112.02 	 302.781 	 0.272279 	 140.584 	 983.819 	 12192 	 0.918418 	 497.238 	 757.003 	 1274.15 	 1189.9 	 0.531049 	 1396.64 	 1204.59 	 439.465 	 0.344907 	 130 	 148 	 337.254 	 -11.8747 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 130 	 130 	 130 	 0 	 242.116 	 -20.0102 	 37.4801 	 0.12671 	 295.794 	 393 	 3026 	 390.913 	 42.6143 	 4 	 1577.54 	 0.184572 	 81.1542 	 11.3357 	 53.3964 	 24.6182 	 195 	 41 	 98.25 	 67.0889 	  Tumour 
10 	 233.751 	 1579.08 	 661.88 	 232.142 	 18673 	 198.175 	 124.465 	 0.778169 	 0.920623 	 633.252 	 1397.51 	 550.871 	 0.39418 	 401.803 	 1269.31 	 22999 	 0.893651 	 764.909 	 996.248 	 1388.02 	 1303.76 	 0.282642 	 1917.52 	 1300.03 	 597.55 	 0.430507 	 1105 	 5824 	 398.267 	 49.1384 	 11 	 3593.24 	 0.19243 	 96.536 	 12.6491 	 47.0633 	 22.2968 	 232 	 55 	 100.455 	 54.709 	 327.444 	 66.0723 	 56.8325 	 0.149119 	 381.122 	 1416 	 5261 	 635.842 	 287.543 	 3 	 4826.94 	 0.258498 	 99.4951 	 39.8128 	 63.7214 	 22.3879 	 879 	 70 	 354 	 360.391 	  Tumour 
