rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 64.9279 	 142.381 	 127.098 	 190.801 	 2815 	 92.2143 	 40.1614 	 0.900178 	 0.957157 	 236.652 	 1193.05 	 345.456 	 0.289558 	 744.486 	 1099.7 	 3726 	 0.968547 	 256.995 	 460.262 	 497.825 	 385.923 	 0 	 0 	 0 	 325.849 	 0.654546 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 33.649 	 -17.7525 	 9.92049 	 0.119535 	 82.9925 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
2 	 92.0079 	 616.828 	 105.849 	 243.516 	 8399 	 148.931 	 72.6347 	 0.873008 	 0.97822 	 386.718 	 1289.86 	 358.86 	 0.278216 	 351.14 	 1196.51 	 10521 	 0.862306 	 486.174 	 1166.3 	 1743.53 	 1631.63 	 0.405276 	 1927.98 	 1682.63 	 727.124 	 0.417041 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 129.05 	 7.25987 	 24.8538 	 0.13932 	 178.393 	 270 	 336 	 221.681 	 128.603 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 270 	 270 	 270 	 0 	  Tumour 
3 	 97.9393 	 1927.38 	 218.836 	 110.018 	 9633 	 126.054 	 97.631 	 0.63255 	 0.985171 	 376.818 	 1115.24 	 304.625 	 0.273147 	 487.018 	 1021.9 	 16796 	 0.866264 	 638.139 	 729.857 	 1393.54 	 1281.63 	 0.11215 	 1971.67 	 1357.41 	 538.934 	 0.386738 	 46 	 47 	 244.609 	 44.3231 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 46 	 46 	 46 	 0 	 63.441 	 -29.6787 	 29.8496 	 0.26466 	 112.785 	 615 	 1900 	 170.195 	 77.1162 	 4 	 3070.46 	 0.318744 	 73.3646 	 12.5817 	 40.517 	 20.7721 	 242 	 34 	 123 	 78.3901 	  Tumour 
4 	 106.885 	 1523.3 	 200.861 	 231.353 	 3843 	 79.0397 	 66.1338 	 0.547638 	 0.900211 	 267.12 	 1063.94 	 263.552 	 0.247713 	 316.18 	 970.595 	 17183 	 0.902042 	 585.044 	 1088.51 	 1124.14 	 1012.23 	 0 	 0 	 0 	 534.275 	 0.475277 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 144.445 	 6.56186 	 24.8976 	 0.128478 	 193.788 	 69 	 69 	 139.087 	 46.0081 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	  Lymph 
5 	 139.847 	 724.875 	 118.186 	 156.525 	 9119 	 151.112 	 78.4009 	 0.85488 	 0.97176 	 399.463 	 1232.21 	 332.489 	 0.269832 	 725.769 	 1138.86 	 18091 	 0.886206 	 656.725 	 870.397 	 1585.82 	 1473.92 	 0.355596 	 1581.4 	 1581.22 	 790.66 	 0.498582 	 82 	 285 	 354.537 	 154.251 	 2 	 3858.19 	 0.423093 	 32.1071 	 32.1071 	 32.1071 	 0 	 45 	 37 	 41 	 5.65685 	 89.9166 	 -54.6723 	 32.2358 	 0.231479 	 139.26 	 762 	 1043 	 318.409 	 225.331 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 762 	 762 	 762 	 0 	  Tumour 
6 	 132.171 	 519.367 	 105.849 	 255.705 	 4762 	 79.5734 	 77.0001 	 0.252258 	 0.971242 	 272.652 	 614.396 	 158.264 	 0.257592 	 -70.2631 	 521.05 	 12090 	 0.886494 	 515.227 	 893.767 	 1901.74 	 1789.84 	 0.299766 	 2323.13 	 1812.58 	 629.179 	 0.330844 	 30 	 30 	 212.967 	 12.6811 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 30 	 30 	 30 	 0 	 27.8826 	 -59.3209 	 14.0434 	 0.181848 	 77.2262 	 485 	 757 	 212.196 	 119.117 	 4 	 1938.85 	 0.407151 	 24.8926 	 6.08721 	 17.5697 	 6.21337 	 327 	 16 	 121.25 	 143.746 	  Tumour 
7 	 147.423 	 1209.97 	 1071.14 	 351.682 	 3538 	 77.6383 	 59.2344 	 0.646453 	 0.958029 	 234.652 	 1398.18 	 525.333 	 0.375725 	 965.039 	 1304.84 	 4356 	 0.953799 	 257.137 	 256.954 	 244.179 	 132.277 	 0.196429 	 370.455 	 230.99 	 98.0288 	 0.401464 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 34.0453 	 -13.4684 	 14.9096 	 0.178796 	 83.3889 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
8 	 148.291 	 2024.9 	 1884.83 	 110.018 	 1706 	 60.592 	 36.1296 	 0.802779 	 0.971526 	 164.024 	 1022.12 	 273.303 	 0.267389 	 530.683 	 928.772 	 3769 	 0.937329 	 256.392 	 1934.35 	 2375.5 	 2263.6 	 0.285714 	 1907.7 	 2401.64 	 725.877 	 0.305567 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 182.173 	 18.2322 	 51.4896 	 0.222401 	 231.517 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
9 	 191.674 	 137.2 	 127.098 	 81.3449 	 5812 	 132.055 	 56.8773 	 0.902491 	 0.94581 	 342.434 	 1660.7 	 653.813 	 0.393698 	 1261.5 	 1567.35 	 6801 	 0.924174 	 362.191 	 406.873 	 357.219 	 245.317 	 0.4 	 315.29 	 373.548 	 87.16 	 0.243996 	 62 	 63 	 320.952 	 120.666 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	 40.1425 	 8.69597 	 12.9682 	 0.144918 	 89.4861 	 169 	 1018 	 122.604 	 29.5246 	 3 	 1372.67 	 0.236179 	 60.4648 	 17.2126 	 42.9037 	 20.3423 	 74 	 30 	 56.3333 	 23.2451 	  Fib 
10 	 194.459 	 69.687 	 147.733 	 137.084 	 6070 	 119.819 	 64.8404 	 0.840924 	 0.972756 	 320.735 	 1562.35 	 569.315 	 0.364398 	 1150.71 	 1469 	 7365 	 0.972406 	 341.907 	 342.328 	 320.342 	 208.44 	 0.171141 	 342.824 	 321.04 	 184.1 	 0.574696 	 45 	 45 	 259.667 	 59.3811 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 30.8678 	 -13.5245 	 13.1611 	 0.16408 	 80.2114 	 126 	 459 	 112.937 	 19.8576 	 2 	 511.778 	 0.0843127 	 40.8785 	 40.8785 	 40.8785 	 0 	 63 	 63 	 63 	 0 	  Lymph 
