rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 58.5307 	 569.923 	 83.006 	 254.951 	 4545 	 111.147 	 52.269 	 0.882522 	 0.959671 	 287.522 	 2086.17 	 947.184 	 0.45403 	 1199.65 	 1962.44 	 5483 	 0.963959 	 301.966 	 114.562 	 127.422 	 76.7051 	 0.190299 	 162.137 	 124.097 	 35.5172 	 0.278738 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 58.9382 	 -71.1588 	 19.8985 	 0.185358 	 107.352 	 121 	 186 	 153.446 	 10.3249 	 2 	 1219.68 	 0.268357 	 12.7909 	 12.7909 	 12.7909 	 0 	 61 	 60 	 60.5 	 0.707107 	  DCIS 
2 	 58.8559 	 829.495 	 129.653 	 274.046 	 1860 	 62.5307 	 38.3169 	 0.790262 	 0.962733 	 176.51 	 974.935 	 235.957 	 0.242023 	 456.928 	 851.204 	 2534 	 0.98141 	 193.539 	 149.736 	 140.564 	 89.8474 	 0 	 0 	 0 	 17.7191 	 0.126057 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 95.0144 	 -9.28087 	 17.4212 	 0.121463 	 143.428 	 45 	 45 	 149.844 	 6.72302 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
3 	 98.094 	 224.978 	 347.197 	 299.475 	 6269 	 116.805 	 71.4368 	 0.791174 	 0.90046 	 377.345 	 1257.76 	 348.229 	 0.276865 	 440.641 	 1134.03 	 7594 	 0.94055 	 363.647 	 110.005 	 106.086 	 55.369 	 0.111842 	 125.5 	 105.301 	 22.3128 	 0.210328 	 45 	 45 	 435.511 	 -73.2735 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 48.6793 	 -79.936 	 17.5676 	 0.180936 	 97.0928 	 113 	 592 	 154.735 	 11.6131 	 2 	 67.8978 	 0.0108307 	 61.0665 	 61.0665 	 61.0665 	 0 	 69 	 44 	 56.5 	 17.6777 	  DCIS 
4 	 126.426 	 717.757 	 162.459 	 167.371 	 6432 	 97.6601 	 85.848 	 0.476732 	 0.942832 	 334.333 	 1361.69 	 461.51 	 0.338925 	 926.904 	 1237.96 	 7795 	 0.954451 	 342.049 	 110.108 	 103.136 	 52.4195 	 0.0782313 	 105.261 	 103.517 	 17.3764 	 0.168481 	 38 	 38 	 434.474 	 -74.3109 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 38 	 38 	 38 	 0 	 55.0427 	 -2.83668 	 12.6468 	 0.122243 	 103.456 	 148 	 362 	 165.135 	 22.0137 	 2 	 737.727 	 0.114696 	 30.7534 	 30.7534 	 30.7534 	 0 	 81 	 67 	 74 	 9.89949 	  DCIS 
5 	 99.8699 	 456.792 	 120.208 	 292.318 	 1138 	 44.7176 	 32.701 	 0.682081 	 0.981034 	 127.983 	 1056.75 	 248.291 	 0.234957 	 223.888 	 933.016 	 1668 	 0.988737 	 150.912 	 93.1727 	 90.2353 	 39.5188 	 0 	 0 	 0 	 39.8499 	 0.441623 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 30.1207 	 -66.915 	 27.7493 	 0.35334 	 78.5343 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
6 	 126.267 	 619.268 	 83.006 	 174.04 	 6298 	 127.733 	 66.2728 	 0.854873 	 0.917808 	 361.99 	 1072.46 	 394.148 	 0.367519 	 512.79 	 948.724 	 7465 	 0.946614 	 371.605 	 141.926 	 140.188 	 89.4716 	 0.213166 	 151.647 	 138.386 	 30.4936 	 0.217519 	 69 	 286 	 475.71 	 -33.0745 	 2 	 348.528 	 0.0553395 	 40.9997 	 40.9997 	 40.9997 	 0 	 39 	 30 	 34.5 	 6.36396 	 108.821 	 23.5663 	 39.5082 	 0.25127 	 157.234 	 129 	 248 	 169.109 	 25.9871 	 2 	 916.207 	 0.145476 	 19.5746 	 19.5746 	 19.5746 	 0 	 68 	 61 	 64.5 	 4.94975 	  DCIS 
7 	 116.985 	 365.617 	 212.085 	 313.037 	 2969 	 73.3818 	 51.8421 	 0.707742 	 0.973762 	 215.522 	 1364.42 	 539.365 	 0.395308 	 975.072 	 1240.69 	 3628 	 0.967209 	 237.137 	 124.458 	 110.407 	 59.6903 	 0.122549 	 103.32 	 111.131 	 30.1153 	 0.272767 	 89 	 176 	 475.831 	 -32.9532 	 2 	 456.465 	 0.153744 	 17.5279 	 17.5279 	 17.5279 	 0 	 45 	 44 	 44.5 	 0.707107 	 64.348 	 25.4027 	 25.9545 	 0.230171 	 112.762 	 109 	 164 	 165.514 	 22.3923 	 2 	 229.459 	 0.0772851 	 12.7762 	 12.7762 	 12.7762 	 0 	 69 	 40 	 54.5 	 20.5061 	  DCIS 
8 	 178.441 	 148.671 	 437.495 	 189.623 	 6410 	 135.706 	 66.3199 	 0.872451 	 0.858674 	 372.534 	 1742.85 	 606.003 	 0.347707 	 1379.92 	 1619.12 	 7788 	 0.871628 	 397.747 	 95.0218 	 100.46 	 49.7439 	 0.0997067 	 125.5 	 99.2145 	 21.2095 	 0.211123 	 88 	 452 	 411 	 -97.7846 	 2 	 2075.07 	 0.323723 	 54.7379 	 54.7379 	 54.7379 	 0 	 46 	 42 	 44 	 2.82843 	 32.2304 	 -1.18581 	 13.5627 	 0.16818 	 80.644 	 102 	 389 	 126.451 	 -16.6704 	 2 	 761.54 	 0.118805 	 43.0923 	 43.0923 	 43.0923 	 0 	 56 	 46 	 51 	 7.07107 	  DCIS 
9 	 174.847 	 319.783 	 275.601 	 248.805 	 4072 	 83.6339 	 62.1229 	 0.669518 	 0.985956 	 242.309 	 2258.32 	 1021.26 	 0.452223 	 1741 	 2134.59 	 5569 	 0.918674 	 341.907 	 144.93 	 159.534 	 108.817 	 0.0704698 	 105.238 	 161.717 	 75.9933 	 0.476347 	 44 	 44 	 459.909 	 -48.8755 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 57.6491 	 -50.9864 	 18.2658 	 0.172217 	 106.063 	 132 	 281 	 157.811 	 14.6892 	 2 	 103.366 	 0.0253845 	 18.0399 	 18.0399 	 18.0399 	 0 	 75 	 57 	 66 	 12.7279 	  DCIS 
10 	 214.235 	 505.71 	 167.693 	 189.476 	 4355 	 77.0452 	 72.1479 	 0.35084 	 0.981962 	 253.078 	 1685.57 	 653.834 	 0.3879 	 1309.08 	 1561.84 	 5432 	 0.980505 	 276.451 	 118.299 	 95.3167 	 44.6001 	 0 	 0 	 0 	 24.5133 	 0.257178 	 45 	 45 	 518.533 	 9.74872 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 70.0643 	 38.7651 	 21.1551 	 0.178557 	 118.478 	 71 	 75 	 198.254 	 55.1321 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	  DCIS 
