rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 49.6483 	 259.94 	 80.6226 	 784.903 	 4916 	 102.2 	 61.8442 	 0.796129 	 0.964868 	 294.534 	 1187.7 	 416.317 	 0.350525 	 -226.744 	 1107.01 	 8820 	 0.903596 	 449.581 	 1995.14 	 1974.05 	 1799.9 	 0.296912 	 2478.18 	 1872.02 	 607.767 	 0.307877 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 419.006 	 -128.631 	 101.698 	 0.2206 	 461.004 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
2 	 72.8075 	 769.857 	 53.0094 	 715.078 	 8099 	 131.868 	 79.8736 	 0.795686 	 0.950922 	 376.718 	 1692.55 	 563.204 	 0.332755 	 562.672 	 1611.86 	 10563 	 0.914387 	 464.836 	 1254.01 	 1338.95 	 1164.79 	 0.241135 	 2072.89 	 1227.42 	 845.613 	 0.631552 	 69 	 73 	 623.899 	 277.27 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 69 	 69 	 69 	 0 	 331.331 	 -124.86 	 142.401 	 0.381435 	 373.329 	 573 	 2213 	 555.251 	 149.496 	 7 	 888.213 	 0.109669 	 86.8225 	 12.8233 	 41.081 	 21.3827 	 107 	 67 	 81.8571 	 15.4535 	  Tumour 
3 	 101.241 	 86.7682 	 180.361 	 829.801 	 8057 	 118.649 	 87.3041 	 0.677183 	 0.981484 	 355.262 	 1625.1 	 507.251 	 0.312135 	 434.209 	 1544.41 	 12314 	 0.922535 	 510.593 	 1595.73 	 1658.45 	 1484.29 	 0 	 0 	 0 	 344.625 	 0.2078 	 48 	 50 	 607.062 	 260.434 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	 438.529 	 -65.6247 	 95.3187 	 0.198363 	 480.527 	 523 	 1519 	 498.673 	 92.9178 	 5 	 1734.7 	 0.215304 	 41.0391 	 10.207 	 25.7011 	 9.93622 	 198 	 51 	 104.6 	 58.8753 	  Tumour 
4 	 116.242 	 801.126 	 545.011 	 682.736 	 2119 	 90.6194 	 42.2231 	 0.884817 	 0.651599 	 269.664 	 1083.98 	 294.109 	 0.271322 	 -87.3454 	 1003.29 	 5309 	 0.779246 	 382.191 	 1686.99 	 1530.75 	 1356.6 	 0.312121 	 2060.44 	 1428.66 	 547.131 	 0.357426 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 392.577 	 -56.9262 	 84.7529 	 0.195025 	 434.575 	 68 	 68 	 407.691 	 1.93589 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	  Tumour 
5 	 101.162 	 394.019 	 143.377 	 690.241 	 5380 	 118.28 	 59.015 	 0.866636 	 0.962777 	 309.622 	 1955.47 	 640.1 	 0.327337 	 900.362 	 1874.78 	 9376 	 0.915714 	 444.551 	 2397.33 	 2384.57 	 2210.41 	 0.255474 	 2582.23 	 2350.61 	 365.449 	 0.153256 	 53 	 54 	 776.075 	 429.447 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 605.149 	 22.4869 	 64.5411 	 0.0997316 	 647.148 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
6 	 123.749 	 291.527 	 80.6226 	 704.298 	 3396 	 73.8064 	 60.5476 	 0.571852 	 0.904876 	 251.179 	 1188.92 	 241.208 	 0.202879 	 171.635 	 1108.23 	 8142 	 0.879646 	 462.267 	 2523.85 	 2603.08 	 2428.93 	 0.615561 	 2506.93 	 2651.52 	 190.046 	 0.0730082 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 557.915 	 -28.3031 	 33.5481 	 0.0559217 	 599.913 	 58 	 58 	 410.31 	 4.55506 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	  Tumour 
7 	 199.257 	 306.6 	 156.237 	 630.132 	 5422 	 105.36 	 66.2707 	 0.777413 	 0.972382 	 296.25 	 1955.13 	 794.019 	 0.406122 	 1026 	 1874.44 	 10103 	 0.822586 	 498.995 	 2097.86 	 2163.19 	 1989.04 	 0.365957 	 2529.8 	 2078.6 	 573.65 	 0.265186 	 90 	 155 	 632.367 	 285.738 	 2 	 1365.78 	 0.251895 	 14.3178 	 14.3178 	 14.3178 	 0 	 45 	 45 	 45 	 0 	 398.797 	 -58.6797 	 77.9081 	 0.176745 	 440.795 	 196 	 645 	 427.607 	 21.8519 	 3 	 655.113 	 0.120825 	 42.7453 	 16.7958 	 29.4566 	 11.6151 	 69 	 61 	 65.3333 	 4.04145 	  Tumour 
8 	 282.262 	 698.254 	 495.649 	 494.841 	 3213 	 84.6268 	 48.8066 	 0.816936 	 0.959677 	 234.208 	 878.938 	 267.369 	 0.304196 	 525.223 	 798.248 	 4663 	 0.934844 	 308.368 	 1175.21 	 1009.9 	 835.749 	 0 	 0 	 0 	 747.763 	 0.740431 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 284.508 	 87.3075 	 136.744 	 0.41881 	 326.506 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
9 	 324.424 	 259.632 	 274 	 547.609 	 6689 	 115.856 	 75.8984 	 0.755534 	 0.965084 	 336.676 	 1572.07 	 598.024 	 0.380406 	 1097.53 	 1491.38 	 10753 	 0.922292 	 486.149 	 1244.59 	 977.508 	 803.355 	 0 	 0 	 0 	 315.614 	 0.322876 	 64 	 65 	 667.219 	 320.59 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	 325.673 	 130.26 	 86.6165 	 0.235581 	 367.671 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 360.952 	 915.918 	 725.987 	 520.873 	 12364 	 158.871 	 102.603 	 0.763483 	 0.913146 	 535.428 	 1617.46 	 601.693 	 0.371998 	 1118.74 	 1536.77 	 14986 	 0.925576 	 582.735 	 2133.02 	 1860.23 	 1686.08 	 0.239777 	 2375.97 	 1779.42 	 695.983 	 0.374137 	 89 	 640 	 627.09 	 280.462 	 2 	 1359.58 	 0.109963 	 72.5599 	 72.5599 	 72.5599 	 0 	 48 	 41 	 44.5 	 4.94975 	 530.008 	 149.915 	 89.9607 	 0.157272 	 572.006 	 628 	 3682 	 560.199 	 154.444 	 8 	 1163.59 	 0.0941109 	 92.6675 	 8.06226 	 52.0105 	 29.9552 	 165 	 38 	 78.5 	 45.2643 	  Tumour 
