rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
105 	 691.763 	 1160.05 	 1099.24 	 135.34 	 3791 	 86.9284 	 55.8577 	 0.766226 	 0.966599 	 248.451 	 1328.02 	 747.877 	 0.563152 	 933.433 	 1129.25 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5585 	 0.972658 	 304.083 	 508.101 	 565.29 	 121.639 	 0 	 0 	 564.524 	 293.863 	 0.519845 	 13.7533 	 -2.3021 	 7.99776 	 0.12003 	 66.6312 	 44 	 45 	 84.5227 	 11.5387 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	  Lymph 
106 	 676.773 	 1354.09 	 1254.37 	 68.9638 	 2679 	 66.3195 	 53.1924 	 0.59724 	 0.946643 	 207.64 	 1124.57 	 407.203 	 0.362097 	 664.432 	 925.803 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3556 	 0.909696 	 264.912 	 888.519 	 962.748 	 519.097 	 0.5 	 1130.83 	 898.049 	 493.772 	 0.512878 	 50.8429 	 1.05256 	 23.591 	 0.227447 	 103.721 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Lymph 
107 	 687.271 	 1568.73 	 747.246 	 45.6508 	 4301 	 104.505 	 53.4997 	 0.859024 	 0.957693 	 278.108 	 885.128 	 303.162 	 0.342507 	 584.839 	 686.362 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5686 	 0.948457 	 318.409 	 589.937 	 586.709 	 143.059 	 0.16609 	 650.083 	 581.619 	 197.72 	 0.336999 	 31.2337 	 -1.3462 	 11.8703 	 0.141125 	 84.1116 	 36 	 36 	 82.0278 	 9.04372 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	  Tumour 
108 	 722.028 	 2395.4 	 812.927 	 391.472 	 8588 	 133.08 	 86.2529 	 0.76153 	 0.920866 	 412.801 	 1012.79 	 335.179 	 0.330946 	 575.746 	 814.023 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 16643 	 0.800645 	 730.274 	 1147.98 	 1677.49 	 1233.84 	 0.829819 	 1676.68 	 1681.88 	 708.486 	 0.422349 	 112.569 	 13.5853 	 28.9472 	 0.174963 	 165.447 	 727 	 3042 	 83.7882 	 10.8041 	 5 	 4087.91 	 0.476002 	 64.1 	 11.8404 	 41.3577 	 16.7672 	 483 	 45 	 145.4 	 189.26 	  Tumour 
109 	 692.55 	 2998.13 	 1234.91 	 126.495 	 4153 	 107.837 	 49.4701 	 0.888565 	 0.965365 	 270.409 	 673.57 	 153.346 	 0.227662 	 422.075 	 474.803 	 45 	 45 	 446.333 	 54.4446 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 7601 	 0.862574 	 445.338 	 780.481 	 805.703 	 362.053 	 0 	 0 	 0 	 304.426 	 0.377839 	 79.2439 	 6.35508 	 19.6443 	 0.148683 	 132.122 	 469 	 1320 	 78.7207 	 5.73662 	 5 	 1344.66 	 0.323781 	 37.455 	 14.0228 	 25.1005 	 8.39991 	 162 	 40 	 93.8 	 52.2274 	  Tumour 
110 	 710.551 	 1293.65 	 934.848 	 62.514 	 3670 	 82.9819 	 59.5985 	 0.695825 	 0.932656 	 261.421 	 1086.18 	 474.869 	 0.437193 	 579.758 	 887.412 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3556 	 0.8128 	 309.196 	 1062.66 	 1153.51 	 709.856 	 0.70979 	 1141.97 	 1157.69 	 487.265 	 0.422421 	 67.1847 	 5.69083 	 23.8487 	 0.198635 	 120.063 	 64 	 68 	 81.875 	 8.89094 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 64 	 64 	 64 	 0 	  Tumour 
111 	 718.963 	 1231.51 	 1173.65 	 62.514 	 2711 	 83.6933 	 43.2167 	 0.856366 	 0.91526 	 231.137 	 1509.48 	 544.804 	 0.360923 	 643.03 	 1310.71 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4962 	 0.881506 	 333.196 	 788.463 	 882.103 	 438.452 	 0.467742 	 927.897 	 872.416 	 199.841 	 0.226551 	 48.8321 	 -5.88014 	 14.149 	 0.139112 	 101.71 	 118 	 427 	 82.7458 	 9.7617 	 2 	 1137.54 	 0.419603 	 33.0509 	 33.0509 	 33.0509 	 0 	 61 	 57 	 59 	 2.82843 	  Lymph 
112 	 762.897 	 1685.92 	 766.188 	 105.948 	 13421 	 202.562 	 85.8873 	 0.905659 	 0.950698 	 515.328 	 1171.39 	 492.678 	 0.420593 	 851.05 	 972.623 	 135 	 1786 	 527.741 	 135.852 	 3 	 2726.62 	 0.20316 	 74.6525 	 45.8912 	 56.5282 	 14.1096 	 45 	 45 	 45 	 0 	 18855 	 0.896363 	 688.333 	 906.011 	 873.446 	 429.795 	 0.178797 	 1188.3 	 838.082 	 543.327 	 0.622049 	 55.6591 	 13.0108 	 22.124 	 0.203838 	 108.537 	 676 	 8147 	 85.8713 	 12.8872 	 12 	 2218.93 	 0.165332 	 136.671 	 8.544 	 66.1667 	 33.6203 	 96 	 16 	 56.3333 	 21.3172 	  Tumour 
113 	 723.514 	 1981.54 	 1842.32 	 80.7775 	 2815 	 74.5873 	 49.0146 	 0.753766 	 0.957809 	 215.581 	 635.331 	 134.817 	 0.2122 	 265.985 	 436.565 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7707 	 0.890365 	 422.309 	 1164.75 	 1902.96 	 1459.31 	 0.266667 	 2472.8 	 1786.8 	 893.571 	 0.469569 	 63.0947 	 -1.31947 	 25.075 	 0.216215 	 115.973 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
114 	 703.776 	 1773.74 	 1642.39 	 105.948 	 774 	 33.2268 	 29.9804 	 0.431116 	 0.971142 	 105.983 	 624.72 	 204.08 	 0.326674 	 369.012 	 425.953 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2719 	 0.869246 	 232.569 	 1134.75 	 1133.7 	 690.053 	 0.208333 	 1384.51 	 1133.45 	 656.116 	 0.578737 	 19.0135 	 -5.56023 	 5.85032 	 0.0813771 	 71.8915 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
115 	 736.619 	 2536.65 	 910.251 	 337.535 	 4194 	 97.2239 	 55.3873 	 0.821861 	 0.960165 	 265.522 	 851.666 	 266.016 	 0.312348 	 574.467 	 652.9 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 7397 	 0.844599 	 428.09 	 1250.23 	 1521.04 	 1077.39 	 0.372654 	 1620.68 	 1485.64 	 522.644 	 0.34361 	 78.0441 	 4.65211 	 15.9338 	 0.121704 	 130.922 	 362 	 1216 	 77.721 	 4.73694 	 5 	 865.919 	 0.206466 	 42.4529 	 11.964 	 24.2612 	 9.98487 	 105 	 35 	 72.4 	 25.7449 	  Tumour 
116 	 717.747 	 2874.47 	 2690.97 	 79.9312 	 941 	 37.5921 	 33.0484 	 0.47658 	 0.950505 	 118.225 	 705.436 	 266.53 	 0.377824 	 469.95 	 506.669 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1964 	 0.940613 	 182.669 	 466.403 	 538.533 	 94.8818 	 0 	 0 	 0 	 188.328 	 0.349706 	 39.1965 	 -8.18374 	 9.87285 	 0.107227 	 92.0744 	 45 	 45 	 66.0444 	 -6.93961 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
117 	 741.142 	 1461.51 	 1379.9 	 101.213 	 2813 	 71.3641 	 51.0601 	 0.698625 	 0.974705 	 205.622 	 745.224 	 231.295 	 0.31037 	 437.85 	 546.457 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4452 	 0.941425 	 283.196 	 726.621 	 708.523 	 264.872 	 0 	 0 	 709.594 	 235.591 	 0.33251 	 36.1274 	 2.02396 	 9.75626 	 0.109614 	 89.0053 	 14 	 15 	 84.1429 	 11.1588 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 14 	 14 	 14 	 0 	  Lymph 
118 	 755.97 	 2459.16 	 877.206 	 377.923 	 5046 	 138.45 	 48.9924 	 0.935297 	 0.883249 	 367.161 	 759.659 	 191.718 	 0.252373 	 401.76 	 560.892 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6799 	 0.885517 	 415.321 	 1354.31 	 1452.69 	 1009.04 	 0.584906 	 1460.83 	 1446.56 	 555.255 	 0.382226 	 93.2063 	 -4.84276 	 20.2222 	 0.138428 	 146.084 	 151 	 590 	 81.6887 	 8.70468 	 3 	 1909.48 	 0.378416 	 38.2166 	 14.5865 	 27.3388 	 10.667 	 75 	 36 	 50.3333 	 21.4554 	  Tumour 
119 	 758.57 	 2302.82 	 799.175 	 322.902 	 4466 	 78.6946 	 73.7117 	 0.350183 	 0.933333 	 296.392 	 587.071 	 110.331 	 0.187934 	 252.77 	 388.305 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8281 	 0.834778 	 467.966 	 821.295 	 1119.38 	 675.729 	 0.211982 	 1463.33 	 1067.21 	 526.949 	 0.47075 	 67.904 	 -17.3276 	 24.0354 	 0.198998 	 120.782 	 229 	 586 	 81.8253 	 8.84127 	 2 	 1293.97 	 0.289737 	 40.5955 	 40.5955 	 40.5955 	 0 	 145 	 84 	 114.5 	 43.1335 	  Tumour 
120 	 757.331 	 162.352 	 713.765 	 103.247 	 2748 	 75.0762 	 47.9492 	 0.769478 	 0.954167 	 212.066 	 739.282 	 230.793 	 0.312186 	 406.314 	 540.515 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4168 	 0.928285 	 275.882 	 810.403 	 852.379 	 408.728 	 0 	 0 	 0 	 320.41 	 0.375901 	 38.2389 	 0.368854 	 10.2829 	 0.112854 	 91.1168 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
121 	 781.887 	 1274.62 	 1245.16 	 73.4983 	 3030 	 105.844 	 38.5328 	 0.931378 	 0.899644 	 266.108 	 1578.42 	 474.847 	 0.300836 	 907.211 	 1379.66 	 45 	 45 	 617.089 	 225.2 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4748 	 0.912375 	 325.296 	 720.217 	 807.97 	 364.32 	 0.383607 	 1028.85 	 749.957 	 267.449 	 0.331014 	 39.4765 	 3.22196 	 14.8887 	 0.161213 	 92.3545 	 143 	 454 	 81.958 	 8.97398 	 2 	 962.308 	 0.317594 	 25.2351 	 25.2351 	 25.2351 	 0 	 75 	 68 	 71.5 	 4.94975 	  Lymph 
122 	 776.041 	 2818.83 	 1138.39 	 79.9312 	 4045 	 88.2841 	 58.6348 	 0.747591 	 0.982034 	 249.078 	 813.795 	 236.184 	 0.290226 	 528.549 	 615.029 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6705 	 0.892691 	 397.823 	 912.666 	 1036.93 	 593.279 	 0.0706522 	 1726.92 	 1010.48 	 419.194 	 0.404265 	 76.4103 	 -10.7747 	 19.5437 	 0.151164 	 129.288 	 153 	 389 	 72.5752 	 -0.408895 	 2 	 409.721 	 0.101291 	 28.4131 	 28.4131 	 28.4131 	 0 	 77 	 76 	 76.5 	 0.707107 	  Tumour 
123 	 780.153 	 744.333 	 871.189 	 74.0068 	 1993 	 83.0799 	 33.6229 	 0.914447 	 0.792761 	 231.037 	 790.66 	 265.923 	 0.33633 	 384.723 	 591.894 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3546 	 0.822547 	 339.823 	 1425.42 	 1211.29 	 767.636 	 0.574194 	 1053.67 	 1278.61 	 498.508 	 0.411552 	 89.9465 	 -5.85555 	 32.853 	 0.230024 	 142.824 	 23 	 24 	 74.1304 	 1.14638 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 23 	 23 	 23 	 0 	  Other 
124 	 789.257 	 1198.08 	 1188.03 	 123.693 	 4105 	 82.329 	 64.2818 	 0.624792 	 0.963389 	 254.409 	 1230.18 	 598.716 	 0.486688 	 756.251 	 1031.42 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5867 	 0.90933 	 340.125 	 683.98 	 675.734 	 232.083 	 0.482759 	 808 	 630.901 	 284.249 	 0.420652 	 27.0268 	 -7.018 	 12.7761 	 0.159891 	 79.9048 	 63 	 68 	 82.6984 	 9.71435 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  Lymph 
125 	 790.592 	 1374.05 	 942.857 	 99.4082 	 3915 	 76.6709 	 66.5932 	 0.495586 	 0.952323 	 255.078 	 923.674 	 390.266 	 0.422514 	 601.84 	 724.908 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6533 	 0.899367 	 389.338 	 889.177 	 1005.92 	 562.266 	 0.0718232 	 1665.35 	 960.65 	 710.962 	 0.70678 	 35.6449 	 1.89586 	 14.7994 	 0.167182 	 88.5229 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
126 	 789.605 	 1871.38 	 750.958 	 129.139 	 5600 	 120.369 	 60.7531 	 0.863282 	 0.944988 	 332.593 	 840.556 	 318.499 	 0.378915 	 484.926 	 641.79 	 89 	 103 	 547.596 	 155.707 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 89 	 89 	 89 	 0 	 8592 	 0.888337 	 474.794 	 1625.47 	 1834.95 	 1391.3 	 0.229545 	 1221.13 	 1907.07 	 960.366 	 0.523375 	 62.3355 	 -7.55023 	 35.5789 	 0.308808 	 115.213 	 423 	 2538 	 86.8558 	 13.8717 	 7 	 745.41 	 0.133109 	 77.8691 	 10.205 	 40.9067 	 20.4339 	 90 	 37 	 60.4286 	 21.2042 	  Tumour 
127 	 802.504 	 644.212 	 1509.31 	 102.611 	 3795 	 97.2734 	 54.2404 	 0.830105 	 0.930831 	 269.179 	 812.63 	 246.801 	 0.303707 	 449.48 	 613.863 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 8676 	 0.842821 	 513.179 	 1103.48 	 1175.45 	 731.804 	 0.141649 	 971.806 	 1190.62 	 436.252 	 0.371135 	 56.8591 	 -11.0489 	 18.6768 	 0.170196 	 109.737 	 53 	 56 	 71.1321 	 -1.85198 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	  Tumour 
128 	 826.734 	 933.748 	 1281.74 	 81.8413 	 13295 	 143.891 	 122.981 	 0.519162 	 0.940373 	 483.144 	 1469.74 	 792.292 	 0.53907 	 1070.83 	 1270.97 	 45 	 45 	 585.178 	 193.289 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 15231 	 0.890441 	 587.563 	 1669.93 	 1369.19 	 925.537 	 0.361624 	 1602.32 	 1312.27 	 768.226 	 0.561082 	 69.1564 	 16.2885 	 18.7891 	 0.153965 	 122.034 	 1683 	 7326 	 87.3387 	 14.3546 	 21 	 2759.92 	 0.207591 	 112.952 	 9.84886 	 47.6939 	 22.7219 	 205 	 30 	 80.1429 	 45.3578 	  Tumour 
129 	 835.356 	 2925.72 	 1258.47 	 128.035 	 8584 	 131.783 	 84.7043 	 0.766071 	 0.948928 	 392.032 	 999.033 	 291.948 	 0.292231 	 551.898 	 800.266 	 90 	 348 	 618.489 	 226.6 	 2 	 1774.42 	 0.206713 	 38.6005 	 38.6005 	 38.6005 	 0 	 45 	 45 	 45 	 0 	 10342 	 0.885976 	 513.179 	 1473.39 	 1506.86 	 1063.21 	 0.327696 	 1412.16 	 1544.09 	 548.968 	 0.364313 	 132.921 	 -17.3619 	 33.1582 	 0.178463 	 185.799 	 694 	 4081 	 92.304 	 19.32 	 6 	 2549.16 	 0.296966 	 80.3634 	 20.755 	 46.6403 	 17.8365 	 210 	 54 	 115.667 	 74.0882 	  Tumour 
130 	 811.106 	 250.335 	 1863.61 	 103.247 	 4528 	 86.1354 	 67.4272 	 0.622267 	 0.977759 	 257.664 	 1408.48 	 641.404 	 0.455388 	 993.104 	 1209.71 	 45 	 45 	 594.689 	 202.8 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6149 	 0.947896 	 339.782 	 855.721 	 975.811 	 532.16 	 0.227129 	 1071.65 	 966.991 	 565.719 	 0.579743 	 46.6645 	 -13.0337 	 20.4425 	 0.205364 	 99.5424 	 138 	 343 	 82.2319 	 9.24783 	 2 	 918.196 	 0.202782 	 24.1373 	 24.1373 	 24.1373 	 0 	 77 	 61 	 69 	 11.3137 	  Tumour 
131 	 830.414 	 799.361 	 1392.68 	 74.3303 	 6718 	 109.216 	 79.4085 	 0.686558 	 0.956435 	 332.877 	 1374.38 	 710.435 	 0.516911 	 966.182 	 1175.62 	 45 	 45 	 569.044 	 177.156 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 10542 	 0.910677 	 477.907 	 1177.26 	 1522.14 	 1078.49 	 0.557604 	 1321.34 	 1595.76 	 667.502 	 0.438529 	 63.8519 	 2.59547 	 17.5811 	 0.150614 	 116.73 	 90 	 167 	 89.4667 	 16.4826 	 2 	 1066.33 	 0.158728 	 15.264 	 15.264 	 15.264 	 0 	 45 	 45 	 45 	 0 	  Tumour 
132 	 828.546 	 1145.78 	 1173.85 	 161.914 	 2886 	 69.1527 	 53.7263 	 0.629597 	 0.962 	 213.38 	 1616.97 	 739.149 	 0.457119 	 982.514 	 1418.21 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3966 	 0.945862 	 264.167 	 752.112 	 661.771 	 218.12 	 0.423729 	 604.1 	 676.495 	 197.702 	 0.298747 	 29.6131 	 0.686393 	 13.2553 	 0.160688 	 82.491 	 171 	 970 	 79.4854 	 6.50132 	 3 	 1334.22 	 0.462306 	 32.6987 	 29.4697 	 31.5268 	 1.59856 	 74 	 45 	 57 	 15.1327 	  Lymph 
133 	 853.596 	 742.938 	 1452.5 	 74.0068 	 3681 	 159.865 	 39.692 	 0.968687 	 0.632909 	 387.161 	 931.457 	 344.389 	 0.369732 	 256.773 	 732.691 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6038 	 0.714303 	 445.22 	 1294.43 	 1202.21 	 758.56 	 0.444724 	 1016.45 	 1262.95 	 365.541 	 0.304057 	 73.8735 	 15.9013 	 21.9408 	 0.173101 	 126.751 	 109 	 385 	 76.6789 	 3.69484 	 3 	 891.896 	 0.242297 	 40.1775 	 13.9284 	 26.8446 	 11.7434 	 45 	 19 	 36.3333 	 15.0111 	  Tumour 
134 	 882.079 	 2983.16 	 1332.35 	 169.293 	 5819 	 134.357 	 61.2886 	 0.889897 	 0.893581 	 346.149 	 912.477 	 250.651 	 0.274693 	 519.836 	 713.711 	 45 	 45 	 612.756 	 220.867 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 9535 	 0.899613 	 473.22 	 1095.73 	 1320.65 	 876.997 	 0.356808 	 1435.44 	 1307.37 	 509.245 	 0.385602 	 122.92 	 8.85436 	 25.183 	 0.14325 	 175.798 	 914 	 2804 	 92.6182 	 19.6341 	 7 	 1655.93 	 0.284574 	 72.9613 	 12.6459 	 38.0586 	 17.7376 	 436 	 24 	 130.571 	 138.924 	  Tumour 
135 	 856.455 	 2711.7 	 1115.65 	 126.779 	 4136 	 76.5378 	 70.8535 	 0.378178 	 0.966581 	 254.551 	 977.187 	 332.826 	 0.340596 	 584.385 	 778.421 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6305 	 0.923133 	 365.338 	 1595.91 	 1738.22 	 1294.57 	 0 	 0 	 0 	 772.243 	 0.444273 	 93.2466 	 -2.6109 	 18.8852 	 0.12924 	 146.125 	 508 	 1396 	 89.9567 	 16.9726 	 5 	 932.916 	 0.22556 	 39.8121 	 12.8269 	 27.4844 	 8.8331 	 235 	 38 	 101.6 	 86.5061 	  Tumour 
136 	 873.731 	 1450.9 	 1441.94 	 71.1126 	 3987 	 134.548 	 45.6388 	 0.940714 	 0.755829 	 337.948 	 675.094 	 176.735 	 0.261794 	 335.122 	 476.328 	 17 	 19 	 1002.59 	 610.7 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 17 	 17 	 17 	 0 	 9243 	 0.914243 	 470.693 	 1114.74 	 1290.21 	 846.557 	 0.364896 	 1432.78 	 1272.95 	 538.677 	 0.417512 	 57.2944 	 -1.85413 	 17.0569 	 0.154821 	 110.172 	 45 	 45 	 79.4667 	 6.48261 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Other 
137 	 860.577 	 1109.93 	 1169.08 	 155.666 	 1887 	 53.7069 	 46.9107 	 0.486901 	 0.919143 	 181.137 	 1347.55 	 549.373 	 0.407683 	 797.031 	 1148.78 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2832 	 0.958376 	 224.652 	 612.356 	 677.227 	 233.576 	 0.21134 	 636.024 	 678.357 	 218.148 	 0.32212 	 19.0018 	 -4.32066 	 7.38796 	 0.102782 	 71.8797 	 45 	 45 	 73.0222 	 0.0381643 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Lymph 
138 	 878.382 	 1521.74 	 937.391 	 54.9181 	 4517 	 91.5028 	 63.9724 	 0.714994 	 0.94696 	 275.463 	 1133.32 	 442.24 	 0.390218 	 771.847 	 934.55 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6496 	 0.93387 	 352.208 	 684.364 	 895.672 	 452.021 	 0.211356 	 1186.48 	 834.573 	 535.996 	 0.598429 	 31.3975 	 -6.09619 	 14.966 	 0.177585 	 84.2754 	 495 	 1621 	 82.6525 	 9.66847 	 6 	 747.384 	 0.16546 	 59.7369 	 11.1803 	 30.3895 	 12.8464 	 153 	 45 	 82.5 	 42.2883 	  Tumour 
139 	 874.252 	 1001.23 	 1102.76 	 81.8413 	 2102 	 67.0544 	 42.7953 	 0.769855 	 0.913516 	 192.752 	 688.134 	 168.333 	 0.244622 	 330.111 	 489.368 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5729 	 0.819599 	 411.966 	 1158.55 	 1331.93 	 888.278 	 0.301587 	 1623.82 	 1308.66 	 624.917 	 0.469182 	 63.3442 	 3.66248 	 17.198 	 0.147975 	 116.222 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
140 	 875.252 	 1962.26 	 832.118 	 152.319 	 2684 	 113.115 	 36.41 	 0.946779 	 0.743902 	 278.894 	 746.513 	 203.557 	 0.272677 	 474.778 	 547.747 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5082 	 0.704464 	 414.978 	 932.461 	 1185.79 	 742.141 	 0.420054 	 1689.69 	 1047.95 	 714.97 	 0.602948 	 36.6966 	 7.27247 	 12.5564 	 0.140179 	 89.5745 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
