rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	CellLabels 	
145 	 1093.83 	 779.692 	 1956.46 	 59.2368 	 2427 	 58.7676 	 53.7526 	 0.404212 	 0.925982 	 207.723 	 1237.37 	 493.422 	 0.398766 	 822.702 	 1105.59 	 508.504 	 145.092 	 123.874 	 0.196833 	 629.333 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3472 	 0.932081 	 247.782 	 83.2874 	 92.4444 	 39.0421 	 0.328889 	 149.054 	 81.2527 	 51.85 	 0.560877 	  DCIS 
146 	 1109.88 	 1169.25 	 1525.2 	 79.9312 	 7441 	 120.395 	 79.3816 	 0.751843 	 0.974208 	 342.291 	 1843.88 	 410.376 	 0.222561 	 1259.2 	 1712.1 	 593.133 	 87.0658 	 93.763 	 0.131328 	 713.962 	 45 	 45 	 822.622 	 594.481 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 348 	 1095 	 211.144 	 89.2902 	 3 	 762.705 	 0.1025 	 55.5651 	 11.8744 	 38.7574 	 21.04 	 209 	 69 	 116 	 80.5419 	 8582 	 0.906613 	 422.475 	 140.281 	 202.434 	 149.032 	 0.508242 	 234.881 	 189.892 	 77.5708 	 0.38319 	  Tumour 
147 	 1119.01 	 2152.39 	 1093.7 	 120.739 	 4637 	 115.19 	 55.8135 	 0.874773 	 0.871453 	 345.546 	 1224.46 	 308.886 	 0.252263 	 728.824 	 1092.68 	 400.762 	 -0.413997 	 70.7945 	 0.135728 	 521.592 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5396 	 0.895007 	 354.534 	 93.1186 	 98.6086 	 45.2062 	 0.345395 	 117.229 	 95.25 	 25.6067 	 0.259681 	  DCIS 
148 	 1096.17 	 647.261 	 2071.76 	 145.578 	 1290 	 52.2966 	 31.6223 	 0.796475 	 0.971386 	 142.853 	 1070.52 	 403.354 	 0.376784 	 688.17 	 938.737 	 560.442 	 126.014 	 81.3537 	 0.119415 	 681.271 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2362 	 0.970419 	 201.255 	 74.1126 	 68.4096 	 15.0072 	 0 	 0 	 0 	 6.63867 	 0.0970431 	  Other 
149 	 1116.18 	 1374.22 	 1373.13 	 124.535 	 2185 	 80.7241 	 35.6217 	 0.897371 	 0.939785 	 204.752 	 2611.17 	 595.078 	 0.227897 	 1030.42 	 2479.39 	 710.205 	 -17.4281 	 74.1887 	 0.0892727 	 831.034 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 122 	 184 	 165.434 	 43.581 	 2 	 1112.09 	 0.508966 	 13.5294 	 13.5294 	 13.5294 	 0 	 73 	 49 	 61 	 16.9706 	 3430 	 0.84859 	 314.635 	 131.833 	 150.368 	 96.9661 	 0.766917 	 153.711 	 146.199 	 42.2127 	 0.280728 	  Tumour 
150 	 1127.73 	 1587.51 	 1235.32 	 274.002 	 5870 	 96.4755 	 78.4717 	 0.581727 	 0.968487 	 338.919 	 2005.54 	 391.284 	 0.195102 	 543.998 	 1873.75 	 534.982 	 -63.2059 	 73.361 	 0.111863 	 655.812 	 45 	 45 	 622.756 	 394.615 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 195 	 270 	 154.451 	 32.5978 	 2 	 465.445 	 0.0792922 	 14.5482 	 14.5482 	 14.5482 	 0 	 114 	 81 	 97.5 	 23.3345 	 7957 	 0.891341 	 427.789 	 128.576 	 179.055 	 125.653 	 0.401099 	 191.082 	 173.367 	 60.4956 	 0.33786 	  Tumour 
151 	 1126.34 	 1684.42 	 1174.95 	 305.378 	 2901 	 82.9515 	 47.6052 	 0.818931 	 0.876965 	 253.622 	 1767.27 	 426.81 	 0.241508 	 845.743 	 1635.49 	 583.762 	 -2.39388 	 33.3294 	 0.0473032 	 704.592 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 53 	 55 	 132.038 	 10.1843 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 3869 	 0.839262 	 307.279 	 176.472 	 189.408 	 136.006 	 0.625 	 188.259 	 184.452 	 60.415 	 0.318968 	  Tumour 
152 	 1149.37 	 873.408 	 1789.32 	 108.046 	 5093 	 104.096 	 69.5418 	 0.744113 	 0.876894 	 341.404 	 1566.36 	 622.966 	 0.397715 	 728.692 	 1434.58 	 665.479 	 -48.8439 	 115.9 	 0.147397 	 786.309 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 224 	 427 	 135.562 	 13.7091 	 3 	 2084.14 	 0.409216 	 31.8339 	 10.3538 	 21.2798 	 9.6105 	 83 	 69 	 74.6667 	 7.37111 	 6707 	 0.853634 	 435.037 	 169.663 	 208.564 	 155.162 	 0.64411 	 176.377 	 224.365 	 83.6783 	 0.401212 	  Tumour 
153 	 1137.83 	 428.192 	 2171.24 	 108.577 	 4435 	 88.9723 	 65.2814 	 0.679444 	 0.947245 	 271.137 	 1696.05 	 579.952 	 0.341942 	 661.944 	 1564.27 	 733.776 	 204.592 	 142.487 	 0.166729 	 854.605 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 104 	 110 	 169.231 	 47.3773 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 104 	 104 	 104 	 0 	 6635 	 0.920633 	 376.066 	 122.902 	 130.875 	 77.473 	 0.162319 	 239.982 	 121.522 	 61.8786 	 0.472806 	  Tumour 
154 	 1124.29 	 2401.42 	 1059.87 	 140.293 	 1409 	 61.1753 	 30.6156 	 0.865761 	 0.921517 	 161.439 	 976.126 	 167.404 	 0.171498 	 541.248 	 844.344 	 440.663 	 -7.95959 	 42.5277 	 0.0757404 	 561.493 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 54 	 54 	 114.444 	 -7.409 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	 2153 	 0.873782 	 233.38 	 102.912 	 111.688 	 58.2861 	 0 	 0 	 0 	 39.2797 	 0.35169 	  DCIS 
155 	 1147.99 	 1314.35 	 1438.86 	 131.59 	 3417 	 87.9046 	 50.9704 	 0.814732 	 0.95527 	 243.865 	 1606.32 	 532.066 	 0.331234 	 1033.5 	 1474.53 	 659.72 	 145.986 	 182.194 	 0.233417 	 780.55 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 57 	 58 	 149.246 	 27.3922 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	 5953 	 0.677941 	 532.801 	 122.283 	 125.31 	 71.9076 	 0.171975 	 158.296 	 122.056 	 47.9963 	 0.383021 	  Tumour 
156 	 1154.96 	 1739.28 	 1167.74 	 276.698 	 3907 	 80.3117 	 63.7788 	 0.607735 	 0.961841 	 254.451 	 2596.95 	 455.683 	 0.175468 	 1515.76 	 2465.17 	 531.791 	 -80.7735 	 53.5712 	 0.0820863 	 652.621 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 125 	 228 	 157.896 	 36.0426 	 2 	 484.808 	 0.124087 	 16.5823 	 16.5823 	 16.5823 	 0 	 64 	 61 	 62.5 	 2.12132 	 4202 	 0.918872 	 279.823 	 151.562 	 178.388 	 124.986 	 0.648 	 161.265 	 186.189 	 70.8261 	 0.397034 	  Tumour 
157 	 1149.07 	 801.864 	 1849.29 	 59.2368 	 3136 	 83.0138 	 50.5211 	 0.793488 	 0.906358 	 253.078 	 1587.6 	 583.937 	 0.36781 	 855.746 	 1455.82 	 701.305 	 172.914 	 141.91 	 0.172612 	 822.135 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 88 	 92 	 127.636 	 5.78292 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 88 	 88 	 88 	 0 	 5395 	 0.865832 	 376.451 	 131.207 	 148.885 	 95.4829 	 0.535294 	 149.731 	 146.594 	 62.5161 	 0.419894 	  Tumour 
158 	 1154.03 	 959.596 	 1719.84 	 189.737 	 4976 	 136.084 	 48.3638 	 0.934715 	 0.900797 	 353.647 	 1356.1 	 552.781 	 0.407625 	 656.215 	 1224.32 	 647.583 	 40.3433 	 88.9585 	 0.115769 	 768.412 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52 	 54 	 117.923 	 -3.93037 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 8122 	 0.81908 	 506.149 	 175.55 	 200.523 	 147.12 	 0.225597 	 180.904 	 203.288 	 106.055 	 0.528891 	  Tumour 
159 	 1158.51 	 2178.89 	 1125.64 	 72.8629 	 3196 	 100.097 	 43.0234 	 0.902916 	 0.896997 	 261.664 	 1335.73 	 309.397 	 0.231631 	 725.888 	 1203.95 	 491.47 	 64.5296 	 65.9989 	 0.107789 	 612.3 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 147 	 251 	 135.816 	 13.9629 	 2 	 320.421 	 0.100257 	 13.7144 	 13.7144 	 13.7144 	 0 	 106 	 41 	 73.5 	 45.9619 	 3935 	 0.911302 	 283.664 	 97.4122 	 103.286 	 49.884 	 0.39834 	 111.667 	 99.9896 	 33.2693 	 0.322108 	  DCIS 
160 	 1139.47 	 500.071 	 2107.41 	 84.0238 	 2190 	 56.7093 	 52.0403 	 0.397348 	 0.906082 	 198.167 	 2061.7 	 252.494 	 0.122469 	 581.317 	 1929.92 	 817.676 	 -8.57319 	 49.8798 	 0.0531482 	 938.505 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3208 	 0.875307 	 260.225 	 161.849 	 190.054 	 136.651 	 0.479339 	 197.328 	 188.981 	 74.9095 	 0.394149 	  Tumour 
161 	 1166.03 	 1804.12 	 1143.23 	 239.616 	 4625 	 97.5957 	 61.1322 	 0.779516 	 0.958351 	 286.309 	 2584.04 	 560.06 	 0.216738 	 1481.68 	 2452.26 	 560.477 	 9.46129 	 31.0398 	 0.0455592 	 681.306 	 45 	 45 	 680.978 	 452.837 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 297 	 482 	 175.956 	 54.1028 	 4 	 1450.43 	 0.313606 	 18.2798 	 10.0552 	 14.0568 	 2.99854 	 100 	 52 	 74.25 	 21.8232 	 5273 	 0.968767 	 294.936 	 147.091 	 193.676 	 140.273 	 0.5 	 168.82 	 199.734 	 64.9673 	 0.335444 	  Tumour 
162 	 1175.08 	 1480.82 	 1340.69 	 224.02 	 2972 	 82.8742 	 46.3036 	 0.829356 	 0.968709 	 222.894 	 2395.42 	 301.323 	 0.125791 	 641.846 	 2263.64 	 604.509 	 -22.9448 	 35.2315 	 0.0485725 	 725.339 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 217 	 331 	 175.65 	 53.7963 	 2 	 1198.92 	 0.403404 	 18.0645 	 18.0645 	 18.0645 	 0 	 125 	 92 	 108.5 	 23.3345 	 3846 	 0.910296 	 276.007 	 145.583 	 199.277 	 145.874 	 0.578723 	 207.176 	 194.139 	 62.4963 	 0.313616 	  Tumour 
163 	 1178.3 	 90.2208 	 2603.86 	 144.641 	 4009 	 81.9956 	 62.9725 	 0.640451 	 0.972822 	 248.693 	 1273.21 	 458.14 	 0.359832 	 900.343 	 1141.42 	 439.483 	 200.861 	 143.893 	 0.256809 	 560.312 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 135 	 220 	 113.015 	 -8.83863 	 3 	 1461.9 	 0.364654 	 12.1655 	 9.89949 	 10.7869 	 1.08249 	 45 	 45 	 45 	 0 	 5794 	 0.96406 	 319.882 	 68.2668 	 60.61 	 7.20765 	 0 	 0 	 0 	 15.6769 	 0.258651 	  DCIS 
164 	 1211.63 	 2229.14 	 1047.09 	 72.111 	 7518 	 147.079 	 67.8586 	 0.887205 	 0.936123 	 391.605 	 2378.99 	 954.688 	 0.4013 	 1792.27 	 2247.21 	 495.845 	 43.7355 	 55.963 	 0.0907497 	 616.674 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 475 	 1087 	 204.547 	 82.6939 	 3 	 1462.71 	 0.194561 	 58.0445 	 11.7124 	 31.0047 	 16.8512 	 206 	 52 	 118.75 	 64.66 	 7552 	 0.879571 	 426.534 	 118.626 	 156.582 	 103.18 	 0.531915 	 182.575 	 145.496 	 85.9557 	 0.548949 	  Tumour 
165 	 1195.19 	 2279.89 	 1024.32 	 107.224 	 3522 	 121.649 	 42.3391 	 0.937479 	 0.888048 	 313.037 	 1596.92 	 455.931 	 0.285507 	 1030.16 	 1465.13 	 497.196 	 -13.0526 	 51.59 	 0.0834755 	 618.026 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 83 	 86 	 157.181 	 35.3273 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	 5145 	 0.902315 	 364.836 	 157.937 	 190.916 	 137.514 	 0.526316 	 193.747 	 191.632 	 53.5188 	 0.280326 	  Tumour 
166 	 1195.92 	 1199.14 	 1556.62 	 146.154 	 7283 	 108.881 	 85.6549 	 0.617359 	 0.971844 	 333.563 	 1845.71 	 501.575 	 0.271751 	 1122.86 	 1713.93 	 489.768 	 29.138 	 71.072 	 0.116397 	 610.597 	 90 	 207 	 683.4 	 455.259 	 2 	 947.7 	 0.130125 	 22.0907 	 22.0907 	 22.0907 	 0 	 45 	 45 	 45 	 0 	 424 	 991 	 161.757 	 39.9036 	 4 	 1331.08 	 0.182765 	 40.4403 	 13.8334 	 24.5979 	 9.91067 	 130 	 84 	 106 	 21.6025 	 8411 	 0.936846 	 395.262 	 154.977 	 262.226 	 208.823 	 0.580645 	 300.495 	 241.518 	 119.74 	 0.456631 	  Tumour 
167 	 1188.61 	 535.155 	 2100.03 	 139.014 	 3063 	 69.9382 	 56.1112 	 0.596925 	 0.979846 	 210.267 	 2948.73 	 442.69 	 0.150129 	 807.23 	 2816.95 	 809.978 	 -31.8097 	 70.067 	 0.0752755 	 930.808 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 304 	 574 	 165.391 	 43.538 	 2 	 499.691 	 0.163138 	 25.5118 	 25.5118 	 25.5118 	 0 	 184 	 120 	 152 	 45.2548 	 8160 	 0.870957 	 446.309 	 133.578 	 175.65 	 122.247 	 0.502415 	 188.216 	 167.398 	 57.7523 	 0.328793 	  Tumour 
168 	 1192.74 	 1400.92 	 1408.21 	 205.682 	 3055 	 77.3003 	 51.8529 	 0.74164 	 0.952307 	 221.823 	 2199.35 	 719.187 	 0.326999 	 1320 	 2067.57 	 595.609 	 60.9883 	 71.5681 	 0.0998943 	 716.438 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 51 	 52 	 148.627 	 26.774 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 51 	 51 	 51 	 0 	 4031 	 0.924117 	 276.894 	 138.151 	 182.718 	 129.316 	 0.338776 	 231.916 	 172.67 	 94.1498 	 0.515273 	  Tumour 
169 	 1201.66 	 2013.76 	 1088.27 	 104.389 	 2927 	 79.8085 	 46.9951 	 0.808243 	 0.98057 	 215.095 	 1783.25 	 597.365 	 0.334987 	 1203.06 	 1651.46 	 312.475 	 38.1197 	 29.5799 	 0.068266 	 433.304 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52 	 55 	 120.769 	 -1.08422 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 52 	 52 	 52 	 0 	 4431 	 0.944978 	 281.279 	 85.2442 	 85.0615 	 31.6591 	 0 	 0 	 0 	 27.7876 	 0.326676 	  Tumour 
170 	 1221.18 	 1275.97 	 1516.48 	 176.819 	 3918 	 93.51 	 54.4456 	 0.813014 	 0.966215 	 260.836 	 1584.83 	 486.175 	 0.306767 	 988.011 	 1453.05 	 401.952 	 5.66749 	 86.0837 	 0.164665 	 522.781 	 45 	 45 	 467.178 	 239.037 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5199 	 0.815529 	 366.676 	 123.991 	 157.173 	 103.771 	 0.448718 	 175.543 	 149.608 	 54.257 	 0.345205 	  Tumour 
171 	 1203.55 	 1566.52 	 1307.7 	 302.695 	 3417 	 109.636 	 44.6896 	 0.913153 	 0.864844 	 293.037 	 2333.41 	 578.038 	 0.247722 	 675.269 	 2201.63 	 582.771 	 -32.2832 	 44.9318 	 0.0638599 	 703.6 	 45 	 45 	 602.711 	 374.57 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 162 	 469 	 160.599 	 38.7453 	 2 	 730.545 	 0.213797 	 30.4483 	 30.4483 	 30.4483 	 0 	 90 	 72 	 81 	 12.7279 	 4735 	 0.905527 	 339.605 	 170.821 	 234.091 	 180.688 	 0.641115 	 247.223 	 228.514 	 68.7885 	 0.293854 	  Tumour 
172 	 1237.74 	 742.999 	 1946.83 	 148.678 	 2174 	 98.3998 	 30.3339 	 0.951298 	 0.898347 	 232.024 	 2147.61 	 479.954 	 0.223483 	 805.104 	 2015.83 	 613.071 	 1.5139 	 33.9929 	 0.0463181 	 733.9 	 45 	 45 	 1182.02 	 953.881 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4410 	 0.74531 	 379.581 	 157.817 	 197.336 	 143.934 	 0.396011 	 235.892 	 185.45 	 87.6125 	 0.443976 	  Tumour 
173 	 1232.48 	 1834.17 	 1186.95 	 202.97 	 3071 	 80.1934 	 49.8059 	 0.783754 	 0.969381 	 219.924 	 2132.01 	 368.219 	 0.172709 	 1062.01 	 2000.23 	 505.869 	 61.8962 	 38.491 	 0.0614188 	 626.698 	 135 	 226 	 651.644 	 423.504 	 3 	 255.84 	 0.0833083 	 15.8114 	 9.48683 	 11.7661 	 3.14188 	 45 	 45 	 45 	 0 	 327 	 573 	 172.107 	 50.2536 	 3 	 461.936 	 0.150419 	 26.2424 	 13.0847 	 17.5204 	 6.7564 	 159 	 64 	 109 	 47.697 	 4389 	 0.851076 	 308.877 	 139.911 	 169.508 	 116.105 	 0.546154 	 184.676 	 164.301 	 55.1403 	 0.325297 	  Tumour 
174 	 1248.72 	 1627.77 	 1307.67 	 377.976 	 7924 	 138.921 	 74.3621 	 0.844672 	 0.951261 	 374.759 	 2222.55 	 415.923 	 0.187138 	 1012.63 	 2090.76 	 527.409 	 -48.6453 	 45.0551 	 0.069504 	 648.238 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 401 	 2610 	 147.491 	 25.6378 	 6 	 2168.44 	 0.273654 	 93.5554 	 10.635 	 41.2541 	 30.5636 	 102 	 50 	 66.8333 	 18.6699 	 11245 	 0.839994 	 593.955 	 154.233 	 237.685 	 184.283 	 0.555777 	 262.889 	 227.507 	 93.8041 	 0.394657 	  Tumour 
175 	 1222.99 	 2916.04 	 1250.5 	 265.801 	 2378 	 59.4848 	 52.2479 	 0.478035 	 0.941409 	 206.208 	 1126.62 	 244.341 	 0.21688 	 664.716 	 994.836 	 319.644 	 57.1161 	 65.3774 	 0.148425 	 440.473 	 45 	 45 	 352.511 	 124.37 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 76 	 122 	 98.2632 	 -23.5903 	 2 	 126.347 	 0.0531318 	 11.4976 	 11.4976 	 11.4976 	 0 	 39 	 37 	 38 	 1.41421 	 2958 	 0.95235 	 217.581 	 80.4645 	 80.9894 	 27.5871 	 0 	 0 	 81.7593 	 28.1236 	 0.34725 	  DCIS 
176 	 1260.04 	 1128.18 	 1652.19 	 229.085 	 6965 	 108.884 	 83.8722 	 0.637695 	 0.963747 	 328.049 	 1556.44 	 307.155 	 0.197345 	 774.329 	 1424.66 	 462.801 	 -23.7989 	 46.9966 	 0.0805245 	 583.63 	 90 	 318 	 637.144 	 409.004 	 2 	 1919.09 	 0.275534 	 34.2053 	 34.2053 	 34.2053 	 0 	 45 	 45 	 45 	 0 	 397 	 1066 	 140.703 	 18.8493 	 5 	 1499.26 	 0.215256 	 40.2626 	 11.9277 	 23.1869 	 9.32827 	 117 	 46 	 79.4 	 29.4669 	 9931 	 0.832369 	 548.014 	 146.353 	 250.706 	 197.304 	 0.263948 	 338.276 	 232.871 	 129.514 	 0.516596 	  Tumour 
177 	 1262.65 	 997.906 	 1754.17 	 275.835 	 8050 	 130.398 	 80.3569 	 0.787555 	 0.946613 	 389.404 	 1664.6 	 670.674 	 0.402904 	 875.26 	 1532.82 	 479.78 	 -22.4489 	 57.5417 	 0.0958054 	 600.61 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 82 	 85 	 117.512 	 -4.34125 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 82 	 82 	 82 	 0 	 12496 	 0.875745 	 598.593 	 168.817 	 212.188 	 158.786 	 0.218638 	 233.598 	 223.871 	 74.8098 	 0.352564 	  Tumour 
178 	 1239.01 	 1502.96 	 1375.04 	 289.38 	 5452 	 115.906 	 61.4551 	 0.847863 	 0.958004 	 320.049 	 1836.42 	 453.448 	 0.24692 	 1075.44 	 1704.64 	 588.074 	 -51.0633 	 42.47 	 0.0599094 	 708.903 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 151 	 176 	 145.437 	 23.5836 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 151 	 151 	 151 	 0 	 7438 	 0.864381 	 421.99 	 161.798 	 247.468 	 194.066 	 0.644628 	 223.987 	 255.074 	 81.3678 	 0.328801 	  Tumour 
179 	 1239.77 	 583.949 	 2082.86 	 157.178 	 2025 	 75.2609 	 34.8891 	 0.886057 	 0.928473 	 199.338 	 2280.08 	 607.895 	 0.266612 	 880.23 	 2148.29 	 614.993 	 -82.7497 	 72.4733 	 0.098493 	 735.822 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45 	 45 	 128.178 	 6.32433 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4043 	 0.830526 	 319.439 	 179.957 	 200.044 	 146.642 	 0.508475 	 190.54 	 204.273 	 61.4189 	 0.307027 	  Tumour 
180 	 1258.76 	 2318.75 	 1085.39 	 130.648 	 7670 	 110.868 	 91.4479 	 0.565375 	 0.950669 	 359.103 	 1674.5 	 481.794 	 0.287724 	 1085.55 	 1542.72 	 465.256 	 55.2126 	 65.6431 	 0.112003 	 586.085 	 135 	 654 	 457.378 	 229.237 	 3 	 1623.12 	 0.21162 	 44.5982 	 10 	 32.8091 	 17.6712 	 45 	 45 	 45 	 0 	 329 	 1077 	 150.775 	 28.9216 	 3 	 576.469 	 0.0751589 	 42.7689 	 13.433 	 32.6947 	 14.9253 	 147 	 58 	 109.667 	 46.1988 	 9286 	 0.881359 	 453.973 	 168.12 	 236.884 	 183.482 	 0.200528 	 188.013 	 236.547 	 103.891 	 0.438575 	  Tumour 
