rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 44.3432 	 982.771 	 122.613 	 267.507 	 3849 	 78.456 	 63.5035 	 0.587236 	 0.982138 	 238.409 	 916.353 	 185.731 	 0.202685 	 -33.3361 	 709.547 	 4538 	 0.979918 	 258.167 	 258.152 	 296.83 	 141.63 	 0 	 0 	 0 	 33.3032 	 0.112196 	 45 	 45 	 131.156 	 -49.9304 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 37.6312 	 -68.4183 	 14.476 	 0.133027 	 108.82 	 26 	 26 	 98.5385 	 -36.0458 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 26 	 26 	 26 	 0 	  DCIS 
2 	 98.3103 	 721.184 	 123.491 	 191.88 	 12825 	 138.771 	 117.93 	 0.52708 	 0.990195 	 425.789 	 1023.88 	 319.174 	 0.31173 	 122.945 	 817.075 	 19020 	 0.964259 	 566.316 	 586.168 	 826.363 	 671.162 	 0.0872211 	 833.512 	 815.457 	 224.428 	 0.271586 	 243 	 2585 	 205.292 	 24.2062 	 6 	 2886.02 	 0.225031 	 79.9063 	 15.0333 	 49.2142 	 23.8069 	 45 	 23 	 40.5 	 8.71206 	 498.228 	 173.475 	 119.809 	 0.210407 	 569.417 	 587 	 6135 	 153.819 	 19.2352 	 12 	 1842.77 	 0.143686 	 113.56 	 9.24074 	 54.7661 	 26.2219 	 80 	 23 	 48.9167 	 16.6431 	  Tumour 
3 	 99.1226 	 94.1202 	 101.242 	 480.651 	 3419 	 102.548 	 43.7231 	 0.90455 	 0.937483 	 268.551 	 1441.23 	 392.679 	 0.272461 	 465.394 	 1234.42 	 7149 	 0.792396 	 486.032 	 502.963 	 523.34 	 368.14 	 0 	 0 	 0 	 117.991 	 0.225457 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 48.5284 	 -136.794 	 15.9242 	 0.133015 	 119.717 	 92 	 254 	 120.63 	 -13.9538 	 2 	 1676.2 	 0.490259 	 24.8759 	 24.8759 	 24.8759 	 0 	 63 	 29 	 46 	 24.0416 	  DCIS 
4 	 87.0877 	 320.34 	 664.393 	 256.681 	 2462 	 72.3489 	 45.3946 	 0.778665 	 0.918314 	 209.238 	 1063.55 	 194.836 	 0.183194 	 46.0994 	 856.745 	 2930 	 0.913342 	 227.095 	 270.743 	 289.781 	 134.58 	 0.263682 	 299.358 	 287.164 	 56.6634 	 0.195539 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 32.0243 	 -24.6703 	 14.2156 	 0.137731 	 103.213 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
5 	 105.583 	 195.239 	 790.435 	 379.427 	 3686 	 86.5719 	 54.8067 	 0.774088 	 0.969745 	 247.238 	 1656.84 	 414.013 	 0.249881 	 502.253 	 1450.03 	 4550 	 0.944179 	 283.966 	 495.509 	 522.972 	 367.771 	 0 	 0 	 0 	 192.734 	 0.368536 	 45 	 45 	 195.756 	 14.6696 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 77.0942 	 -51.9438 	 15.3042 	 0.10321 	 148.283 	 108 	 224 	 129.509 	 -5.07501 	 2 	 1787.2 	 0.484861 	 17.9875 	 17.9875 	 17.9875 	 0 	 74 	 34 	 54 	 28.2843 	  DCIS 
6 	 124.198 	 573.987 	 104.809 	 150.207 	 8865 	 120.751 	 96.3656 	 0.602587 	 0.956104 	 413.144 	 1025.55 	 147.001 	 0.143339 	 318.632 	 818.742 	 10639 	 0.898716 	 506.115 	 619.332 	 748.433 	 593.233 	 0.168618 	 777.778 	 743.597 	 196.953 	 0.263153 	 91 	 501 	 204.44 	 23.3536 	 2 	 1973.67 	 0.222636 	 58.3097 	 58.3097 	 58.3097 	 0 	 46 	 45 	 45.5 	 0.707107 	 236.289 	 11.9014 	 59.8154 	 0.194536 	 307.477 	 314 	 2793 	 137.79 	 3.20554 	 6 	 2248 	 0.253581 	 66.2864 	 15.1077 	 43.5604 	 16.5716 	 73 	 33 	 52.3333 	 15.7438 	  Tumour 
7 	 105.075 	 424.58 	 561.324 	 150.207 	 2862 	 67.7721 	 54.9256 	 0.585814 	 0.963961 	 210.995 	 1369.15 	 253.347 	 0.18504 	 292.667 	 1162.34 	 3353 	 0.969075 	 231.238 	 465.153 	 484.642 	 329.441 	 0.208955 	 494.976 	 484.281 	 34.5107 	 0.0712088 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 99.8325 	 -36.8602 	 13.115 	 0.0766866 	 171.021 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
8 	 148.716 	 313.973 	 677.19 	 261.199 	 4210 	 107.322 	 50.7781 	 0.880987 	 0.933481 	 288.108 	 1463.25 	 392.699 	 0.268375 	 628.02 	 1256.44 	 4983 	 0.937888 	 305.966 	 365.979 	 379.147 	 223.946 	 0.319853 	 333.517 	 387.954 	 64.9053 	 0.171188 	 50 	 55 	 214.48 	 33.3941 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 47.2856 	 0.719109 	 10.8603 	 0.0916678 	 118.474 	 110 	 617 	 111.573 	 -23.0115 	 3 	 1023.72 	 0.243165 	 33.2348 	 23.9861 	 27.2576 	 4.63679 	 47 	 28 	 36.6667 	 9.60902 	  DCIS 
9 	 141.485 	 907.586 	 122.613 	 159.211 	 1999 	 58.4751 	 44.5211 	 0.648318 	 0.977506 	 176.711 	 1077.38 	 185.997 	 0.172638 	 330.161 	 870.575 	 2488 	 0.977603 	 194.711 	 347.153 	 364.333 	 209.133 	 0 	 0 	 0 	 34.7038 	 0.0952528 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 73.6109 	 1.67272 	 10.4876 	 0.0724283 	 144.799 	 67 	 138 	 114.731 	 -19.8529 	 2 	 188.123 	 0.0941086 	 13.6767 	 13.6767 	 13.6767 	 0 	 41 	 26 	 33.5 	 10.6066 	  DCIS 
10 	 163.113 	 397.453 	 597.961 	 181.246 	 3103 	 84.178 	 49.6072 	 0.807904 	 0.929877 	 251.279 	 1482.89 	 400.172 	 0.269859 	 454.925 	 1276.09 	 3657 	 0.919306 	 281.421 	 429.302 	 446.683 	 291.483 	 0.529167 	 427.638 	 454.406 	 66.3901 	 0.148629 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 78.3384 	 5.31369 	 14.6216 	 0.0977855 	 149.527 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
