rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
31 	 978.52 	 837.397 	 1202.25 	 630.601 	 2127 	 83.9734 	 35.6529 	 0.905393 	 0.8351 	 217.338 	 1244.03 	 327.673 	 0.263396 	 862.295 	 1163.51 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2685 	 0.783027 	 258.894 	 138.337 	 139.229 	 85.838 	 0.832599 	 140.095 	 138.766 	 21.2305 	 0.152486 	 57.591 	 17.325 	 8.94051 	 0.083131 	 107.547 	 90 	 136 	 139.544 	 19.9456 	 2 	 530.569 	 0.249445 	 10.7946 	 10.7946 	 10.7946 	 0 	 58 	 32 	 45 	 18.3848 	  DCIS 
32 	 984.797 	 339.78 	 959.206 	 655.08 	 2829 	 66.0235 	 54.8192 	 0.557319 	 0.97619 	 201.924 	 979.045 	 323.941 	 0.330874 	 643.427 	 898.525 	 45 	 45 	 460.978 	 31.7437 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3417 	 0.976007 	 221.681 	 178.467 	 189.255 	 135.864 	 0 	 0 	 189.515 	 31.9212 	 0.168667 	 59.768 	 -1.53835 	 10.6874 	 0.0974025 	 109.724 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
33 	 997.608 	 652.629 	 1106.41 	 630.622 	 3724 	 82.2542 	 61.4228 	 0.665112 	 0.949032 	 252.35 	 1327.11 	 556.339 	 0.419211 	 940.81 	 1246.59 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4398 	 0.947845 	 272.693 	 101.999 	 100.094 	 46.7025 	 0.417021 	 113.867 	 97.427 	 19.8669 	 0.198483 	 27.3005 	 5.66848 	 10.1402 	 0.131254 	 77.2567 	 62 	 64 	 127.597 	 7.9979 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 62 	 62 	 62 	 0 	  DCIS 
34 	 1013.14 	 929.347 	 1289.09 	 691.035 	 4923 	 107.254 	 60.0103 	 0.82882 	 0.92122 	 326.291 	 1065.98 	 354.499 	 0.332559 	 712.005 	 985.456 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5694 	 0.917647 	 334.735 	 122.381 	 110.831 	 57.4399 	 0.165517 	 101.562 	 111.367 	 38.5765 	 0.348066 	 54.7797 	 25.2106 	 22.6191 	 0.215963 	 104.736 	 123 	 610 	 129.22 	 9.62064 	 2 	 575.393 	 0.116878 	 57.626 	 57.626 	 57.626 	 0 	 63 	 60 	 61.5 	 2.12132 	  DCIS 
35 	 1002.22 	 453.675 	 1015.28 	 649.675 	 2815 	 68.3483 	 53.01 	 0.631242 	 0.967022 	 205.338 	 1143.64 	 395.965 	 0.346233 	 791.543 	 1063.12 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3339 	 0.968668 	 222.853 	 124.407 	 144.788 	 91.3968 	 0.151515 	 130.767 	 144.563 	 46.0466 	 0.318028 	 35.9425 	 -8.28483 	 11.7584 	 0.136887 	 85.8988 	 107 	 244 	 117.869 	 -1.72971 	 2 	 812.476 	 0.288624 	 21.863 	 21.863 	 21.863 	 0 	 61 	 46 	 53.5 	 10.6066 	  DCIS 
36 	 1015.63 	 858.431 	 1243.99 	 671.739 	 3565 	 81.0989 	 57.3049 	 0.707608 	 0.939394 	 245.38 	 1221.71 	 344.676 	 0.282127 	 884.492 	 1141.19 	 54 	 55 	 397.833 	 -31.4007 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	 4041 	 0.932395 	 262.208 	 124.322 	 109.308 	 55.9173 	 0.563877 	 122.25 	 104.813 	 23.1219 	 0.211529 	 44.6712 	 23.5455 	 9.66024 	 0.102087 	 94.6275 	 112 	 154 	 135.902 	 16.3029 	 2 	 598.033 	 0.167751 	 9.70331 	 9.70331 	 9.70331 	 0 	 75 	 37 	 56 	 26.8701 	  DCIS 
37 	 1006.59 	 532.625 	 1053.73 	 651.077 	 1364 	 44.6275 	 39.7085 	 0.456396 	 0.959212 	 143.196 	 781.125 	 197.155 	 0.252398 	 454.842 	 700.605 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1808 	 0.973089 	 159.882 	 139.742 	 131.429 	 78.0375 	 0 	 0 	 0 	 18.5504 	 0.141144 	 49.0797 	 2.3412 	 14.2009 	 0.143392 	 99.0359 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
38 	 1008.68 	 252.002 	 959.715 	 707.001 	 1710 	 53.7386 	 41.2671 	 0.640542 	 0.976585 	 159.581 	 1004.31 	 326.421 	 0.32502 	 639.469 	 923.791 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2201 	 0.968324 	 180.853 	 131.683 	 130.494 	 77.1025 	 0 	 0 	 0 	 34.2916 	 0.262784 	 57.6753 	 3.87065 	 18.3123 	 0.170138 	 107.632 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
39 	 1035.71 	 388.778 	 1023.14 	 693.077 	 1573 	 52.07 	 39.2742 	 0.656578 	 0.944745 	 160.953 	 998.907 	 304.818 	 0.305152 	 667.032 	 918.387 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1952 	 0.946654 	 175.296 	 125.997 	 116.117 	 62.7258 	 0.227273 	 99.2571 	 118.154 	 23.8601 	 0.205484 	 38.9312 	 6.78686 	 11.1195 	 0.125096 	 88.8875 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
40 	 1031.14 	 596.825 	 1105.4 	 668.3 	 987 	 40.7481 	 31.3218 	 0.639646 	 0.941794 	 121.74 	 681.894 	 145.994 	 0.214101 	 383.583 	 601.374 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1342 	 0.973875 	 137.74 	 138.764 	 131.246 	 77.8548 	 0 	 0 	 0 	 36.5788 	 0.278704 	 57.835 	 7.88977 	 20.2849 	 0.188187 	 107.791 	 66 	 70 	 135.909 	 16.3102 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	  Other 
41 	 1055.62 	 436.632 	 1058.66 	 705.263 	 2448 	 67.3042 	 47.2958 	 0.71147 	 0.957746 	 200.309 	 1213.94 	 449.402 	 0.370202 	 888.36 	 1133.42 	 45 	 45 	 290.311 	 -138.923 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 3028 	 0.965869 	 217.48 	 122.935 	 117.581 	 64.1895 	 0.349462 	 112.585 	 118.655 	 37.3481 	 0.317638 	 40.9686 	 4.89127 	 15.0953 	 0.166019 	 90.9248 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
42 	 1057.04 	 663.666 	 1162.08 	 689.21 	 2341 	 59.5359 	 52.3312 	 0.476847 	 0.904909 	 198.752 	 1107.44 	 358.104 	 0.323362 	 731.682 	 1026.92 	 37 	 40 	 407.811 	 -21.4232 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	 2858 	 0.912807 	 218.853 	 121.638 	 119.479 	 66.0883 	 0.365979 	 112.958 	 120.225 	 21.1288 	 0.176841 	 46.7823 	 -0.80532 	 15.4869 	 0.16009 	 96.7386 	 63 	 64 	 124.603 	 5.0043 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 63 	 63 	 63 	 0 	  DCIS 
43 	 1047.8 	 145.678 	 981.803 	 788.031 	 1513 	 56.9267 	 36.53 	 0.766953 	 0.871042 	 172.995 	 975.91 	 335.091 	 0.343363 	 570.664 	 895.391 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1893 	 0.89419 	 184.853 	 102.153 	 95.2453 	 41.8542 	 0.421384 	 123.433 	 88.22 	 28.9906 	 0.304378 	 39.4701 	 23.0128 	 15.0289 	 0.168059 	 89.4263 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
44 	 1051.09 	 732.164 	 1194.52 	 684.901 	 2403 	 89.8689 	 34.9205 	 0.921419 	 0.936477 	 217.439 	 836.038 	 282.896 	 0.338377 	 481.852 	 755.519 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3000 	 0.953289 	 238.61 	 109.441 	 101.651 	 48.2601 	 0.209302 	 101.822 	 100.81 	 18.2133 	 0.179174 	 39.9909 	 14.0801 	 9.0861 	 0.101016 	 89.9471 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
45 	 1070.97 	 1009.86 	 1386.91 	 776.177 	 3656 	 79.9759 	 58.6118 	 0.680369 	 0.977802 	 231.38 	 1419.3 	 551.746 	 0.388744 	 1075.25 	 1338.78 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4109 	 0.96207 	 252.995 	 148.848 	 137.612 	 84.2205 	 0.196429 	 226.273 	 129.815 	 69.7854 	 0.507118 	 60.6789 	 29.6177 	 16.5306 	 0.149415 	 110.635 	 129 	 185 	 144.581 	 24.9825 	 2 	 1288.8 	 0.352518 	 12.748 	 12.748 	 12.748 	 0 	 69 	 60 	 64.5 	 6.36396 	  DCIS 
46 	 1073.76 	 251.822 	 1023.34 	 767.441 	 4098 	 95.5994 	 54.993 	 0.817982 	 0.975482 	 259.238 	 1716.78 	 338.28 	 0.197043 	 931.418 	 1636.26 	 33 	 34 	 662.727 	 233.493 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 33 	 33 	 33 	 0 	 6743 	 0.948649 	 338.735 	 203.89 	 188.643 	 135.252 	 0.346939 	 214.843 	 178.649 	 71.3557 	 0.378258 	 89.2858 	 27.5192 	 14.7966 	 0.106265 	 139.242 	 65 	 67 	 169.692 	 50.0934 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	  DCIS 
47 	 1067.22 	 792.916 	 1243.2 	 707.916 	 718 	 36.5509 	 25.1998 	 0.724337 	 0.963758 	 103.154 	 654.545 	 143.59 	 0.219373 	 331.381 	 574.025 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1018 	 0.972302 	 121.983 	 121.817 	 110.971 	 57.5803 	 0.142857 	 104 	 111.128 	 19.771 	 0.178163 	 40.3947 	 14.6252 	 8.22144 	 0.0909945 	 90.351 	 83 	 86 	 119.964 	 0.364985 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 83 	 83 	 83 	 0 	  Other 
48 	 1090.27 	 195.937 	 1029.55 	 803.545 	 1792 	 63.728 	 37.9379 	 0.803497 	 0.904137 	 186.167 	 1897.13 	 387.447 	 0.204228 	 1017.29 	 1816.61 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4043 	 0.943524 	 270.35 	 151.58 	 142.199 	 88.808 	 0.458874 	 191.094 	 127.212 	 72.2978 	 0.508427 	 64.1135 	 24.4454 	 13.0818 	 0.114682 	 114.07 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
49 	 1078.67 	 127.328 	 1011.01 	 824.345 	 997 	 47.3883 	 27.0367 	 0.821273 	 0.961427 	 127.74 	 1351.2 	 337.195 	 0.249553 	 753.19 	 1270.68 	 36 	 37 	 447.444 	 18.2104 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	 1059 	 0.953195 	 134.912 	 146.213 	 146.143 	 92.7518 	 0.563025 	 147.97 	 142.432 	 27.887 	 0.19082 	 52.8813 	 10.5163 	 6.47808 	 0.0629934 	 102.838 	 39 	 40 	 114.026 	 -5.57323 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	  DCIS 
50 	 1081.75 	 862.706 	 1297.97 	 736.831 	 1216 	 50.9564 	 30.5995 	 0.799623 	 0.974359 	 137.397 	 1030.2 	 335.257 	 0.325427 	 757.41 	 949.685 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1611 	 0.981121 	 154.083 	 88.6797 	 89.2286 	 35.8375 	 0 	 0 	 0 	 32.2946 	 0.361931 	 25.1268 	 9.70127 	 8.6759 	 0.115551 	 75.0831 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
51 	 1080.28 	 538.176 	 1121.25 	 724.155 	 731 	 41.4127 	 23.7816 	 0.818673 	 0.926489 	 112.569 	 614.48 	 108.185 	 0.17606 	 341.341 	 533.961 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1043 	 0.949045 	 128.669 	 84.9664 	 80.287 	 26.8959 	 0 	 0 	 0 	 10.8924 	 0.135669 	 21.3611 	 5.37192 	 8.08841 	 0.113414 	 71.3174 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
52 	 1116.14 	 593.766 	 1178.58 	 753.042 	 2669 	 63.5329 	 54.1102 	 0.524048 	 0.969136 	 197.581 	 978.512 	 305.12 	 0.311821 	 625.685 	 897.992 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3278 	 0.966107 	 219.338 	 117.209 	 106.312 	 52.9214 	 0 	 0 	 106.625 	 18.2411 	 0.17158 	 43.2397 	 14.4534 	 7.65623 	 0.082152 	 93.196 	 72 	 73 	 140.042 	 20.4428 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	  DCIS 
53 	 1110.21 	 976.729 	 1393.09 	 798.862 	 1610 	 50.3136 	 41.9173 	 0.553091 	 0.917902 	 175.238 	 741.234 	 208.313 	 0.281036 	 437.418 	 660.714 	 32 	 32 	 521.719 	 92.4847 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 2115 	 0.942513 	 185.338 	 183.743 	 178.633 	 125.242 	 0.28481 	 226.2 	 169.646 	 59.93 	 0.335493 	 57.5729 	 9.32574 	 17.6037 	 0.163711 	 107.529 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
54 	 1110.64 	 119.67 	 1042.42 	 855.824 	 1704 	 58.3637 	 40.7083 	 0.716591 	 0.857143 	 182.368 	 2197.55 	 662.122 	 0.301301 	 956.158 	 2117.03 	 45 	 45 	 525.844 	 96.6104 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 2282 	 0.888629 	 202.61 	 171.95 	 171.972 	 118.581 	 0.329609 	 157.661 	 175.395 	 27.7022 	 0.161085 	 55.2057 	 -1.3534 	 10.6031 	 0.100826 	 105.162 	 65 	 68 	 145.954 	 26.355 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	  DCIS 
55 	 1106.94 	 741.906 	 1246.41 	 741.513 	 1189 	 48.2858 	 31.8907 	 0.750864 	 0.966667 	 134.811 	 839.807 	 225.383 	 0.268375 	 510.937 	 759.288 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1444 	 0.942559 	 154.811 	 208.203 	 229.206 	 175.815 	 0.367647 	 186.3 	 227.606 	 116.401 	 0.507845 	 62.1094 	 10.9876 	 9.02386 	 0.080523 	 112.066 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
56 	 1134.64 	 327.787 	 1099.97 	 803.035 	 3869 	 83.6541 	 59.7709 	 0.699636 	 0.950848 	 253.664 	 1374.83 	 566.908 	 0.412348 	 824.482 	 1294.31 	 34 	 34 	 521.941 	 92.7071 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 34 	 34 	 34 	 0 	 4669 	 0.958924 	 274.007 	 135.011 	 125.498 	 72.1067 	 0.175966 	 177 	 120.755 	 38.6868 	 0.308266 	 52.1823 	 14.3466 	 13.2377 	 0.129605 	 102.139 	 155 	 291 	 141.897 	 22.2979 	 2 	 245.267 	 0.0633928 	 24.5147 	 24.5147 	 24.5147 	 0 	 83 	 72 	 77.5 	 7.77817 	  DCIS 
57 	 1129.67 	 669.243 	 1227.14 	 762.094 	 2344 	 67.457 	 45.0667 	 0.74409 	 0.957516 	 194.167 	 1745.31 	 674.805 	 0.386639 	 1051.57 	 1664.79 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2882 	 0.959707 	 211.439 	 124.124 	 110.626 	 57.2346 	 0 	 0 	 0 	 30.09 	 0.271998 	 56.0574 	 11.3264 	 21.681 	 0.204511 	 106.014 	 130 	 299 	 141.677 	 22.0781 	 2 	 150.851 	 0.0643562 	 23.5073 	 23.5073 	 23.5073 	 0 	 65 	 65 	 65 	 0 	  DCIS 
58 	 1138.43 	 29.1742 	 1067.19 	 924.965 	 2089 	 70.0258 	 39.0248 	 0.830317 	 0.953881 	 194.024 	 1633.38 	 772.981 	 0.473239 	 992.055 	 1552.87 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2604 	 0.952799 	 213.439 	 115.694 	 106.686 	 53.2951 	 0.202128 	 178.395 	 99.0414 	 46.3965 	 0.434888 	 35.7163 	 16.9458 	 16.1819 	 0.18888 	 85.6726 	 58 	 58 	 134.362 	 14.7632 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	  DCIS 
59 	 1133.87 	 777.786 	 1288.96 	 772.117 	 3971 	 99.8549 	 52.4036 	 0.851227 	 0.914134 	 269.179 	 1094.73 	 390.613 	 0.356812 	 775.59 	 1014.21 	 45 	 45 	 457.711 	 28.4771 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4680 	 0.924536 	 286.551 	 166.141 	 174.834 	 121.443 	 0.197628 	 191.72 	 174.761 	 36.8985 	 0.211049 	 56.3611 	 8.79316 	 8.51767 	 0.0801155 	 106.317 	 53 	 54 	 138.038 	 18.4389 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	  DCIS 
60 	 1152.87 	 511.682 	 1176.9 	 797.076 	 4071 	 83.448 	 62.6209 	 0.660964 	 0.971831 	 247.865 	 1042.6 	 315.809 	 0.302905 	 705.029 	 962.083 	 45 	 45 	 378.089 	 -51.1452 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4702 	 0.969285 	 265.865 	 117.889 	 109.432 	 56.0412 	 0.135371 	 112.71 	 109.157 	 30.4824 	 0.27855 	 43.5142 	 13.3584 	 11.072 	 0.118455 	 93.4704 	 112 	 328 	 125.5 	 5.90113 	 2 	 216.901 	 0.0532796 	 31.1576 	 31.1576 	 31.1576 	 0 	 60 	 52 	 56 	 5.65685 	  DCIS 
61 	 1147.48 	 71.1774 	 1076.22 	 911.035 	 840 	 38.5266 	 29.4774 	 0.643891 	 0.938547 	 119.355 	 2060.75 	 448.741 	 0.217756 	 679.108 	 1980.23 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1372 	 0.944904 	 148.184 	 174.341 	 179.854 	 126.463 	 0.277372 	 168.211 	 179.725 	 46.7307 	 0.259826 	 55.3854 	 9.98306 	 7.93184 	 0.0752963 	 105.342 	 81 	 88 	 143.778 	 24.1789 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 81 	 81 	 81 	 0 	  DCIS 
62 	 1167.74 	 139.507 	 1100.77 	 897.793 	 2332 	 86.3233 	 35.0401 	 0.91391 	 0.942603 	 209.48 	 1114.92 	 386.262 	 0.346448 	 758.92 	 1034.4 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2970 	 0.947973 	 229.238 	 107.992 	 85.3769 	 31.9858 	 0 	 0 	 0 	 25.3547 	 0.296974 	 31.9623 	 17.8283 	 10.4828 	 0.127966 	 81.9185 	 58 	 58 	 113.103 	 -6.49542 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	  DCIS 
63 	 1164.9 	 228.076 	 1108.55 	 861.107 	 1089 	 44.0447 	 31.8812 	 0.689969 	 0.954426 	 128.569 	 733.029 	 145.904 	 0.199042 	 391.029 	 652.51 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1461 	 0.966909 	 147.74 	 85.9117 	 87.8788 	 34.4877 	 0.113636 	 76.8667 	 89.004 	 17.7192 	 0.201632 	 20.2614 	 -4.49435 	 6.25275 	 0.0890482 	 70.2176 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
64 	 1175.01 	 401.108 	 1158.76 	 828.037 	 2682 	 65.7927 	 53.9721 	 0.571881 	 0.952415 	 204.125 	 2027.7 	 504.576 	 0.248841 	 808.048 	 1947.18 	 90 	 257 	 493.7 	 64.466 	 2 	 111.973 	 0.0417499 	 28.2843 	 28.2843 	 28.2843 	 0 	 45 	 45 	 45 	 0 	 3235 	 0.949794 	 224.368 	 134.949 	 125.064 	 71.6733 	 0.143564 	 111.621 	 125.816 	 20.6439 	 0.165066 	 50.521 	 9.49334 	 9.4134 	 0.0936869 	 100.477 	 61 	 62 	 141.934 	 22.3356 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 61 	 61 	 61 	 0 	  DCIS 
65 	 1170.2 	 267.155 	 1120.41 	 853.307 	 1119 	 39.6931 	 36.4729 	 0.394553 	 0.963824 	 129.64 	 889.036 	 272.039 	 0.305994 	 543.383 	 808.516 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1444 	 0.963309 	 145.64 	 95.6316 	 89.8898 	 36.4987 	 0.338583 	 98.6512 	 87.2967 	 21.1319 	 0.235087 	 29.3744 	 12.8177 	 11.643 	 0.146766 	 79.3307 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
66 	 1198.82 	 620.352 	 1264.29 	 833.236 	 5352 	 130.639 	 53.1572 	 0.913472 	 0.961207 	 328.718 	 1091.84 	 348.298 	 0.319002 	 682.386 	 1011.32 	 45 	 45 	 439.844 	 10.6104 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 6108 	 0.950661 	 347.99 	 163.069 	 130.145 	 76.7537 	 0.296552 	 133.651 	 130.286 	 44.0018 	 0.338099 	 50.9926 	 21.5279 	 14.4253 	 0.142897 	 100.949 	 72 	 73 	 146.903 	 27.3039 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	  DCIS 
