rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 58.5565 	 296.746 	 61.0082 	 NaN 	 6302 	 147.444 	 58.645 	 0.917497 	 0.864235 	 379.262 	 1342.73 	 459.418 	 0.342151 	 755.34 	 1229.35 	 7981 	 0.829712 	 438.617 	 932.417 	 1113.13 	 1009.15 	 0.262032 	 1122.83 	 1138.87 	 826.735 	 0.742709 	 78 	 79 	 255.744 	 32.8388 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	 297.494 	 77.9877 	 93.6582 	 0.261449 	 358.227 	 834 	 2496 	 1088.71 	 801.564 	 5 	 2418.15 	 0.383711 	 76.5364 	 19.7802 	 39.951 	 17.1763 	 361 	 55 	 166.8 	 123.457 	  Tumour 
2 	 55.1424 	 48.7969 	 119.218 	 NaN 	 5653 	 122.389 	 59.4529 	 0.874087 	 0.966821 	 323.12 	 1516.29 	 570.02 	 0.37593 	 630.923 	 1402.9 	 7429 	 0.964429 	 351.019 	 1088.03 	 1359.46 	 1255.48 	 0 	 0 	 0 	 382.384 	 0.281276 	 212 	 1238 	 284.807 	 61.9018 	 4 	 1130.49 	 0.19998 	 62.7898 	 9.35014 	 41.0885 	 21.0783 	 62 	 40 	 53 	 10.4881 	 298.306 	 18.7083 	 78.2658 	 0.217987 	 359.039 	 582 	 1793 	 1040.29 	 753.141 	 3 	 1515.18 	 0.268031 	 79.906 	 22.2431 	 53.3507 	 26.0276 	 436 	 31 	 194 	 213.745 	  Tumour 
3 	 58.0319 	 955.374 	 658.001 	 NaN 	 6084 	 106.865 	 73.0358 	 0.730004 	 0.983988 	 307.99 	 1105.68 	 359.98 	 0.325575 	 404.798 	 992.286 	 8744 	 0.917331 	 398.132 	 1202.28 	 1334.4 	 1230.42 	 0 	 0 	 0 	 554.352 	 0.415431 	 122 	 296 	 316.992 	 94.087 	 2 	 2089.03 	 0.343365 	 26.628 	 26.628 	 26.628 	 0 	 64 	 58 	 61 	 4.24264 	 371.563 	 127.39 	 119.795 	 0.277114 	 432.296 	 777 	 1214 	 1137.38 	 850.238 	 2 	 881.812 	 0.144939 	 20.7751 	 20.7751 	 20.7751 	 0 	 740 	 37 	 388.5 	 497.096 	  Tumour 
4 	 57.5562 	 358.183 	 61.0082 	 NaN 	 5031 	 108.554 	 60.9619 	 0.827421 	 0.941254 	 322.291 	 895.035 	 217.244 	 0.242721 	 373.285 	 781.645 	 7437 	 0.794297 	 413.789 	 1101.55 	 1449.8 	 1345.82 	 0.28 	 1107.99 	 1497.93 	 623.869 	 0.430313 	 241 	 611 	 345.245 	 122.34 	 4 	 1972.34 	 0.392038 	 36.6451 	 12.4704 	 21.8331 	 8.85104 	 75 	 31 	 60.25 	 19.9228 	 275.201 	 46.9731 	 58.412 	 0.173879 	 335.935 	 191 	 1111 	 407.759 	 120.613 	 4 	 463.989 	 0.0922259 	 45.83 	 10.9772 	 31.4231 	 12.6801 	 68 	 33 	 47.75 	 14.6373 	  Tumour 
5 	 147.52 	 677.182 	 390.283 	 NaN 	 5743 	 99.9443 	 74.442 	 0.667249 	 0.951458 	 313.362 	 1046.97 	 235.467 	 0.224903 	 442.032 	 933.584 	 10458 	 0.951939 	 410.517 	 675.52 	 775.499 	 671.518 	 0.405248 	 946.504 	 731.733 	 206.822 	 0.266696 	 93 	 180 	 253.344 	 30.4393 	 2 	 1385.11 	 0.241182 	 16.1096 	 16.1096 	 16.1096 	 0 	 60 	 33 	 46.5 	 19.0919 	 312.937 	 94.3019 	 95.1862 	 0.254733 	 373.67 	 245 	 1918 	 564.996 	 277.85 	 4 	 510.086 	 0.0888187 	 70.4092 	 21.9001 	 43.1977 	 17.9395 	 98 	 41 	 61.25 	 25.1976 	  Tumour 
6 	 160.774 	 511.868 	 237.968 	 NaN 	 5598 	 112.142 	 64.9403 	 0.815265 	 0.965172 	 306.049 	 1023.14 	 293.717 	 0.287075 	 473.152 	 909.746 	 9527 	 0.90492 	 436.96 	 875.906 	 1134.64 	 1030.66 	 0.312834 	 1225.26 	 1107.31 	 280.05 	 0.246819 	 104 	 326 	 272.644 	 49.7395 	 2 	 1298.18 	 0.2319 	 31.2406 	 31.2406 	 31.2406 	 0 	 53 	 51 	 52 	 1.41421 	 171.239 	 -7.69464 	 30.7537 	 0.132575 	 231.972 	 366 	 520 	 1077.37 	 790.22 	 3 	 3292.06 	 0.588078 	 27.0532 	 8.63508 	 18.0435 	 8.24262 	 282 	 33 	 122 	 138.856 	  Tumour 
7 	 172.776 	 65.6105 	 257.599 	 NaN 	 5143 	 88.6709 	 74.3343 	 0.545182 	 0.970194 	 282.635 	 1163.77 	 442.453 	 0.38019 	 785.64 	 1050.38 	 6484 	 0.940119 	 326.392 	 598.222 	 452.525 	 348.545 	 0 	 0 	 0 	 319.045 	 0.705033 	 148 	 250 	 290.622 	 67.7169 	 3 	 1837.34 	 0.357251 	 22.2825 	 8.79092 	 14.8893 	 6.11644 	 58 	 40 	 49.3333 	 9.0185 	 172.709 	 104.483 	 81.3761 	 0.348592 	 233.442 	 311 	 780 	 845.199 	 558.054 	 4 	 2149.58 	 0.417962 	 34.7821 	 14.0971 	 21.4426 	 7.77562 	 211 	 25 	 77.75 	 89.1417 	  Tumour 
8 	 180.61 	 755.329 	 473.97 	 NaN 	 6335 	 97.7936 	 83.0745 	 0.527608 	 0.976418 	 310.291 	 1303.06 	 375.514 	 0.288179 	 800.116 	 1189.67 	 9075 	 0.90605 	 422.759 	 901.295 	 1181.1 	 1077.12 	 0.285311 	 1078.04 	 1194.3 	 263.769 	 0.223325 	 144 	 650 	 266.146 	 43.2411 	 3 	 1968.12 	 0.310674 	 35.0788 	 23.2431 	 27.2826 	 6.0402 	 55 	 35 	 48 	 11.2694 	 381.355 	 165.15 	 114.275 	 0.258489 	 442.088 	 656 	 1782 	 1211.26 	 924.112 	 3 	 592.171 	 0.093476 	 39.5321 	 30.2349 	 34.9336 	 4.15857 	 304 	 174 	 218.667 	 73.9279 	  Tumour 
9 	 213.706 	 395.742 	 183.918 	 NaN 	 8288 	 132.542 	 80.3658 	 0.795203 	 0.981991 	 362.86 	 1030.85 	 219.383 	 0.212818 	 671.42 	 917.456 	 12427 	 0.942868 	 476.659 	 1035.18 	 1527.1 	 1423.12 	 0.293827 	 1403.28 	 1536.02 	 486.283 	 0.318435 	 211 	 1352 	 256.507 	 33.6023 	 4 	 1262.6 	 0.152341 	 61.5855 	 9 	 37.2909 	 19.9846 	 62 	 45 	 52.75 	 9.03235 	 253.356 	 59.7205 	 58.0963 	 0.184967 	 314.089 	 888 	 3239 	 720.948 	 433.802 	 9 	 704.948 	 0.0850564 	 75.1064 	 13.8708 	 37.5079 	 16.8633 	 166 	 32 	 98.6667 	 50.5643 	  Tumour 
10 	 217.434 	 625.344 	 364.071 	 NaN 	 7366 	 132.291 	 72.4586 	 0.836661 	 0.961493 	 362.434 	 1288.24 	 348.881 	 0.270821 	 867.891 	 1174.85 	 11137 	 0.88621 	 503.872 	 983.186 	 1256.64 	 1152.66 	 0.673709 	 1156.62 	 1301.16 	 405.608 	 0.322771 	 247 	 1629 	 269.085 	 46.1803 	 4 	 1303.31 	 0.176936 	 58.2508 	 22.824 	 37.8157 	 12.8417 	 68 	 45 	 61.75 	 11.2064 	 319.333 	 110.556 	 79.8321 	 0.210048 	 380.066 	 779 	 2956 	 957.205 	 670.06 	 5 	 1055.45 	 0.143287 	 79.2383 	 10.8374 	 44.3876 	 20.0427 	 440 	 28 	 155.8 	 173.96 	  Tumour 
11 	 293.317 	 445.204 	 276.875 	 NaN 	 9906 	 156.472 	 82.6804 	 0.848992 	 0.957564 	 424.032 	 880.466 	 191.371 	 0.217352 	 450.531 	 767.076 	 13814 	 0.859775 	 572.5 	 1006.63 	 1333.94 	 1229.96 	 0.243852 	 1241.88 	 1335.23 	 266.548 	 0.199821 	 108 	 344 	 226.093 	 3.18783 	 2 	 2947.25 	 0.297521 	 34.91 	 34.91 	 34.91 	 0 	 57 	 51 	 54 	 4.24264 	 256.982 	 33.4852 	 41.2734 	 0.129907 	 317.715 	 1274 	 4440 	 603.885 	 316.739 	 8 	 2368.81 	 0.239128 	 83.3991 	 9.51315 	 43.222 	 19.9374 	 398 	 36 	 141.556 	 129.27 	  Tumour 
12 	 289.486 	 604.142 	 383.6 	 NaN 	 9040 	 140.05 	 88.6588 	 0.774109 	 0.846363 	 428.818 	 990.717 	 253.175 	 0.255547 	 551.723 	 877.327 	 14296 	 0.847673 	 537.588 	 936.461 	 1392.29 	 1288.31 	 0.267094 	 1303.06 	 1390.26 	 398.461 	 0.286191 	 282 	 1810 	 237.911 	 15.0066 	 5 	 2995.28 	 0.331336 	 74.9083 	 21.0795 	 39.689 	 16.3675 	 66 	 48 	 56.4 	 7.50333 	 241.193 	 47.9432 	 80.5315 	 0.266726 	 301.926 	 679 	 3280 	 674.078 	 386.932 	 9 	 2841.11 	 0.314282 	 95.849 	 12.6662 	 45.778 	 22.3542 	 268 	 23 	 75.4444 	 78.9369 	  Tumour 
13 	 282.71 	 796.223 	 546.971 	 NaN 	 3371 	 75.5934 	 57.1449 	 0.654629 	 0.964797 	 229.723 	 904.129 	 204.734 	 0.226443 	 514.973 	 790.739 	 7005 	 0.918207 	 341.22 	 1148.33 	 1375.97 	 1271.99 	 0 	 0 	 0 	 547.505 	 0.397905 	 58 	 58 	 259.466 	 36.5608 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	 191.209 	 24.6218 	 39.8756 	 0.158273 	 251.942 	 192 	 291 	 805.255 	 518.109 	 2 	 267.376 	 0.0793166 	 13.5516 	 13.5516 	 13.5516 	 0 	 149 	 43 	 96 	 74.9533 	  Tumour 
14 	 345.703 	 212.571 	 299.04 	 NaN 	 9970 	 182.228 	 71.6066 	 0.91956 	 0.949524 	 453.245 	 1062.61 	 253.434 	 0.238502 	 697.658 	 949.219 	 14218 	 0.893652 	 591.127 	 1245.05 	 1715.65 	 1611.67 	 0.186 	 1678.97 	 1708.74 	 705.241 	 0.411063 	 170 	 629 	 273.188 	 50.2835 	 3 	 2155.96 	 0.216245 	 32.3516 	 13.1351 	 25.5372 	 9.62233 	 80 	 29 	 56.6667 	 25.7747 	 295.567 	 67.4534 	 50.5194 	 0.141789 	 356.3 	 1212 	 4488 	 677.064 	 389.919 	 11 	 3382.28 	 0.339245 	 105.713 	 9.88094 	 50.1989 	 25.1171 	 494 	 24 	 110.182 	 139.913 	  Tumour 
15 	 451.81 	 225.305 	 399.541 	 NaN 	 4350 	 104.73 	 54.0229 	 0.85669 	 0.923175 	 289.765 	 997.258 	 188.643 	 0.189162 	 560.819 	 883.869 	 7694 	 0.901465 	 451.789 	 1074.64 	 1418.59 	 1314.61 	 0.56701 	 1320.7 	 1455.96 	 439.295 	 0.309671 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 349.851 	 107.628 	 78.3098 	 0.190728 	 410.584 	 703 	 1450 	 818.744 	 531.598 	 6 	 1196.01 	 0.274946 	 41.742 	 9.29875 	 25.9619 	 11.2721 	 478 	 31 	 117.167 	 176.978 	  Tumour 
16 	 466.232 	 275.911 	 407.541 	 NaN 	 5329 	 117.023 	 61.0743 	 0.853008 	 0.926944 	 326.25 	 907.02 	 160.803 	 0.177287 	 420.643 	 793.631 	 6782 	 0.858481 	 400.475 	 1088.76 	 1271.04 	 1167.06 	 0.373529 	 1051.99 	 1306.9 	 363.698 	 0.286141 	 67 	 67 	 305.91 	 83.0057 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	 285.014 	 52.7553 	 39.3821 	 0.113904 	 345.747 	 770 	 2116 	 1035.05 	 747.904 	 6 	 3371.41 	 0.632654 	 82.5694 	 19.2224 	 41.333 	 19.9515 	 509 	 28 	 128.333 	 189.198 	  Tumour 
17 	 597.604 	 80.7511 	 580.669 	 NaN 	 6243 	 100.397 	 80.5414 	 0.597015 	 0.970314 	 319.463 	 1221.51 	 385.283 	 0.315415 	 738.458 	 1108.12 	 9962 	 0.929118 	 419.161 	 1063.11 	 1325.37 	 1221.39 	 0.190608 	 1277.46 	 1331.69 	 519.968 	 0.39232 	 146 	 425 	 345.205 	 122.301 	 2 	 913.49 	 0.146322 	 38.5007 	 38.5007 	 38.5007 	 0 	 73 	 73 	 73 	 0 	 282.957 	 101.371 	 78.337 	 0.227929 	 343.69 	 405 	 1357 	 863.56 	 576.415 	 5 	 1202.6 	 0.192632 	 45.7664 	 13.1662 	 29.2405 	 12.6039 	 143 	 22 	 81 	 53.7587 	  Tumour 
18 	 664.571 	 218.844 	 610.999 	 NaN 	 8896 	 124.725 	 92.61 	 0.669829 	 0.972347 	 380.576 	 1427.74 	 514.287 	 0.360212 	 945.413 	 1314.35 	 17910 	 0.970732 	 537.772 	 582.48 	 777.164 	 673.184 	 0 	 0 	 0 	 662.666 	 0.852672 	 207 	 2111 	 337.357 	 114.453 	 3 	 1229.02 	 0.138154 	 87.659 	 36.2839 	 64.1444 	 23.221 	 85 	 52 	 69 	 16.5227 	 165.61 	 73.0393 	 64.8016 	 0.286298 	 226.343 	 1026 	 4189 	 981.287 	 694.141 	 9 	 2198.95 	 0.247184 	 75.9253 	 9.28735 	 38.6 	 16.6608 	 227 	 30 	 114 	 85.2291 	  Tumour 
19 	 666.481 	 633.194 	 693.79 	 NaN 	 7433 	 108.839 	 87.0523 	 0.600231 	 0.984373 	 335.848 	 1604.27 	 550.638 	 0.343234 	 1053.14 	 1490.88 	 8904 	 0.918317 	 402.718 	 921.166 	 939.953 	 835.973 	 0.190616 	 1125.29 	 916.614 	 206.426 	 0.219613 	 280 	 806 	 386.1 	 163.195 	 3 	 904.912 	 0.121743 	 62.6037 	 24.0811 	 41.7767 	 17.3978 	 97 	 87 	 93.3333 	 5.50757 	 226.823 	 61.6927 	 40.5784 	 0.141115 	 287.556 	 1202 	 3119 	 1089.36 	 802.214 	 8 	 1708.09 	 0.229799 	 62.0032 	 11.6466 	 31.2733 	 13.238 	 619 	 25 	 150.25 	 199.356 	  Tumour 
20 	 701.92 	 80.5801 	 678.31 	 NaN 	 6080 	 132.041 	 59.6673 	 0.892077 	 0.936826 	 356.09 	 1112.08 	 290.152 	 0.260909 	 555.864 	 998.691 	 8002 	 0.940969 	 384.049 	 1276.19 	 1695.77 	 1591.79 	 0.208333 	 1272.83 	 1721.54 	 508.178 	 0.299673 	 66 	 69 	 303.273 	 80.368 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 66 	 66 	 66 	 0 	 273.799 	 15.8642 	 39.0938 	 0.116861 	 334.532 	 505 	 1507 	 752.352 	 465.207 	 7 	 1080.99 	 0.177794 	 86.0299 	 10.4567 	 35.817 	 21.567 	 154 	 26 	 63.125 	 40.2579 	  Tumour 
21 	 701.983 	 840.014 	 841.604 	 NaN 	 6200 	 109.424 	 73.8787 	 0.737671 	 0.954287 	 334.434 	 1208.73 	 300.216 	 0.248373 	 733.83 	 1095.34 	 6581 	 0.934403 	 348.777 	 994.556 	 1054.55 	 950.572 	 0.569024 	 1094.37 	 1043.26 	 115.876 	 0.109881 	 227 	 1909 	 324.419 	 101.514 	 4 	 1041.64 	 0.168006 	 74.8887 	 24.7719 	 45.1178 	 16.4263 	 65 	 47 	 56.75 	 8.26136 	 276.242 	 100.135 	 43.9052 	 0.130292 	 336.976 	 471 	 1503 	 941.505 	 654.359 	 4 	 944.171 	 0.152286 	 46.491 	 11.7708 	 34.4064 	 15.1201 	 178 	 63 	 117.75 	 48.6236 	  Tumour 
22 	 708.478 	 937.112 	 911.483 	 NaN 	 8104 	 107.989 	 96.5337 	 0.448223 	 0.97112 	 349.948 	 1334.69 	 407.042 	 0.304971 	 1001.85 	 1221.3 	 9621 	 0.943513 	 397.304 	 788.401 	 736.065 	 632.085 	 0.443452 	 1198.72 	 605.235 	 447.864 	 0.608457 	 242 	 854 	 333.917 	 111.013 	 4 	 2588.65 	 0.319429 	 32.362 	 15.3311 	 24.4427 	 6.98641 	 84 	 32 	 60.5 	 21.4243 	 257.405 	 157.855 	 78.282 	 0.246063 	 318.138 	 849 	 2701 	 1015.88 	 728.733 	 7 	 1100.84 	 0.135839 	 69.0056 	 10.9307 	 35.6045 	 15.9198 	 212 	 23 	 121.286 	 76.8586 	  Tumour 
23 	 725.978 	 400.598 	 675.059 	 NaN 	 7475 	 101.854 	 93.6765 	 0.392586 	 0.982648 	 335.99 	 1824.28 	 813.583 	 0.445975 	 1461.71 	 1710.89 	 7864 	 0.87915 	 399.161 	 993.278 	 874.689 	 770.708 	 0 	 0 	 0 	 440.823 	 0.503977 	 289 	 817 	 351.834 	 128.929 	 4 	 1000.56 	 0.133854 	 29.8095 	 17.2071 	 21.8811 	 4.60582 	 83 	 68 	 72.25 	 7.18215 	 259.516 	 194.836 	 105.708 	 0.330081 	 320.249 	 1142 	 2342 	 1360.31 	 1073.17 	 5 	 2484.12 	 0.332324 	 46.3581 	 10.724 	 30.7263 	 10.2626 	 778 	 45 	 228.4 	 309.08 	  Tumour 
24 	 778.962 	 866.777 	 918.314 	 NaN 	 8048 	 114.174 	 93.5493 	 0.573282 	 0.845822 	 418.576 	 1223.93 	 279.802 	 0.228609 	 783.628 	 1110.54 	 9337 	 0.831656 	 457.831 	 1037.91 	 1229.48 	 1125.49 	 1.01034 	 1243.27 	 1207.49 	 225.528 	 0.183434 	 76 	 78 	 327.368 	 104.464 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 76 	 76 	 76 	 0 	 447.584 	 160.407 	 108.226 	 0.21291 	 508.318 	 647 	 2215 	 994.289 	 707.143 	 7 	 1360.5 	 0.169049 	 66.4364 	 11.0267 	 37.1599 	 17.2472 	 163 	 22 	 92.4286 	 56.1185 	  Tumour 
25 	 793.669 	 603.343 	 796.154 	 NaN 	 12068 	 141.065 	 114.327 	 0.5858 	 0.914312 	 459.588 	 1206.99 	 333.749 	 0.276513 	 827.393 	 1093.6 	 20472 	 0.865477 	 659.955 	 883.769 	 1196.46 	 1092.48 	 0.681338 	 1246.16 	 1180.6 	 245.034 	 0.204798 	 268 	 2447 	 335.261 	 112.356 	 4 	 1831.4 	 0.151757 	 66.0466 	 27.3885 	 47.6217 	 15.5013 	 84 	 39 	 67 	 19.4765 	 451.474 	 259.805 	 128.11 	 0.250114 	 512.207 	 875 	 5021 	 998.049 	 710.903 	 7 	 3415.13 	 0.282991 	 105.546 	 14.3715 	 54.8782 	 22.0529 	 441 	 23 	 125 	 143.128 	  Tumour 
