rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
35 	 940.499 	 700.305 	 917.148 	 264.615 	 3662 	 86.6625 	 55.3707 	 0.76927 	 0.918946 	 262.551 	 2122.02 	 586.371 	 0.276327 	 1440.31 	 1877.33 	 45 	 45 	 329.978 	 89.7711 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4173 	 0.919974 	 276.066 	 130.838 	 151.816 	 79.0691 	 0.612245 	 146.753 	 154.172 	 50.8229 	 0.334766 	 34.317 	 -10.4593 	 15.9912 	 0.193417 	 82.6772 	 45 	 45 	 86.6 	 9.21102 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
36 	 945.657 	 752.627 	 934.037 	 220.622 	 3171 	 74.0768 	 60.1353 	 0.583941 	 0.854026 	 244.208 	 2207.72 	 671.198 	 0.304023 	 1591.26 	 1963.03 	 140 	 350 	 327.257 	 87.0505 	 2 	 104.506 	 0.0329568 	 30.5 	 30.5 	 30.5 	 0 	 72 	 68 	 70 	 2.82843 	 3894 	 0.878016 	 264.652 	 117.016 	 124.077 	 51.3297 	 0.32906 	 121.078 	 124.105 	 23.0816 	 0.186026 	 29.4423 	 -3.5254 	 7.39039 	 0.0949889 	 77.8026 	 91 	 336 	 85.8681 	 8.47915 	 2 	 780.856 	 0.246249 	 34.8874 	 34.8874 	 34.8874 	 0 	 47 	 44 	 45.5 	 2.12132 	  DCIS 
37 	 1037.62 	 659.076 	 1007.78 	 258.786 	 6222 	 129.908 	 65.3261 	 0.864365 	 0.900304 	 350.291 	 1449.61 	 470.261 	 0.324405 	 862.285 	 1204.93 	 129 	 440 	 411.178 	 170.972 	 2 	 1253.74 	 0.2015 	 33.8009 	 33.8009 	 33.8009 	 0 	 84 	 45 	 64.5 	 27.5772 	 9332 	 0.91697 	 442.132 	 181.88 	 215.053 	 142.305 	 0.0263158 	 192.9 	 214.467 	 82.5653 	 0.383931 	 34.0009 	 -4.10384 	 23.2251 	 0.281991 	 82.3611 	 95 	 198 	 93.1053 	 15.7163 	 2 	 2662.11 	 0.427854 	 19.8075 	 19.8075 	 19.8075 	 0 	 58 	 37 	 47.5 	 14.8492 	  DCIS 
38 	 1025.59 	 873.635 	 1044.87 	 83.1925 	 3572 	 73.3023 	 63.2304 	 0.50589 	 0.951265 	 234.066 	 1855.28 	 408.933 	 0.220415 	 1073.22 	 1610.6 	 56 	 56 	 293.964 	 53.7576 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 56 	 56 	 56 	 0 	 4677 	 0.9185 	 306.149 	 299.327 	 332.724 	 259.977 	 0.394636 	 386.835 	 317.107 	 191.18 	 0.574591 	 126.193 	 3.48428 	 48.8529 	 0.279873 	 174.554 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
39 	 1031.04 	 925.848 	 1067.57 	 71.8053 	 1885 	 59.9002 	 42.1528 	 0.71048 	 0.889991 	 191.095 	 1707.41 	 462.807 	 0.271058 	 1035.16 	 1462.72 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2150 	 0.862415 	 219.037 	 333.361 	 351.082 	 278.335 	 0.786885 	 409.861 	 314.268 	 166.053 	 0.472974 	 200.557 	 76.587 	 48.2042 	 0.193656 	 248.917 	 45 	 45 	 91.4222 	 14.0332 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
40 	 1068.97 	 967.76 	 1118.62 	 66.242 	 2820 	 99.0721 	 38.2995 	 0.922255 	 0.854287 	 252.167 	 1953.36 	 498.687 	 0.255297 	 711.194 	 1708.68 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4753 	 0.899678 	 323.563 	 299.616 	 390.622 	 317.875 	 0.496403 	 527.225 	 336.162 	 257.554 	 0.659342 	 152.435 	 -14.8159 	 33.7489 	 0.168076 	 200.795 	 12 	 12 	 85.9167 	 8.52768 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 12 	 12 	 12 	 0 	  DCIS 
41 	 1100.59 	 909.981 	 128.413 	 66.242 	 7443 	 112.865 	 84.5866 	 0.66206 	 0.968888 	 340.576 	 1582.66 	 279.9 	 0.176855 	 882.699 	 1337.97 	 135 	 763 	 316.563 	 76.3563 	 3 	 1015.43 	 0.136427 	 53.6004 	 20.5183 	 37.3904 	 14.8036 	 45 	 45 	 45 	 0 	 10311 	 0.912397 	 479.688 	 341.435 	 540.005 	 467.258 	 0.544794 	 588.653 	 516.676 	 171.772 	 0.318094 	 147.838 	 -76.5014 	 53.4093 	 0.272221 	 196.198 	 90 	 201 	 89.4556 	 12.0666 	 2 	 763.655 	 0.1026 	 19.4165 	 19.4165 	 19.4165 	 0 	 45 	 45 	 45 	 0 	  Tumour 
42 	 1113.85 	 791.313 	 1106.27 	 119.708 	 4970 	 90.0176 	 71.1061 	 0.613219 	 0.976041 	 274.794 	 3252.52 	 768.927 	 0.23641 	 1744.1 	 3007.83 	 104 	 1339 	 548.038 	 307.832 	 3 	 547.451 	 0.110151 	 63.6029 	 39.1984 	 47.6439 	 12.3688 	 45 	 29 	 34.6667 	 8.96289 	 7736 	 0.941692 	 387.889 	 358.459 	 409.743 	 336.996 	 0.204893 	 295.418 	 417.568 	 231.845 	 0.565831 	 168.704 	 -23.2787 	 50.7623 	 0.233859 	 217.064 	 135 	 500 	 109.756 	 32.3666 	 3 	 951.687 	 0.191486 	 29.6985 	 13 	 23.404 	 8.11795 	 45 	 45 	 45 	 0 	  DCIS 
43 	 1164.75 	 761.656 	 1149.83 	 121.828 	 2822 	 77.4008 	 49.061 	 0.773451 	 0.921319 	 224.995 	 3345.19 	 528.043 	 0.157852 	 1741.13 	 3100.5 	 125 	 508 	 486.496 	 246.289 	 4 	 1127.69 	 0.399607 	 34.61 	 7.80599 	 22.978 	 10.2771 	 45 	 6 	 31.25 	 18.4459 	 3540 	 0.88744 	 295.664 	 207.38 	 272.98 	 200.233 	 0.478261 	 273.802 	 267.242 	 129.84 	 0.475637 	 127.426 	 -47.5669 	 38.4035 	 0.218467 	 175.786 	 90 	 298 	 120.344 	 42.9555 	 2 	 1324.16 	 0.469227 	 31.3847 	 31.3847 	 31.3847 	 0 	 45 	 45 	 45 	 0 	  DCIS 
44 	 1201.57 	 676.993 	 1172.75 	 187.115 	 1920 	 76.2647 	 32.561 	 0.904276 	 0.958562 	 188.125 	 1623.21 	 499.732 	 0.307866 	 1042.64 	 1378.53 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2456 	 0.955642 	 206.468 	 116.415 	 114.396 	 41.6485 	 0 	 0 	 0 	 22.7034 	 0.198464 	 19.9955 	 -1.36184 	 5.31509 	 0.0777563 	 68.3557 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
45 	 1222.19 	 952.95 	 93.0591 	 153.734 	 7260 	 100.825 	 92.0403 	 0.408244 	 0.977778 	 334.635 	 1024.52 	 150.975 	 0.147361 	 471.058 	 779.835 	 45 	 45 	 295.667 	 55.46 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 12274 	 0.899787 	 553.487 	 374.959 	 575.349 	 502.602 	 0.193347 	 593.204 	 573.274 	 143.147 	 0.2488 	 187.317 	 -31.9869 	 70.4455 	 0.298906 	 235.678 	 248 	 1008 	 112.065 	 34.6755 	 3 	 2850.17 	 0.392586 	 54.3295 	 16.5521 	 37.5476 	 17.207 	 144 	 45 	 82.6667 	 53.5755 	  Tumour 
46 	 1236.26 	 860.586 	 143.618 	 96.6902 	 4556 	 102.63 	 57.5729 	 0.827832 	 0.95654 	 280.693 	 1545.28 	 363.311 	 0.235109 	 597.93 	 1300.6 	 126 	 662 	 369.976 	 129.77 	 3 	 1283.25 	 0.281661 	 36.761 	 17.2047 	 29.2005 	 9.39647 	 45 	 36 	 42 	 5.19615 	 6445 	 0.891425 	 423.203 	 409.836 	 531.312 	 458.565 	 0.178273 	 545.234 	 525.454 	 170.419 	 0.320752 	 202.045 	 -23.9573 	 48.364 	 0.193143 	 250.405 	 135 	 1320 	 96.1407 	 18.7518 	 3 	 753.413 	 0.165367 	 78.7718 	 36.2215 	 54.6781 	 19.5236 	 45 	 45 	 45 	 0 	  Tumour 
47 	 1218.27 	 766.123 	 1202.59 	 96.6902 	 2218 	 59.5486 	 49.3804 	 0.558885 	 0.934288 	 194.953 	 3238.58 	 473.14 	 0.146095 	 984.507 	 2993.9 	 68 	 251 	 457.294 	 217.087 	 2 	 293.743 	 0.132436 	 29.3472 	 29.3472 	 29.3472 	 0 	 45 	 23 	 34 	 15.5563 	 5349 	 0.914359 	 320.936 	 206.817 	 261.387 	 188.639 	 0.248227 	 301.586 	 252.611 	 132.496 	 0.506897 	 130.916 	 -66.9866 	 41.3333 	 0.230556 	 179.276 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
48 	 1278.7 	 642.491 	 1245.69 	 223.182 	 2878 	 108.716 	 34.7076 	 0.94767 	 0.923324 	 269.38 	 951.129 	 238.249 	 0.25049 	 413.723 	 706.443 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5654 	 0.906962 	 374.877 	 193.92 	 213.653 	 140.906 	 0 	 0 	 213.513 	 86.808 	 0.406303 	 27.5563 	 -1.81627 	 11.573 	 0.152444 	 75.9166 	 45 	 45 	 71.7333 	 -5.65565 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
49 	 1305.88 	 69.9337 	 1350.23 	 794.091 	 5023 	 126.556 	 52.8459 	 0.908644 	 0.912278 	 332.149 	 1406.83 	 487.442 	 0.346482 	 748.535 	 1162.15 	 90 	 168 	 614.6 	 374.393 	 2 	 510.342 	 0.101601 	 15.2643 	 15.2643 	 15.2643 	 0 	 45 	 45 	 45 	 0 	 13307 	 0.939494 	 560.86 	 198.955 	 250.913 	 178.166 	 0 	 0 	 0 	 75.5388 	 0.301056 	 25.935 	 -2.1331 	 8.55973 	 0.115212 	 74.2952 	 140 	 723 	 82.5571 	 5.16816 	 3 	 1589.71 	 0.316486 	 52.0589 	 26.9072 	 35.84 	 12.5846 	 50 	 45 	 46.6667 	 2.88675 	  DCIS 
50 	 1338.87 	 813.847 	 1330.79 	 113.217 	 3320 	 99.9107 	 43.7536 	 0.899011 	 0.951017 	 255.137 	 3095.21 	 642.258 	 0.2075 	 721.889 	 2850.53 	 30 	 30 	 499.967 	 259.76 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 30 	 30 	 30 	 0 	 8953 	 0.958976 	 395.647 	 233.882 	 296.887 	 224.14 	 0 	 0 	 296.554 	 167.322 	 0.56359 	 130.185 	 -57.4487 	 40.3836 	 0.226181 	 178.545 	 88 	 100 	 89.8977 	 12.5087 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 88 	 88 	 88 	 0 	  DCIS 
51 	 1432.08 	 752.676 	 1411.1 	 223.786 	 1034 	 83.6217 	 16.5859 	 0.980132 	 0.865272 	 188.953 	 1146.35 	 190.741 	 0.16639 	 527.11 	 901.662 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 1553 	 0.905539 	 204.468 	 105.549 	 104.227 	 31.4798 	 0 	 0 	 0 	 9.74023 	 0.0934521 	 18.2606 	 -1.07628 	 5.441 	 0.081671 	 66.6209 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
52 	 1436.52 	 816.193 	 1427.14 	 205.976 	 2014 	 64.8837 	 40.1902 	 0.785061 	 0.964559 	 182.066 	 2991.62 	 374.832 	 0.125294 	 616.525 	 2746.94 	 90 	 124 	 254.722 	 14.5156 	 2 	 895.893 	 0.444833 	 9.84886 	 9.84886 	 9.84886 	 0 	 45 	 45 	 45 	 0 	 3617 	 0.886085 	 290.108 	 178.852 	 207.345 	 134.598 	 0 	 0 	 0 	 86.5615 	 0.417475 	 119.908 	 -22.741 	 19.0377 	 0.113139 	 168.268 	 45 	 45 	 87.8667 	 10.4777 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
53 	 1476.54 	 260.981 	 1464.67 	 646.592 	 4536 	 130.12 	 49.9605 	 0.923351 	 0.846585 	 354.132 	 1211.19 	 220.2 	 0.181805 	 648.205 	 966.503 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9323 	 0.856972 	 531.085 	 256.239 	 278.964 	 206.217 	 0 	 0 	 0 	 115.066 	 0.412477 	 48.8545 	 2.07951 	 27.3642 	 0.281482 	 97.2147 	 81 	 473 	 93.3827 	 15.9937 	 2 	 1193.31 	 0.263076 	 52.111 	 52.111 	 52.111 	 0 	 43 	 38 	 40.5 	 3.53553 	  DCIS 
54 	 1522.99 	 864.547 	 1521.44 	 287.028 	 3021 	 71.868 	 53.8873 	 0.661655 	 0.979254 	 211.622 	 3232.85 	 357.028 	 0.110438 	 881.476 	 2988.16 	 90 	 434 	 349.267 	 109.06 	 2 	 245.077 	 0.0811243 	 49.3356 	 49.3356 	 49.3356 	 0 	 45 	 45 	 45 	 0 	 4893 	 0.886734 	 340.191 	 200.979 	 268.424 	 195.676 	 0 	 0 	 265.637 	 120.094 	 0.447404 	 107.351 	 -27.8472 	 22.4715 	 0.144315 	 155.711 	 45 	 45 	 96.7333 	 19.3443 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
55 	 1579.74 	 938.019 	 1594.05 	 352.512 	 3230 	 69.9759 	 59.3805 	 0.52906 	 0.974065 	 222.995 	 2856.94 	 437.746 	 0.153222 	 868.386 	 2612.25 	 45 	 45 	 250.733 	 10.5267 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 4844 	 0.911211 	 327.12 	 197.4 	 264.758 	 192.011 	 0 	 0 	 263.894 	 132.437 	 0.500218 	 104.144 	 -34.5545 	 45.6256 	 0.299176 	 152.504 	 45 	 45 	 106.533 	 29.1443 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
56 	 1648.9 	 346.268 	 1621.93 	 660.147 	 3853 	 85.0669 	 58.8657 	 0.721904 	 0.962528 	 248.836 	 1666.08 	 564.656 	 0.338913 	 1151.1 	 1421.39 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 6461 	 0.827803 	 425.161 	 181.116 	 211.903 	 139.155 	 0 	 0 	 0 	 69.8463 	 0.329615 	 15.1733 	 -3.34758 	 5.24446 	 0.0825463 	 63.5336 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
57 	 1652.67 	 1007.19 	 1682.84 	 310.461 	 2881 	 77.1096 	 47.7511 	 0.785184 	 0.963223 	 214.995 	 2219.34 	 522.923 	 0.235621 	 828.343 	 1974.65 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 4157 	 0.932063 	 286.451 	 222.096 	 260.432 	 187.685 	 0 	 0 	 0 	 112.815 	 0.433183 	 117.804 	 -28.6626 	 34.2599 	 0.206181 	 166.164 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
58 	 1758.54 	 122.588 	 1769.4 	 904.529 	 1912 	 60.2743 	 42.1576 	 0.714703 	 0.907021 	 191.48 	 1098.36 	 264.352 	 0.240678 	 568.197 	 853.678 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3250 	 0.865743 	 273.179 	 202.587 	 187.227 	 114.48 	 0 	 0 	 0 	 56.0324 	 0.299275 	 31.26 	 13.6151 	 11.2937 	 0.141844 	 79.6203 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
59 	 1789.06 	 927.285 	 1794.56 	 349.517 	 3793 	 122.086 	 44.2897 	 0.931877 	 0.774872 	 343.161 	 1347.2 	 365.483 	 0.27129 	 838.135 	 1102.52 	 90 	 109 	 241.989 	 1.78224 	 2 	 193.227 	 0.0509429 	 8.24621 	 8.24621 	 8.24621 	 0 	 45 	 45 	 45 	 0 	 4756 	 0.825121 	 351.706 	 87.5326 	 81.4073 	 8.66001 	 0 	 0 	 0 	 11.3379 	 0.139274 	 19.7518 	 8.48884 	 7.91465 	 0.1162 	 68.112 	 116 	 271 	 82.6207 	 5.23171 	 2 	 910.38 	 0.240016 	 23.3599 	 23.3599 	 23.3599 	 0 	 59 	 57 	 58 	 1.41421 	  DCIS 
60 	 1827.36 	 811.944 	 1810.47 	 464.389 	 2412 	 85.7493 	 40.4373 	 0.881825 	 0.821246 	 250.593 	 1358.57 	 349.126 	 0.25698 	 864.968 	 1113.88 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 5791 	 0.808234 	 426.659 	 155.003 	 185.479 	 112.732 	 0 	 0 	 0 	 48.0193 	 0.258893 	 19.4183 	 2.33359 	 7.22586 	 0.10661 	 67.7786 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
61 	 1876.16 	 40.7768 	 1902.97 	 1040.19 	 3270 	 113.533 	 37.7407 	 0.943131 	 0.919831 	 285.907 	 1575.91 	 535.683 	 0.339919 	 1067.25 	 1331.23 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3819 	 0.910153 	 308.492 	 148.294 	 134.075 	 61.3282 	 0.366038 	 145.216 	 130.993 	 34.8756 	 0.260119 	 34.5596 	 15.9023 	 9.29782 	 0.11213 	 82.9199 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
62 	 1938.13 	 28.8741 	 1965.97 	 1088.59 	 4749 	 157.292 	 40.4701 	 0.966333 	 0.927177 	 370.534 	 1658.92 	 449.268 	 0.270819 	 1155.96 	 1414.24 	 29 	 29 	 459.759 	 219.552 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 29 	 29 	 29 	 0 	 5661 	 0.940991 	 390.049 	 151.447 	 154.506 	 81.7586 	 0.283626 	 146.299 	 158.103 	 41.1234 	 0.266161 	 40.2794 	 -2.9241 	 15.5219 	 0.175112 	 88.6397 	 49 	 50 	 87.9796 	 10.5906 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  Fib 
63 	 1942.79 	 279.13 	 1921.99 	 915.736 	 4508 	 93.0045 	 65.0862 	 0.714321 	 0.949652 	 275.765 	 1789.58 	 444.55 	 0.24841 	 1307.27 	 1544.9 	 29 	 29 	 471.586 	 231.38 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 29 	 29 	 29 	 0 	 7311 	 0.967063 	 345.179 	 152.009 	 175.42 	 102.672 	 0 	 0 	 0 	 45.7055 	 0.26055 	 31.1275 	 -2.46044 	 11.1692 	 0.140514 	 79.4878 	 106 	 285 	 86.3585 	 8.96951 	 2 	 681.72 	 0.151225 	 28.0868 	 28.0868 	 28.0868 	 0 	 61 	 45 	 53 	 11.3137 	  DCIS 
64 	 1963.14 	 984.522 	 1977.13 	 329.706 	 1685 	 62.4957 	 35.1867 	 0.826439 	 0.937674 	 173.924 	 1255.84 	 303.79 	 0.241901 	 699.797 	 1011.16 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2160 	 0.949033 	 190.953 	 125.201 	 125.302 	 52.5545 	 0 	 0 	 0 	 24.4885 	 0.195436 	 57.6979 	 5.76924 	 13.2448 	 0.124883 	 106.058 	 45 	 45 	 90.3778 	 12.9888 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
65 	 2027.83 	 90.7183 	 2038.71 	 1104.61 	 1608 	 55.669 	 37.503 	 0.739024 	 0.971601 	 158.61 	 1001.6 	 124.231 	 0.124032 	 650.742 	 756.915 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2040 	 0.971429 	 173.882 	 125.575 	 126.344 	 53.5969 	 0 	 0 	 0 	 24.5988 	 0.194697 	 43.2187 	 0.699224 	 11.5304 	 0.125906 	 91.579 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
66 	 2179.1 	 520.034 	 2141.05 	 842.126 	 2535 	 66.6664 	 49.0045 	 0.677991 	 0.970892 	 197.539 	 829.991 	 246.179 	 0.296604 	 532.374 	 585.305 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3599 	 0.967733 	 234.35 	 110.874 	 123.774 	 51.0271 	 0 	 0 	 0 	 33.5175 	 0.270795 	 22.8295 	 0.660256 	 11.6791 	 0.164056 	 71.1897 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
67 	 2272.78 	 525.384 	 2235.02 	 883.304 	 2913 	 75.9423 	 49.2421 	 0.761288 	 0.967453 	 215.924 	 1529.52 	 461.857 	 0.301961 	 964.588 	 1284.84 	 90 	 162 	 569.844 	 329.638 	 2 	 764.317 	 0.262381 	 15.2971 	 15.2971 	 15.2971 	 0 	 45 	 45 	 45 	 0 	 5951 	 0.972545 	 301.48 	 235.203 	 198.663 	 125.916 	 0 	 0 	 0 	 78.7903 	 0.396603 	 39.1018 	 -9.52959 	 20.2507 	 0.231537 	 87.4621 	 95 	 194 	 96.2947 	 18.9058 	 2 	 612.73 	 0.210343 	 19.2087 	 19.2087 	 19.2087 	 0 	 56 	 39 	 47.5 	 12.0208 	  DCIS 
68 	 2288.94 	 75.8546 	 2297.12 	 1292.81 	 3177 	 71.9802 	 57.342 	 0.604459 	 0.950628 	 229.037 	 1546.27 	 430.414 	 0.278356 	 983.797 	 1301.58 	 45 	 45 	 470.333 	 230.127 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 5710 	 0.853513 	 377.161 	 188.589 	 228.209 	 155.462 	 0 	 0 	 0 	 66.1442 	 0.28984 	 22.178 	 0.761928 	 7.05983 	 0.100085 	 70.5382 	 101 	 197 	 84.7327 	 7.34369 	 2 	 695.401 	 0.218886 	 17.0585 	 17.0585 	 17.0585 	 0 	 56 	 45 	 50.5 	 7.77817 	  DCIS 
69 	 2315.44 	 364.779 	 2283.26 	 1042.58 	 4073 	 116.46 	 45.6022 	 0.920149 	 0.94217 	 302.593 	 1462.83 	 469.038 	 0.320637 	 949.26 	 1218.15 	 90 	 184 	 477.522 	 237.316 	 2 	 376.54 	 0.0924479 	 17.6918 	 17.6918 	 17.6918 	 0 	 45 	 45 	 45 	 0 	 4384 	 0.942188 	 291.037 	 127.819 	 129.345 	 56.5978 	 0 	 0 	 0 	 41.3769 	 0.319895 	 26.1448 	 11.1134 	 10.543 	 0.141507 	 74.505 	 103 	 404 	 83.0777 	 5.68869 	 2 	 365.36 	 0.089703 	 42.0644 	 42.0644 	 42.0644 	 0 	 58 	 45 	 51.5 	 9.19239 	  DCIS 
70 	 2515.44 	 855.537 	 2497.84 	 703.205 	 1534 	 57.2375 	 35.0786 	 0.790191 	 0.957553 	 160.953 	 1325.8 	 455.653 	 0.343681 	 776.42 	 1081.12 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 2144 	 0.917808 	 205.095 	 199.312 	 191.603 	 118.856 	 0 	 0 	 0 	 54.5434 	 0.284668 	 23.9324 	 7.50147 	 7.36025 	 0.101812 	 72.2927 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
