rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 60.5199 	 1394.87 	 100 	 381.077 	 7678 	 169.128 	 62.1614 	 0.930008 	 0.9095 	 439.446 	 3630.15 	 816.775 	 0.224998 	 803.815 	 3270.73 	 8819 	 0.802092 	 548.551 	 498.188 	 694.887 	 584.937 	 0.71068 	 804.183 	 619.779 	 398.778 	 0.573875 	 248 	 1919 	 349.802 	 152.482 	 5 	 1016.47 	 0.132388 	 122.924 	 8 	 61.0845 	 38.7898 	 67 	 45 	 49.6 	 9.73653 	 78.8952 	 -21.2574 	 44.485 	 0.358641 	 124.038 	 371 	 3405 	 103.763 	 34.7941 	 6 	 1962.33 	 0.255578 	 126.207 	 12.2316 	 60.9208 	 35.2849 	 109 	 40 	 61.8333 	 24.3427 	  Tumour 
2 	 33.9534 	 1497.1 	 105.513 	 376.124 	 4031 	 93.62 	 57.9134 	 0.785706 	 0.903812 	 271.238 	 3708.29 	 692.195 	 0.186662 	 1337.07 	 3348.87 	 3823 	 0.847484 	 314.326 	 578.394 	 660.552 	 550.601 	 0.70903 	 694.802 	 649.45 	 198.061 	 0.299842 	 278 	 1813 	 317.169 	 119.849 	 4 	 1340.69 	 0.332595 	 83.6408 	 16.4766 	 47.1335 	 26.5935 	 125 	 22 	 69.5 	 46.7939 	 99.1622 	 23.4655 	 23.964 	 0.166065 	 144.305 	 169 	 1422 	 113.254 	 44.2857 	 3 	 1193.35 	 0.296042 	 78.8056 	 26.1851 	 55.2899 	 23.9275 	 89 	 26 	 56.3333 	 31.5647 	  Tumour 
3 	 63.0003 	 1641.15 	 246.008 	 309.713 	 10940 	 126.12 	 110.634 	 0.480108 	 0.987276 	 399.889 	 3696.59 	 702.511 	 0.190043 	 1309.27 	 3337.17 	 14084 	 0.831798 	 11.4142 	 632.666 	 915.522 	 805.571 	 0.618117 	 928.322 	 931.359 	 315.215 	 0.344301 	 81 	 405 	 335.284 	 137.964 	 2 	 3137.94 	 0.286831 	 51.0654 	 51.0654 	 51.0654 	 0 	 45 	 36 	 40.5 	 6.36396 	 93.2892 	 -4.65211 	 37.1341 	 0.268249 	 138.432 	 809 	 1617 	 152.138 	 83.1697 	 4 	 4090.59 	 0.373911 	 47.7624 	 10.8761 	 27.1453 	 12.2935 	 358 	 45 	 161.8 	 124.083 	  Tumour 
4 	 62.3169 	 245.699 	 99.925 	 884.65 	 4052 	 89.482 	 58.699 	 0.754772 	 0.980164 	 252.167 	 3967.93 	 418.141 	 0.10538 	 1001.67 	 3608.51 	 6432 	 0.85339 	 362.978 	 1257.25 	 1465.57 	 1355.62 	 0.198738 	 1033.46 	 1512.68 	 850.554 	 0.580357 	 56 	 194 	 732.589 	 535.269 	 2 	 482.136 	 0.118987 	 26.4008 	 26.4008 	 26.4008 	 0 	 45 	 11 	 28 	 24.0416 	 119.649 	 10.0887 	 70.0992 	 0.42538 	 164.792 	 90 	 162 	 141.244 	 72.2757 	 2 	 1039.43 	 0.256522 	 14.8661 	 14.8661 	 14.8661 	 0 	 45 	 45 	 45 	 0 	  DCIS 
5 	 140.833 	 1480.88 	 117.456 	 293.466 	 29043 	 224.955 	 172.88 	 0.63984 	 0.905952 	 784.406 	 3640.81 	 723.429 	 0.1987 	 1413.31 	 3281.39 	 41748 	 0.848261 	 1181.47 	 493.737 	 769.071 	 659.12 	 0.548535 	 724.938 	 787.838 	 220.113 	 0.286206 	 339 	 8048 	 256.44 	 59.1195 	 7 	 12668 	 0.436181 	 126.804 	 12.1828 	 69.5533 	 31.292 	 129 	 3 	 48.4286 	 38.4658 	 66.3043 	 -31.3584 	 34.4442 	 0.309064 	 111.447 	 2332 	 10477 	 126.117 	 57.1479 	 21 	 6634.22 	 0.228427 	 155.953 	 10.8871 	 54.691 	 29.7791 	 493 	 35 	 111.048 	 102.666 	  Tumour 
6 	 104.251 	 1792.75 	 400.316 	 250.667 	 12191 	 170.55 	 91.3443 	 0.84448 	 0.981562 	 457.144 	 3484.16 	 939.933 	 0.269773 	 1439.77 	 3124.75 	 17430 	 0.921393 	 683.747 	 670.438 	 834.123 	 724.172 	 0.366826 	 985.048 	 788.13 	 459.301 	 0.550639 	 81 	 558 	 378.58 	 181.26 	 2 	 5068.04 	 0.41572 	 67.6736 	 67.6736 	 67.6736 	 0 	 45 	 36 	 40.5 	 6.36396 	 85.3351 	 -9.22235 	 26.8493 	 0.205777 	 130.478 	 1216 	 5736 	 179.539 	 110.571 	 5 	 2765.96 	 0.226886 	 139.376 	 14.7766 	 67.0818 	 36.0192 	 338 	 92 	 202.667 	 108.846 	  Tumour 
7 	 100.729 	 338.003 	 99.925 	 787.686 	 2268 	 95.0791 	 31.6531 	 0.942958 	 0.915254 	 222.836 	 3185.74 	 918.085 	 0.288185 	 841.547 	 2826.33 	 6458 	 0.924156 	 351.22 	 702.75 	 742.72 	 632.77 	 0.210526 	 1029.25 	 707.971 	 287.583 	 0.387202 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 32.3112 	 -28.3213 	 11.5724 	 0.14941 	 77.4537 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
8 	 123.331 	 1018.95 	 775.403 	 245.204 	 7138 	 132.37 	 70.5761 	 0.846006 	 0.911273 	 402.09 	 3660.33 	 795.534 	 0.217339 	 1231.01 	 3300.92 	 9072 	 0.940396 	 408.333 	 305.265 	 273.989 	 164.038 	 0.0397727 	 195.429 	 276.775 	 55.0397 	 0.200883 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 42.0405 	 -19.33 	 18.4688 	 0.21184 	 87.183 	 78 	 440 	 110.513 	 41.5441 	 2 	 262.907 	 0.036832 	 54.0062 	 54.0062 	 54.0062 	 0 	 41 	 37 	 39 	 2.82843 	  DCIS 
9 	 120.922 	 1315 	 100 	 296.007 	 4819 	 96.6406 	 65.4269 	 0.735971 	 0.95729 	 281.463 	 3416.62 	 933.942 	 0.273353 	 1646 	 3057.2 	 6613 	 0.85872 	 407.321 	 518.431 	 656.149 	 546.198 	 0.539945 	 852.321 	 569.218 	 471.973 	 0.719309 	 95 	 281 	 362.579 	 165.259 	 2 	 1538.57 	 0.319272 	 33.9203 	 33.9203 	 33.9203 	 0 	 66 	 29 	 47.5 	 26.163 	 57.0594 	 -13.1573 	 36.7517 	 0.359599 	 102.202 	 140 	 988 	 99.5857 	 30.617 	 3 	 1018.55 	 0.211362 	 49.695 	 29.4284 	 37.8596 	 9.43929 	 51 	 39 	 46.6667 	 6.65833 	  Tumour 
10 	 145.642 	 1990.64 	 602.031 	 113.004 	 7088 	 134.055 	 68.1666 	 0.861065 	 0.982126 	 350.09 	 3486.18 	 711.851 	 0.204192 	 1724.29 	 3126.76 	 10945 	 0.847661 	 540.25 	 514.454 	 613.689 	 503.738 	 0.257028 	 719.859 	 595.844 	 362.408 	 0.590541 	 153 	 806 	 330.588 	 133.268 	 2 	 2323 	 0.327738 	 69.1622 	 69.1622 	 69.1622 	 0 	 95 	 58 	 76.5 	 26.163 	 68.7674 	 -19.4046 	 16.9166 	 0.148508 	 113.91 	 272 	 1723 	 95.1949 	 26.2261 	 5 	 1068.02 	 0.150679 	 71.019 	 11.2691 	 39.7592 	 18.4924 	 70 	 43 	 54.4 	 11.1041 	  Tumour 
