rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 50.4158 	 395.606 	 277.417 	 362.271 	 6898 	 97.6034 	 91.0185 	 0.361081 	 0.959255 	 330.978 	 797.101 	 197.947 	 0.248334 	 317.622 	 689.631 	 15243 	 0.940578 	 526.853 	 576.878 	 857.291 	 727.51 	 0 	 0 	 0 	 330.085 	 0.385032 	 53 	 53 	 116.453 	 20.7522 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 106.145 	 -7.41787 	 26.7261 	 0.169696 	 157.494 	 71 	 71 	 176.085 	 58.0081 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 71 	 71 	 71 	 0 	  Tumour 
2 	 36.4003 	 34 	 982.855 	 345.636 	 1194 	 43.6578 	 35.3036 	 0.588298 	 0.962903 	 133.154 	 864.584 	 235.011 	 0.271819 	 447.697 	 757.114 	 2098 	 0.976723 	 178.627 	 286.264 	 273.523 	 143.743 	 0 	 0 	 0 	 48.0031 	 0.175499 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 26.67 	 -4.17593 	 10.021 	 0.128442 	 78.0193 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
3 	 128.084 	 761.05 	 112.294 	 732.798 	 5036 	 105.46 	 61.4214 	 0.812892 	 0.94983 	 296.149 	 972.834 	 328.378 	 0.337548 	 533.953 	 865.365 	 9391 	 0.877336 	 489.622 	 471.677 	 545.634 	 415.854 	 0 	 0 	 545.081 	 186.632 	 0.342046 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 170.305 	 87.3494 	 62.515 	 0.282038 	 221.655 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
4 	 154.754 	 870.093 	 485.49 	 844.427 	 4825 	 81.4296 	 76.4995 	 0.34267 	 0.966546 	 274.836 	 740.339 	 227.883 	 0.307809 	 108.431 	 632.869 	 9335 	 0.83617 	 500.693 	 468.775 	 596.445 	 466.664 	 0.166307 	 689.636 	 583.807 	 178.658 	 0.299538 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 117.5 	 -2.44659 	 16.0962 	 0.0953286 	 168.849 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
5 	 237.907 	 826.129 	 469.302 	 783.261 	 4975 	 87.3876 	 73.286 	 0.544698 	 0.971111 	 280.108 	 777.456 	 190.617 	 0.245181 	 473.054 	 669.986 	 12248 	 0.905917 	 529.421 	 449.414 	 701.066 	 571.285 	 0.141393 	 702.232 	 699.407 	 202.36 	 0.288647 	 53 	 55 	 109.962 	 14.2616 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 53 	 53 	 53 	 0 	 96.2249 	 5.83347 	 25.3725 	 0.17193 	 147.574 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
6 	 294.385 	 264.24 	 277.417 	 345.636 	 5097 	 100.762 	 65.939 	 0.756148 	 0.952888 	 298.919 	 954.19 	 291.297 	 0.305282 	 659.022 	 846.72 	 15499 	 0.950159 	 542.375 	 467.839 	 575.766 	 445.986 	 0 	 0 	 0 	 298.667 	 0.518729 	 73 	 743 	 112.027 	 16.3268 	 2 	 665.762 	 0.130618 	 83.9792 	 83.9792 	 83.9792 	 0 	 43 	 30 	 36.5 	 9.19239 	 123.129 	 -3.47924 	 30.952 	 0.177398 	 174.478 	 112 	 491 	 156.116 	 38.0397 	 2 	 652.031 	 0.127924 	 49.5704 	 49.5704 	 49.5704 	 0 	 68 	 44 	 56 	 16.9706 	  Tumour 
7 	 351.348 	 910.768 	 596.512 	 656.478 	 10392 	 159.436 	 83.8379 	 0.850582 	 0.963918 	 471.99 	 1486.5 	 451.612 	 0.303809 	 863.013 	 1379.03 	 24314 	 0.906495 	 838.701 	 427.566 	 618.505 	 488.725 	 0.0828947 	 729.413 	 614.163 	 232.959 	 0.376648 	 186 	 1791 	 131.134 	 35.4338 	 3 	 1421.79 	 0.136816 	 115.949 	 59.009 	 78.0457 	 29.3595 	 69 	 54 	 62 	 7.54983 	 109.953 	 -2.48977 	 27.3317 	 0.169444 	 161.302 	 337 	 3159 	 220.828 	 102.752 	 4 	 575.442 	 0.0553736 	 99.123 	 41.3228 	 61.5035 	 22.0297 	 105 	 70 	 84.25 	 14.7733 	  Tumour 
8 	 313.569 	 575.752 	 319.525 	 609.137 	 4051 	 93.9453 	 55.3407 	 0.80808 	 0.973564 	 257.522 	 1175.68 	 469.58 	 0.399411 	 891.368 	 1068.21 	 9460 	 0.846987 	 473.38 	 447.432 	 473.585 	 343.805 	 0 	 0 	 0 	 223.801 	 0.472568 	 114 	 637 	 115.333 	 19.6327 	 2 	 466.115 	 0.115062 	 60.0071 	 60.0071 	 60.0071 	 0 	 62 	 52 	 57 	 7.07107 	 46.3758 	 -0.655525 	 16.547 	 0.169322 	 97.725 	 73 	 76 	 199.945 	 81.8688 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 73 	 73 	 73 	 0 	  Tumour 
9 	 428.824 	 702.133 	 487.111 	 646.363 	 2484 	 78.7306 	 40.4106 	 0.858224 	 0.959815 	 208.208 	 758.901 	 200.782 	 0.264569 	 423.263 	 651.432 	 8352 	 0.93496 	 383.966 	 582.563 	 705.874 	 576.094 	 0.174286 	 776.393 	 693.266 	 224.193 	 0.31761 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 99.369 	 5.91148 	 16.1835 	 0.107376 	 150.718 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 492.513 	 595.501 	 486.055 	 582.365 	 7315 	 142.84 	 67.3016 	 0.882044 	 0.933989 	 379.061 	 826.092 	 236.379 	 0.286141 	 505.91 	 718.622 	 9719 	 0.876138 	 482.794 	 479.109 	 626.163 	 496.382 	 0.435268 	 731.841 	 592.485 	 263.108 	 0.420192 	 83 	 698 	 106.518 	 10.8175 	 2 	 683.73 	 0.0934695 	 84.7762 	 84.7762 	 84.7762 	 0 	 43 	 40 	 41.5 	 2.12132 	 116.115 	 -10.3436 	 35.6478 	 0.212868 	 167.464 	 196 	 1634 	 153.663 	 35.5869 	 3 	 557.678 	 0.0762376 	 73.6434 	 23.8186 	 54.5648 	 24.0454 	 70 	 63 	 65.3333 	 4.04145 	  Tumour 
11 	 525.68 	 906.16 	 697.622 	 484.803 	 10211 	 134.238 	 98.0345 	 0.683124 	 0.976662 	 402.617 	 935.574 	 324.567 	 0.346917 	 599.904 	 828.104 	 11263 	 0.849333 	 524.593 	 386.786 	 539.539 	 409.759 	 0.464876 	 592.004 	 531.512 	 205.67 	 0.381196 	 210 	 2298 	 106.952 	 11.2518 	 4 	 1794.68 	 0.175759 	 79.5426 	 30.3546 	 51.4021 	 19.0978 	 59 	 45 	 52.5 	 5.74456 	 45.1842 	 -25.9543 	 19.6225 	 0.203272 	 96.5334 	 439 	 1851 	 177.631 	 59.5546 	 6 	 2623.59 	 0.256938 	 58.5322 	 11.2045 	 33.8412 	 14.1618 	 88 	 53 	 73.1667 	 12.7971 	  Tumour 
