rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 34.2931 	 686.516 	 92.9624 	 954.112 	 3460 	 71.0008 	 63.4101 	 0.449878 	 0.979061 	 228.066 	 1870.39 	 510.986 	 0.273198 	 818.138 	 1631.8 	 4248 	 0.980383 	 248.024 	 113.888 	 106.121 	 41.0745 	 0 	 0 	 0 	 40.2002 	 0.378816 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 32.6829 	 -20.131 	 9.07023 	 0.115402 	 78.5965 	 45 	 45 	 157 	 57.7447 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
2 	 78.1118 	 830.309 	 119.474 	 933.3 	 4623 	 90.8562 	 65.2736 	 0.695602 	 0.976346 	 265.765 	 1446.37 	 352.693 	 0.243846 	 483.562 	 1207.79 	 5714 	 0.982462 	 286.936 	 104.706 	 97.6371 	 32.5911 	 0 	 0 	 0 	 18.7948 	 0.192496 	 45 	 45 	 340.533 	 -63.1333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 39.5818 	 -16.9008 	 9.40269 	 0.109979 	 85.4953 	 90 	 360 	 121.011 	 21.7558 	 2 	 369.3 	 0.0798832 	 41.5933 	 41.5933 	 41.5933 	 0 	 45 	 45 	 45 	 0 	  DCIS 
3 	 67.5021 	 465.835 	 223.6 	 928.238 	 2097 	 96.2551 	 30.2359 	 0.949383 	 0.822998 	 274.492 	 1158.64 	 225.354 	 0.194498 	 310.036 	 920.053 	 4064 	 0.78199 	 330.635 	 226.159 	 217.696 	 152.65 	 0 	 0 	 0 	 96.3233 	 0.442467 	 24 	 24 	 1445.83 	 1042.17 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 24 	 24 	 24 	 0 	 81.5375 	 4.15458 	 34.0923 	 0.267493 	 127.451 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
4 	 124.529 	 705.529 	 92.9624 	 865.342 	 4607 	 95.0521 	 62.1613 	 0.75652 	 0.969691 	 267.522 	 1911.23 	 615.366 	 0.321975 	 1035.81 	 1672.64 	 5684 	 0.975292 	 289.279 	 139.108 	 127.54 	 62.4937 	 0 	 0 	 0 	 31.9865 	 0.250796 	 134 	 200 	 673.843 	 270.177 	 2 	 604.302 	 0.13117 	 11.1803 	 11.1803 	 11.1803 	 0 	 89 	 45 	 67 	 31.1127 	 50.3944 	 -15.3487 	 10.4597 	 0.108606 	 96.308 	 135 	 382 	 125.259 	 26.0039 	 3 	 376.801 	 0.0817889 	 18.0278 	 17 	 17.6759 	 0.523712 	 45 	 45 	 45 	 0 	  DCIS 
5 	 117.42 	 970.416 	 294.92 	 939.694 	 2743 	 64.5283 	 56.1867 	 0.491762 	 0.961444 	 210.167 	 1674.82 	 477.529 	 0.285123 	 731.146 	 1436.23 	 3517 	 0.95988 	 228.995 	 119.251 	 112.57 	 47.524 	 0.065 	 105.692 	 112.348 	 14.3055 	 0.127081 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 34.5804 	 -14.4636 	 9.04716 	 0.112395 	 80.494 	 90 	 127 	 145.789 	 46.5336 	 2 	 96.822 	 0.0352978 	 10.4403 	 10.4403 	 10.4403 	 0 	 45 	 45 	 45 	 0 	  DCIS 
6 	 162.463 	 148.174 	 553.99 	 943.808 	 8435 	 128.555 	 84.2528 	 0.755296 	 0.975257 	 362.132 	 1757.43 	 476.189 	 0.270957 	 383.982 	 1518.85 	 11748 	 0.965483 	 423.103 	 258.493 	 297 	 231.954 	 0 	 0 	 0 	 143.116 	 0.481872 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 88.5748 	 8.28281 	 14.9575 	 0.111218 	 134.488 	 45 	 45 	 183.889 	 84.6336 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
7 	 171.389 	 904.696 	 257.474 	 865.807 	 5458 	 90.1008 	 77.8037 	 0.504317 	 0.981478 	 285.907 	 1576.95 	 378.038 	 0.239727 	 1020.25 	 1338.37 	 6635 	 0.972874 	 308.936 	 106.276 	 110.452 	 45.4058 	 0.0481481 	 106.615 	 110.907 	 22.2004 	 0.200996 	 21 	 21 	 368.286 	 -35.381 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 21 	 21 	 21 	 0 	 30.8847 	 -9.04228 	 8.88372 	 0.115676 	 76.7983 	 135 	 547 	 128.793 	 29.5373 	 3 	 1079.18 	 0.197724 	 29.4279 	 16.7631 	 24.1972 	 5.91548 	 45 	 45 	 45 	 0 	  DCIS 
8 	 198.687 	 1019.24 	 370.741 	 886.046 	 2974 	 80.442 	 48.2553 	 0.800093 	 0.977004 	 222.953 	 1995.2 	 565.431 	 0.283396 	 1528.55 	 1756.61 	 3619 	 0.988258 	 238.569 	 87.7074 	 86.5676 	 21.5216 	 0 	 0 	 0 	 24.9035 	 0.287677 	 45 	 45 	 243.333 	 -160.333 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 28.8961 	 13.2399 	 11.5979 	 0.155032 	 74.8097 	 90 	 233 	 132.878 	 33.6225 	 2 	 100.901 	 0.0339277 	 23.3238 	 23.3238 	 23.3238 	 0 	 45 	 45 	 45 	 0 	  DCIS 
9 	 257.358 	 699.119 	 223.323 	 733.42 	 13764 	 140.532 	 126.414 	 0.436831 	 0.964676 	 471.487 	 1519.08 	 390.239 	 0.256892 	 1001.81 	 1280.49 	 15352 	 0.963112 	 486.416 	 173.689 	 173.978 	 108.932 	 0.0865385 	 191.194 	 173.555 	 28.9963 	 0.166666 	 45 	 45 	 545.756 	 142.089 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 85.2598 	 -3.472 	 17.2688 	 0.131649 	 131.173 	 225 	 1422 	 158.156 	 58.9002 	 4 	 1126.57 	 0.0818492 	 76.7219 	 15 	 42.8578 	 27.9773 	 90 	 45 	 56.25 	 22.5 	  DCIS 
10 	 267.134 	 91.6678 	 638.995 	 877.462 	 2724 	 78.1998 	 45.2051 	 0.815986 	 0.938987 	 222.409 	 1386.77 	 200.756 	 0.144765 	 333.853 	 1148.19 	 3875 	 0.962016 	 248.836 	 386.166 	 374.348 	 309.302 	 0 	 0 	 0 	 163.865 	 0.437734 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 147.196 	 9.03805 	 29.1502 	 0.150952 	 193.109 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
