rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 31.4185 	 88.9769 	 65.192 	 276.261 	 3032 	 70.591 	 55.5812 	 0.61648 	 0.957373 	 216.309 	 1382.09 	 245.515 	 0.17764 	 -84.6335 	 1126.31 	 5054 	 0.842895 	 354.125 	 524.888 	 563.853 	 410.088 	 0.393393 	 609.252 	 552.062 	 62.5793 	 0.110985 	 112 	 299 	 187.152 	 29.2331 	 2 	 726.765 	 0.239698 	 25.791 	 25.791 	 25.791 	 0 	 73 	 39 	 56 	 24.0416 	 61.3941 	 -7.07653 	 9.63519 	 0.0897092 	 107.405 	 68 	 71 	 145.956 	 35.0658 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 68 	 68 	 68 	 0 	  DCIS 
2 	 85.5748 	 123.541 	 65.192 	 222.194 	 7270 	 164.605 	 58.6795 	 0.934301 	 0.918974 	 416.777 	 1611.41 	 312.208 	 0.193749 	 36.2815 	 1355.63 	 10839 	 0.768179 	 642.877 	 612.265 	 639.303 	 485.538 	 0.341751 	 632.576 	 641.388 	 85.337 	 0.133484 	 76 	 420 	 210.934 	 53.0155 	 2 	 2718.9 	 0.37399 	 53.2175 	 53.2175 	 53.2175 	 0 	 39 	 37 	 38 	 1.41421 	 67.0659 	 2.72566 	 14.1237 	 0.124904 	 113.076 	 188 	 1098 	 153.941 	 43.0514 	 3 	 413.847 	 0.0569253 	 98.2507 	 27.2652 	 65.5457 	 32.0381 	 66 	 60 	 62.6667 	 3.05505 	  DCIS 
3 	 118.805 	 723.908 	 641.069 	 650.748 	 3088 	 88.1069 	 47.8977 	 0.839324 	 0.900554 	 236.593 	 1424.64 	 240.29 	 0.168667 	 253.703 	 1168.87 	 9818 	 0.841158 	 501.137 	 791.878 	 871.259 	 717.493 	 0 	 0 	 0 	 230.636 	 0.264716 	 50 	 51 	 214.4 	 56.4813 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	 43.5659 	 -14.8075 	 12.6793 	 0.141548 	 89.5764 	 126 	 223 	 165.016 	 54.1258 	 2 	 816.017 	 0.264254 	 17.278 	 17.278 	 17.278 	 0 	 65 	 61 	 63 	 2.82843 	  DCIS 
4 	 140.824 	 227.549 	 177.26 	 209.01 	 5307 	 99.0893 	 68.7792 	 0.719866 	 0.985698 	 280.451 	 1464.61 	 294.988 	 0.201411 	 -91.5196 	 1208.83 	 8639 	 0.911479 	 432.167 	 584.176 	 645.025 	 491.26 	 0.712871 	 652.767 	 637.96 	 82.5762 	 0.12802 	 208 	 587 	 253.683 	 95.764 	 2 	 642.584 	 0.121082 	 37.7408 	 37.7408 	 37.7408 	 0 	 112 	 96 	 104 	 11.3137 	 64.2621 	 1.51439 	 14.4833 	 0.131341 	 110.273 	 117 	 315 	 158.034 	 47.1441 	 2 	 1756.17 	 0.330915 	 27.9384 	 27.9384 	 27.9384 	 0 	 68 	 49 	 58.5 	 13.435 	  DCIS 
5 	 131.671 	 471.361 	 395.127 	 409.298 	 2180 	 67.8255 	 42.179 	 0.783117 	 0.944132 	 198.409 	 1636.93 	 284.804 	 0.173986 	 209.808 	 1381.16 	 3618 	 0.902244 	 278.711 	 507.494 	 559.76 	 405.994 	 0.294574 	 576.763 	 555.183 	 48.6265 	 0.0868704 	 84 	 210 	 188.702 	 30.7837 	 2 	 602.268 	 0.27627 	 22.2029 	 22.2029 	 22.2029 	 0 	 46 	 38 	 42 	 5.65685 	 44.1248 	 -19.7051 	 9.18828 	 0.101939 	 90.1353 	 109 	 225 	 147.312 	 36.4218 	 2 	 127.004 	 0.0582587 	 19.3589 	 19.3589 	 19.3589 	 0 	 56 	 53 	 54.5 	 2.12132 	  DCIS 
6 	 163.542 	 591.267 	 519.32 	 510.44 	 3725 	 128.46 	 38.7565 	 0.953402 	 0.910981 	 296.409 	 1551.48 	 361.892 	 0.233256 	 125.582 	 1295.71 	 5314 	 0.882724 	 369.882 	 504.822 	 509.78 	 356.015 	 0.122857 	 486.233 	 513.176 	 94.6085 	 0.185587 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 47.2106 	 -10.0297 	 9.75456 	 0.104639 	 93.2212 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
7 	 171.085 	 305.94 	 258.242 	 246.01 	 5264 	 82.7644 	 81.3383 	 0.184841 	 0.980078 	 274.693 	 1727.11 	 313.705 	 0.181636 	 142.534 	 1471.33 	 9121 	 0.880575 	 460.693 	 608.463 	 662.548 	 508.783 	 0.425532 	 672.417 	 659.562 	 99.579 	 0.150297 	 86 	 137 	 224.105 	 66.186 	 2 	 816.41 	 0.155093 	 11.9547 	 11.9547 	 11.9547 	 0 	 49 	 37 	 43 	 8.48528 	 72.6078 	 -5.20634 	 15.3652 	 0.129535 	 118.618 	 87 	 91 	 194.172 	 83.2823 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 87 	 87 	 87 	 0 	  DCIS 
8 	 178.121 	 869.527 	 794.714 	 675.281 	 5500 	 98.1744 	 74.6832 	 0.64908 	 0.927018 	 351.747 	 1349.89 	 287.117 	 0.212696 	 8.59576 	 1094.12 	 9617 	 0.862666 	 497.279 	 646.038 	 653.741 	 499.976 	 0.119565 	 1016.56 	 626.537 	 240.74 	 0.36825 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 35.9609 	 -21.8059 	 9.4334 	 0.115082 	 81.9715 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
9 	 180.391 	 1705.02 	 1622.85 	 918.678 	 3624 	 107.211 	 43.272 	 0.91493 	 0.974455 	 261.179 	 1162.64 	 178.822 	 0.153807 	 -199.643 	 906.862 	 5221 	 0.950655 	 323.397 	 376.764 	 384.722 	 230.957 	 0 	 0 	 0 	 32.3194 	 0.0840071 	 95 	 178 	 159.421 	 1.50238 	 2 	 212.762 	 0.0587091 	 15.7319 	 15.7319 	 15.7319 	 0 	 48 	 47 	 47.5 	 0.707107 	 24.7256 	 -34.1607 	 4.66308 	 0.0659222 	 70.7362 	 103 	 107 	 177.932 	 67.0419 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 103 	 103 	 103 	 0 	  DCIS 
10 	 201.678 	 509.034 	 453.477 	 421.294 	 3626 	 106.555 	 45.0279 	 0.906326 	 0.974207 	 261.823 	 2221.13 	 252.148 	 0.113522 	 479.006 	 1965.36 	 5153 	 0.927633 	 342.125 	 521.246 	 549.96 	 396.194 	 0.457944 	 587.245 	 538.423 	 48.7108 	 0.0885717 	 82 	 309 	 206.841 	 48.9228 	 2 	 1102.24 	 0.303983 	 34.3765 	 34.3765 	 34.3765 	 0 	 50 	 32 	 41 	 12.7279 	 51.9875 	 -4.12399 	 9.76452 	 0.09964 	 97.9981 	 228 	 884 	 171.816 	 60.9257 	 4 	 1296.66 	 0.3576 	 54.2119 	 10.4878 	 31.5343 	 15.2755 	 67 	 48 	 57 	 7.87401 	  DCIS 
