rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 41.8991 	 533.302 	 290.291 	 635.028 	 4558 	 86.2906 	 67.7624 	 0.619139 	 0.969994 	 263.078 	 1436.51 	 481.134 	 0.334932 	 485.347 	 1285.99 	 5913 	 0.917598 	 333.362 	 389.687 	 409.635 	 228.697 	 0 	 0 	 0 	 85.9277 	 0.209767 	 104 	 833 	 494.577 	 119.936 	 3 	 604.905 	 0.132713 	 58.8451 	 19.4467 	 41.1712 	 17.8967 	 45 	 14 	 34.6667 	 17.8979 	 26.3537 	 -16.8713 	 5.90712 	 0.0832269 	 70.9761 	 108 	 153 	 121.917 	 32.7301 	 2 	 158.975 	 0.0348783 	 10.4967 	 10.4967 	 10.4967 	 0 	 58 	 50 	 54 	 5.65685 	  DCIS 
2 	 54.7366 	 823.116 	 272.415 	 683.769 	 4868 	 87.3153 	 71.4863 	 0.574202 	 0.971269 	 274.836 	 1409.4 	 529.83 	 0.375926 	 523.222 	 1258.88 	 11026 	 0.857721 	 516.475 	 1505.78 	 1319.99 	 1139.05 	 0 	 0 	 0 	 648.388 	 0.491208 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 85.1738 	 18.2624 	 37.5635 	 0.289403 	 129.796 	 114 	 511 	 288.132 	 198.945 	 3 	 1434.52 	 0.294684 	 48.4617 	 20.1794 	 32.6164 	 12.9208 	 44 	 29 	 38 	 7.93725 	  DCIS 
3 	 328.704 	 347.897 	 341.459 	 396.97 	 5609 	 96.0083 	 77.2893 	 0.593239 	 0.940634 	 333.848 	 983.455 	 261.993 	 0.2664 	 185.34 	 832.933 	 8258 	 0.774817 	 490.558 	 352.329 	 409.394 	 228.457 	 0 	 0 	 0 	 201.306 	 0.491718 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 25.6029 	 -25.5915 	 15.7306 	 0.224002 	 70.2254 	 84 	 127 	 97.5595 	 8.37296 	 2 	 2521.67 	 0.449575 	 10.2269 	 10.2269 	 10.2269 	 0 	 43 	 41 	 42 	 1.41421 	  DCIS 
4 	 307.636 	 924.27 	 472.903 	 533.279 	 1482 	 61.6017 	 31.2361 	 0.861908 	 0.957364 	 164.267 	 824.118 	 184.684 	 0.224099 	 -42.5642 	 673.596 	 2133 	 0.97264 	 183.397 	 231.199 	 222.747 	 41.8096 	 0 	 0 	 0 	 38.1299 	 0.17118 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 11.6407 	 -35.1163 	 4.32643 	 0.0768963 	 56.2632 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
5 	 346.776 	 682.229 	 339.45 	 359.651 	 4219 	 134.03 	 41.533 	 0.950776 	 0.904007 	 341.262 	 1107.02 	 362.238 	 0.327219 	 417.614 	 956.497 	 5596 	 0.922519 	 350.534 	 310.078 	 302.36 	 121.423 	 0.05 	 354.133 	 301.812 	 28.4918 	 0.0942314 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 15.3937 	 -22.4252 	 5.9761 	 0.099575 	 60.0161 	 58 	 60 	 111.207 	 22.0203 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 58 	 58 	 58 	 0 	  Fib 
6 	 416.687 	 724.609 	 421.294 	 319.681 	 6096 	 110.429 	 78.7111 	 0.701393 	 0.815082 	 371.404 	 1325.51 	 455.965 	 0.343993 	 569.384 	 1174.98 	 7360 	 0.829202 	 393.647 	 603.987 	 740.889 	 559.952 	 0.317365 	 661.387 	 746.504 	 498.093 	 0.672291 	 243 	 505 	 683.095 	 308.453 	 3 	 3354.6 	 0.550296 	 21.4009 	 16.4447 	 18.3671 	 2.3778 	 153 	 45 	 81 	 62.3538 	 62.8179 	 9.19443 	 26.896 	 0.250335 	 107.44 	 42 	 44 	 127.619 	 38.4325 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 42 	 42 	 42 	 0 	  DCIS 
7 	 452.881 	 808.084 	 494.516 	 350.053 	 9141 	 131.271 	 93.4482 	 0.702307 	 0.915015 	 412.718 	 1350.59 	 341.895 	 0.253145 	 879.654 	 1200.07 	 11082 	 0.914809 	 444.617 	 548.074 	 662.829 	 481.892 	 0.542105 	 655.869 	 666.056 	 499.817 	 0.754066 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 51.0353 	 -0.878636 	 19.6207 	 0.205113 	 95.6577 	 168 	 504 	 134.411 	 45.2241 	 3 	 5906.67 	 0.646173 	 34.0684 	 11.0138 	 23.4283 	 10.4015 	 82 	 36 	 56 	 23.5797 	  DCIS 
8 	 461.605 	 308.914 	 476 	 314.841 	 3453 	 91.7834 	 48.3246 	 0.850171 	 0.956245 	 250.451 	 1025.35 	 343.868 	 0.335367 	 707.356 	 874.826 	 4468 	 0.975972 	 264.167 	 310.601 	 298.373 	 117.435 	 0 	 0 	 0 	 25.6488 	 0.0859622 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 16.0193 	 5.23759 	 5.51522 	 0.0909476 	 60.6418 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
9 	 487.206 	 958.738 	 616.037 	 460.977 	 3492 	 85.4897 	 53.203 	 0.782753 	 0.953838 	 248.149 	 1046.9 	 258.28 	 0.246711 	 666.759 	 896.375 	 4382 	 0.93234 	 272.392 	 431.002 	 496.712 	 315.775 	 0.323009 	 477 	 502.607 	 199.343 	 0.401324 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 56.5211 	 -8.53075 	 17.7181 	 0.175178 	 101.143 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
10 	 476.949 	 621.533 	 444.011 	 216.539 	 2182 	 74.8589 	 38.3452 	 0.858846 	 0.969778 	 195.782 	 1444.66 	 469.092 	 0.324707 	 882.443 	 1294.14 	 2997 	 0.980694 	 218.024 	 333.511 	 342.119 	 161.181 	 0 	 0 	 0 	 125.588 	 0.36709 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 29.4005 	 3.06038 	 9.25077 	 0.124972 	 74.0229 	 39 	 40 	 111.744 	 22.557 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 39 	 39 	 39 	 0 	  DCIS 
