rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 33.4452 	 180.776 	 218.215 	 632.361 	 3091 	 79.6445 	 50.0383 	 0.777994 	 0.943529 	 238.35 	 666.315 	 172.169 	 0.25839 	 357.38 	 523.324 	 6511 	 0.904054 	 394.167 	 626.395 	 727.221 	 558.15 	 0 	 0 	 0 	 223.63 	 0.307513 	 65 	 70 	 156.323 	 16.3003 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	 120.586 	 20.3131 	 17.1829 	 0.0936789 	 183.424 	 37 	 37 	 134.297 	 -37.5246 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	  Tumour 
2 	 69.7293 	 665.361 	 172.261 	 165.424 	 9096 	 114.273 	 102.392 	 0.44399 	 0.978275 	 370.375 	 902.033 	 315.284 	 0.349526 	 391.634 	 759.042 	 12809 	 0.927785 	 518.451 	 464.241 	 486.95 	 317.878 	 0 	 0 	 0 	 236.985 	 0.486673 	 86 	 228 	 154.233 	 14.2098 	 2 	 1623.13 	 0.178444 	 24.5051 	 24.5051 	 24.5051 	 0 	 44 	 42 	 43 	 1.41421 	 97.0328 	 -8.1976 	 28.384 	 0.177543 	 159.871 	 176 	 875 	 169.58 	 -2.24237 	 3 	 1438.62 	 0.15816 	 44.0907 	 27.0909 	 32.9412 	 8.63994 	 64 	 49 	 58.6667 	 8.3865 	  Tumour 
3 	 126.665 	 963.986 	 115.169 	 304.385 	 5686 	 120.116 	 61.0961 	 0.860977 	 0.947509 	 323.605 	 855.622 	 269.479 	 0.31495 	 485.231 	 712.631 	 7882 	 0.963805 	 390.51 	 382.913 	 399.071 	 230 	 0 	 0 	 0 	 128.362 	 0.321653 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 96.7506 	 31.3987 	 25.9073 	 0.162338 	 159.589 	 127 	 344 	 158.732 	 -13.0896 	 2 	 152.585 	 0.0268352 	 23.3483 	 23.3483 	 23.3483 	 0 	 82 	 45 	 63.5 	 26.163 	  DCIS 
4 	 166.043 	 353.65 	 218.215 	 445.001 	 11232 	 137.842 	 105.485 	 0.643722 	 0.958444 	 455.688 	 965.359 	 281.658 	 0.291765 	 606.189 	 822.368 	 18412 	 0.894177 	 638.108 	 638.67 	 844.85 	 675.778 	 0.13 	 1030.29 	 829.498 	 214.015 	 0.253318 	 49 	 51 	 156.796 	 16.7732 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	 217.658 	 69.9229 	 52.7164 	 0.187939 	 280.496 	 54 	 54 	 170.093 	 -1.72933 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 54 	 54 	 54 	 0 	  Tumour 
5 	 167.057 	 798.728 	 57 	 165.424 	 3587 	 105.258 	 43.6966 	 0.909758 	 0.960118 	 272.35 	 1135.96 	 483.523 	 0.425649 	 619.021 	 992.973 	 5363 	 0.909291 	 350.024 	 416.938 	 400.595 	 231.523 	 0.141104 	 448.739 	 393.62 	 62.7564 	 0.156658 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 56.8459 	 -16.3138 	 17.4514 	 0.145812 	 119.684 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
6 	 167.183 	 855.675 	 115.169 	 214.22 	 2627 	 82.1166 	 42.1341 	 0.858328 	 0.928925 	 227.38 	 1175.6 	 530.687 	 0.451419 	 668.218 	 1032.61 	 3893 	 0.93762 	 275.397 	 530.024 	 490.12 	 321.048 	 0.186047 	 439.438 	 497.545 	 142.205 	 0.290142 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 124.644 	 16.0681 	 54.8388 	 0.292502 	 187.482 	 37 	 38 	 198.27 	 26.4484 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	  DCIS 
7 	 204.597 	 557.816 	 414.383 	 243.977 	 10577 	 152.277 	 89.5801 	 0.808664 	 0.955379 	 421.203 	 707.704 	 272.649 	 0.385258 	 438.944 	 564.712 	 11979 	 0.909705 	 535.321 	 548.276 	 615.978 	 446.906 	 0.307536 	 681.543 	 600.577 	 153.398 	 0.249032 	 44 	 45 	 138.727 	 -1.29545 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 202.483 	 87.904 	 82.9101 	 0.312489 	 265.321 	 37 	 38 	 141.216 	 -30.6057 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 37 	 37 	 37 	 0 	  Tumour 
8 	 272.824 	 202.811 	 241.006 	 605.353 	 10442 	 129.46 	 103.26 	 0.603157 	 0.977166 	 400.96 	 1019.8 	 338.667 	 0.332091 	 686.617 	 876.812 	 18192 	 0.924343 	 612.149 	 665.001 	 985.884 	 816.812 	 0.402116 	 917.991 	 993.257 	 198.521 	 0.201364 	 100 	 477 	 159.38 	 19.3573 	 2 	 2251.44 	 0.215613 	 47.6725 	 47.6725 	 47.6725 	 0 	 55 	 45 	 50 	 7.07107 	 120.227 	 -5.06089 	 36.3965 	 0.198818 	 183.065 	 112 	 154 	 188.223 	 16.4013 	 2 	 3108.27 	 0.29767 	 11.2396 	 11.2396 	 11.2396 	 0 	 62 	 50 	 56 	 8.48528 	  Tumour 
9 	 288.698 	 504.079 	 412.147 	 312.827 	 6819 	 117.998 	 76.7663 	 0.759442 	 0.89913 	 353.061 	 863.568 	 196.772 	 0.227859 	 551.381 	 720.577 	 12127 	 0.831129 	 615.262 	 652.58 	 746.373 	 577.301 	 0.383244 	 756.079 	 745.513 	 230.815 	 0.309249 	 103 	 427 	 153.913 	 13.8899 	 2 	 206.487 	 0.0302812 	 42.9152 	 42.9152 	 42.9152 	 0 	 52 	 51 	 51.5 	 0.707107 	 118.566 	 27.1389 	 28.8651 	 0.15912 	 181.404 	 199 	 1082 	 170.724 	 -1.0983 	 3 	 807.289 	 0.118388 	 37.5936 	 33.1408 	 34.832 	 2.1571 	 73 	 61 	 66.3333 	 6.1101 	  Tumour 
10 	 340.657 	 124.545 	 313.05 	 685.123 	 13402 	 182.134 	 102.069 	 0.828218 	 0.886141 	 551.186 	 1166.82 	 427.275 	 0.366187 	 847.708 	 1023.83 	 18715 	 0.803633 	 736.392 	 629.695 	 788.506 	 619.434 	 0.489855 	 875.062 	 756.756 	 186.179 	 0.236117 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 174.198 	 28.4686 	 32.2452 	 0.136035 	 237.036 	 150 	 283 	 161.727 	 -10.0953 	 3 	 5800.55 	 0.432812 	 16.6972 	 10.6649 	 13.1753 	 2.80922 	 61 	 40 	 50 	 10.5357 	  Tumour 
