rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
11	324.126	943.96	459.619	204.12	4398	78.6241	73.8595	0.342821	0.94317	271.622	1854.02	455.098	0.245465	586.102	1554.74	5472	0.929348	312.693	1635.7	1741.84	286.84	0.272727	1629.92	1757.34	251.478	0.144375	60	61	323.033	77.8173	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	60	60	60	0	469.062	138.524	148.404	0.277503	534.784	90	106	756.878	373.784	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	90	90	90	0	  Tumour 
12	328.185	349.987	374.04	166.877	5803	129.649	58.3104	0.893152	0.907712	362.718	1561.06	301.25	0.192977	558.246	1261.78	6913	0.78352	474.416	1347.22	1514.1	59.1	0.347395	1693.39	1468.37	279.329	0.184486	115	352	280.409	35.1927	2	2881.78	0.496603	33.6378	33.6378	33.6378	0	64	51	57.5	9.19239	511.946	242.836	143.305	0.248076	577.667	118	352	455.492	72.3981	2	2363.44	0.407279	31.9954	31.9954	31.9954	0	61	57	59	2.82843	  Tumour 
13	339.444	137.23	540.285	84.6286	5699	91.1031	83.398	0.402491	0.897339	322.35	2098.99	445.773	0.212376	1220.09	1799.7	6070	0.87464	346.978	1463.26	1472.53	17.53	0.750831	1472.44	1466.18	106.48	0.0723111	334	3020	315.263	70.0475	7	938.342	0.16465	81.8616	17.3577	44.1487	17.2484	65	7	47.7143	19.5339	294.742	66.5649	38.9312	0.108003	360.463	224	1130	566.192	183.099	3	1118.41	0.196246	46.4194	23.1759	37.2511	11.0679	83	70	74.6667	7.23418	  Tumour 
14	343.345	203.034	489.449	136.213	3329	74.0692	58.5575	0.612361	0.951143	229.338	1960.73	418.301	0.213339	953.495	1661.45	3984	0.951517	250.995	1489.45	1544.58	89.58	0.333333	1490.32	1553.2	137.447	0.0889865	67	68	328.06	82.8437	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	67	67	67	0	329.108	17.7239	38.2996	0.0970029	394.829	70	70	576.329	193.235	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	70	70	70	0	  Tumour 
15	416.721	128.109	594.348	152.345	7740	150.571	85.2351	0.82435	0.684653	475.487	1729.43	357.45	0.206687	754.833	1430.14	10515	0.6269	688.968	1456.28	1603.86	148.86	0.517949	1633.84	1590.11	290.596	0.181186	25	29	265.96	20.744	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	25	25	25	0	307.182	36.9805	64.8564	0.173923	372.903	134	479	473.455	90.3618	3	3031.8	0.391705	49.712	19.1669	33.3074	13.7723	59	37	44.6667	12.4231	  Tumour 
16	396.752	406.342	402.046	79.0253	6471	119.817	69.721	0.813265	0.947577	342.233	2028.51	565.362	0.278708	1171.96	1729.23	10518	0.876646	519.245	1910.27	2064.01	609.01	0.419643	2019.87	2073.08	271.103	0.131348	203	1573	337.069	91.853	3	948.03	0.146504	79.4255	36.4736	55.3213	19.6355	90	55	67.6667	19.3993	369.404	49.425	35.2387	0.0809852	435.125	234	1016	628.171	245.077	3	1006.29	0.155507	59.3452	22.5043	40.842	16.4762	103	64	78	21.7025	  Tumour 
17	420.645	50.3537	658.545	155.708	11565	153.698	98.5688	0.767276	0.95999	444.777	2456.07	579.02	0.23575	1305.1	2156.79	15363	0.879746	605.245	1911.58	1973.91	518.91	0.378277	1701.82	2025.98	290.659	0.147251	290	3390	383.397	138.181	5	1987.79	0.17188	76.1628	13.0143	48.7979	19.5183	67	38	58	11.7686	557.672	171.659	124.31	0.199409	623.393	262	2332	610.328	227.235	4	1581.18	0.136721	70.6574	16.3931	46.4748	17.1851	80	56	65.5	11	  Tumour 
18	385.023	931.047	490.734	222.2	3700	74.9707	65.2528	0.492386	0.942675	247.823	1809.14	339.036	0.187401	692.758	1509.86	4821	0.907739	307.238	1710.61	1705.29	250.29	0.433213	1724.47	1699.04	206.624	0.121167	90	251	326.522	81.3062	2	553.521	0.1496	26.7177	26.7177	26.7177	0	45	45	45	0	533.155	126.497	118.517	0.197899	598.876	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
19	445.791	467.677	329.815	79.0253	3212	81.7568	54.021	0.750604	0.915621	254.149	1338.1	160.065	0.119622	470.933	1038.81	5297	0.887418	340.191	2248.07	2225.07	770.07	0.340278	2254.12	2217.65	216.251	0.0971885	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	366.095	90.6153	59.6846	0.138218	431.816	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
20	505.615	955.024	597.378	295.652	10859	144.581	97.7336	0.73692	0.960039	419.747	1919.26	395.911	0.206283	818.168	1619.98	16456	0.840492	672.156	1705.62	1811.08	356.08	0.0693816	1876.93	1803.98	195.678	0.108044	223	1222	326.973	81.7571	4	2424.6	0.22328	50.9454	10.5071	35.6485	14.9833	61	51	55.75	4.11299	531.294	176.219	132.171	0.221386	597.015	267	873	646.67	263.577	4	2251.3	0.207321	61.4375	14.9134	33.3469	17.09	72	61	66.75	4.78714	  Tumour 
21	655.715	121.124	773.6	75.743	8964	159.924	74.1947	0.885868	0.903174	440.191	1999.58	414.203	0.207145	1183.7	1700.3	11074	0.890981	547.304	1585.5	1559.76	104.76	0.257202	1586.74	1553.59	289.805	0.185801	131	369	334.405	89.1886	2	1368.35	0.15265	31.013	31.013	31.013	0	68	63	65.5	3.53553	164.073	28.1553	26.9935	0.117468	229.794	211	817	528.934	145.84	3	1323.85	0.147685	32.9482	25.5539	28.3708	3.57694	79	66	70.3333	7.50555	  Tumour 
22	706.513	176.725	720.702	64.0312	2419	84.6582	40.3314	0.879227	0.877085	228.108	2175.73	501.976	0.230717	1169.85	1876.44	3449	0.855619	292.593	1648.32	1756.26	301.26	0.547619	1577.96	1824.43	327.757	0.186622	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	220.708	-13.9416	26.7249	0.0933037	286.43	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
23	746.586	127.021	844.905	64.0312	8876	137.485	83.5814	0.793989	0.950627	419.262	2759.33	641.634	0.232533	1225.46	2460.05	12321	0.929606	505.73	1786.6	1844.04	389.04	0.356481	1712.27	1868.58	284.307	0.154176	238	1887	377.496	132.28	4	1749.64	0.19712	66.3676	13.0837	42.1635	18.4294	77	45	59.5	15.0886	494.679	149.305	112.913	0.201485	560.401	255	790	781.259	398.165	3	1360.82	0.153315	42.3338	15.6975	29.8706	11.9855	115	68	85	26.0576	  Tumour 
24	766.045	969.059	823.952	328.976	6069	114.417	67.8306	0.805322	0.97761	321.747	1869.06	457.383	0.244713	1072.24	1569.77	13097	0.816521	650.375	1933.22	2001.01	546.01	0.173765	2073.17	2029.79	265.523	0.132694	188	1377	335.181	89.9649	3	281.98	0.0464623	76.8413	29.1582	53.8023	21.3608	68	58	62.6667	5.03322	278.036	48.3277	55.893	0.162594	343.758	158	521	700.525	317.432	2	1094.12	0.180281	35.8034	35.8034	35.8034	0	128	30	79	69.2965	  Tumour 
25	804.775	245.805	744.949	132.382	4404	83.2744	67.4216	0.586937	0.97932	255.421	2160.67	720.535	0.333478	1350.3	1861.38	5914	0.929874	329.22	1534.17	1513.73	58.73	0.148936	2079.5	1466.51	403.861	0.266798	73	76	351.836	106.62	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	73	73	73	0	211.769	28.4074	41.9155	0.151052	277.49	90	163	592.022	208.929	2	272.029	0.0617687	14.8661	14.8661	14.8661	0	45	45	45	0	  DCIS 
26	862.421	999.442	923.05	339.779	6198	89.9348	88.2247	0.194085	0.975449	310.007	1595.8	365.205	0.228854	602.287	1296.52	8553	0.891309	422.492	1861.72	1839	384	0.269129	2063.25	1840.26	275.159	0.149625	129	648	327.209	81.9933	3	640.951	0.103413	56.5139	9.89949	38.3529	22.3191	45	39	43	3.4641	395.315	87.6599	123.035	0.266867	461.036	239	986	663.971	280.877	3	731.489	0.11802	49.5503	13.1907	37.329	18.6979	99	66	79.6667	17.2143	  Tumour 
27	925.015	192.994	872.427	47.0744	2090	98.1431	28.6018	0.956592	0.916667	230.35	1607.61	317.413	0.197443	907.332	1308.33	2533	0.89096	251.865	1196.66	1167.33	-287.67	0.311628	1175.07	1166.94	98.3813	0.0842792	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	178.524	36.0063	35.8844	0.146919	244.245	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Fib 
28	921.327	458.291	893.076	241.661	5369	107.868	64.3521	0.802552	0.933414	317.463	1955.44	599.118	0.306385	1071.22	1656.15	8484	0.922174	393.848	2222.69	2098.25	643.25	0	0	0	690.078	0.328882	59	60	379.254	134.038	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	59	59	59	0	144.613	17.524	33.7065	0.160252	210.334	95	99	608.505	225.412	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	95	95	95	0	  Tumour 
29	935.14	146.979	999.124	47.0744	5380	109.042	64.171	0.808497	0.97147	297.605	993.823	138.393	0.139254	289.137	694.539	6289	0.966646	324.534	1003.07	1126.84	-328.16	0.248175	1177.04	1119.12	142.921	0.126834	45	45	194.467	-50.7493	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	45	45	45	0	288.539	68.5902	57.2523	0.161611	354.26	45	45	384.4	1.30654	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	45	45	45	0	  Tumour 
30	1108.19	603.656	1071.17	372.404	4591	109.062	55.1328	0.862815	0.944456	287.907	1773.38	385.812	0.217558	895.82	1474.09	7537	0.879155	403.99	2398.99	2495.18	1040.18	0.283237	2524.74	2487.52	301.58	0.120865	132	359	408.03	162.814	2	723.996	0.157699	28.9694	28.9694	28.9694	0	67	65	66	1.41421	568.934	237.853	140.959	0.222104	634.656	112	167	656.741	273.648	2	792.84	0.172694	13.4288	13.4288	13.4288	0	67	45	56	15.5563	  Tumour 
31	1192.45	200.137	1217.48	267.092	13108	204.543	85.0417	0.909472	0.942411	523.262	1392.09	399.842	0.287225	542.747	1092.8	15644	0.881253	630.458	1288.6	1441.44	-13.56	0.329114	1522.32	1426.1	407.957	0.283019	12	12	205.417	-39.7993	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	12	12	12	0	174.009	-32.0354	58.5478	0.244223	239.73	143	311	440.028	56.9345	2	3057.82	0.233279	23.792	23.792	23.792	0	79	64	71.5	10.6066	  Tumour 
32	1149.65	963.365	1175.44	352.036	6800	124.168	71.2302	0.819092	0.932785	361.061	1750.49	422.945	0.241615	803.547	1451.21	10897	0.866216	484.132	2443.73	2599.18	1144.18	0	0	0	335.849	0.129213	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	169.386	17.4309	19.6397	0.083535	235.107	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
33	1189.44	621.909	1152.59	289.689	11533	126.169	117.179	0.370705	0.961324	432.902	2321.23	686.887	0.295916	1462.07	2021.94	15455	0.888627	595.428	2019.02	2218.47	763.47	0.378168	2394.21	2176.61	217.618	0.0980938	196	2875	417.082	171.866	3	948.69	0.0822587	84.6043	51.8339	68.5585	14.6648	79	58	65.3333	11.8462	537.221	168.325	105.858	0.175569	602.942	466	2117	775.876	392.782	5	1830.51	0.15872	58.545	14.6194	36.9831	14.532	135	71	93.2	28.3584	  Tumour 
34	1198.96	521.826	1163.71	304.357	5669	123.77	60.8888	0.870623	0.954859	337.706	1494.64	254.432	0.170229	743.145	1195.36	8690	0.914256	404.635	1620.83	1710.99	255.99	0.277311	2283.97	1616.32	537.771	0.314303	129	604	315.922	70.7065	2	1299.72	0.229267	58.4006	58.4006	58.4006	0	68	61	64.5	4.94975	154.425	-18.4497	28.4478	0.129222	220.146	146	634	449.685	66.5915	2	476.134	0.083989	58.6762	58.6762	58.6762	0	79	67	73	8.48528	  Tumour 
35	1209.07	121.132	1260.51	292.985	5352	114.694	60.3606	0.850314	0.935828	337.765	1447.09	407.659	0.28171	683.025	1147.8	7467	0.888505	424.576	1419.94	1410.11	-44.89	0.253406	1963.89	1327.16	516.876	0.366549	66	67	218.682	-26.5342	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	66	66	66	0	370.669	113.471	98.8012	0.226406	436.39	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
36	1276.6	268.142	1279.88	359.901	12797	196.446	83.8634	0.904298	0.9736	495.948	1489.74	274.902	0.18453	438.946	1190.46	15205	0.957856	566.132	1320.57	1377.27	-77.73	0.266798	1320.36	1389.96	360.53	0.26177	304	2878	267.832	22.6162	6	3546.94	0.27717	148.317	9.644	56.7538	54.8416	109	12	50.6667	31.8036	207.143	-0.447891	39.4842	0.144703	272.864	158	299	449.152	66.0584	2	3925.66	0.306764	21.7058	21.7058	21.7058	0	90	68	79	15.5563	  Tumour 
37	1280.76	391.281	1259.04	315.357	15203	145.898	141.815	0.23492	0.910468	530.642	1577.42	300.21	0.190318	459.705	1278.13	17255	0.89823	595.044	1369.95	1461.13	6.13	0.0916031	1838.19	1440.74	266.411	0.182332	62	65	274.806	29.5905	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	62	62	62	0	267.195	13.4709	58.4011	0.175423	332.916	81	84	460.951	77.8572	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	81	81	81	0	  Tumour 
38	1472.84	823.331	1255.01	290.759	8226	150.096	70.9473	0.881234	0.955956	398.718	1957.62	516.875	0.264032	982.094	1658.33	10716	0.934915	502.108	1706.37	1685.85	230.85	0	0	0	258.617	0.153404	124	512	370.847	125.631	2	1050.9	0.127754	46.9368	46.9368	46.9368	0	65	59	62	4.24264	532.701	141.018	96.9261	0.161969	598.422	88	91	721.375	338.282	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	88	88	88	0	  DCIS 
39	1465.39	710.147	1242	275.363	5499	103.749	67.7938	0.756979	0.97293	301.362	1960.58	481.871	0.245779	926.248	1661.3	7371	0.93934	375.095	1581.59	1677.46	222.46	0.361032	1618.4	1691.63	93.4508	0.0557096	67	69	320.209	74.993	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	67	67	67	0	604.593	124.964	134.345	0.200421	670.315	68	70	694.397	311.304	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	68	68	68	0	  DCIS 
40	1600.36	470.265	1567.22	202.04	65209	342.769	255.561	0.666419	0.939151	1128.11	2145.14	773.109	0.3604	1415.6	1845.86	71605	0.938885	1237.67	909.479	628.718	-826.282	0	0	629.406	178.272	0.283549	1864	27615	266.936	21.7202	31	17276.2	0.264936	311.366	8.89082	123.887	97.2451	125	35	60.129	19.9094	262.225	156.375	107.712	0.328444	327.947	2002	31385	557.905	174.811	26	16501.1	0.25305	299.476	10.0499	146.5	98.0787	166	44	77	32.1646	  Tumour 
41	1482	634.372	1261.35	202.04	4630	111.252	56.0779	0.863669	0.956809	296.635	969.633	186.775	0.192625	245.228	670.349	8932	0.858681	502.836	1105.39	1129.09	-325.91	0.286334	1492.16	1066.92	439.947	0.389647	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	187.347	-7.04371	48.0823	0.189997	253.068	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
42	1587.33	701.606	1364.03	232.364	5416	110.385	65.5032	0.804904	0.96922	312.451	1109.86	282.015	0.2541	317.144	810.575	8871	0.893443	456.066	1332.65	1316.73	-138.27	0.555294	1514.93	1233.53	366.961	0.278691	34	36	208.5	-36.716	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	34	34	34	0	302.436	31.3853	76.9439	0.208998	368.157	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
43	1639.65	777.718	1418.58	265.663	4006	83.9781	63.1997	0.658508	0.948839	264.894	1289.36	232.075	0.179993	524.462	990.073	7279	0.894666	387.338	1263.82	1295.25	-159.75	0.363889	1566.89	1233.51	287.056	0.221622	73	75	285.219	40.0032	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	73	73	73	0	236.961	18.326	51.5497	0.17031	302.682	104	109	475.462	92.3681	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	104	104	104	0	  DCIS 
44	1739.21	105.827	1768.12	295.002	38299	261.694	188.835	0.692322	0.969178	790.08	2114.42	511.771	0.242039	1015.27	1815.13	47701	0.927277	1013.06	1204.59	1402.88	-52.12	0.0860441	1802.16	1377.25	248.626	0.177226	548	10186	285.894	40.6782	8	9772.26	0.255157	168.012	9	95.2077	54.6695	136	45	60.8889	29.9142	241.372	-14.0382	44.364	0.144464	307.093	832	14066	519.897	136.803	10	9968.15	0.260272	166.954	14.7508	82.7405	41.8841	155	32	83.2	40.0466	  Tumour 
45	1720.58	952.158	1517.26	118.017	9390	183.643	75.1886	0.912342	0.827604	468.676	2056.96	544.356	0.264641	1017.66	1757.68	11185	0.838959	533.338	1164.71	1145.4	-309.6	0.217391	1353.21	1117.71	201.903	0.176274	124	749	276.153	30.9372	2	1653.58	0.1761	74.2217	74.2217	74.2217	0	69	55	62	9.89949	314.19	74.6682	82.5446	0.217273	379.911	132	170	647.371	264.278	2	3246.95	0.345788	10.6964	10.6964	10.6964	0	71	61	66	7.07107	  DCIS 
46	1693.73	848.329	1477.37	179.613	3318	119.287	37.5384	0.949195	0.924749	285.723	1431.06	255.491	0.178533	724.061	1131.77	4922	0.930787	343.882	868.278	790.599	-664.401	0	0	0	176.817	0.22365	72	75	242.667	-2.54933	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	72	72	72	0	125.408	-2.29899	21.0234	0.109996	191.129	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
47	1683.7	705.218	1461.01	245.538	3381	81.9889	53.1695	0.761218	0.94759	255.037	1287.77	211.688	0.164383	492.872	988.487	4962	0.928171	311.196	1454.11	1494.63	39.63	0.524306	1507.41	1490.81	88.5828	0.0592673	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	428.725	105.166	63.4888	0.128404	494.446	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  DCIS 
48	1790.96	741.656	1568.31	198.091	7154	99.3366	93.601	0.334879	0.968983	340.291	1000.39	306.326	0.306206	325.242	701.108	10967	0.885078	508.35	1130.09	1198.07	-256.93	0.34968	1607.32	1100.62	381.255	0.318226	90	164	218.3	-26.916	2	4002.43	0.559467	14.7648	14.7648	14.7648	0	45	45	45	0	251.475	33.8034	94.3927	0.297585	317.196	90	435	408.433	25.3399	2	1653.72	0.231161	50.9902	50.9902	50.9902	0	45	45	45	0	  DCIS 
