rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
21 	 370.585 	 354.151 	 322.895 	 400.362 	 4703 	 109.856 	 57.3711 	 0.852798 	 0.923787 	 292.007 	 1636.37 	 556.099 	 0.339836 	 1103.02 	 1530.3 	 6078 	 0.87015 	 366.995 	 299.675 	 347.109 	 219.221 	 0.662722 	 353.598 	 338.297 	 56.3068 	 0.162216 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 102.379 	 -19.4282 	 29.1034 	 0.192842 	 150.919 	 36 	 36 	 101.306 	 14.1833 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 36 	 36 	 36 	 0 	  DCIS 
22 	 368.919 	 676.074 	 488.746 	 431.613 	 3215 	 85.2733 	 54.0025 	 0.773916 	 0.850754 	 249.622 	 1719.08 	 636.246 	 0.370108 	 1203.86 	 1613.01 	 4472 	 0.848577 	 318.225 	 234.588 	 236.83 	 108.941 	 0.266667 	 314.137 	 224.209 	 58.2392 	 0.245912 	 90 	 221 	 125.589 	 9.32714 	 2 	 835.921 	 0.260007 	 22.6274 	 22.6274 	 22.6274 	 0 	 45 	 45 	 45 	 0 	 38.1814 	 15.6962 	 12.6585 	 0.145968 	 86.721 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
23 	 388.035 	 415.476 	 353.86 	 369.242 	 3896 	 78.1128 	 63.6297 	 0.580041 	 0.976196 	 241.279 	 1162.66 	 348.403 	 0.299659 	 688.748 	 1056.59 	 5871 	 0.90784 	 360.066 	 322.096 	 356.058 	 228.169 	 0.455927 	 381.507 	 349.559 	 44.6292 	 0.125343 	 45 	 45 	 127.311 	 11.0494 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 220.275 	 55.8892 	 39.3462 	 0.146369 	 268.814 	 48 	 49 	 102.854 	 15.7319 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 48 	 48 	 48 	 0 	  DCIS 
24 	 431.652 	 209.398 	 391.695 	 417.401 	 3175 	 98.7696 	 43.9917 	 0.895333 	 0.920824 	 254.409 	 1075.04 	 275.104 	 0.2559 	 735.846 	 968.966 	 4646 	 0.912053 	 312.669 	 238.92 	 264.361 	 136.472 	 0.167224 	 282.26 	 262.659 	 43.5316 	 0.164667 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 38.2522 	 -14.4561 	 14.1405 	 0.162924 	 86.7918 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
25 	 415.947 	 710.835 	 546.027 	 409.453 	 2299 	 90.9945 	 35.2416 	 0.921956 	 0.8412 	 230.208 	 1057.34 	 351.13 	 0.332089 	 627.458 	 951.26 	 3527 	 0.896087 	 277.439 	 356.512 	 277.075 	 149.186 	 0.442688 	 296.223 	 270.944 	 53.391 	 0.192695 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 45.4012 	 19.0829 	 14.9603 	 0.159253 	 93.9408 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
26 	 429.185 	 464.917 	 409.939 	 323.223 	 2077 	 54.5652 	 49.5208 	 0.419939 	 0.943662 	 185.38 	 766.291 	 129.334 	 0.16878 	 352.377 	 660.213 	 5825 	 0.916457 	 350.149 	 384.228 	 380.341 	 252.452 	 0.360656 	 373.064 	 381.156 	 59.6054 	 0.156716 	 45 	 45 	 129.978 	 13.716 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 135.735 	 17.1246 	 18.8827 	 0.10247 	 184.275 	 45 	 45 	 88.9111 	 1.78881 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
27 	 426.88 	 582.676 	 467.403 	 341.849 	 1196 	 43.8902 	 35.044 	 0.602067 	 0.9568 	 134.711 	 758.639 	 154.191 	 0.203246 	 416.279 	 652.561 	 5498 	 0.934875 	 324.007 	 350.298 	 366.099 	 238.21 	 0 	 0 	 364.761 	 58.516 	 0.159837 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 148.883 	 17.129 	 13.1575 	 0.0666462 	 197.423 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
28 	 476.876 	 774.906 	 634.402 	 405.498 	 1346 	 62.0666 	 28.77 	 0.886079 	 0.884944 	 172.995 	 917.964 	 331.886 	 0.361546 	 516.797 	 811.886 	 3114 	 0.940217 	 240.225 	 341.36 	 363.635 	 235.746 	 0.135135 	 232.9 	 373.35 	 153.99 	 0.423475 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 17.6231 	 3.91575 	 5.53941 	 0.083724 	 66.1627 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
29 	 491.857 	 723.507 	 608.276 	 358.621 	 3605 	 76.6741 	 60.9094 	 0.607403 	 0.953199 	 239.179 	 1371.16 	 626.37 	 0.456818 	 924.317 	 1265.08 	 5772 	 0.875076 	 360.007 	 301.085 	 292.197 	 164.309 	 0.329154 	 301.543 	 288.189 	 90.8554 	 0.310938 	 45 	 45 	 147.111 	 30.8494 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 31.4338 	 9.71589 	 9.1022 	 0.113815 	 79.9734 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
30 	 493.519 	 635.58 	 552.8 	 303.059 	 2351 	 68.0421 	 44.5772 	 0.755506 	 0.978768 	 186.468 	 1698.47 	 528.775 	 0.311325 	 1057.68 	 1592.39 	 4083 	 0.879199 	 303.681 	 392.657 	 409.104 	 281.215 	 0.107914 	 383.733 	 413.361 	 52.4762 	 0.128271 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 216.731 	 84.9413 	 43.7188 	 0.164808 	 265.271 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
