rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 72.6528 	 2509.02 	 151.03 	 304.593 	 3666 	 109.707 	 45.2292 	 0.91106 	 0.950973 	 290.434 	 1019.34 	 321.257 	 0.315163 	 180.935 	 791.62 	 5749 	 0.941225 	 354.024 	 606.203 	 593.061 	 340.676 	 0 	 0 	 0 	 79.7124 	 0.134408 	 44 	 47 	 381.5 	 103.022 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	 26.8971 	 -39.2411 	 14.1248 	 0.153994 	 91.7229 	 67 	 68 	 218.881 	 37.9916 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	  Tumour 
2 	 64.5244 	 834.757 	 221.111 	 857.989 	 2813 	 74.5001 	 48.686 	 0.756925 	 0.955827 	 227.765 	 880.707 	 149.003 	 0.169186 	 -73.633 	 652.992 	 7428 	 0.897101 	 400.024 	 894.73 	 968.021 	 715.637 	 0 	 0 	 0 	 257.049 	 0.265541 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 16.2798 	 -56.1244 	 7.77538 	 0.0958673 	 81.1056 	 78 	 81 	 184.449 	 3.55973 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 78 	 78 	 78 	 0 	  Other 
3 	 146.919 	 3081.03 	 158.152 	 254.232 	 2798 	 113.765 	 41.0021 	 0.932794 	 0.715052 	 302.191 	 757.039 	 97.5741 	 0.128889 	 -210.831 	 529.324 	 4716 	 0.850343 	 344.853 	 399.523 	 377.081 	 124.697 	 0 	 0 	 0 	 62.1622 	 0.164851 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 9.69535 	 -67.002 	 6.6291 	 0.0889561 	 74.5211 	 50 	 53 	 166.08 	 -14.809 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 50 	 50 	 50 	 0 	  Tumour 
4 	 172.172 	 2828.49 	 271.892 	 97.0052 	 3652 	 80.7816 	 59.3521 	 0.678367 	 0.949558 	 251.765 	 1135.98 	 361.531 	 0.318255 	 386.164 	 908.264 	 5378 	 0.919631 	 319.882 	 697.8 	 594.043 	 341.659 	 0 	 0 	 0 	 92.7797 	 0.156183 	 244 	 590 	 497.619 	 219.14 	 2 	 66.4599 	 0.0181982 	 37.4101 	 37.4101 	 37.4101 	 0 	 171 	 73 	 122 	 69.2965 	 37.3963 	 -45.748 	 11.428 	 0.111796 	 102.222 	 80 	 86 	 235.075 	 54.186 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 80 	 80 	 80 	 0 	  DCIS 
5 	 161.966 	 608.735 	 245.937 	 992.905 	 3343 	 103.427 	 42.6279 	 0.911113 	 0.884626 	 283.907 	 1119.36 	 304.194 	 0.271758 	 189.073 	 891.642 	 7620 	 0.914437 	 402.894 	 1149.12 	 1153.66 	 901.276 	 0 	 0 	 1152.68 	 369.465 	 0.320254 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 46.2326 	 -21.4709 	 16.9204 	 0.152356 	 111.058 	 72 	 77 	 239.292 	 58.4027 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 72 	 72 	 72 	 0 	  DCIS 
6 	 165.706 	 2628.02 	 151.03 	 200.09 	 1312 	 81.0892 	 21.9921 	 0.962521 	 0.901718 	 198.652 	 850.365 	 195.013 	 0.229328 	 -141.412 	 622.65 	 2760 	 0.938137 	 246.912 	 473.584 	 475.905 	 223.521 	 0 	 0 	 0 	 54.0788 	 0.113634 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 21.2002 	 -59.7123 	 6.74167 	 0.0783679 	 86.0259 	 65 	 67 	 174.415 	 -6.47361 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 65 	 65 	 65 	 0 	  Tumour 
7 	 172.907 	 2924.85 	 427.85 	 97.0052 	 3028 	 82.0472 	 48.9384 	 0.802639 	 0.943302 	 236.451 	 900.815 	 180.861 	 0.200775 	 29.5433 	 673.1 	 4611 	 0.950722 	 289.054 	 422.893 	 415.841 	 163.456 	 0 	 0 	 0 	 37.8194 	 0.0909468 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 12.0861 	 -60.1647 	 5.95954 	 0.0774854 	 76.9118 	 35 	 36 	 179.143 	 -1.74614 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 35 	 35 	 35 	 0 	  Tumour 
8 	 263.87 	 699.046 	 241.033 	 867.514 	 3392 	 90.852 	 49.7277 	 0.836905 	 0.931356 	 260.409 	 2280.96 	 592.196 	 0.259626 	 1171.48 	 2053.24 	 6761 	 0.912169 	 358.711 	 1308.13 	 1257.07 	 1004.69 	 0 	 0 	 0 	 292.397 	 0.232602 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 52.3694 	 -22.4667 	 12.0955 	 0.103208 	 117.195 	 44 	 45 	 284.955 	 104.066 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 44 	 44 	 44 	 0 	  DCIS 
9 	 275.629 	 1464 	 663.447 	 343.064 	 4237 	 85.5895 	 65.7069 	 0.640811 	 0.93326 	 268.066 	 1409.5 	 312.921 	 0.222008 	 359.857 	 1181.79 	 6092 	 0.986399 	 296.149 	 1092.66 	 1038.78 	 786.392 	 0 	 0 	 0 	 176.016 	 0.169445 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 98.8578 	 4.08232 	 51.2259 	 0.312957 	 163.684 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
10 	 286.073 	 842.042 	 221.111 	 728.989 	 2769 	 64.136 	 55.1096 	 0.511536 	 0.967505 	 209.037 	 1021.02 	 294.49 	 0.288427 	 196.328 	 793.307 	 6873 	 0.892829 	 403.966 	 1059.06 	 1083.15 	 830.764 	 0 	 0 	 0 	 105.808 	 0.0976852 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 36.6903 	 -57.8986 	 8.14357 	 0.0802195 	 101.516 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Other 
