rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 69.172 	 985.933 	 50.448 	 348.472 	 3692 	 86.4173 	 55.5897 	 0.765639 	 0.968013 	 254.049 	 1436.84 	 565.347 	 0.393465 	 84.517 	 1247.4 	 4325 	 0.964326 	 271.38 	 194.39 	 182.485 	 67.4149 	 0.198312 	 183.191 	 183.416 	 29.2448 	 0.160259 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 33.2218 	 -43.9451 	 10.2962 	 0.122306 	 84.1845 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
2 	 67.8414 	 895.01 	 38.6264 	 317.277 	 3228 	 83.6682 	 50.7928 	 0.794645 	 0.939738 	 240.066 	 1456.3 	 474.062 	 0.325524 	 229.457 	 1266.86 	 3426 	 0.912141 	 258.309 	 214.214 	 235.111 	 120.04 	 0.429204 	 219.794 	 237.881 	 77.8699 	 0.331205 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31.6002 	 -49.8216 	 13.7444 	 0.166471 	 82.5629 	 104 	 481 	 116.779 	 19.8852 	 3 	 394.241 	 0.122132 	 42.2052 	 9 	 29.3591 	 15.9494 	 45 	 14 	 34.6667 	 17.8979 	  DCIS 
3 	 98.1396 	 735.179 	 252.67 	 292.549 	 4498 	 76.3098 	 75.3138 	 0.161045 	 0.97953 	 256.007 	 1593.84 	 583.033 	 0.365803 	 413.281 	 1404.4 	 8522 	 0.981119 	 350.392 	 169.563 	 142.125 	 27.0547 	 0 	 0 	 142.52 	 36.9694 	 0.260119 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 30.7074 	 -46.4261 	 12.0867 	 0.147994 	 81.6701 	 90 	 196 	 113.144 	 16.2508 	 2 	 906.224 	 0.201473 	 21.0238 	 21.0238 	 21.0238 	 0 	 45 	 45 	 45 	 0 	  DCIS 
4 	 108.439 	 954.469 	 50.448 	 299.202 	 2273 	 80.7456 	 37.8798 	 0.883132 	 0.936547 	 215.966 	 1098.77 	 387.007 	 0.352218 	 -101.871 	 909.328 	 2876 	 0.913886 	 246.451 	 214.426 	 192.638 	 77.5678 	 0.490476 	 200.961 	 189.851 	 21.0202 	 0.109118 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 26.8073 	 -49.6804 	 11.4481 	 0.147205 	 77.7699 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
5 	 104.194 	 881.11 	 110.68 	 279.093 	 1695 	 84.6486 	 30.555 	 0.93258 	 0.759069 	 209.095 	 1129.76 	 374.805 	 0.331757 	 -115.356 	 940.317 	 2374 	 0.879911 	 230.167 	 193.834 	 188.129 	 73.0584 	 0.5 	 214.436 	 179.162 	 32.9316 	 0.175048 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 26.7453 	 -49.1982 	 12.7885 	 0.164571 	 77.708 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
6 	 146.617 	 577.414 	 416.371 	 336.773 	 4530 	 119.79 	 49.0031 	 0.9125 	 0.956907 	 300.108 	 1168.23 	 422.949 	 0.362043 	 7.46485 	 978.789 	 5336 	 0.954391 	 317.865 	 222.037 	 184.463 	 69.3923 	 0.0711744 	 201.95 	 184.896 	 22.892 	 0.124101 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 35.776 	 -27.1398 	 15.107 	 0.174167 	 86.7386 	 45 	 45 	 96.8444 	 -0.0491726 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
7 	 164.314 	 820.863 	 190.394 	 213.009 	 4554 	 82.2878 	 71.086 	 0.503714 	 0.973701 	 263.421 	 1626.76 	 676.295 	 0.415732 	 811.816 	 1437.32 	 5332 	 0.97781 	 278.551 	 233.895 	 211.522 	 96.4521 	 0 	 0 	 211.524 	 39.9115 	 0.188687 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 34.5259 	 -30.0153 	 9.58119 	 0.112076 	 85.4886 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
8 	 219.505 	 539.91 	 470.868 	 323.633 	 2212 	 56.338 	 50.4585 	 0.444782 	 0.965096 	 182.167 	 901.457 	 224.475 	 0.249014 	 128.634 	 712.016 	 2756 	 0.969058 	 201.338 	 203.156 	 188.529 	 73.4584 	 0.12069 	 210.952 	 187.498 	 31.66 	 0.167932 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 20.8416 	 -26.5418 	 7.39743 	 0.103022 	 71.8042 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
9 	 264.958 	 703.37 	 344.246 	 164.146 	 4224 	 102.312 	 53.1462 	 0.854501 	 0.963284 	 278.049 	 1041.65 	 342.34 	 0.328651 	 366.7 	 852.214 	 5015 	 0.969644 	 292.936 	 255.035 	 214.283 	 99.2131 	 0 	 0 	 215.677 	 80.3536 	 0.374987 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 54.4251 	 4.96686 	 24.6093 	 0.233512 	 105.388 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
10 	 251.195 	 802.669 	 258.095 	 127.577 	 3397 	 98.5256 	 44.1102 	 0.894182 	 0.967255 	 255.421 	 1090.1 	 351.907 	 0.322821 	 265.473 	 900.659 	 4040 	 0.963051 	 269.48 	 232.589 	 224.008 	 108.938 	 0.138655 	 229.939 	 224.177 	 36.4478 	 0.162707 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 47.1563 	 -34.848 	 10.7822 	 0.109889 	 98.1189 	 90 	 106 	 102.1 	 5.20638 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 90 	 90 	 90 	 0 	  DCIS 
11 	 280.869 	 500.577 	 529.31 	 336.006 	 3194 	 84.302 	 49.8161 	 0.806727 	 0.967293 	 235.338 	 773.084 	 280.001 	 0.362187 	 328.203 	 583.644 	 3873 	 0.976305 	 250.853 	 180.793 	 180.044 	 64.9739 	 0 	 0 	 180.108 	 34.2621 	 0.190298 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 18.605 	 -5.96146 	 11.3649 	 0.163364 	 69.5676 	 45 	 45 	 85.6222 	 -11.2714 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
12 	 321.635 	 209.803 	 816.202 	 615.462 	 4156 	 147.129 	 36.9873 	 0.967885 	 0.943045 	 364.291 	 1147.5 	 540.454 	 0.470983 	 766.598 	 958.062 	 5104 	 0.956163 	 367.48 	 276.169 	 258.253 	 143.183 	 0 	 0 	 258.589 	 29.6622 	 0.114857 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 17.8425 	 4.9987 	 6.69051 	 0.0972386 	 68.8051 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
13 	 303.255 	 756.029 	 328.11 	 99.8248 	 2056 	 69.3408 	 38.5496 	 0.83122 	 0.953176 	 189.48 	 983.94 	 304.754 	 0.309728 	 262.486 	 794.5 	 2631 	 0.954991 	 209.681 	 251.877 	 273.821 	 158.75 	 0.179348 	 230.273 	 277.236 	 33.3887 	 0.121936 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 46.7796 	 -11.7927 	 9.7679 	 0.0999353 	 97.7422 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
14 	 335.165 	 558.765 	 503.076 	 267.32 	 4715 	 87.1395 	 69.2036 	 0.607696 	 0.973972 	 268.25 	 1771.86 	 782.18 	 0.441447 	 1352.3 	 1582.42 	 5522 	 0.977345 	 285.279 	 250.209 	 209.738 	 94.6676 	 0 	 0 	 210.149 	 26.5283 	 0.126483 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31.1644 	 15.4471 	 8.79998 	 0.107151 	 82.127 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
15 	 351.961 	 928.352 	 288.882 	 107.935 	 4344 	 105.51 	 57.0011 	 0.841509 	 0.89678 	 291.723 	 1371.13 	 402.278 	 0.293392 	 710.273 	 1181.69 	 4978 	 0.910721 	 323.622 	 512.73 	 593.679 	 478.609 	 0.484321 	 778.547 	 536.977 	 333.219 	 0.561278 	 32 	 34 	 138.656 	 0.33879 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 136.238 	 -6.42456 	 72.7117 	 0.388417 	 187.2 	 73 	 461 	 120.959 	 24.0653 	 2 	 447.083 	 0.10292 	 56.25 	 56.25 	 56.25 	 0 	 45 	 28 	 36.5 	 12.0208 	  DCIS 
16 	 377.251 	 823.229 	 242.349 	 86.0058 	 11976 	 185.734 	 86.4385 	 0.885107 	 0.920028 	 504.6 	 926.646 	 179.612 	 0.19383 	 490.178 	 737.205 	 23463 	 0.917061 	 719.352 	 566.166 	 925.657 	 810.587 	 0.270492 	 939.055 	 915.194 	 201.139 	 0.217293 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 146.851 	 -17.2188 	 29.0866 	 0.14704 	 197.814 	 135 	 1919 	 107.378 	 10.4842 	 3 	 2714.78 	 0.226685 	 109.877 	 26.0192 	 76.1713 	 39.607 	 45 	 45 	 45 	 0 	  Tumour 
17 	 392.172 	 970.712 	 323.348 	 148.758 	 4366 	 128.052 	 45.1472 	 0.935786 	 0.910912 	 312.392 	 1536.88 	 425.744 	 0.277018 	 718.007 	 1347.44 	 6475 	 0.706955 	 471.647 	 519.06 	 645.053 	 529.983 	 0.131068 	 526.444 	 650.736 	 406.457 	 0.630114 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 89.929 	 -15.2735 	 49.6824 	 0.352628 	 140.892 	 45 	 45 	 104.311 	 7.41749 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
