rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
1 	 64.7769 	 673.727 	 287.2 	 226.02 	 2941 	 69.5263 	 55.0019 	 0.611693 	 0.956112 	 218.309 	 1176.41 	 544.24 	 0.462627 	 405.638 	 1073.24 	 4921 	 0.921881 	 310.711 	 271.112 	 255.421 	 45.4925 	 0 	 0 	 0 	 58.0188 	 0.22715 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 72.6277 	 -0.470277 	 32.8897 	 0.262441 	 125.322 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
2 	 252.79 	 58.4707 	 422.47 	 304.81 	 5862 	 111.592 	 68.1794 	 0.791651 	 0.961772 	 329.99 	 1357.69 	 725.436 	 0.534315 	 809.781 	 1254.52 	 8772 	 0.899692 	 453.279 	 317.83 	 297.805 	 87.8771 	 0 	 0 	 0 	 87.9209 	 0.29523 	 207 	 1114 	 234.188 	 139.707 	 2 	 3164.05 	 0.539757 	 80.8106 	 80.8106 	 80.8106 	 0 	 155 	 52 	 103.5 	 72.832 	 21.4296 	 -15.6361 	 13.2541 	 0.17881 	 74.1242 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
3 	 270.88 	 767.064 	 92.3472 	 108.812 	 5162 	 100.853 	 70.189 	 0.718088 	 0.868293 	 335.563 	 1228.71 	 398.104 	 0.324001 	 591.76 	 1125.54 	 8522 	 0.872619 	 460.794 	 217.164 	 221.967 	 12.039 	 0.199531 	 207.412 	 224.439 	 33.3279 	 0.150148 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 33.6855 	 2.35441 	 19.2613 	 0.222983 	 86.3801 	 45 	 45 	 100.422 	 6.95422 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
4 	 334.58 	 854.599 	 325.055 	 100 	 3878 	 149.403 	 34.5578 	 0.972881 	 0.887821 	 340.635 	 1831.75 	 607.032 	 0.331395 	 1154.48 	 1728.57 	 5977 	 0.884302 	 412.752 	 194.311 	 178.384 	 -31.5437 	 0.109091 	 202.929 	 176.217 	 36.3004 	 0.203496 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 16.8002 	 6.46857 	 6.87602 	 0.0989429 	 69.4948 	 45 	 45 	 112.467 	 18.9987 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
5 	 324.844 	 552.286 	 287.2 	 176.082 	 2375 	 71.5543 	 42.8796 	 0.800555 	 0.964271 	 194.066 	 1123.74 	 371.789 	 0.330849 	 461.384 	 1020.57 	 4226 	 0.883361 	 299.882 	 161.23 	 174.443 	 -35.4853 	 0.185714 	 261.788 	 165.286 	 94.9681 	 0.544408 	 90 	 376 	 86.8889 	 -7.59293 	 2 	 416.399 	 0.175326 	 41.4005 	 41.4005 	 41.4005 	 0 	 45 	 45 	 45 	 0 	 11.5357 	 1.12832 	 4.8057 	 0.0748199 	 64.2303 	 49 	 53 	 88.7551 	 -4.7129 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  DCIS 
6 	 363.19 	 758.514 	 91.9348 	 100 	 5422 	 137.722 	 53.4082 	 0.921745 	 0.884647 	 365.806 	 1263.15 	 496.156 	 0.392791 	 877.195 	 1159.98 	 7246 	 0.897782 	 443.823 	 205.669 	 201.829 	 -8.09965 	 0.466184 	 205.332 	 200.006 	 25.9808 	 0.128727 	 45 	 45 	 109.089 	 14.6071 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 97.9847 	 61.1943 	 52.1552 	 0.346134 	 150.679 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
7 	 368.86 	 642.524 	 305.577 	 79.3977 	 3027 	 165.536 	 25.3287 	 0.988225 	 0.861411 	 383.144 	 756.39 	 188.199 	 0.248812 	 448.871 	 653.215 	 6437 	 0.753571 	 560.291 	 181.064 	 182.462 	 -27.4663 	 0.0450098 	 167.87 	 182.201 	 51.4981 	 0.282241 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 17.7388 	 3.71225 	 8.29331 	 0.117747 	 70.4334 	 49 	 51 	 80.1633 	 -13.3047 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 49 	 49 	 49 	 0 	  Fib 
8 	 413.296 	 449.102 	 414.402 	 138.362 	 6690 	 176.176 	 50.2838 	 0.958403 	 0.88715 	 428.032 	 1395.29 	 478.069 	 0.34263 	 1040.82 	 1292.12 	 8409 	 0.84006 	 522.451 	 185.621 	 184.774 	 -25.1545 	 0.355967 	 187.11 	 183.37 	 32.7269 	 0.177119 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 14.7211 	 -1.42313 	 6.80338 	 0.100917 	 67.4157 	 67 	 72 	 106.269 	 12.8007 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 67 	 67 	 67 	 0 	  Fib 
9 	 423.47 	 311.261 	 480.666 	 138.362 	 4570 	 122.007 	 50.0615 	 0.911943 	 0.916015 	 351.706 	 1080.46 	 443.117 	 0.410118 	 801.463 	 977.288 	 6740 	 0.934294 	 370.225 	 175.156 	 166.139 	 -43.7889 	 0 	 0 	 0 	 31.5479 	 0.189888 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 3.28745 	 3.66838 	 4.85551 	 0.0867333 	 55.9821 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
10 	 406.58 	 524.85 	 373.048 	 112.614 	 2951 	 109.667 	 35.6319 	 0.945745 	 0.925949 	 262.534 	 1111.16 	 471.411 	 0.42425 	 724.618 	 1007.99 	 5187 	 0.88697 	 368.309 	 286.764 	 309.598 	 99.6701 	 0.383929 	 226.76 	 331.754 	 140.583 	 0.454083 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 31.5667 	 -3.83786 	 9.7456 	 0.115659 	 84.2613 	 28 	 34 	 152.679 	 59.2106 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 28 	 28 	 28 	 0 	  Fib 
11 	 428.935 	 695.485 	 173.632 	 79.3977 	 5939 	 124.96 	 63.3245 	 0.862088 	 0.957903 	 335.019 	 1015.81 	 307.082 	 0.302301 	 653.588 	 912.64 	 8565 	 0.935248 	 432.652 	 179.54 	 168.502 	 -41.4257 	 0.268657 	 210.5 	 162.213 	 54.0066 	 0.320509 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 42.6123 	 24.7499 	 18.2285 	 0.191261 	 95.307 	 40 	 44 	 85.875 	 -7.593 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 40 	 40 	 40 	 0 	  Tumour 
12 	 434.428 	 841.558 	 405.444 	 109.225 	 2328 	 99.79 	 30.7669 	 0.951284 	 0.889228 	 265.907 	 905.91 	 292.486 	 0.322864 	 502.303 	 802.736 	 5262 	 0.882146 	 389.137 	 222.21 	 225.885 	 15.9567 	 0.120787 	 201.326 	 227.541 	 58.7484 	 0.260081 	 32 	 34 	 164.531 	 70.0494 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 32 	 32 	 32 	 0 	 21.0799 	 4.28005 	 6.92363 	 0.0938486 	 73.7745 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
13 	 501.837 	 442.535 	 494.297 	 84.1724 	 5412 	 162.945 	 47.2746 	 0.956988 	 0.831975 	 408.375 	 1374.51 	 454.748 	 0.330844 	 895.981 	 1271.33 	 7867 	 0.862799 	 484.936 	 207.506 	 212.814 	 2.88575 	 0.428251 	 199.634 	 216.379 	 49.6732 	 0.233412 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 24.3885 	 -5.05482 	 21.266 	 0.275884 	 77.0831 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
14 	 496.144 	 593.653 	 283.82 	 112.614 	 4128 	 80.4161 	 65.7106 	 0.57645 	 0.971294 	 251.522 	 1937.61 	 909.645 	 0.469469 	 1397.27 	 1834.43 	 5696 	 0.953465 	 324.853 	 195.409 	 176.473 	 -33.4548 	 0.176667 	 204.321 	 173.248 	 39.8136 	 0.225607 	 90 	 201 	 105.4 	 10.9182 	 2 	 902.212 	 0.218559 	 20.3961 	 20.3961 	 20.3961 	 0 	 45 	 45 	 45 	 0 	 16.4457 	 0.0302717 	 6.61759 	 0.0957126 	 69.1403 	 96 	 133 	 107.823 	 14.3549 	 2 	 1232.28 	 0.298518 	 10.5267 	 10.5267 	 10.5267 	 0 	 51 	 45 	 48 	 4.24264 	  Tumour 
15 	 562.889 	 500.919 	 394.994 	 84.1724 	 3867 	 76.0462 	 66.1792 	 0.492609 	 0.97553 	 244.693 	 1542.61 	 618.952 	 0.401236 	 840.576 	 1439.44 	 5694 	 0.923002 	 353.338 	 200.771 	 203.752 	 -6.17662 	 0.263804 	 210.337 	 203.704 	 31.6239 	 0.155208 	 103 	 435 	 100.709 	 6.22692 	 3 	 668.927 	 0.172983 	 37.6962 	 12.3693 	 26.2221 	 11.4754 	 45 	 13 	 34.3333 	 18.4752 	 18.2956 	 -10.0633 	 8.24523 	 0.116146 	 70.9902 	 45 	 45 	 95.2667 	 1.79867 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
16 	 588.757 	 576.615 	 370.438 	 159.765 	 3732 	 82.9035 	 58.2992 	 0.710974 	 0.973904 	 251.095 	 1593.22 	 481.126 	 0.301983 	 811.639 	 1490.05 	 5075 	 0.912114 	 328.853 	 192.867 	 196.737 	 -13.1913 	 0.427632 	 216.2 	 191.08 	 32.9144 	 0.167302 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 96.9726 	 48.1415 	 35.2142 	 0.235283 	 149.667 	 45 	 45 	 93.2222 	 -0.245778 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
17 	 619.075 	 683.249 	 357.994 	 243.939 	 5322 	 97.6879 	 69.7495 	 0.700142 	 0.975619 	 283.179 	 1478.06 	 569.768 	 0.385484 	 1087.74 	 1374.88 	 7551 	 0.943639 	 366.125 	 186.321 	 197.27 	 -12.6586 	 0.0115942 	 336.75 	 197.673 	 57.0622 	 0.28926 	 45 	 45 	 86.1556 	 -8.32626 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 15.9801 	 -2.8011 	 9.32374 	 0.135767 	 68.6747 	 57 	 59 	 90.7895 	 -2.67853 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 57 	 57 	 57 	 0 	  Tumour 
18 	 642.014 	 462.195 	 480.277 	 114.018 	 2910 	 62.2299 	 60.5158 	 0.233084 	 0.944192 	 217.037 	 1151.79 	 370.481 	 0.321656 	 751.494 	 1048.62 	 3986 	 0.923326 	 284.953 	 258.23 	 290.106 	 80.1783 	 0.558935 	 307.714 	 280.39 	 103.42 	 0.356491 	 45 	 45 	 103.578 	 9.09596 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 114.013 	 83.6131 	 55.0085 	 0.32997 	 166.708 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
19 	 649.309 	 542.804 	 439.386 	 135.418 	 4612 	 100.12 	 60.747 	 0.794898 	 0.915079 	 282.35 	 1759.3 	 453.388 	 0.257709 	 968.738 	 1656.13 	 5928 	 0.900365 	 354.61 	 238.488 	 253.692 	 43.7637 	 0.613293 	 276.591 	 241.102 	 52.3766 	 0.206458 	 45 	 45 	 113.4 	 18.9182 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 147.161 	 59.062 	 32.3889 	 0.162061 	 199.856 	 45 	 45 	 95.6 	 2.132 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
20 	 701.274 	 494.549 	 508.806 	 65.192 	 6224 	 112.33 	 71.2181 	 0.773324 	 0.950374 	 320.049 	 1427.58 	 399.369 	 0.279752 	 1062.1 	 1324.41 	 7232 	 0.883891 	 397.924 	 259.414 	 276.049 	 66.1204 	 0.663073 	 285.939 	 271.355 	 51.7883 	 0.187606 	 90 	 414 	 112.789 	 18.3071 	 2 	 779.605 	 0.125258 	 51.0882 	 51.0882 	 51.0882 	 0 	 45 	 45 	 45 	 0 	 168.028 	 109.564 	 60.1313 	 0.272429 	 220.723 	 45 	 47 	 102.533 	 9.06533 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Tumour 
21 	 728.295 	 654.602 	 470.524 	 165.895 	 5149 	 95.9273 	 69.4232 	 0.690108 	 0.96207 	 293.848 	 1629.05 	 769.628 	 0.472438 	 1234.18 	 1525.88 	 8111 	 0.897632 	 426.995 	 267.866 	 284.593 	 74.6648 	 0.0125628 	 333.8 	 283.083 	 44.156 	 0.155155 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 27.1364 	 -7.54563 	 10.8261 	 0.135613 	 79.831 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Tumour 
22 	 755.985 	 460.049 	 723.379 	 65.192 	 2896 	 98.0326 	 41.7292 	 0.90488 	 0.868366 	 255.421 	 1167.53 	 458.158 	 0.392415 	 897.571 	 1064.36 	 5149 	 0.869176 	 346.024 	 188.698 	 197.425 	 -12.5027 	 0.28882 	 256.505 	 187.78 	 51.3012 	 0.259851 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 13.6628 	 2.69347 	 8.851 	 0.133384 	 66.3574 	 45 	 45 	 82.1556 	 -11.3124 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  Fib 
23 	 863.949 	 560.082 	 807.092 	 165.895 	 1852 	 89.8048 	 27.37 	 0.952426 	 0.910521 	 213.581 	 961.887 	 409.42 	 0.425643 	 607.13 	 858.713 	 6806 	 0.840039 	 397.823 	 295.321 	 293.166 	 83.2376 	 0.116848 	 286.907 	 292.923 	 50.9931 	 0.173939 	 43 	 45 	 135.023 	 40.5414 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 43 	 43 	 43 	 0 	 16.3016 	 0.677702 	 9.87105 	 0.143067 	 68.9962 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  Fib 
24 	 918.937 	 619.868 	 855.706 	 194.18 	 2599 	 60.0439 	 57.3619 	 0.295537 	 0.936577 	 213.765 	 1353.47 	 620.733 	 0.458623 	 988.975 	 1250.29 	 3863 	 0.909369 	 291.681 	 204.298 	 187.35 	 -22.5785 	 0.31203 	 234.904 	 177.823 	 39.0509 	 0.208439 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 49.8471 	 39.0473 	 30.4464 	 0.296917 	 102.542 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	  DCIS 
25 	 945.54 	 532.008 	 892.37 	 247.778 	 3355 	 74.257 	 59.3754 	 0.600542 	 0.947472 	 233.338 	 2103.28 	 838.23 	 0.398535 	 1337.49 	 2000.1 	 6556 	 0.942631 	 341.279 	 230.66 	 217.128 	 7.20014 	 0.279605 	 218.976 	 218.116 	 67.2176 	 0.309575 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 22.4789 	 0.530005 	 9.94159 	 0.132249 	 75.1735 	 45 	 45 	 90.9111 	 -2.55689 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	  DCIS 
