rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 
11	273.453	163.949	182.428	123.065	2671	66.5526	52.4549	0.615456	0.94315	209.238	1882.95	594.434	0.315693	913.195	1718.96	3170	0.935932	224.551	1562.18	1346.52	1096.23	0.602094	1614.97	1230.44	523.473	0.388759	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	308.205	82.9288	114.409	0.314457	363.832	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
12	333.562	123.174	253.286	168.244	3500	112.799	44.8163	0.917683	0.871514	286.492	1676.98	565.451	0.337184	1003.5	1512.99	5231	0.850984	342.191	1107.55	1224.61	974.318	0.162069	1542.74	1193.11	547.861	0.447377	33	36	387.121	70.9545	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	33	33	33	0	205.299	1.05855	94.7904	0.363286	260.925	92	187	456.62	71.6676	2	760.761	0.21736	18.8971	18.8971	18.8971	0	66	26	46	28.2843	  Tumour 
13	377.586	676.442	427.215	311.448	7063	106.934	84.339	0.614774	0.9822	325.848	994.413	207.649	0.208816	629.773	830.421	17271	0.944545	541.428	915.459	1333.61	1083.32	0.569002	1498.9	1257.11	274.532	0.205856	53	53	378.66	62.4937	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	53	53	53	0	422.414	103.345	65.8929	0.13784	478.04	605	1188	686.377	301.425	5	2206.6	0.312417	55.2347	9.90871	27.0706	14.1853	318	30	121	113.38	  Tumour 
14	404.152	568.701	356.609	346.481	5701	86.9098	83.5681	0.274629	0.984459	286.978	1095.36	247.925	0.226341	709.052	931.365	11426	0.926307	451.304	1022.11	1515.77	1265.48	0.241026	1699.91	1487.12	296.79	0.195801	101	493	328.376	12.2096	2	616.67	0.108169	49.445	49.445	49.445	0	53	48	50.5	3.53553	405.537	40.3355	66.6773	0.144585	461.164	547	1726	585.3	200.348	5	1160.62	0.203582	51.4182	10.5976	29.2374	12.06	263	34	91.1667	86.3282	  Tumour 
15	413.785	821.002	571.995	364.611	5230	102.212	65.4372	0.768198	0.981238	286.492	900.171	157.093	0.174515	491.023	736.178	23361	0.974146	599.328	715.624	1002.5	752.215	0.461255	1181.67	938.646	333.213	0.332381	95	302	335.705	19.5386	2	1744.61	0.333578	30.196	30.196	30.196	0	49	46	47.5	2.12132	371.088	151.218	81.5142	0.191027	426.715	308	977	551.208	166.256	3	3142.75	0.600908	38.9949	18.3676	30.6605	9.72107	185	54	102.667	71.6961	  Tumour 
16	422.919	209.745	279.728	158.316	5604	93.4699	76.4222	0.575769	0.984194	285.321	1077.14	234.645	0.217841	668.253	913.149	15309	0.920067	534.659	994.09	1515.63	1265.34	0.50108	1443.1	1522.49	375.603	0.247819	51	51	407.196	91.0294	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	51	51	51	0	445.854	209.847	128.743	0.256725	501.48	526	1075	582.833	197.881	3	1114.61	0.198895	45.5952	19.8743	30.6176	11.9612	332	84	175.333	136.299	  Tumour 
17	461.009	745.333	530.065	394.93	4454	78.9148	72.0075	0.40914	0.985398	251.179	1056.08	228.459	0.216327	656.542	892.087	4793	0.953831	287.078	1308.12	1517.66	1267.37	0.852459	1502	1512.9	345.671	0.227767	46	47	341.217	25.0507	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	46	46	46	0	417.826	50.4189	36.0258	0.0760915	473.453	467	1201	575.901	190.949	3	1730.26	0.388474	43.726	11.0491	25.2173	12.7155	264	39	116.75	101.431	  Tumour 
18	460.407	955.569	713.656	464.934	1436	53.4569	35.371	0.749792	0.922879	164.853	1154.75	395.948	0.342886	726.038	990.76	1689	0.938333	172.024	762.265	744.628	494.34	0.574324	830.4	710	167.163	0.224491	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	215.408	60.9091	55.6651	0.205381	271.034	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
19	478.278	426.239	338.25	358.314	4760	83.8255	72.5232	0.50148	0.982253	266.149	1131.12	252.819	0.223512	698.791	967.132	7962	0.848827	412.978	1250.2	1629.65	1379.37	0.237057	1799.62	1592.03	330.058	0.202533	87	123	374.805	58.6379	2	809.709	0.170107	9.27497	9.27497	9.27497	0	46	41	43.5	3.53553	495.51	37.9432	49.9168	0.0905707	551.137	468	799	576.618	191.666	2	429.874	0.0903097	22.0016	22.0016	22.0016	0	345	123	234	156.978	  Tumour 
20	490.174	915.77	691.307	471.364	4773	97.2786	64.4522	0.749016	0.955556	281.622	1421.76	464.984	0.327049	960.674	1257.76	6246	0.909567	344.836	696.642	903.535	653.246	0.465347	931.433	891.901	211.171	0.233716	65	67	349.492	33.3256	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	65	65	65	0	207.61	-42.894	38.7438	0.147182	263.237	63	63	461.19	76.2385	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	63	63	63	0	  Tumour 
21	493.611	650.095	477.34	429.665	3133	73.5997	55.1504	0.662198	0.954892	224.794	698.936	171.762	0.245748	324.168	534.943	9677	0.944466	404.735	986.103	1402.4	1152.11	0.436111	1696.89	1291.66	493.347	0.351788	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	256.999	17.83	22.8749	0.0731704	312.625	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
22	493.004	68.4034	539.434	115.525	704	58.3792	17.7137	0.952855	0.850242	143.882	784.459	171.449	0.218557	413.616	620.466	1468	0.887545	182.225	1053.91	1158.67	908.382	0	0	0	417.286	0.360142	39	40	446.538	130.372	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	39	39	39	0	167.658	-36.2056	43.7448	0.195915	223.284	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Other 
23	511.894	330.193	351.689	262.688	4316	85.3982	64.7725	0.6517	0.974486	252.593	1012.27	234.673	0.231827	521.115	848.282	16638	0.867828	590.6	940.528	1383.03	1132.74	0.803536	1330.56	1406.7	356.873	0.258036	45	45	379.689	63.5222	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	45	45	45	0	458.713	142.785	86.0704	0.167342	514.34	64	65	495.625	110.673	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	64	64	64	0	  Tumour 
24	506.758	818.874	617.12	453.31	3397	74.6599	58.2621	0.625321	0.97419	227.522	1029.5	245.538	0.238503	570.227	865.503	7313	0.901949	388.919	851.755	997.688	747.399	0.801802	1003.5	1002.01	206.616	0.207095	50	52	346.12	29.9533	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	50	50	50	0	308.598	35.3663	30.8088	0.0845874	364.224	66	67	485.773	100.821	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	66	66	66	0	  Tumour 
25	519.897	979.508	761.883	528.564	3707	81.1765	58.3931	0.694663	0.975783	238.693	1691.65	823.153	0.486599	1252.59	1527.65	4997	0.904271	308.693	869.503	845.915	595.626	0.509225	1042.48	777.243	387.47	0.458049	126	267	448.714	132.548	2	2782.98	0.750736	19.4115	19.4115	19.4115	0	89	37	63	36.7696	240.485	28.1804	102.762	0.347038	296.111	77	79	584.701	199.749	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	77	77	77	0	  Tumour 
26	542.048	216.12	391.95	155.901	6871	105.572	83.0065	0.617904	0.981571	320.291	1158.03	289.541	0.250029	696.869	994.038	11180	0.939338	442.558	1003.58	1771.45	1521.16	0.86413	1739.49	1778.26	543.199	0.306641	57	58	371.702	55.5351	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	57	57	57	0	459.211	171.45	125.457	0.243683	514.837	332	506	650.916	265.964	3	1803.03	0.262412	29.03	12.6603	19.4759	7.62189	204	42	110.667	83.7695	  Tumour 
27	621.625	338.314	461.975	299.234	10621	152.29	93.3832	0.789933	0.89065	450.416	1533.87	499.283	0.325505	1061.75	1369.88	14398	0.748415	622.198	1050.72	1655.57	1405.29	0.780718	1658.72	1637.14	413.857	0.249978	205	736	444.615	128.448	3	2011.81	0.189419	30.7193	18.3977	25.2328	5.60849	103	49	68.3333	30.0888	428.15	56.8104	81.2467	0.167943	483.776	1022	4011	737.757	352.805	12	1365.84	0.128598	92.6491	10.5313	43.5184	22.9686	229	33	85.1667	54.1477	  Tumour 
28	598.927	863.917	707.799	554.008	5717	97.3208	74.8896	0.638631	0.982302	288.836	1189.2	348.603	0.293141	762.343	1025.21	8293	0.928459	394.759	1007.96	1198.72	948.432	0.493865	1236.45	1180.07	205.36	0.171316	97	196	356.062	39.8952	2	1074.38	0.187927	18.1247	18.1247	18.1247	0	52	45	48.5	4.94975	564.818	208.406	98.8011	0.159242	620.445	486	2481	604.416	219.464	6	1702.18	0.29774	59.277	9.84387	35.7665	17.3187	171	33	81	52.1728	  Tumour 
29	585.567	771.523	629.223	522.188	2480	81.4345	39.5723	0.873992	0.938683	216.894	876.728	178.028	0.203059	468.143	712.736	5984	0.882596	339.421	1047.13	1286.68	1036.4	0.419463	1005.35	1345.56	366.129	0.284552	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	363.793	38.7101	44.8787	0.107002	419.419	354	815	579.941	194.989	4	1214.29	0.489634	25.1869	10.3759	17.8773	5.63066	189	51	88.5	67.1044	  Tumour 
30	599.784	975.305	798.505	596.142	2250	58.9126	50.9508	0.502023	0.924784	196.995	1051.78	287.845	0.273673	583.509	887.793	5213	0.84847	322.735	1022.73	1206.29	955.999	0.661871	1189.97	1213.17	258.454	0.214256	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	392.469	62.9695	41.4615	0.0925282	448.096	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
31	608.358	56.5193	512.65	115.525	1194	46.1224	33.3065	0.691754	0.947619	139.539	885.131	206.879	0.233727	393.94	721.139	1590	0.935294	163.439	1476.02	1368.51	1118.22	0.388489	2015.76	1205.38	736.406	0.538108	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	268.34	79.797	97.985	0.302454	323.966	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
32	637.004	162.913	497.595	172.514	6196	101.061	78.5519	0.629167	0.971312	316.978	1453.08	483.025	0.332414	917.693	1289.09	12585	0.60273	713.352	1323.12	1927.31	1677.02	0.721854	1848.48	1953.89	613.292	0.318211	87	258	520.425	204.259	2	990.011	0.159782	26.0879	26.0879	26.0879	0	45	42	43.5	2.12132	495.956	179.967	136.603	0.247657	551.583	532	993	709.887	324.935	3	308.109	0.0497271	33.4728	13.8954	23.8866	8.76088	356	43	177.333	161.141	  Tumour 
33	631.238	248.886	473.689	227.607	5012	89.6722	71.3308	0.606004	0.978333	272.836	1339.97	387.664	0.289309	848.221	1175.97	6769	0.931471	342.049	1262	1880.69	1630.4	1.01361	1824.45	1912.03	458.258	0.243665	101	207	376.525	60.3581	2	1335.62	0.266484	20.7103	20.7103	20.7103	0	54	47	50.5	4.94975	460.785	106.636	83.4444	0.161585	516.411	211	511	484.194	99.2423	3	1424.63	0.284243	29.4701	15.8589	21.3434	6.42199	84	60	70.3333	12.3423	  Tumour 
34	647.18	96.3229	530.226	156.525	5011	100.334	64.671	0.764554	0.955386	288.108	1374.83	449.981	0.327298	893.358	1210.84	8537	0.893646	433.789	1307.77	1490.72	1240.43	0.708108	1421.48	1518.31	476.926	0.319931	102	149	566.461	250.294	2	459.26	0.0916504	11.6944	11.6944	11.6944	0	54	48	51	4.24264	531.945	256.013	169.142	0.287866	587.571	280	805	650.771	265.819	3	2499.8	0.498863	32.2084	16.5243	26.1178	7.52066	165	51	93.3333	62.4046	  Tumour 
35	647.156	395.749	493.903	362.353	3538	83.4598	54.2664	0.759754	0.964033	243.179	1485.51	438.099	0.294914	986.562	1321.52	5104	0.917161	314.676	1438.85	1519.38	1269.1	0.792308	1444.89	1560.2	259.935	0.171079	50	51	460.14	143.973	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	50	50	50	0	465.007	-12.0086	42.1639	0.0809858	520.634	57	58	562.544	177.592	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	57	57	57	0	  Tumour 
36	659.109	570.565	563.181	529.684	6884	111.614	79.0308	0.706142	0.970808	326.191	1417.03	474.172	0.334624	1009.27	1253.03	9502	0.910415	430.943	1263.29	1698.02	1447.73	0.22792	1688.6	1697.71	541.927	0.319152	154	312	415.571	99.4048	3	2567.96	0.373033	22.5032	9.99739	15.9872	5.6076	68	39	51.3333	14.9778	321.088	-11.6383	85.6888	0.227463	376.715	505	1575	766.626	381.674	5	1722.74	0.250253	47.0231	13.4818	29.7481	11.6076	164	42	101	58.3009	  Tumour 
37	640.505	498.124	516.236	454.757	2685	61.4443	57.4937	0.352784	0.939468	211.439	1171.1	279.277	0.238475	725.521	1007.1	3094	0.939854	233.48	1372.44	1356.09	1105.8	0.450495	1343.49	1358.92	288.835	0.212991	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	458.301	51.6492	56.586	0.110105	513.927	349	514	749.914	364.962	2	408.095	0.151991	13.3273	13.3273	13.3273	0	193	156	174.5	26.163	  Tumour 
38	661.823	450.012	520.735	417.714	3552	91.8246	50.5094	0.835123	0.921879	256.451	1053.23	256.062	0.24312	542.756	889.241	6189	0.857677	375.605	1269.12	1504.5	1254.21	0.551084	1530.88	1485.6	303.737	0.201886	53	54	419.264	103.097	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	53	53	53	0	509.264	50.6362	45.5842	0.0806957	564.89	297	346	777.444	392.492	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	297	297	297	0	  Tumour 
39	667.512	982.702	844.2	616.365	4466	97.471	59.0422	0.795662	0.956112	285.907	1208.32	322.017	0.2665	674.844	1044.33	6924	0.902973	370.534	1015.67	1259.17	1008.88	0.24375	1039.67	1275.73	241.762	0.192002	91	250	331.637	15.4707	2	648.978	0.145315	26.2254	26.2254	26.2254	0	47	44	45.5	2.12132	451.223	79.3143	69.6971	0.13751	506.849	521	1715	610.77	225.818	5	1305.41	0.292299	60.7138	15.514	33.7056	13.9528	247	51	104.2	82.6178	  Tumour 
40	698.92	739.584	689.977	592.003	7826	110.778	92.3124	0.552811	0.982795	351.99	1308.02	389.384	0.297689	896.099	1144.03	10694	0.931209	442.902	1283.95	1716.39	1466.1	0.12973	1695.56	1700.59	435.722	0.25386	111	462	429.387	113.221	2	2535.3	0.323959	45.2062	45.2062	45.2062	0	66	45	55.5	14.8492	312.825	23.1576	39.583	0.107431	368.452	984	2694	703.508	318.556	11	2545.21	0.325225	72.1335	11.1011	33.4345	13.6191	382	35	89.4545	99.9674	  Tumour 
41	708.235	888.097	797.251	569	4260	85.5323	64.7722	0.653085	0.912206	301.706	758.155	94.265	0.124335	327.455	594.163	8482	0.803296	456.174	1185.8	1264.23	1013.94	0.118863	1551.09	1239.85	322.725	0.255275	48	49	355.812	39.6458	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	48	48	48	0	414.321	83.945	42.8355	0.0911495	469.948	419	904	591.406	206.454	3	1800.71	0.422702	39.3524	14.5608	26.2383	11.1429	314	43	139.667	151.276	  Tumour 
42	724.268	211.195	571.295	271.68	5880	93.301	82.8571	0.459722	0.962672	312.777	1042.52	246.076	0.236041	598.871	878.523	10868	0.899594	481.688	1096.68	1675.81	1425.52	0.660241	1630.68	1683.09	501.743	0.299403	52	52	341.365	25.1987	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	52	52	52	0	272.255	35.5514	60.1145	0.183342	327.881	216	1062	421.801	36.8489	3	530.652	0.090247	49.5247	23.5621	37.2684	11.665	82	65	72	8.88819	  Tumour 
43	748.242	280.747	587.621	332.256	3851	84.269	58.5378	0.719343	0.964438	246.836	1058.2	268.241	0.253487	629.009	894.213	11004	0.793138	562.541	1171.86	1654.35	1404.06	0.611465	1553.04	1676.06	366.31	0.221423	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	367.367	92.2354	77.3023	0.182751	422.993	126	147	510.516	125.564	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	126	126	126	0	  Tumour 
44	765.125	477.091	627.198	491.187	4486	87.5436	65.6604	0.661403	0.977555	260.25	1338	421.687	0.315163	939.435	1174	5946	0.928047	320.593	1224.34	1366.05	1115.76	0.139286	1881.33	1317.62	701.019	0.513171	96	257	348.156	31.9896	2	351.528	0.0783612	24.9735	24.9735	24.9735	0	51	45	48	4.24264	295.71	12.0735	108.997	0.310236	351.337	121	513	451.992	67.0397	2	249.441	0.0556043	47.0001	47.0001	47.0001	0	63	58	60.5	3.53553	  Tumour 
45	778.779	53.1415	668.542	286.393	2601	69.2895	48.0656	0.720272	0.974522	202.693	1264.69	528.872	0.418184	799.236	1100.69	3254	0.904643	243.037	1278.24	1467.19	1216.9	0.555556	2059.52	1237.79	786.64	0.536153	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	259.179	9.29213	115.825	0.367927	314.805	68	70	489.882	104.93	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	68	68	68	0	  Tumour 
46	783.436	406.033	629.673	445.358	1722	54.4443	40.4973	0.668368	0.971235	160.267	754.391	96.0761	0.127356	401.183	590.399	2519	0.941682	208.652	1632	1917.79	1667.5	0.191011	1997.74	1896.97	326.752	0.170379	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	364.879	-56.4137	47.0879	0.111979	420.506	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	  Tumour 
47	815.961	674.254	750.321	479.292	4244	94.5198	59.2388	0.779233	0.949653	277.078	1155.33	405.53	0.351008	797.375	991.339	27616	0.947376	693.411	625.127	1236.7	986.413	0.111111	1749.06	1205.01	540.715	0.437223	51	52	349.176	33.0098	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	51	51	51	0	133.42	18.8043	34.0715	0.180228	189.047	79	81	519.924	134.972	1	0	0	 NaN 	 NaN 	 NaN 	 NaN 	79	79	79	0	  Tumour 
48	808.692	842.659	840.315	470.158	3528	86.0903	52.5265	0.792299	0.972437	243.421	896.139	183.597	0.204876	550.98	732.147	6445	0.896509	360.534	1364.51	1532.72	1282.43	0.116129	1813.33	1516.99	365.434	0.238423	0	0	 NaN 	 NaN 	0	0	0	 NaN 	 NaN 	 NaN 	 NaN 	0	0	 NaN 	 NaN 	286.017	15.2533	31.8862	0.0933319	341.643	346	544	555.075	170.123	2	2488.06	0.705233	22.043	22.043	22.043	0	242	104	173	97.5807	  Tumour 
