rownames 	XLoc 	YLoc 	NNDistSame 	NNDistOpp 	dapi_Area 	dapi_MajorAxisLength 	dapi_MinorAxisLength 	dapi_Eccentricity 	dapi_Solidity 	dapi_Perimeter 	dapi_MeanIntensity 	dapi_PixelSD 	dapi_PixelCV 	dapi_NucAdjustedInt 	dapi_BackAdjustedInt 	memb_Area 	memb_Solidity 	memb_Perimeter 	memb_MeanIntensity 	memb_MembraneIntensity 	memb_temp 	memb_pcTouch 	memb_OverLapIntensity 	memb_nonLapIntensity 	memb_PixelSD 	memb_PixelCV 	cent_Area 	cent_ConvexArea 	cent_MeanIntensity 	cent_BackAdjustedInt 	cent_CN 	cent_AreaSD 	cent_CoeffVar 	cent_MaxSpotDist 	cent_MinSpotDist 	cent_MeanSpotDist 	cent_SDSpotDist 	cent_SpotAreaMax 	cent_SpotAreaMin 	cent_SpotAreaMean 	cent_SpotAreaSD 	nucl_BackgroundAdjust 	nucl_NuclearAdjustedInt 	nucl_PixelSD 	nucl_PixelCV 	nucl_MeanIntensity 	Her2_Area 	Her2_ConvexArea 	Her2_MeanIntensity 	Her2_BackAdjustedInt 	Her2_CN 	Her2_AreaSD 	Her2_CoeffVar 	Her2_MaxSpotDist 	Her2_MinSpotDist 	Her2_MeanSpotDist 	Her2_SDSpotDist 	Her2_SpotAreaMax 	Her2_SpotAreaMin 	Her2_SpotAreaMean 	Her2_SpotAreaSD 	CellLabels 	
11 	 126.707 	 933.804 	 467.74 	 330.238 	 7174 	 105.053 	 87.1775 	 0.557995 	 0.981261 	 327.12 	 1355.24 	 267.35 	 0.197272 	 705.782 	 1057.82 	 9638 	 0.959005 	 410.51 	 329.412 	 461.909 	 251.284 	 0.203125 	 456.141 	 458.109 	 106.244 	 0.23001 	 80 	 80 	 252.438 	 81.9273 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 80 	 80 	 80 	 0 	 29.3094 	 -33.7161 	 15.4706 	 0.184292 	 83.9459 	 547 	 1605 	 732.879 	 509.358 	 4 	 2127.41 	 0.296545 	 50.1111 	 21.4709 	 32.1543 	 10.0719 	 267 	 35 	 136.75 	 97.3118 	  Tumour 
12 	 137.297 	 2007.6 	 623.077 	 287.237 	 5378 	 127.707 	 55.3392 	 0.901236 	 0.949841 	 327.019 	 2108.05 	 656.646 	 0.311494 	 1388.64 	 1810.63 	 7897 	 0.841808 	 479.966 	 734.837 	 1009.37 	 798.74 	 0.313901 	 1048.54 	 993.061 	 214.931 	 0.212937 	 166 	 1169 	 268.446 	 97.9356 	 3 	 737.05 	 0.137049 	 78.5689 	 11.3137 	 54.4199 	 33.4706 	 76 	 45 	 55.3333 	 17.8979 	 84.0455 	 -37.1086 	 36.5397 	 0.263479 	 138.682 	 682 	 1693 	 1017.56 	 794.044 	 5 	 1292.66 	 0.240361 	 73.7324 	 18.0836 	 37.3982 	 18.387 	 247 	 57 	 136.4 	 71.9778 	  Tumour 
13 	 147.14 	 786.829 	 615.903 	 284.57 	 4221 	 115.608 	 47.4084 	 0.912051 	 0.919408 	 308.978 	 1159.94 	 143.955 	 0.124105 	 654.029 	 862.53 	 10546 	 0.961612 	 474.517 	 357.545 	 474.052 	 263.426 	 0.260442 	 464.453 	 476.25 	 111.784 	 0.235805 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 50.5888 	 -2.72047 	 21.0745 	 0.20028 	 105.225 	 274 	 1070 	 758.394 	 534.873 	 3 	 1010.47 	 0.23939 	 44.4874 	 23.6933 	 33.627 	 9.32705 	 128 	 45 	 91.3333 	 42.336 	  Tumour 
14 	 177.011 	 1969.09 	 592.77 	 264.764 	 5695 	 131.332 	 55.7764 	 0.905335 	 0.956982 	 337.848 	 2019.12 	 626.451 	 0.31026 	 1383.45 	 1721.7 	 8464 	 0.894053 	 509.865 	 752.39 	 895.706 	 685.081 	 0.399577 	 1006.67 	 864.053 	 195.298 	 0.218038 	 90 	 105 	 295.789 	 125.279 	 2 	 1348.15 	 0.236725 	 8.06226 	 8.06226 	 8.06226 	 0 	 45 	 45 	 45 	 0 	 102.143 	 -45.9964 	 40.2664 	 0.256835 	 156.779 	 399 	 1180 	 1349.51 	 1125.99 	 4 	 698.308 	 0.122618 	 54.4278 	 15.0713 	 31.5921 	 15.6151 	 193 	 35 	 99.75 	 76.2337 	  Tumour 
15 	 188.762 	 615.732 	 791.728 	 307.059 	 10337 	 152.417 	 87.0795 	 0.820726 	 0.949219 	 439.647 	 713.775 	 392.64 	 0.550088 	 275.286 	 416.36 	 12469 	 0.944908 	 502.066 	 376.158 	 483.045 	 272.419 	 0.231423 	 546.55 	 475.428 	 155.205 	 0.321307 	 0 	 0 	 NaN 	 NaN 	 0 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 0 	 0 	 NaN 	 NaN 	 19.9172 	 -15.5095 	 13.1228 	 0.176018 	 74.5537 	 547 	 3831 	 867.232 	 643.711 	 5 	 3830.62 	 0.370574 	 122.35 	 13.6252 	 74.0803 	 45.077 	 190 	 30 	 109.4 	 73.4731 	  Tumour 
16 	 200.013 	 807.558 	 607.284 	 231.019 	 7905 	 180.112 	 58.2031 	 0.946348 	 0.921758 	 435.73 	 2131 	 682.606 	 0.320322 	 1521.56 	 1833.58 	 11865 	 0.891569 	 631.026 	 422.497 	 491.068 	 280.442 	 0.550274 	 473.322 	 500.04 	 99.0633 	 0.20173 	 131 	 257 	 276.473 	 105.963 	 2 	 1773.03 	 0.224292 	 20.3684 	 20.3684 	 20.3684 	 0 	 72 	 59 	 65.5 	 9.19239 	 55.7573 	 -28.1756 	 22.1279 	 0.200445 	 110.394 	 359 	 1164 	 1344.84 	 1121.32 	 2 	 1859.63 	 0.235247 	 55.5014 	 55.5014 	 55.5014 	 0 	 194 	 165 	 179.5 	 20.5061 	  Tumour 
17 	 218.555 	 165.668 	 1240.42 	 398.026 	 11385 	 159.629 	 92.7828 	 0.813731 	 0.964585 	 447.387 	 983.061 	 230.822 	 0.234799 	 501.536 	 685.646 	 23293 	 0.952289 	 641.914 	 457.963 	 694.327 	 483.702 	 0 	 0 	 0 	 271.844 	 0.391521 	 45 	 45 	 179.756 	 9.24538 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 45 	 45 	 45 	 0 	 17.2618 	 -15.5576 	 13.5622 	 0.18863 	 71.8983 	 385 	 2232 	 672.405 	 448.884 	 4 	 4990.56 	 0.438346 	 60.3841 	 21.5615 	 43.5709 	 13.9364 	 220 	 44 	 96.25 	 83.8267 	  Tumour 
18 	 212.143 	 1126.21 	 319.24 	 388.59 	 9430 	 160.044 	 75.9818 	 0.880117 	 0.956292 	 418.416 	 1638.47 	 314.17 	 0.191746 	 966.751 	 1341.05 	 11651 	 0.927701 	 521.664 	 431.803 	 539.447 	 328.822 	 0.609603 	 584.815 	 520.32 	 131.791 	 0.244308 	 122 	 860 	 252.287 	 81.7767 	 2 	 1088.23 	 0.115401 	 86.6176 	 86.6176 	 86.6176 	 0 	 66 	 56 	 61 	 7.07107 	 59.8036 	 -24.8946 	 36.8629 	 0.322115 	 114.44 	 763 	 3218 	 778.14 	 554.619 	 6 	 1412.45 	 0.149782 	 85.8023 	 15.9593 	 41.1036 	 20.7355 	 207 	 95 	 127.167 	 42.2631 	  Tumour 
19 	 243.224 	 972.498 	 468.697 	 251.462 	 7409 	 153.138 	 62.8419 	 0.911923 	 0.96396 	 392.902 	 2140.25 	 728.719 	 0.340483 	 1513.17 	 1842.84 	 9815 	 0.936903 	 486.936 	 504.02 	 555.109 	 344.484 	 0.359375 	 602.342 	 542.989 	 77.8155 	 0.140181 	 150 	 569 	 292.327 	 121.816 	 2 	 368.486 	 0.0497349 	 50.7884 	 50.7884 	 50.7884 	 0 	 90 	 60 	 75 	 21.2132 	 70.6734 	 -22.8514 	 25.2666 	 0.201633 	 125.31 	 572 	 2212 	 785.283 	 561.762 	 6 	 1608 	 0.217033 	 99.7134 	 15.9537 	 44.1001 	 23.5246 	 149 	 70 	 95.3333 	 28.8629 	  Tumour 
20 	 213.099 	 1245.18 	 229.957 	 491.044 	 4305 	 99.5219 	 58.7917 	 0.806861 	 0.92521 	 286.007 	 1724.26 	 340.512 	 0.197483 	 1116.21 	 1426.84 	 5247 	 0.895392 	 348.953 	 573.736 	 886.08 	 675.454 	 0.562691 	 867.098 	 898.958 	 215.043 	 0.24269 	 82 	 83 	 305.854 	 135.343 	 1 	 0 	 0 	 NaN 	 NaN 	 NaN 	 NaN 	 82 	 82 	 82 	 0 	 52.3335 	 -66.6337 	 29.6142 	 0.276846 	 106.97 	 226 	 426 	 599.903 	 376.382 	 3 	 1151.88 	 0.267568 	 29.5998 	 12.7608 	 19.9465 	 7.76941 	 114 	 51 	 75.3333 	 33.8575 	  Tumour 
